date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,close_fund,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10
2020-01-02,15.6515302,15.83330225,15.52715985,15.7663336,38667950.0,0.0,0.0,15.336898489170707,15.109414145713552,0.4407630535714286,0.0279559639389718,59.46132670410427,1.1011608707611424,0.7812499999974482,16.19684635,15.83330225,15.83330225,694330842.0,588725070.8,77068390.80106294,4152.24,0.0404355745255353,0.03,-0.0104355745255353,0.974299246156582,0.5161148186386613,-0.9767441860442998,0.7812499999974482,0.0963649603832376,1.3702864443167213,-0.0104355745255353,0.4833333333333333,0.9693334743721348,1.4731482485998986,0.7311298037825718,1.0257920274886785,0.2266755391628732,0.990491475668713,-0.225281767016566,0.4125506202985423,0.0,,,,,,,,,,,,,,,0.0269127633385329,0.1,635442352.0,38667950,48,16.43330851519152,2020-01-03,16.460161537796548,15.7089319,16.00550735,15.5749946,0.044006929917844,0.0016340606385016,-0.003640776699029,15.7663336,19.463233,2.394675,0.913064,32.330684,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,15.8428692,16.00550735,15.5749946,15.7089319,36160206.0,0.0,0.0,15.372330242583022,15.129070465526222,0.4243625678571429,0.0270140943100731,58.19934843040174,1.0116751020169976,0.3111111111103884,16.10117685,16.00550735,16.00550735,658170636.0,600283217.45,68843700.36954588,4144.964,0.0295522563783736,0.0085995085995085,-0.0209527477788651,0.7931935635036921,0.5732357080516984,-0.9243156199656204,0.3111111111103884,0.0116074738814051,0.8408528048211567,-0.0209527477788651,0.4166666666666667,0.8051618632330682,1.507292182643287,0.7571312279664745,-0.4122138091754039,0.1582325778348625,0.5718254548319035,-0.5582505918321172,0.0960134139335027,1.0,,,,,,,,,,,,,,,0.0269127633385329,0.1,595202832.0,36160206,48,16.460161537796548,2020-01-06,16.462206072725703,15.81416835,15.9576726,15.45062425,0.0479519662775864,0.0001242111096213,0.0066991473812423,15.7089319,19.392372,2.385957,0.90974,32.212975,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,15.50802595,15.9576726,15.45062425,15.81416835,44477754.0,0.0,0.0,15.41441006233702,15.151532691246674,0.4229958607142857,0.0267479042433653,59.88047043657927,1.2296415569645611,0.7169811320740552,16.00550735,16.00550735,16.00550735,702648390.0,612269776.7,64623817.87434832,4129.295,0.0266701342382833,0.0376647834274952,0.0109946491892118,0.9450643015442016,0.6214655875020151,-0.4523424878826122,0.7169811320740552,0.2067227098121286,1.3985341051147444,0.0109946491892118,0.375,0.9172549235524168,1.5304985443479897,1.096711090837,0.8145062521148971,0.2959621517014834,0.9925909381645494,0.4322399337248837,-0.1062607012924414,1.0,,,,,,,,,,,,,,,0.0268871662419026,0.1,732201952.0,44477754,48,16.462206072725703,2020-01-07,16.94548869435976,16.3594845,16.54125655,15.689798,0.0715384027361616,0.0293570994980285,0.0344827586206897,15.81416835,19.522284,2.401941,0.915834,32.428774,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,15.87157005,16.54125655,15.689798,16.3594845,74311979.0,0.0,0.0,15.504417151638254,15.191137668582847,0.4469132357142857,0.0273182957393467,67.23414685871906,1.9260085427024805,0.7865168539316615,16.00550735,16.54125655,16.54125655,776960369.0,626668430.3,67565802.59806989,4160.227,0.01925552836328,0.0660847880299253,0.0468292596666453,1.913273718540041,0.7009850190585662,0.7920489296618412,0.7865168539316615,0.6554497488294827,2.2243787969787743,0.0468292596666453,0.45,1.687305895841525,1.585921664615717,1.9937496050563328,1.0219136444348278,0.6180232526340256,1.600186648774993,1.5289688179413852,0.2324167740147942,0.0,0.2834095944852879,10.0,0.6780756415595464,1.0,359.0,-0.5748531800836727,-0.0533982522874841,0.0077512072077729,-0.0588996520785397,-0.0338489151321796,0.0446126713282441,0.0864102693628844,-0.1776852573609723,-0.0735698151669439,0.0268871662419026,0.1,1259252800.0,74311979,48,16.94548869435976,2020-01-08,16.996912742459394,16.1490116,16.48385485,16.10117685,0.0389638342491411,0.0030346748345329,-0.0128654970760233,16.3594845,20.195466,2.484766,0.947415,33.547008,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,16.3594845,16.48385485,16.10117685,16.1490116,55709638.0,0.0,0.0,15.565807099101278,15.222543371252264,0.4366629321428569,0.0270396073121174,62.47440579826686,1.4052862619193869,0.1249999999996733,16.54125655,16.54125655,16.54125655,721250731.0,636555620.05,66200884.01633063,4112.317,0.0038410069662953,0.0381303813038131,0.0342893743375178,1.335594248944834,0.7861068631672363,-0.8982785602483311,0.1249999999996733,0.3402410271708407,1.2793652563477431,0.0342893743375178,0.4166666666666667,1.1899947752062716,1.644697569943397,0.7100357015019214,-0.9812423303820704,0.3801004566926357,0.859201256428341,1.1180643019159373,0.0672047927362302,1.0,0.319244687818653,10.0,0.6756391353584323,1.0,360.0,-0.5773872831017807,-0.0525706289373107,0.0053429623386287,-0.0619975658706721,-0.0355032031485042,0.044992255874353,0.0842198147799846,-0.1800672328231874,-0.0749938088908658,0.0268871662419026,0.1,946891856.0,55709638,48,16.996912742459394,2020-01-09,17.719863750195497,17.22051,17.55535325,16.263815,0.0972723401966901,0.0425342542313655,0.0663507109004739,16.1490116,19.935642,2.452798,0.935226,33.115409,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,68,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,16.3594845,17.55535325,16.263815,17.22051,110960306.0,0.0,0.0,15.723397851567825,15.288050473834154,0.5043149357142853,0.0292857142857125,72.96673581841094,2.532056416726704,0.7407407407401678,16.54125655,17.55535325,17.55535325,832211037.0,653359542.05,70910549.91276303,4164.369,0.0029210739263625,0.092233009708738,0.0893119357823755,2.96860561210383,0.8632450615728879,1.3468834688320206,0.7407407407401678,0.9290317855213408,2.522212776096508,0.0893119357823755,0.6083333333333333,2.446230885010144,1.692463766532591,2.34417290960228,0.88367728534618,0.8034023517641173,1.7758911608225645,2.7190039578900564,0.9516494352435269,0.0,0.2294904881477121,10.0,0.6816472559599096,1.0,361.0,-0.570844450856968,-0.0504753279182104,0.0112422885978982,-0.0625670885971853,-0.0438770333011107,0.0454589825639211,0.0872021479817967,-0.1733928183838743,-0.0739613030482816,0.0269127633385329,0.1,1966201504.0,110960306,48,17.719863750195497,2020-01-10,17.986208256548146,17.2396439,17.40228205,17.05787185,0.0444643193812579,0.0150308439222457,0.001111111111111,17.22051,21.258386,2.615543,0.997279,35.31264,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,69,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,17.26834475,17.40228205,17.05787185,17.2396439,57282098.0,0.0,0.0,15.867802237132793,15.352037143544509,0.4988481071428566,0.0289361027429822,73.11131659671618,1.2269569595343146,0.5277777777762453,17.55535325,17.55535325,17.55535325,889493135.0,673027568.95,78698239.37215729,4163.184,0.0043956955959087,0.0974421437271619,0.0930464481312531,2.750018779707627,1.033912099098231,-0.6328767123274968,0.5277777777762453,0.2045370873093892,2.7505769859266187,0.0930464481312531,0.575,2.2037060801500186,1.834705771666571,0.8516098460181749,0.2361174418155767,0.2637744588741434,1.903155487583687,2.7182254233594887,0.7808930193394956,1.0,0.2491341882634216,10.0,0.6789165155171514,1.0,362.0,-0.5730127840940705,-0.0512568316289783,0.0097731982026398,-0.0643649624186843,-0.0445209960750124,0.0459495634696915,0.0864107222443487,-0.1788306541544828,-0.0772753422594095,0.0269607891801257,0.1,1030287744.0,57282098,48,17.986208256548146,2020-01-13,18.20187236096406,17.63188885,17.7179914,17.03873795,0.0558148687145481,0.011990526371082,0.022752497225305,17.2396439,21.282006,2.618449,0.998387,35.351876,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,70,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,17.22051,17.7179914,17.03873795,17.63188885,63051197.0,0.0,0.0,16.03581048597729,15.426786379821737,0.5166152999999992,0.029300054259358,75.95086966884512,1.360391910141315,0.8732394366184327,17.55535325,17.7179914,17.7179914,952544332.0,692357100.0,95671430.4175866,4203.988,0.0180885599115587,0.1149425287356322,0.0968539688240734,3.0894910855710664,1.1788735373388584,0.148148148147861,0.8732394366184327,0.3077728274567406,2.719591740860724,0.0968539688240734,0.6083333333333333,2.3921679895956074,1.942897530281107,1.4147775666674498,1.2610102490241162,0.3356791574904982,1.838074445419946,2.7164240632928696,0.9228963674305136,0.0,0.2468602581953137,10.0,0.6824919201340789,1.0,363.0,-0.5660349127724995,-0.045733736759883,0.015939103130086,-0.0737623823725462,-0.0456363226258685,0.0427087287071963,0.0947754447311853,-0.1593851882167981,-0.070036551235295,0.0270035945498881,0.1,1147649840.0,63051197,48,18.20187236096406,2020-01-14,18.102595769406197,17.0865727,17.67015665,17.0674388,0.0266963411243483,-0.0054541966666449,-0.0309278350515462,17.63188885,21.766225,2.678026,1.021103,36.15622,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,73,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,17.5457863,17.67015665,17.0674388,17.0865727,58313847.0,0.0,0.0,16.13588307778898,15.481205603434136,0.5377992607142849,0.0314749640057571,65.58180670369248,1.253785091099463,0.031746031745979,17.7179914,17.7179914,17.7179914,894230485.0,706017669.3,103680273.455374,4189.886,0.0071291782876272,0.0444444444444445,0.0373152661568172,1.7677406639543995,1.2173268395425194,-1.1740787801757049,0.031746031745979,0.2261670488151578,1.815319437607488,0.0373152661568172,0.8,1.349368398713776,1.939025968697072,0.4092533670309585,-1.2671350611905323,0.2704158839383658,1.143930391515432,1.0112678563721265,1.7934401446136323,0.0,0.3197624930103264,10.0,0.679861551339919,1.0,364.0,-0.5680216720760591,-0.0473289354028153,0.0137334951577785,-0.0715306475526905,-0.0477877567264796,0.0443295235684272,0.0925450678337393,-0.165919139658227,-0.0730163633065681,0.0270268508110952,0.1,1055632000.0,58313847,48,18.102595769406197,2020-01-15,17.59900577147522,16.8569659,17.05787185,16.71346165,0.0299903954100295,-0.027818662270637,-0.013437849944009,17.0865727,21.093043,2.5952,0.989522,35.037986,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,74,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,16.96220235,17.05787185,16.71346165,16.8569659,42684754.0,0.0,0.0,16.204557632285265,15.52631249840351,0.5446327964285708,0.0323090643748967,61.75862077919355,0.9504328202712206,0.4166666666654526,17.7179914,17.7179914,17.7179914,851545731.0,713810380.6,108362641.66227403,4166.734,0.0132326860988587,0.0438388625592416,0.0306061764603828,1.1978864879083713,1.2453255447121483,-1.5809284818038751,0.4166666666654526,-0.0508377978563528,1.271059364068197,0.0306061764603828,0.825,0.8986233437820869,1.9265575807718969,0.085034564459964,-0.1195531387412387,0.0657242813326971,0.723822974049072,0.8075195514071213,1.869902773139496,0.0,0.3076013253099602,10.0,0.6732202229358802,1.0,365.0,-0.5705980445288824,-0.0495345788312272,0.0109912172320154,-0.069733669683653,-0.042357632163493,0.045142646849987,0.0885459232125216,-0.168376343862576,-0.0789598112477519,0.0270626238849245,0.1,751209232.0,42684754,48,17.59900577147522,2020-01-16,17.589525060141405,16.7421625,17.03873795,16.71346165,0.0434573555221706,-0.0005387072120393,-0.006810442678774,16.8569659,20.809597,2.560326,0.976225,34.567151,2019-10-31,2019-09-30,0.091829,0.04632,0.162089,1139490227.97,0.846728,,1903687203.0,1860326770.0,True,2019-11-01,2.272577,118.807874,4.091877,65.984388,0.969355,0.636622,0.118926,0.118731,-0.47644,-0.435411,-0.4365,1.213494,0.96174,0.256458,0.12185,0.64791,2.840182,0.656058,0.343942,0.266351,3.282631,-0.044221,-0.954674,-0.044221,0.091829,2.988767,0.636622,1.041926,0.04632,0.861063,0.695366,0.077361,75,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
