date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q
2020-05-29,11.54826828,62.540591,2.255639,4.602181,-56.933407,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,29,0.3402061855670103,0.26804123711340205,0.7938144329896907,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,12.02915988,65.144899,2.349568,4.793825,-59.304222,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,32,0.47959183673469385,0.41836734693877553,0.8571428571428571,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-02,11.66505624,63.173066,2.27845,4.648723,-57.509177,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,33,0.40404040404040403,0.2727272727272727,0.8181818181818182,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03,12.00855024,65.033286,2.345542,4.785611,-59.202615,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,34,0.47,0.42,0.85,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04,12.33830448,66.819097,2.409951,4.917024,-60.828316,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,35,0.5445544554455446,0.48514851485148514,0.8712871287128713,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,12.11159844,65.591352,2.36567,4.826678,-59.710647,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,36,0.49019607843137253,0.43137254901960786,0.8529411764705882,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,11.96046108,64.772855,2.336149,4.766447,-58.965534,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,39,0.44660194174757284,0.39805825242718446,0.8252427184466019,0.04854368932038835,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,11.90550204,64.47522,2.325415,4.744545,-58.694584,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,40,0.4326923076923077,0.3557692307692308,0.8076923076923077,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,11.83680324,64.103176,2.311996,4.717167,-58.355896,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,41,0.4095238095238095,0.3333333333333333,0.7904761904761904,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,11.7474948,63.619519,2.294552,4.681576,-57.915602,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,42,0.39622641509433965,0.29245283018867924,0.7830188679245284,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,11.79558396,63.87995,2.303945,4.700741,-58.152683,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,43,0.411214953271028,0.29906542056074764,0.7850467289719626,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,11.53452852,62.466182,2.252955,4.596706,-56.86567,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,46,0.3055555555555556,0.24074074074074073,0.7037037037037037,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,12.1253382,65.665761,2.368354,4.832153,-59.778384,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,47,0.5229357798165137,0.47706422018348627,0.8623853211009175,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,12.63370932,68.418886,2.46765,5.034748,-62.284674,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832,48,0.6,0.5818181818181818,0.8909090909090909,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
