date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_eod,pbMRQ_eod,psTTM_eod,pcfNcfTTM_eod,valuation_time_mode,valuation_reference_lag_days,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q
2025-01-02,3.45708709,5.308534,0.463744,1.62225,12.734838,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,62,5.308534,0.463744,1.62225,12.734838,asof1455_from_lagged_eod,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,3.43855043,5.28007001072386,0.461257436997319,1.6135516085790884,12.666554686327078,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,63,5.28007,0.461257,1.613551,12.666555,asof1455_from_lagged_eod,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,3.44781876,5.294301994609166,0.4625002803234502,1.617900194070081,12.700696657681943,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,66,5.294302,0.4625,1.6179,12.700696,asof1455_from_lagged_eod,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,3.45708709,5.322765989247312,0.464986559139785,1.6265983870967742,12.768979311827957,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,67,5.308534,0.463744,1.62225,12.734838,asof1455_from_lagged_eod,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,3.46635542,5.336997989276139,0.46623056300268095,1.6309483914209115,12.803121313672921,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,68,5.322766,0.464987,1.626599,12.76898,asof1455_from_lagged_eod,1,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-01-09,3.41074544,5.237374032085561,0.45752731550802134,1.600503828877005,12.564130053475935,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,69,5.237374,0.457527,1.600504,12.56413,asof1455_from_lagged_eod,1,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-01-10,3.41074544,5.251605994565217,0.4587702798913044,1.6048531956521739,12.598271657608697,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,70,5.237374,0.457527,1.600504,12.56413,asof1455_from_lagged_eod,1,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-01-13,3.34586713,5.151982032608696,0.450067320652174,1.5744088260869564,12.359280054347828,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,73,5.13775,0.448824,1.570059,12.325138,asof1455_from_lagged_eod,1,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-01-14,3.40147711,5.223141966759003,0.4562836786703601,1.5961541634349032,12.529987939058174,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,74,5.223142,0.456284,1.596154,12.529988,asof1455_from_lagged_eod,1,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-01-15,3.42001377,5.251605989100818,0.45877056130790195,1.6048523869209812,12.5982713133515,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0,True,2024-11-01,,,,,,0.014995,0.058499,0.007287,0.018097,0.0,0.019209,,,,0.002792,0.009154,11.815954,,,,,-0.346917,-0.920502,-0.346917,0.067838,12.059328,0.014995,0.995388,0.376879,0.812583,,,75,5.251606,0.458771,1.604853,12.598271,asof1455_from_lagged_eod,1,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
