date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2025-01-02,sh.601818,3.45708709,5.308534,0.463744,1.62225,12.734838
2025-01-03,sh.601818,3.43855043,5.28007,0.461257,1.613551,12.666555
2025-01-06,sh.601818,3.44781876,5.294302,0.4625,1.6179,12.700696
2025-01-07,sh.601818,3.45708709,5.308534,0.463744,1.62225,12.734838
2025-01-08,sh.601818,3.46635542,5.322766,0.464987,1.626599,12.76898
2025-01-09,sh.601818,3.41074544,5.237374,0.457527,1.600504,12.56413
2025-01-10,sh.601818,3.41074544,5.237374,0.457527,1.600504,12.56413
2025-01-13,sh.601818,3.34586713,5.13775,0.448824,1.570059,12.325138
2025-01-14,sh.601818,3.40147711,5.223142,0.456284,1.596154,12.529988
2025-01-15,sh.601818,3.42001377,5.251606,0.458771,1.604853,12.598271
2025-01-16,sh.601818,3.45708709,5.308534,0.463744,1.62225,12.734838
2025-01-17,sh.601818,3.43855043,5.28007,0.461257,1.613551,12.666555
2025-01-20,sh.601818,3.48489208,5.35123,0.467474,1.635297,12.837263
2025-01-21,sh.601818,3.50342874,5.379694,0.46996,1.643996,12.905546
2025-01-22,sh.601818,3.4748657,5.194678,0.453797,1.587456,12.461705
2025-01-23,sh.601818,3.68430966,5.507782,0.48115,1.683138,13.212821
2025-01-24,sh.601818,3.68430966,5.507782,0.48115,1.683138,13.212821
2025-01-27,sh.601818,3.68430966,5.507782,0.48115,1.683138,13.212821
2025-02-05,sh.601818,3.59862804,5.379694,0.46996,1.643996,12.905546
2025-02-06,sh.601818,3.58910786,5.365462,0.468717,1.639646,12.871405
2025-02-07,sh.601818,3.5700675,5.336998,0.46623,1.630948,12.803121
2025-02-10,sh.601818,3.5700675,5.336998,0.46623,1.630948,12.803121
2025-02-11,sh.601818,3.5700675,5.336998,0.46623,1.630948,12.803121
2025-02-12,sh.601818,3.57958768,5.35123,0.467474,1.635297,12.837263
2025-02-13,sh.601818,3.58910786,5.365462,0.468717,1.639646,12.871405
2025-02-14,sh.601818,3.59862804,5.379694,0.46996,1.643996,12.905546
2025-02-17,sh.601818,3.59862804,5.379694,0.46996,1.643996,12.905546
2025-02-18,sh.601818,3.65574912,5.465086,0.47742,1.670091,13.110396
2025-02-19,sh.601818,3.64622894,5.450854,0.476177,1.665742,13.076255
2025-02-20,sh.601818,3.6652693,5.479318,0.478663,1.67444,13.144538
2025-02-21,sh.601818,3.60814822,5.393926,0.471203,1.648345,12.939688
2025-02-24,sh.601818,3.58910786,5.365462,0.468717,1.639646,12.871405
2025-02-25,sh.601818,3.56054732,5.322766,0.464987,1.626599,12.76898
2025-02-26,sh.601818,3.5700675,5.336998,0.46623,1.630948,12.803121
2025-02-27,sh.601818,3.60814822,5.393926,0.471203,1.648345,12.939688
2025-02-28,sh.601818,3.57958768,5.35123,0.467474,1.635297,12.837263
2025-03-03,sh.601818,3.5700675,5.336998,0.46623,1.630948,12.803121
2025-03-04,sh.601818,3.57958768,5.35123,0.467474,1.635297,12.837263
2025-03-05,sh.601818,3.6652693,5.479318,0.478663,1.67444,13.144538
2025-03-06,sh.601818,3.6176684,5.408158,0.472447,1.652694,12.97383
2025-03-07,sh.601818,3.6176684,5.408158,0.472447,1.652694,12.97383
2025-03-10,sh.601818,3.56054732,5.322766,0.464987,1.626599,12.76898
2025-03-11,sh.601818,3.5700675,5.336998,0.46623,1.630948,12.803121
2025-03-12,sh.601818,3.59862804,5.379694,0.46996,1.643996,12.905546
2025-03-13,sh.601818,3.6176684,5.408158,0.472447,1.652694,12.97383
2025-03-14,sh.601818,3.67478948,5.49355,0.479906,1.678789,13.178679
2025-03-17,sh.601818,3.68430966,5.507782,0.48115,1.683138,13.212821
2025-03-18,sh.601818,3.67478948,5.49355,0.479906,1.678789,13.178679
2025-03-19,sh.601818,3.7128702,5.550478,0.48488,1.696186,13.315246
2025-03-20,sh.601818,3.7128702,5.550478,0.48488,1.696186,13.315246
2025-03-21,sh.601818,3.65574912,5.465086,0.47742,1.670091,13.110396
2025-03-24,sh.601818,3.65574912,5.465086,0.47742,1.670091,13.110396
2025-03-25,sh.601818,3.67478948,5.49355,0.479906,1.678789,13.178679
2025-03-26,sh.601818,3.62718858,5.42239,0.47369,1.657043,13.007971
2025-03-27,sh.601818,3.65574912,5.465086,0.47742,1.670091,13.110396
2025-03-28,sh.601818,3.63670876,5.436622,0.474933,1.661392,13.042113
2025-03-31,sh.601818,3.59862804,5.35647,0.462599,1.649325,53.75292
2025-04-01,sh.601818,3.56054732,5.299788,0.457704,1.631872,53.184106
2025-04-02,sh.601818,3.62718858,5.398982,0.466271,1.662415,54.179531
2025-04-03,sh.601818,3.63670876,5.413152,0.467494,1.666778,54.321734
2025-04-07,sh.601818,3.41774462,5.08723,0.439347,1.566423,51.051054
2025-04-08,sh.601818,3.48438588,5.186424,0.447914,1.596966,52.046478
2025-04-09,sh.601818,3.4748657,5.172253,0.44669,1.592602,51.904275
2025-04-10,sh.601818,3.46534552,5.158082,0.445466,1.588239,51.762071
2025-04-11,sh.601818,3.4748657,5.172253,0.44669,1.592602,51.904275
2025-04-14,sh.601818,3.5224666,5.243106,0.452809,1.614419,52.615292
2025-04-15,sh.601818,3.54150696,5.271447,0.455256,1.623146,52.899699
2025-04-16,sh.601818,3.60814822,5.370641,0.463823,1.653689,53.895124
2025-04-17,sh.601818,3.63670876,5.413152,0.467494,1.666778,54.321734
2025-04-18,sh.601818,3.62718858,5.398982,0.466271,1.662415,54.179531
2025-04-21,sh.601818,3.57958768,5.328129,0.460152,1.640599,53.468513
2025-04-22,sh.601818,3.63670876,5.413152,0.467494,1.666778,54.321734
2025-04-23,sh.601818,3.59862804,5.35647,0.462599,1.649325,53.75292
2025-04-24,sh.601818,3.6652693,5.455664,0.471166,1.679868,54.748345
2025-04-25,sh.601818,3.62718858,5.398982,0.466271,1.662415,54.179531
2025-04-28,sh.601818,3.70335002,5.507327,0.477345,1.715066,3.831224
2025-04-29,sh.601818,3.70335002,5.507327,0.477345,1.715066,3.831224
2025-04-30,sh.601818,3.59862804,5.351593,0.463847,1.666568,3.722886
2025-05-06,sh.601818,3.58910786,5.337435,0.46262,1.662159,3.713037
2025-05-07,sh.601818,3.68430966,5.479012,0.474891,1.706248,3.811526
2025-05-08,sh.601818,3.68430966,5.479012,0.474891,1.706248,3.811526
2025-05-09,sh.601818,3.7128702,5.521485,0.478573,1.719474,3.841073
2025-05-12,sh.601818,3.7128702,5.521485,0.478573,1.719474,3.841073
2025-05-13,sh.601818,3.7604711,5.592273,0.484708,1.741519,3.890317
2025-05-14,sh.601818,3.808072,5.663061,0.490844,1.763564,3.939562
2025-05-15,sh.601818,3.808072,5.663061,0.490844,1.763564,3.939562
2025-05-16,sh.601818,3.76999128,5.606431,0.485935,1.745928,3.900166
2025-05-19,sh.601818,3.76999128,5.606431,0.485935,1.745928,3.900166
2025-05-20,sh.601818,3.76999128,5.606431,0.485935,1.745928,3.900166
2025-05-21,sh.601818,3.79855182,5.648904,0.489617,1.759155,3.929713
2025-05-22,sh.601818,3.8556729,5.73385,0.496979,1.785608,3.988807
2025-05-23,sh.601818,3.808072,5.663061,0.490844,1.763564,3.939562
2025-05-26,sh.601818,3.76999128,5.606431,0.485935,1.745928,3.900166
2025-05-27,sh.601818,3.78903164,5.634746,0.488389,1.754746,3.919864
2025-05-28,sh.601818,3.76999128,5.606431,0.485935,1.745928,3.900166
2025-05-29,sh.601818,3.75095092,5.578115,0.483481,1.73711,3.880469
2025-05-30,sh.601818,3.77951146,5.620588,0.487162,1.750337,3.910015
2025-06-03,sh.601818,3.83663254,5.705534,0.494525,1.77679,3.969109
2025-06-04,sh.601818,3.8556729,5.73385,0.496979,1.785608,3.988807
2025-06-05,sh.601818,3.81759218,5.677219,0.492071,1.767972,3.949411
2025-06-06,sh.601818,3.808072,5.663061,0.490844,1.763564,3.939562
2025-06-09,sh.601818,3.808072,5.663061,0.490844,1.763564,3.939562
2025-06-10,sh.601818,3.8556729,5.73385,0.496979,1.785608,3.988807
2025-06-11,sh.601818,3.87471326,5.762165,0.499433,1.794426,4.008504
2025-06-12,sh.601818,3.89375362,5.79048,0.501888,1.803244,4.028202
2025-06-13,sh.601818,3.82711236,5.691377,0.493298,1.772381,3.95926
2025-06-16,sh.601818,3.88423344,5.776323,0.500661,1.798835,4.018353
2025-06-17,sh.601818,3.87471326,5.762165,0.499433,1.794426,4.008504
2025-06-18,sh.601818,3.9032738,5.804638,0.503115,1.807653,4.038051
2025-06-19,sh.601818,3.88423344,5.776323,0.500661,1.798835,4.018353
2025-06-20,sh.601818,3.96039488,5.889584,0.510477,1.834106,4.097144
2025-06-23,sh.601818,4.02703614,5.988687,0.519067,1.864968,4.166087
2025-06-24,sh.601818,4.0460765,6.017003,0.521521,1.873786,4.185785
2025-06-25,sh.601818,4.03655632,6.002845,0.520294,1.869377,4.175936
2025-06-26,sh.601818,4.07463704,6.059476,0.525203,1.887013,4.215331
2025-06-27,sh.601818,3.9508747,5.875426,0.50925,1.829697,4.087296
2025-06-30,sh.601818,3.9508747,5.875426,0.50925,1.829697,4.087296
