,median
ane_stk_600893_range_pct_ret3,-0.0099494333042671
ane_stk_600893_range_pct_ret5,-0.0202693074950119
ane_stk_600893_range_pct_ret20,-0.009274063369559
ane_stk_600893_range_pct_ret60,0.0008518651362974
ane_stk_600893_range_pct_ma20_gap,-0.1024452021037715
ane_stk_600893_range_pct_z20,-0.2564107425057078
ane_stk_600893_range_pct_z60,-0.2280714585472303
ane_stk_600893_volume_shock20,-0.0886445952385068
ane_stk_600893_volume_z20,-0.2437757532486764
ane_stk_600765_open,19.0092858
ane_stk_600765_high,19.37656704
ane_stk_600765_low,18.59237196
ane_stk_600765_close,18.91478223
ane_stk_600765_volume,17414807.0
ane_stk_600765_range_pct,0.0372233400402415
ane_stk_600765_close_ret1,-0.0020449897750511
ane_stk_600765_close_ret3,-0.0006157635467979
ane_stk_600765_close_ret5,-0.0006861063464836
ane_stk_600765_close_ret20,0.0102596314907874
ane_stk_600765_close_ret60,0.0023519045709592
ane_stk_600765_close_ma20_gap,0.0045766965764997
ane_stk_600765_close_z20,0.1124919175008234
ane_stk_600765_close_z60,0.0983944058794714
ane_stk_600765_close_vol20,0.0273999935364337
ane_stk_600765_range_pct_ret1,-0.00467548051168595
ane_stk_600765_range_pct_ret3,-0.0205902831144051
ane_stk_600765_range_pct_ret5,-0.01626074248443165
ane_stk_600765_range_pct_ret20,0.00549135557533885
ane_stk_600765_range_pct_ret60,-0.03972759096832655
ane_stk_600765_range_pct_ma20_gap,-0.1005125909195427
ane_stk_600765_range_pct_z20,-0.2435742996854064
ane_stk_600765_range_pct_z60,-0.260998042065045
ane_stk_600765_volume_shock20,-0.09543045304282
ane_stk_600765_volume_z20,-0.2360422848706481
ane_stk_000768_open,25.14
ane_stk_000768_high,25.53649803
ane_stk_000768_low,24.78306594
ane_stk_000768_close,25.15589116
ane_stk_000768_volume,22991303.0
ane_stk_000768_range_pct,0.0309433962264151
ane_stk_000768_close_ret1,-0.0011627906976743
ane_stk_000768_close_ret3,-0.0011829652996845
ane_stk_000768_close_ret5,-0.001937984496124
ane_stk_000768_close_ret20,-0.0012765957446809
ane_stk_000768_close_ret60,0.0053353658536585
ane_stk_000768_close_ma20_gap,-0.0012351543942994
ane_stk_000768_close_z20,-0.0611958043018029
ane_stk_000768_close_z60,0.0219504218191444
ane_stk_000768_close_vol20,0.0225630592110143
ane_stk_000768_range_pct_ret1,-0.0097073850441204
ane_stk_000768_range_pct_ret3,-0.010622489959836
ane_stk_000768_range_pct_ret5,-0.0066692820713946
ane_stk_000768_range_pct_ret20,-0.0029405676001247
ane_stk_000768_range_pct_ret60,0.0094106413452847
ane_stk_000768_range_pct_ma20_gap,-0.096564304719159
ane_stk_000768_range_pct_z20,-0.2236666611602842
ane_stk_000768_range_pct_z60,-0.235939191016287
ane_stk_000768_volume_shock20,-0.1139488588529464
ane_stk_000768_volume_z20,-0.3035233699172444
ane_stk_003816_open,2.6939557
ane_stk_003816_high,2.72679571
ane_stk_003816_low,2.6595681
ane_stk_003816_close,2.6957527
ane_stk_003816_volume,91056367.0
ane_stk_003816_range_pct,0.0174825174825175
ane_stk_003816_close_ret1,0.0
ane_stk_003816_close_ret3,0.0
ane_stk_003816_close_ret5,0.0030487804878049
ane_stk_003816_close_ret20,0.002770083102493
ane_stk_003816_close_ret60,0.0029652766002732
ane_stk_003816_close_ma20_gap,-0.0004699984333385
ane_stk_003816_close_z20,-0.027069207555579
ane_stk_003816_close_z60,0.0092447900873622
ane_stk_003816_close_vol20,0.0114597873930074
ane_stk_003816_range_pct_ret1,0.0
ane_stk_003816_range_pct_ret3,0.0
ane_stk_003816_range_pct_ret5,-0.0036166483545269
ane_stk_003816_range_pct_ret20,0.0074923182691847
ane_stk_003816_range_pct_ret60,-0.01301115241634265
ane_stk_003816_range_pct_ma20_gap,-0.1008088261023953
ane_stk_003816_range_pct_z20,-0.2399742602577551
ane_stk_003816_range_pct_z60,-0.2713001903442379
ane_stk_003816_volume_shock20,-0.0751652005450755
ane_stk_003816_volume_z20,-0.214579999932764
ane_stk_601985_open,6.3635292
ane_stk_601985_high,6.4763244
ane_stk_601985_low,6.2883324
ane_stk_601985_close,6.3729288
ane_stk_601985_volume,80170993.0
ane_stk_601985_range_pct,0.0208791208791208
ane_stk_601985_close_ret1,0.0
ane_stk_601985_close_ret3,0.0
ane_stk_601985_close_ret5,0.0015829941203076
ane_stk_601985_close_ret20,0.00424178154825
ane_stk_601985_close_ret60,0.0173160173160173
ane_stk_601985_close_ma20_gap,0.0023677979479082
ane_stk_601985_close_z20,0.1382308468133231
ane_stk_601985_close_z60,0.3040201909099539
ane_stk_601985_close_vol20,0.0146561511627449
ane_stk_601985_range_pct_ret1,0.001972386587778
