date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2025-01-02,2186.331,2240.413,2173.352,2201.434,482632800,6366278000.0
2025-01-03,2220.731,2274.309,2220.731,2242.286,588315380,8316219900.0
2025-01-06,2217.921,2263.745,2177.582,2221.741,418398380,5530636300.0
2025-01-07,2205.009,2254.997,2188.639,2254.288,344539640,4513776800.0
2025-01-08,2243.127,2288.926,2219.129,2255.539,345321250,4774100400.0
2025-01-09,2250.508,2266.869,2243.272,2257.782,264051530,3476516300.0
2025-01-10,2266.782,2284.12,2236.031,2243.656,284903540,3680362000.0
2025-01-13,2227.839,2308.754,2223.343,2295.411,427588820,5807019000.0
2025-01-14,2273.308,2314.171,2263.07,2314.171,398726930,5232197400.0
2025-01-15,2307.908,2312.016,2261.038,2303.659,342034340,4433199700.0
2025-01-16,2325.013,2365.588,2320.626,2328.964,476400930,6231877900.0
2025-01-17,2327.517,2352.905,2324.034,2339.786,328074890,4314368700.0
2025-01-20,2328.082,2328.082,2295.774,2308.576,297141530,3980897100.0
2025-01-21,2304.878,2325.497,2284.521,2315.465,292039180,3897418300.0
2025-01-22,2336.187,2379.295,2322.843,2360.796,472908340,7012602400.0
2025-01-23,2349.803,2384.388,2327.941,2327.941,373797810,5171146100.0
2025-01-24,2329.291,2347.249,2303.492,2344.551,315889090,4323116400.0
2025-01-27,2348.55,2378.55,2334.112,2334.112,288339390,4082446800.0
2025-02-05,2407.184,2465.712,2407.184,2465.595,634053150,9806988800.0
2025-02-06,2457.821,2472.882,2447.665,2462.93,426314470,6504556300.0
2025-02-07,2455.281,2491.988,2452.017,2489.007,460085300,6602917200.0
2025-02-10,2505.615,2538.602,2486.392,2527.924,454660880,6736389800.0
2025-02-11,2565.767,2640.05,2560.036,2563.565,713004660,11371037900.0
2025-02-12,2518.664,2531.639,2489.518,2505.213,491279780,6959330200.0
2025-02-13,2510.955,2537.127,2493.773,2522.123,377280140,5457066500.0
2025-02-14,2534.365,2550.798,2506.116,2523.109,439437670,5692886900.0
2025-02-17,2435.532,2448.008,2403.093,2425.953,512964690,6826865700.0
2025-02-18,2423.205,2457.237,2412.19,2445.79,375574670,5020052400.0
2025-02-19,2472.457,2483.553,2444.039,2461.23,363357750,4821228000.0
2025-02-20,2462.318,2499.487,2462.318,2497.061,356779330,4986088500.0
2025-02-21,2489.86,2498.916,2436.203,2439.956,478327280,6152795100.0
2025-02-24,2417.38,2465.813,2411.749,2457.778,359386410,4732980500.0
2025-02-25,2470.156,2491.892,2434.631,2440.163,373176000,5108632100.0
