date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,3394.85,3399.421,3365.136,3399.223,657525300,12987488200.0
2018-01-03,3400.147,3460.49,3390.905,3455.627,969156200,20247063000.0
2018-01-04,3438.373,3442.48,3421.631,3433.165,758144050,14375110000.0
2018-01-05,3428.213,3439.82,3402.929,3406.686,669906770,12403408600.0
2018-01-08,3401.622,3401.622,3345.802,3388.75,816817140,15357932000.0
2018-01-09,3378.601,3397.842,3365.188,3388.948,719497320,14203594000.0
2018-01-10,3381.756,3381.756,3319.144,3355.418,740690940,13550247000.0
2018-01-11,3338.269,3441.463,3329.468,3430.291,911489150,17718365000.0
2018-01-12,3414.622,3414.622,3370.111,3372.243,658919100,12431944800.0
2018-01-15,3349.554,3349.554,3233.54,3239.742,931627170,18519527000.0
2018-01-16,3227.635,3278.029,3227.635,3261.555,818526050,18561824000.0
2018-01-17,3267.525,3291.036,3209.986,3276.743,919102770,19650565000.0
2018-01-18,3263.396,3274.291,3250.917,3256.098,701840810,12817583600.0
2018-01-19,3249.967,3292.646,3240.706,3243.661,661822030,12250228400.0
2018-01-22,3236.367,3271.35,3182.79,3257.892,725420000,13738810000.0
2018-01-23,3252.784,3278.259,3237.664,3250.538,600031100,11585437200.0
2018-01-24,3243.357,3306.737,3227.954,3306.737,878424640,16214964000.0
2018-01-25,3292.99,3323.945,3280.89,3280.89,826899260,14331604000.0
2018-01-26,3272.007,3290.3,3248.828,3252.216,636074710,12899553000.0
2018-01-29,3243.887,3247.968,3169.83,3180.201,1092403620,21544194000.0
2018-01-30,3165.221,3191.415,3161.928,3170.237,743489400,12237736100.0
2018-01-31,3135.381,3135.381,3025.149,3032.886,761039370,11630117800.0
2018-02-01,3010.873,3029.065,2880.865,2883.374,954048150,15983785000.0
2018-02-02,2849.811,2874.651,2786.706,2837.401,767483840,12173253900.0
2018-02-05,2785.768,2837.732,2772.991,2807.28,586523740,9317017700.0
2018-02-06,2731.94,2751.408,2601.012,2603.527,838122630,11720748600.0
2018-02-07,2655.052,2673.271,2532.313,2632.39,748943670,10594308500.0
2018-02-08,2615.057,2721.653,2614.127,2709.105,720129700,10939377700.0
2018-02-09,2633.347,2685.591,2595.376,2635.552,837793960,11186445800.0
2018-02-12,2647.749,2728.55,2647.749,2716.799,672030600,9830119500.0
2018-02-13,2724.004,2736.658,2698.436,2699.815,564501660,8621275300.0
2018-02-14,2701.335,2706.535,2683.85,2701.739,349370000,5506321600.0
2018-02-22,2726.265,2769.561,2717.118,2763.273,474769110,7570883000.0
2018-02-23,2763.264,2785.558,2755.258,2783.298,544406460,8390573600.0
2018-02-26,2807.045,2892.446,2793.602,2888.144,906184330,14698340000.0
2018-02-27,2893.6,2940.452,2884.87,2925.56,985439250,15626404000.0
2018-02-28,2894.346,2966.517,2876.505,2942.24,899137760,13533877000.0
2018-03-01,2925.974,3030.583,2922.273,3030.526,942805640,14250230000.0
2018-03-02,3025.129,3072.698,3000.778,3004.852,983766710,15084779000.0
2018-03-05,3009.712,3048.059,2998.229,3047.966,831587870,12941296700.0
2018-03-06,3049.685,3113.196,3043.436,3088.712,1039750030,18090031000.0
2018-03-07,3079.996,3095.36,3060.99,3063.822,864046790,14767906000.0
2018-03-08,3057.528,3080.741,3056.187,3077.846,690143450,12108415300.0
2018-03-09,3073.243,3202.648,3073.243,3202.017,1303606800,22749578000.0
2018-03-12,3231.943,3274.803,3228.54,3259.585,1363500500,24102612000.0
2018-03-13,3245.982,3259.761,3206.349,3220.719,989060080,16649634000.0
2018-03-14,3206.386,3217.303,3159.735,3161.068,777566920,12994344400.0
2018-03-15,3141.072,3150.51,3056.087,3123.955,877017300,14492825000.0
2018-03-16,3125.439,3150.512,3110.406,3110.406,736768310,12528531800.0
2018-03-19,3101.896,3166.218,3100.872,3145.145,793522670,13889457000.0
2018-03-20,3110.31,3165.961,3099.658,3164.515,748901700,12666836300.0
2018-03-21,3172.857,3224.149,3147.531,3148.142,1021554640,18127691000.0
2018-03-22,3139.485,3179.35,3115.205,3158.713,834019010,14759432000.0
2018-03-23,3026.553,3054.282,2884.2,2908.104,1194110360,19376447000.0
2018-03-26,2837.618,2986.922,2804.429,2986.3,883569420,14824875000.0
