date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2020-01-02,3069.685,3119.416,3064.068,3116.297,1362320800,19521279000.0,,,,,,,,0.018063567779827316,,,,,,,,,
2020-01-03,3126.925,3157.47,3123.818,3150.977,1533319000,23522557000.0,0.011128592685485383,,,,,,,0.010772714671597239,,,,,,,-0.014769369384514452,,
2020-01-06,3136.177,3196.602,3121.491,3173.851,1661379700,24320280000.0,0.007259335755227747,,,,,,,0.02406253934417868,,,,,,,-0.0005601883739854152,,
2020-01-07,3178.622,3208.197,3167.095,3208.197,1610314400,22208430000.0,0.010821554004898148,,,,,,,0.012977823525975873,,,,,,,0.023661204615791576,,
2020-01-08,3189.554,3199.22,3130.752,3138.697,1790395800,22862309000.0,-0.021663258210141034,,,,,,,0.021869506112269566,,,,,,,0.008797761134117676,,
2020-01-09,3167.293,3230.699,3167.293,3229.22,2084309400,27793557000.0,0.02884094896703937,0.0362362765808264,,,,,,0.02001898782335587,,,,,,0.0333152026544639,0.03750976193343458,0.055996733127911646,
2020-01-10,3244.476,3249.053,3200.337,3225.645,1582020500,22345139000.0,-0.0011070784895422792,0.023696777221795085,,,,,,0.015222146917652779,,,,,,0.019301081625886386,0.002218189600653342,0.0737453665053669,
2020-01-13,3211.637,3259.227,3201.306,3259.227,1423097200,20790261000.0,0.010410941067600321,0.026899813507313297,,,,,,0.018092928323627966,,,,,,0.008811253595754596,0.012341556157704714,0.08804271522831897,
2020-01-14,3260.51,3264.72,3223.158,3225.422,1391795900,21307238000.0,-0.010372091296494523,0.005369059318988123,,,,,,0.012894806894356403,,,,,,-0.0017601189686390767,-0.02055574375505176,0.039075385125456386,
2020-01-15,3220.743,3233.576,3193.776,3226.895,1327724330,17956435000.0,0.0004566844276501225,0.02810019571815947,,,,,,0.01246173808056672,,,,,,0.014867509619300771,-0.013894534371659217,0.01573866684108216,
