run_at,trade_date,sample_date,used_sample_date,used_live_bar_date,date_status,feature_status,snapshot_time,cutoff_time,source_used,core_complete,missing_core_fields,requires_price_snapshot,requires_intraday_bars,requires_bid_ask,uses_historical_context,requires_realtime_context,context_status,context_mode,context_snapshot_time,required_context_features,missing_context_features,unsupported_realtime_features,stock_code,artifact_name,entry_policy,entry_vwap_premium_bps,entry_signal,close,daily_vwap,amount,volume,pct_chg,n_intraday_bars,hit_score,threshold,score_margin,signal_raw_score_pass,signal,missing_column_count,missing_feature_count,strict_features,samples,intraday_bars,reject_reason
2026-05-14T14:54:16,2026-05-14,2026-05-14,2026-05-14,2026-05-14,exact_trade_date,live_overlay_partial,2026-05-14 14:51:38,14:55,sina,True,,True,True,False,True,True,ok,estimated_asof_cutoff,2026-05-14 14:51:19,"sector_amount,sector_amount_shock20,sector_amount_z20,sector_close,sector_high,sector_low,sector_ma20_gap,sector_ma60_gap,sector_open,sector_range_pct,sector_ret1,sector_ret20,sector_ret5,sector_ret60,sector_vol20,sector_volume,sector_volume_shock20,sector_volume_z20",nan,,601899.SH,nextday_vwap_low_close_profit_extra_trees_reversal_fundamental_regime_sector_zijin_v1,vwap_low,50.0,True,33.62,33.980581343221736,8830615329.0,259872403.0,-0.030005770340450044,482,0.5230399999829225,0.46440508707914696,0.05863491290377554,True,True,0,0,False,/root/stock_realtime_v021_full/saved_data/601899_pipeline_out/03_sector/training_samples_with_sector.csv,/root/stock_realtime_v021_full/saved_data/601899_pipeline_out/00_base/raw_cache/601899_5m_raw.csv,
