date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2025-12-04,38.46,4.28,63298910.0,8.62,2834603.0,0.39,60464307.0,8.24,25922998.0,3.53,-89221909.0,-12.16
2025-12-05,40.9,6.34,26877313.0,2.38,17739753.0,1.57,9137560.0,0.81,-28869952.0,-2.55,1992640.0,0.18
2025-12-08,42.01,2.71,-373298.0,-0.05,29353854.0,4.05,-29727152.0,-4.1,-12454036.0,-1.72,12827334.0,1.77
2025-12-09,41.6,-0.98,3610013.0,0.64,7849896.0,1.38,-4239883.0,-0.75,2133729.0,0.38,-5743743.0,-1.01
2025-12-10,41.94,0.82,-59798547.0,-6.82,-47825748.0,-5.45,-11972799.0,-1.37,28240126.0,3.22,31558416.0,3.6
2025-12-11,41.73,-0.5,-1757699.0,-0.23,1685659.0,0.22,-3443358.0,-0.46,-47903988.0,-6.37,49661692.0,6.6
2025-12-12,44.16,5.82,65179402.0,5.78,-1638061.0,-0.15,66817463.0,5.93,-69931968.0,-6.21,4752576.0,0.42
2025-12-15,44.05,-0.25,8893909.0,1.03,-6396167.0,-0.74,15290076.0,1.77,22992046.0,2.66,-31885952.0,-3.68
2025-12-16,41.7,-5.33,-36292731.0,-4.15,-27317824.0,-3.12,-8974907.0,-1.03,-52702192.0,-6.03,88994928.0,10.18
2025-12-17,42.51,1.94,36829421.0,6.21,-1648355.0,-0.28,38477776.0,6.49,-16136906.0,-2.72,-20692516.0,-3.49
2025-12-18,41.64,-2.05,-53183897.0,-12.26,-36263156.0,-8.36,-16920741.0,-3.9,-13195273.0,-3.04,66379170.0,15.31
2025-12-19,40.39,-3.0,-66430781.0,-9.82,-31141866.0,-4.61,-35288915.0,-5.22,28220372.0,4.17,38210410.0,5.65
2025-12-22,41.02,1.56,27701054.0,4.75,32686338.0,5.61,-4985284.0,-0.85,-24437716.0,-4.19,-3263337.0,-0.56
2025-12-23,40.69,-0.8,-38495641.0,-9.86,-9931214.0,-2.54,-28564427.0,-7.32,435226.0,0.11,38060415.0,9.75
2025-12-24,41.99,3.19,34495823.0,5.8,24954245.0,4.2,9541578.0,1.6,22650542.0,3.81,-57146364.0,-9.61
2025-12-25,42.42,1.02,56127369.0,9.47,23538622.0,3.97,32588747.0,5.5,27640970.0,4.67,-83768338.0,-14.14
2025-12-26,43.06,1.51,66439067.0,9.0,47623809.0,6.45,18815258.0,2.55,16643313.0,2.25,-83082383.0,-11.25
2025-12-29,42.89,-0.39,-9193833.0,-1.43,-3019937.0,-0.47,-6173896.0,-0.96,11645366.0,1.82,-2451533.0,-0.38
2025-12-30,43.17,0.65,25211983.0,3.53,9589467.0,1.34,15622516.0,2.19,-11682017.0,-1.63,-13529965.0,-1.89
2025-12-31,41.75,-3.29,-18244171.0,-2.49,-4597756.0,-0.63,-13646415.0,-1.86,34593055.0,4.72,-16348890.0,-2.23
2026-01-05,43.27,3.64,45313882.0,5.48,25168699.0,3.04,20145183.0,2.44,-23114912.0,-2.79,-22198972.0,-2.68
2026-01-06,40.87,-5.55,-47306604.0,-2.9,-30635820.0,-1.88,-16670784.0,-1.02,-717600.0,-0.04,48024192.0,2.94
2026-01-07,41.6,1.79,-7393707.0,-0.66,-17242411.0,-1.55,9848704.0,0.88,-67679584.0,-6.07,75073296.0,6.73
2026-01-08,43.9,5.53,-8156013.0,-0.74,-4780665.0,-0.43,-3375348.0,-0.31,-33847136.0,-3.07,42003152.0,3.81
2026-01-09,44.76,1.96,72589296.0,6.4,29140094.0,2.57,43449202.0,3.83,-41863360.0,-3.69,-30725936.0,-2.71
2026-01-12,45.71,2.12,-22817469.0,-2.0,-17290957.0,-1.51,-5526512.0,-0.48,-654192.0,-0.06,23471664.0,2.06
2026-01-13,43.77,-4.24,-85143081.0,-8.37,-45734164.0,-4.49,-39408917.0,-3.87,10565696.0,1.04,74577376.0,7.33
2026-01-14,45.77,4.57,45988798.0,3.54,19279262.0,1.48,26709536.0,2.05,16066640.0,1.24,-62055456.0,-4.77
2026-01-15,48.44,5.83,47633813.0,3.77,22070117.0,1.75,25563696.0,2.03,-38340288.0,-3.04,-9293520.0,-0.74
2026-01-16,50.66,4.58,54082253.0,4.19,19343325.0,1.5,34738928.0,2.69,14506048.0,1.12,-68588320.0,-5.31
2026-01-19,54.53,7.64,66197593.0,4.33,-850663.0,-0.06,67048256.0,4.39,19355728.0,1.27,-85553328.0,-5.6
2026-01-20,52.0,-4.64,-31994413.0,-2.4,-16757853.0,-1.26,-15236560.0,-1.14,42773248.0,3.21,-10778832.0,-0.81
2026-01-21,51.55,-0.87,-39961523.0,-3.95,-3737387.0,-0.37,-36224136.0,-3.58,49123952.0,4.85,-9162438.0,-0.91
2026-01-22,51.61,0.12,-28201576.0,-3.28,3174013.0,0.37,-31375589.0,-3.65,26480336.0,3.08,1721238.0,0.2
2026-01-23,52.17,1.09,38522804.0,3.53,10425908.0,0.95,28096896.0,2.57,-54915104.0,-5.03,16392297.0,1.5
2026-01-26,52.98,1.55,88496549.0,6.2,53785557.0,3.77,34710992.0,2.43,-26890784.0,-1.88,-61605776.0,-4.32
2026-01-27,54.17,2.25,-33246285.0,-3.13,10312707.0,0.97,-43558992.0,-4.1,-913056.0,-0.09,34159366.0,3.21
2026-01-28,53.15,-1.88,-65122408.0,-7.76,-31961564.0,-3.81,-33160844.0,-3.95,20878000.0,2.49,44244412.0,5.27
2026-01-29,52.64,-0.96,-32123544.0,-2.47,-43642200.0,-3.36,11518656.0,0.89,22117520.0,1.7,10006016.0,0.77
2026-01-30,51.4,-2.36,-80506480.0,-7.49,-58762220.0,-5.47,-21744260.0,-2.02,-18252336.0,-1.7,98758816.0,9.19
2026-02-02,50.32,-2.1,-113782787.0,-13.08,-51215652.0,-5.89,-62567135.0,-7.19,59931328.0,6.89,53851456.0,6.19
2026-02-03,53.15,5.62,11784361.0,1.46,6005159.0,0.74,5779202.0,0.72,36368402.0,4.5,-48152771.0,-5.96
2026-02-04,54.72,2.95,72604838.0,7.23,29078819.0,2.9,43526019.0,4.33,-30910016.0,-3.08,-41694815.0,-4.15
2026-02-05,52.62,-3.84,-82170457.0,-9.18,-49595634.0,-5.54,-32574823.0,-3.64,65065168.0,7.27,17105280.0,1.91
2026-02-06,51.98,-1.22,-28259907.0,-4.11,-11479480.0,-1.67,-16780427.0,-2.44,-1492067.0,-0.22,29751976.0,4.33
2026-02-09,57.18,10.0,269778585.0,21.25,245522937.0,19.34,24255648.0,1.91,-137564384.0,-10.84,-132214194.0,-10.42
2026-02-10,61.16,6.96,19531344.0,1.05,-5821984.0,-0.31,25353328.0,1.37,-34402608.0,-1.86,14871264.0,0.8
2026-02-11,61.17,0.02,44364200.0,3.5,-354392.0,-0.03,44718592.0,3.53,-60458256.0,-4.77,16094064.0,1.27
2026-02-12,67.29,10.0,217292112.0,11.08,195706720.0,9.98,21585392.0,1.1,-91136944.0,-4.65,-126155152.0,-6.43
2026-02-13,64.91,-3.54,-184418496.0,-10.07,-47502720.0,-2.59,-136915776.0,-7.48,30722096.0,1.68,153696400.0,8.39
2026-02-24,67.44,3.9,91080192.0,5.54,31267776.0,1.9,59812416.0,3.64,50021472.0,3.04,-141101664.0,-8.59
2026-02-25,66.42,-1.51,-109956447.0,-8.07,-83198319.0,-6.11,-26758128.0,-1.96,8927600.0,0.66,101028848.0,7.42
2026-02-26,73.06,10.0,232316320.0,10.57,190965184.0,8.69,41351136.0,1.88,-115729920.0,-5.27,-116586400.0,-5.31
2026-02-27,70.0,-4.19,-429927344.0,-10.49,-158529024.0,-3.87,-271398320.0,-6.62,138420320.0,3.38,291507056.0,7.11
2026-03-02,67.12,-4.11,-146412976.0,-5.68,-57182224.0,-2.22,-89230752.0,-3.46,-122686880.0,-4.76,269099872.0,10.44
2026-03-03,63.0,-6.14,-164998711.0,-8.15,-128580695.0,-6.35,-36418016.0,-1.8,32263392.0,1.59,132735328.0,6.55
2026-03-04,64.6,2.54,86906144.0,4.48,78388080.0,4.04,8518064.0,0.44,-22048400.0,-1.14,-64857744.0,-3.35
2026-03-05,66.8,3.41,288070793.0,12.69,165458553.0,7.29,122612240.0,5.4,-52448992.0,-2.31,-235621792.0,-10.38
2026-03-06,67.7,1.35,53190392.0,2.69,14898488.0,0.75,38291904.0,1.94,2762896.0,0.14,-55953296.0,-2.83
2026-03-09,68.27,0.84,42307122.0,2.38,57424354.0,3.24,-15117232.0,-0.85,-29758432.0,-1.68,-12548704.0,-0.71
2026-03-10,68.01,-0.38,62631141.0,3.84,33200373.0,2.03,29430768.0,1.8,-158800.0,-0.01,-62472336.0,-3.83
2026-03-11,64.52,-5.13,-369409936.0,-15.89,-99245584.0,-4.27,-270164352.0,-11.62,125681344.0,5.41,243728576.0,10.48
2026-03-12,63.94,-0.9,-72982628.0,-5.88,-54803652.0,-4.41,-18178976.0,-1.46,42168016.0,3.4,30814624.0,2.48
2026-03-13,61.82,-3.32,-156263310.0,-10.66,-56755694.0,-3.87,-99507616.0,-6.79,-26194320.0,-1.79,182457648.0,12.45
2026-03-16,61.75,-0.11,-148715395.0,-9.19,-56460115.0,-3.49,-92255280.0,-5.7,2807776.0,0.17,145907632.0,9.01
2026-03-17,60.05,-2.75,-60462039.0,-6.33,-12649481.0,-1.32,-47812558.0,-5.0,26439152.0,2.77,34022896.0,3.56
2026-03-18,63.49,5.73,30898131.0,1.95,6757347.0,0.43,24140784.0,1.52,22945472.0,1.45,-53843616.0,-3.4
2026-03-19,61.16,-3.67,-32604710.0,-3.66,-31290102.0,-3.51,-1314608.0,-0.15,19460480.0,2.18,13144224.0,1.48
2026-03-20,60.19,-1.59,-855278.0,-0.08,-63221023.0,-6.09,62365745.0,6.0,-35687056.0,-3.44,36542336.0,3.52
2026-03-23,57.66,-4.2,-81836548.0,-7.25,-60571542.0,-5.36,-21265006.0,-1.88,-4065936.0,-0.36,85902496.0,7.61
2026-03-24,61.73,7.06,118654340.0,8.8,58987636.0,4.38,59666704.0,4.43,-18918112.0,-1.4,-99736256.0,-7.4
2026-03-25,63.53,2.92,32625647.0,2.52,24115439.0,1.86,8510208.0,0.66,-1414560.0,-0.11,-31211072.0,-2.41
2026-03-26,62.12,-2.22,-5901404.0,-0.67,-13310124.0,-1.51,7408720.0,0.84,-18326672.0,-2.08,24228080.0,2.75
2026-03-27,62.37,0.4,36013912.0,4.76,-17861105.0,-2.36,53875017.0,7.12,15222026.0,2.01,-51235937.0,-6.77
2026-03-30,63.95,2.53,37030095.0,3.44,39232110.0,3.65,-2202015.0,-0.2,-17632704.0,-1.64,-19397392.0,-1.8
2026-03-31,61.73,-3.47,-56226239.0,-6.99,-42050715.0,-5.22,-14175524.0,-1.76,28395470.0,3.53,27830770.0,3.46
2026-04-01,64.14,3.9,115139711.0,9.99,46092271.0,4.0,69047440.0,5.99,10064576.0,0.87,-125204292.0,-10.87
2026-04-02,63.53,-0.95,-37283628.0,-3.36,6252244.0,0.56,-43535872.0,-3.92,53865504.0,4.85,-16581856.0,-1.49
2026-04-03,63.3,-0.36,18581921.0,2.05,-4942418.0,-0.55,23524339.0,2.6,-10464864.0,-1.16,-8117056.0,-0.9
2026-04-07,60.91,-3.78,3768283.0,0.39,-24054562.0,-2.49,27822845.0,2.88,-18123856.0,-1.88,14355568.0,1.49
2026-04-08,67.0,10.0,272968961.0,18.69,319310849.0,21.86,-46341888.0,-3.17,-168450704.0,-11.53,-104518254.0,-7.16
2026-04-09,68.7,2.54,-29519620.0,-1.82,18016204.0,1.11,-47535824.0,-2.93,-46018528.0,-2.84,75538128.0,4.66
2026-04-10,71.41,3.94,-46197739.0,-2.94,4179813.0,0.27,-50377552.0,-3.2,23958544.0,1.52,22239200.0,1.41
2026-04-13,68.28,-4.38,-72760043.0,-5.7,-69462203.0,-5.45,-3297840.0,-0.26,-26668128.0,-2.09,99428176.0,7.8
2026-04-14,66.78,-2.2,-116171990.0,-7.86,-85018774.0,-5.75,-31153216.0,-2.11,-8989440.0,-0.61,125161424.0,8.47
2026-04-15,65.01,-2.65,-107458463.0,-7.91,-83439743.0,-6.15,-24018720.0,-1.77,11830832.0,0.87,95627632.0,7.04
2026-04-16,69.0,6.14,94262328.0,5.26,80388424.0,4.49,13873904.0,0.77,-41370320.0,-2.31,-52892000.0,-2.95
2026-04-17,71.1,3.04,55010450.0,3.12,16833858.0,0.95,38176592.0,2.16,-40267712.0,-2.28,-14742736.0,-0.84
2026-04-20,71.49,0.55,-18190554.0,-1.37,5868166.0,0.44,-24058720.0,-1.81,-62485408.0,-4.71,80675968.0,6.09
2026-04-21,70.68,-1.13,-22404500.0,-2.09,-13009809.0,-1.21,-9394691.0,-0.88,1161056.0,0.11,21243440.0,1.98
2026-04-22,75.45,6.75,211933143.0,12.02,50621799.0,2.87,161311344.0,9.15,-9309040.0,-0.53,-202624112.0,-11.49
2026-04-23,83.0,10.01,380740256.0,11.17,345294336.0,10.13,35445920.0,1.04,-357949504.0,-10.5,-22790752.0,-0.67
2026-04-24,82.19,-0.98,-122498592.0,-4.9,-59011792.0,-2.36,-63486800.0,-2.54,81820736.0,3.27,40677856.0,1.63
2026-04-27,80.4,-2.18,-45598716.0,-2.86,-83296652.0,-5.23,37697936.0,2.37,68138592.0,4.27,-22539872.0,-1.41
2026-04-28,76.47,-4.89,-128740470.0,-7.79,-45567238.0,-2.76,-83173232.0,-5.03,34556384.0,2.09,94184096.0,5.7
2026-04-29,76.41,-0.08,-60541906.0,-4.6,-55723026.0,-4.23,-4818880.0,-0.37,66802992.0,5.08,-6261072.0,-0.48
2026-04-30,75.58,-1.09,19182689.0,1.11,11302929.0,0.65,7879760.0,0.45,-32937312.0,-1.9,13754624.0,0.79
2026-05-06,81.39,7.69,63637730.0,3.49,79298370.0,4.35,-15660640.0,-0.86,-99917344.0,-5.49,36279616.0,1.99
2026-05-07,80.41,-1.2,-1008033.0,-0.07,-28250657.0,-1.9,27242624.0,1.83,-95472576.0,-6.41,96480608.0,6.48
2026-05-08,78.76,-2.05,-137257114.0,-8.47,-52931706.0,-3.27,-84325408.0,-5.2,-21278768.0,-1.31,158535872.0,9.78
2026-05-11,77.16,-2.03,-178616367.0,-10.51,-142539471.0,-8.39,-36076896.0,-2.12,8909184.0,0.52,169707184.0,9.99
