code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sh.603308,2019-10-31,2019-09-30,0.036418,0.073133,0.360674,103994619.86,0.253402,,433754341.0,433754341.0,True,2019-11-01,2.021167,133.586169,0.734726,367.483973,0.40664,0.176581,0.029719,0.096263,0.506489,0.5625,0.52793,0.938502,0.592248,0.34711,0.029532,0.557791,2.261374,0.413909,0.586091,0.280835,2.20849,0.294312,4.024325,0.294312,0.036418,2.755546,0.176581,1.023418,0.073133,0.89771,0.547202,0.148878
sh.603308,2020-04-29,2019-12-31,0.04035,0.062373,0.35851,116043523.82,0.267816,1802927800.0,487962086.0,433754341.0,True,2020-04-30,2.945871,122.204963,0.939121,383.337157,0.591824,0.239798,0.248142,-0.076728,0.707781,0.764706,0.786749,1.152446,0.583141,0.27005,-0.287023,0.439473,1.784035,0.351764,0.648236,0.385459,2.487943,0.234843,3.765118,0.234843,0.04035,2.395518,0.239798,1.126165,0.062373,1.002147,0.497436,0.125121
sh.603308,2020-04-29,2020-03-31,0.010539,0.075247,0.358093,31933089.75,0.268785,,487962086.0,433754341.0,True,2020-04-30,0.702186,128.171149,0.216503,415.697743,0.148437,0.054802,0.251024,0.052049,-0.068852,-0.111111,0.012564,1.150152,0.696411,0.389655,-0.076054,0.476276,1.909404,0.385349,0.614651,0.360316,2.187413,-0.205849,-2.735625,-0.205849,0.010539,2.141303,0.054802,1.19356,0.075247,0.920895,0.568103,0.143832
sh.603308,2020-08-29,2020-06-30,0.022372,0.077824,0.366753,67127496.25,0.290151,842021400.0,487962086.0,433754341.0,True,2020-08-30,1.328909,135.449415,0.44023,408.877375,0.300621,0.109271,0.23302,0.030011,0.028855,0.0625,0.155503,1.130434,0.700092,0.383601,-0.092375,0.495543,1.982328,0.373952,0.626048,0.320957,2.818502,0.253679,3.259628,0.253679,0.022372,2.180662,0.109271,1.206427,0.077824,0.969833,0.574533,0.13967
sh.603308,2020-10-31,2020-09-30,0.036042,0.088437,0.368123,119702847.98,0.290151,,487962086.0,433754341.0,True,2020-11-01,2.052469,131.548884,0.694995,388.49188,0.489961,0.171831,0.249495,0.033288,0.151048,0.08,0.235926,1.084729,0.649011,0.31026,-0.092121,0.490093,1.96114,0.349752,0.650248,0.328551,2.32877,0.275803,3.118632,0.275803,0.036042,2.158352,0.171831,1.098884,0.088437,0.9375,0.634287,0.148723
sh.603308,2021-04-30,2021-03-31,0.015803,0.109923,0.384959,50303592.18,0.458394,,487962086.0,487962086.0,True,2021-05-01,0.585962,153.593596,0.220533,408.102707,0.16814,0.053938,0.054721,0.090407,0.575281,0.5,0.5789,1.011098,0.555995,0.18836,0.152621,0.503451,2.013899,0.327086,0.672914,0.320332,3.305524,0.139379,1.267977,0.139379,0.015803,2.228007,0.053938,1.196301,0.109923,0.985159,0.69539,0.160455
sh.603308,2021-04-30,2020-12-31,0.054662,0.097726,0.38405,179144260.74,0.413177,1772132400.0,487962086.0,487962086.0,True,2021-05-01,2.79757,128.683126,0.883329,407.549055,0.705496,0.234231,0.051258,0.10128,0.543768,0.366667,0.542762,0.98613,0.503065,0.174514,0.190163,0.474942,1.904552,0.31407,0.68593,0.336555,4.041611,0.220839,2.259782,0.220839,0.054662,2.121835,0.234231,1.125432,0.097726,1.039255,0.667894,0.140793
sh.603308,2021-08-31,2021-06-30,0.026537,0.09386,0.372843,90201101.44,0.324128,917979787.09,683146921.0,683146921.0,True,2021-09-01,1.148006,156.793572,0.465828,386.408812,0.342952,0.111702,0.047369,0.079729,0.343728,-0.117647,0.244645,0.960028,0.539739,0.138798,0.130385,0.518791,2.078099,0.336312,0.663688,0.308334,3.571526,0.01144,0.121887,0.01144,0.026537,2.26503,0.111702,1.117468,0.09386,0.979577,0.671486,0.142695
sh.603308,2021-10-27,2021-09-30,0.03943,0.091184,0.353812,138616590.86,0.323146,,683146921.0,683146921.0,True,2021-10-28,1.756006,153.758016,0.736257,366.719645,0.545294,0.174466,0.043031,0.110527,0.158006,-0.185185,0.145517,0.86599,0.459925,0.10452,0.189889,0.525116,2.105779,0.325178,0.674822,0.304659,2.408434,0.064977,0.712586,0.064977,0.03943,2.280114,0.174466,1.087033,0.091184,1.065421,0.669749,0.127787
sh.603308,2022-04-28,2021-12-31,0.059921,0.10348,0.364386,211109882.79,0.338409,1947019400.0,683146921.0,683146921.0,True,2022-04-29,2.395192,150.301081,1.024339,351.44625,0.680534,0.228753,0.041045,0.174314,0.178435,0.133333,0.14666,0.937671,0.589461,0.132956,0.331635,0.538569,2.167173,0.35493,0.64507,0.297694,4.363997,0.109859,1.061649,0.109859,0.059921,2.311564,0.228753,1.095086,0.10348,1.04719,0.717963,0.137635
sh.603308,2022-04-28,2022-03-31,0.0167,0.121617,0.360572,63610547.13,0.347275,,683146921.0,683146921.0,True,2022-04-29,0.52918,170.074354,0.258131,348.660031,0.125733,0.051853,0.041933,0.202514,0.264533,-0.166667,0.100642,1.180435,0.862108,0.214371,0.368005,0.572736,2.340473,0.464942,0.535058,0.280577,2.703277,0.199146,1.637475,0.199146,0.0167,2.543308,0.051853,1.041254,0.121617,0.984966,0.655991,0.188225
sh.603308,2022-08-30,2022-06-30,0.036929,0.12664,0.376644,139303304.13,0.405422,1099993111.42,683146921.0,683146921.0,True,2022-08-31,1.060414,169.745016,0.557207,323.039707,0.254449,0.107003,0.048866,0.21364,0.544364,0.4,0.454178,1.203564,0.929221,0.219911,0.37482,0.58769,2.425359,0.47836,0.52164,0.270909,4.138484,0.166851,1.317522,0.166851,0.036929,2.589984,0.107003,1.052212,0.12664,0.986149,0.692638,0.185406
sh.603308,2022-10-29,2022-09-30,0.05671,0.130003,0.379894,215125275.2,0.450967,,683146921.0,683146921.0,True,2022-10-30,1.599746,168.776787,0.79687,338.825736,0.372376,0.15787,0.058995,0.228445,0.551945,0.5,0.510305,1.539738,1.172101,0.271198,0.39215,0.595094,2.46971,0.48264,0.51736,0.264581,3.78568,0.084036,0.646416,0.084036,0.05671,2.611992,0.15787,1.057867,0.130003,0.983679,0.676191,0.195448
sh.603308,2023-04-29,2022-12-31,0.097879,0.176799,0.367214,388551907.54,0.587997,2110265100.0,683146921.0,683146921.0,True,2023-04-30,2.247469,160.180183,1.030027,349.514563,0.602066,0.225027,0.08547,0.027623,0.84052,0.735294,0.737532,1.317884,0.832155,0.157346,-0.011113,0.518268,2.075842,0.39208,0.60792,0.306196,5.683814,-0.010484,-0.059298,-0.010484,0.097879,2.379766,0.225027,1.033809,0.176799,0.98616,0.756794,0.236895
sh.603308,2023-04-29,2023-03-31,0.018886,0.121978,0.372345,74082601.59,0.610321,,683146921.0,683146921.0,True,2023-04-30,0.606162,148.475273,0.257723,349.243306,0.146596,0.059077,0.090288,0.011494,0.164628,0.2,0.230245,1.393551,0.91021,0.24504,-0.036801,0.54539,2.199689,0.413129,0.586871,0.289168,2.816383,0.040828,0.334717,0.040828,0.018886,2.382696,0.059077,1.09992,0.121978,0.954772,0.723428,0.176598
sh.603308,2023-08-25,2023-06-30,0.037052,0.125962,0.365481,149109719.12,0.609911,1148343489.8,683146921.0,683146921.0,True,2023-08-26,1.138298,158.130803,0.475554,378.469302,0.280726,0.113852,0.111284,-0.002873,0.070396,0.142857,0.102135,1.519536,0.942603,0.21649,-0.071467,0.547262,2.208782,0.417816,0.582184,0.289182,4.319325,0.125566,0.996857,0.125566,0.037052,2.384694,0.113852,1.083411,0.125962,0.969008,0.745045,0.174474
sh.603308,2023-10-28,2023-09-30,0.05616,0.124378,0.368988,224761169.05,0.611463,,683146921.0,683146921.0,True,2023-10-29,1.736795,155.458746,0.699592,385.93482,0.437181,0.174777,0.076527,-0.048633,0.044792,0.090909,0.070443,1.522568,0.887473,0.126589,-0.125299,0.547138,2.20818,0.406855,0.593145,0.290541,4.194436,0.118714,0.954462,0.118714,0.05616,2.383628,0.174777,1.083838,0.124378,0.968666,0.713495,0.179961
sh.603308,2024-04-24,2024-03-31,0.02015,0.129031,0.34312,85470607.3,0.45719,,683146921.0,683146921.0,True,2024-04-25,0.602402,149.401788,0.235738,381.841324,0.18396,0.061141,0.038482,0.049876,0.15372,0.083333,0.111242,1.233546,0.650643,0.208434,0.066385,0.553966,2.241982,0.3468,0.6532,0.28764,3.552821,-0.106738,-0.827226,-0.106738,0.02015,2.410841,0.061141,1.059423,0.129031,0.975039,0.750636,0.176296
sh.603308,2024-04-24,2023-12-31,0.069436,0.115436,0.361671,278424188.12,0.443921,2338977200.0,683146921.0,683146921.0,True,2024-04-25,2.376615,151.475944,0.936565,384.368994,0.669876,0.236763,0.044758,0.058121,-0.283332,-0.254237,-0.245004,1.197282,0.527467,0.091835,0.07956,0.528813,2.122302,0.316928,0.683072,0.302419,3.484357,0.096962,0.839963,0.096962,0.069436,2.332469,0.236763,1.089213,0.115436,0.977419,0.713003,0.165642
sh.603308,2024-08-28,2024-06-30,0.03363,0.111091,0.343683,140872267.56,0.432445,1213677355.31,679036441.0,679036441.0,True,2024-08-29,1.118778,160.889895,0.442259,406.963599,0.346173,0.115846,0.027972,0.047938,-0.055244,-0.083333,-0.059532,1.340055,0.702402,0.212585,0.07056,0.005591,2.267962,0.350906,0.649094,0.285914,3.429381,-0.018385,-0.165499,-0.018385,0.03363,2.42298,0.115846,1.078494,0.111091,0.969447,0.708402,0.161761
sh.603308,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.39,0.421866,,679036441.0,679036441.0,True,2024-10-31,1.641401,164.493654,0.655166,412.087912,0.520879,0.17329,0.038405,0.073812,-0.062192,-0.083333,-0.068967,1.300145,0.653236,0.147838,0.109845,0.005655,2.301487,0.346948,0.653052,0.280917,3.313189,0.00085,0.0077,0.00085,0.050204,2.440415,0.17329,1.076007,0.110329,0.974554,0.709382,0.159589
sh.603308,2025-04-01,2024-12-31,0.063011,0.100876,0.342419,253547107.66,0.421746,2428734600.0,679036441.0,679036441.0,True,2025-04-02,2.343681,153.604538,0.837844,429.696825,0.711826,0.228216,0.03675,0.102855,-0.08935,-0.045455,-0.055669,1.074282,0.474841,0.085871,0.170684,0.005613,2.279655,0.323942,0.676058,0.286351,2.992378,0.039496,0.39153,0.039496,0.063011,2.423243,0.228216,1.129497,0.100876,1.021888,0.665818,0.148261
sh.603308,2025-04-30,2025-03-31,0.019672,0.128896,0.368292,85403068.17,0.423945,,679036441.0,679036441.0,True,2025-05-01,0.563649,159.673933,0.198611,453.172205,0.170421,0.056176,0.045559,0.075387,-0.00079,0.076923,0.016495,1.135588,0.536845,0.100885,0.108292,0.005709,2.330548,0.335086,0.664914,0.282523,4.00456,-0.236892,-1.837849,-0.236892,0.019672,2.520781,0.056176,1.07775,0.128896,0.941933,0.743005,0.184174
sh.603308,2025-08-12,2025-06-30,0.039901,0.122436,0.363251,169402741.08,0.475247,1378052851.36,679036441.0,679036441.0,True,2025-08-13,1.12084,160.593769,0.40411,445.434298,0.343095,0.114587,0.051838,0.103307,0.202527,0.272727,0.239119,1.055759,0.500892,0.102894,0.153923,0.005847,2.408038,0.343187,0.656813,0.274394,4.217125,-0.109159,-0.89156,-0.109159,0.039901,2.559176,0.114587,1.111312,0.122436,0.935381,0.762872,0.171581
sh.603308,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,0.06055,2.700284,0.161829,1.087331,0.127434,0.947554,0.769234,0.174832
sh.603308,2026-04-24,2025-12-31,0.07203,0.107151,0.357963,312756098.97,0.513436,2918826404.68,679036441.0,679036441.0,True,2026-04-25,2.752885,130.771905,0.824855,436.416535,0.711374,0.236639,0.09219,0.135435,0.233523,0.214286,0.217405,1.37381,0.618055,0.206625,0.180941,0.583835,2.402891,0.340321,0.659679,0.283586,3.677692,0.087849,0.819864,0.087849,0.07203,2.548325,0.236639,1.114739,0.107151,0.932586,0.72809,0.157806
sh.603308,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,0.023479,2.638312,0.065817,1.069795,0.12639,0.948757,0.784252,0.169864
