stock_code,sample_path,feature_set,feature,action,reason,rows,non_null_count,missing_count,missing_rate,max_missing
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_ret_sum_40,kept,ok,1542,1521,21,0.013618677042801557,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_ret_vol_40,kept,ok,1542,1521,21,0.013618677042801557,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_close_ma_dev_60,kept,ok,1542,1512,30,0.019455252918287938,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_close_z_60,kept,ok,1542,1512,30,0.019455252918287938,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_ret_sum_60,kept,ok,1542,1511,31,0.020103761348897537,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_ret_vol_60,kept,ok,1542,1511,31,0.020103761348897537,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_close_ma_dev_120,kept,ok,1542,1482,60,0.038910505836575876,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_close_z_120,kept,ok,1542,1482,60,0.038910505836575876,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_ret_sum_120,kept,ok,1542,1481,61,0.03955901426718547,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_ret_vol_120,kept,ok,1542,1481,61,0.03955901426718547,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_rsi_6,kept,ok,1542,1519,23,0.014915693904020753,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_rsi_12,kept,ok,1542,1535,7,0.004539559014267186,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_rsi_14,kept,ok,1542,1534,8,0.005188067444876783,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_rsi_24,kept,ok,1542,1529,13,0.008430609597924773,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_macd,kept,ok,1542,1529,13,0.008430609597924773,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_macd_signal,kept,ok,1542,1525,17,0.011024643320363165,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_macd_hist,kept,ok,1542,1525,17,0.011024643320363165,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_atr_pct_10,kept,ok,1542,1537,5,0.00324254215304799,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_atr_pct_14,kept,ok,1542,1535,7,0.004539559014267186,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_atr_pct_20,kept,ok,1542,1532,10,0.00648508430609598,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_asof_vs_range20,kept,ok,1542,1532,10,0.00648508430609598,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_open_gap_z20,kept,ok,1542,1531,11,0.007133592736705577,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,tech_amount_turnover_z20,kept,ok,1542,1532,10,0.00648508430609598,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,bench_ret5,kept,ok,1542,1542,0,0.0,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,x8_atrp_rank,kept,ok,1542,1542,0,0.0,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,z_x8_atrp_rank,kept,ok,1542,1542,0,0.0,0.7
603308,saved_data/603308_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,coef_z_x8_atrp_rank,kept,ok,1542,1537,5,0.00324254215304799,0.7
