date,open,high,low,close,volume
2026-01-05,1.229,1.265,1.229,1.264,2703600
2026-01-06,1.264,1.281,1.243,1.278,1726700
2026-01-07,1.287,1.297,1.275,1.288,4862800
2026-01-08,1.289,1.291,1.276,1.284,2457500
2026-01-09,1.285,1.293,1.273,1.292,228400
2026-01-12,1.302,1.333,1.293,1.331,1152000
2026-01-13,1.327,1.334,1.301,1.301,946500
2026-01-14,1.306,1.327,1.293,1.305,1850900
2026-01-15,1.306,1.326,1.3,1.326,2931800
2026-01-16,1.331,1.35,1.331,1.335,1338700
2026-01-19,1.342,1.344,1.326,1.326,1543400
2026-01-20,1.33,1.331,1.3,1.314,1634900
2026-01-21,1.318,1.341,1.316,1.328,1401500
2026-01-22,1.34,1.35,1.326,1.335,1206300
2026-01-23,1.336,1.347,1.327,1.344,1854700
2026-01-26,1.347,1.351,1.311,1.32,292200
2026-01-27,1.315,1.347,1.311,1.34,1682700
2026-01-28,1.339,1.36,1.336,1.34,1510300
2026-01-29,1.336,1.35,1.314,1.322,1066900
2026-01-30,1.311,1.33,1.291,1.32,1001100
2026-02-02,1.314,1.314,1.266,1.268,1534400
2026-02-03,1.284,1.294,1.266,1.294,818300
2026-02-04,1.281,1.281,1.254,1.273,271000
2026-02-05,1.267,1.268,1.255,1.261,151600
2026-02-06,1.255,1.264,1.24,1.248,844600
2026-02-09,1.254,1.282,1.254,1.282,1591400
2026-02-10,1.28,1.29,1.28,1.284,810200
2026-02-11,1.287,1.287,1.264,1.266,426104
2026-02-12,1.267,1.287,1.267,1.287,70600
2026-02-13,1.288,1.295,1.278,1.283,436700
2026-02-24,1.289,1.312,1.286,1.296,1487100
2026-02-25,1.29,1.3,1.286,1.296,296000
2026-02-26,1.297,1.307,1.294,1.306,179700
2026-02-27,1.299,1.301,1.285,1.296,572700
2026-03-02,1.29,1.296,1.275,1.288,436600
2026-03-03,1.29,1.293,1.227,1.227,1076200
2026-03-04,1.217,1.24,1.213,1.22,4018600
2026-03-05,1.226,1.261,1.226,1.241,1576000
2026-03-06,1.243,1.251,1.236,1.246,547300
2026-03-09,1.24,1.24,1.195,1.229,696500
2026-03-10,1.234,1.264,1.234,1.263,571800
2026-03-11,1.269,1.274,1.263,1.264,401500
2026-03-12,1.266,1.273,1.241,1.252,714100
2026-03-13,1.246,1.252,1.232,1.234,291700
2026-03-16,1.234,1.248,1.216,1.248,558700
2026-03-17,1.253,1.255,1.222,1.222,254200
2026-03-18,1.228,1.252,1.226,1.246,2510800
2026-03-19,1.24,1.24,1.225,1.226,316800
2026-03-20,1.232,1.248,1.217,1.217,361500
2026-03-23,1.212,1.212,1.156,1.164,375700
2026-03-24,1.162,1.173,1.146,1.171,183300
2026-03-25,1.177,1.216,1.177,1.213,329600
2026-03-26,1.213,1.213,1.179,1.183,484300
2026-03-27,1.178,1.188,1.152,1.182,145900
2026-03-30,1.171,1.171,1.154,1.169,76600
2026-03-31,1.16,1.178,1.152,1.154,98900
2026-04-01,1.16,1.18,1.16,1.179,368300
2026-04-02,1.164,1.164,1.146,1.152,274400
2026-04-03,1.158,1.164,1.154,1.154,418100
2026-04-07,1.15,1.163,1.149,1.154,252700
2026-04-08,1.16,1.224,1.16,1.223,257600
2026-04-09,1.223,1.23,1.198,1.228,155400
2026-04-10,1.24,1.267,1.218,1.254,231000
2026-04-13,1.254,1.264,1.248,1.259,426200
2026-04-14,1.262,1.292,1.262,1.29,781600
2026-04-15,1.293,1.305,1.278,1.284,2871100
2026-04-16,1.284,1.31,1.282,1.306,460000
2026-04-17,1.305,1.323,1.305,1.318,779000
2026-04-20,1.328,1.351,1.328,1.351,1354700
2026-04-21,1.357,1.357,1.326,1.345,318200
2026-04-22,1.351,1.385,1.351,1.383,780300
2026-04-23,1.383,1.4,1.357,1.374,230200
2026-04-24,1.368,1.368,1.345,1.356,2104800
2026-04-27,1.356,1.396,1.356,1.387,979800
2026-04-28,1.384,1.384,1.355,1.36,586700
2026-04-29,1.37,1.374,1.364,1.374,291500
2026-04-30,1.374,1.394,1.374,1.391,209900
2026-05-06,1.397,1.446,1.397,1.425,1000900
2026-05-07,1.44,1.452,1.421,1.447,762600
2026-05-08,1.447,1.45,1.43,1.448,715700
2026-05-11,1.456,1.512,1.456,1.506,768200
