date,open,high,low,close,volume
2026-01-05,0.918,0.928,0.903,0.923,177940343
2026-01-06,0.92,0.955,0.914,0.954,252529444
2026-01-07,0.95,0.958,0.933,0.948,505472719
2026-01-08,0.941,0.998,0.941,0.996,249010019
2026-01-09,1.013,1.053,1.009,1.033,443426954
2026-01-12,1.048,1.11,1.043,1.106,354933166
2026-01-13,1.089,1.089,1.013,1.023,725236568
2026-01-14,1.02,1.07,1.02,1.035,388370284
2026-01-15,1.017,1.026,0.994,1.003,182691898
2026-01-16,1.002,1.015,0.988,1.007,181744213
2026-01-19,0.997,1.037,0.99,1.028,311621381
2026-01-20,1.026,1.034,0.984,0.997,255226491
2026-01-21,0.988,1.011,0.987,0.999,200726894
2026-01-22,0.999,1.034,0.995,1.031,216333010
2026-01-23,1.038,1.072,1.027,1.064,346297207
2026-01-26,1.064,1.064,1.014,1.025,248562199
2026-01-27,1.013,1.047,1.008,1.043,161266002
2026-01-28,1.044,1.044,1.021,1.028,180472098
2026-01-29,1.025,1.03,1.003,1.003,194573276
2026-01-30,0.997,1.005,0.961,0.983,171496517
2026-02-02,0.98,0.999,0.96,0.962,133486202
2026-02-03,0.972,1.006,0.967,1.005,188237344
2026-02-04,1.001,1.023,0.992,1.006,160369840
2026-02-05,0.997,1.018,0.993,0.999,99929183
2026-02-06,0.992,0.998,0.975,0.978,151010900
2026-02-09,0.992,1.0,0.984,0.997,142556400
2026-02-10,1.0,1.005,0.981,0.997,126667600
2026-02-11,0.995,1.005,0.986,0.987,142693000
2026-02-12,0.986,1.004,0.983,1.0,126756994
2026-02-13,0.998,1.015,0.996,1.007,139020100
2026-02-24,1.012,1.028,1.005,1.018,115346300
2026-02-25,1.014,1.037,1.012,1.032,353977703
2026-02-26,1.032,1.061,1.023,1.054,171590308
2026-02-27,1.047,1.062,1.041,1.055,175442489
2026-03-02,1.081,1.089,1.053,1.081,272071095
2026-03-03,1.08,1.081,0.996,1.0,343561195
2026-03-04,0.978,1.02,0.973,1.012,186704988
2026-03-05,1.015,1.024,1.003,1.016,152655180
2026-03-06,1.005,1.043,1.005,1.024,142421527
2026-03-09,1.006,1.007,0.981,1.001,219920320
2026-03-10,1.001,1.031,0.997,1.018,139272559
2026-03-11,1.023,1.023,1.0,1.002,121822500
2026-03-12,1.001,1.002,0.975,0.984,136038300
2026-03-13,0.983,0.983,0.948,0.951,207898908
2026-03-16,0.952,0.954,0.935,0.953,122446900
2026-03-17,0.955,0.96,0.928,0.929,137831300
2026-03-18,0.927,0.944,0.922,0.942,120549600
2026-03-19,0.926,0.928,0.91,0.915,131417500
2026-03-20,0.914,0.921,0.89,0.892,103578900
2026-03-23,0.882,0.883,0.847,0.854,159199335
2026-03-24,0.863,0.876,0.853,0.875,121097000
2026-03-25,0.878,0.893,0.877,0.89,191293081
2026-03-26,0.891,0.892,0.87,0.874,167898174
2026-03-27,0.859,0.886,0.859,0.88,255575095
2026-03-30,0.869,0.895,0.867,0.894,118944132
2026-03-31,0.893,0.912,0.886,0.888,122572402
2026-04-01,0.9,0.903,0.884,0.891,70707200
2026-04-02,0.891,0.899,0.871,0.875,108967000
2026-04-03,0.874,0.88,0.86,0.864,82155100
2026-04-07,0.866,0.87,0.854,0.86,67632800
2026-04-08,0.875,0.907,0.875,0.905,273573400
2026-04-09,0.897,0.908,0.893,0.899,82679674
2026-04-10,0.905,0.922,0.905,0.911,205876374
2026-04-13,0.905,0.924,0.904,0.92,133401700
2026-04-14,0.923,0.939,0.919,0.935,168977800
2026-04-15,0.939,0.953,0.929,0.932,148050700
2026-04-16,0.932,0.937,0.924,0.936,105405900
2026-04-17,0.933,0.949,0.93,0.947,95569332
2026-04-20,0.945,0.967,0.945,0.965,153844300
2026-04-21,0.963,0.964,0.948,0.955,90805700
2026-04-22,0.948,0.962,0.944,0.961,76248000
2026-04-23,0.963,0.976,0.948,0.955,145763400
2026-04-24,0.949,0.951,0.929,0.93,123053569
2026-04-27,0.929,0.93,0.915,0.929,74617799
2026-04-28,0.929,0.93,0.9,0.903,122984860
2026-04-29,0.897,0.907,0.894,0.904,100298700
2026-04-30,0.901,0.917,0.9,0.915,101932700
2026-05-06,0.92,0.947,0.919,0.94,118728900
2026-05-07,0.942,0.953,0.937,0.953,150182700
2026-05-08,0.951,0.974,0.943,0.972,160010900
2026-05-11,0.976,0.989,0.975,0.98,204715565
2026-05-12,0.98,0.982,0.957,0.973,121294500
2026-05-13,0.965,0.984,0.959,0.983,121427900
2026-05-14,0.981,0.986,0.941,0.942,140420300
2026-05-15,0.941,0.948,0.911,0.916,132813900
2026-05-18,0.91,0.929,0.91,0.919,139568681
2026-05-19,0.918,0.922,0.899,0.922,85228200
2026-05-20,0.917,0.921,0.91,0.915,80325346
2026-05-21,0.917,0.934,0.894,0.897,118297900
2026-05-22,0.898,0.914,0.895,0.91,160323700
2026-05-25,0.917,0.928,0.909,0.927,200197200
