date,zijin_hk_open,zijin_hk_high,zijin_hk_low,zijin_hk_close,zijin_hk_volume,zijin_hk_amount,zijin_hk_close_ret1,zijin_hk_close_ret5,zijin_hk_close_ret20,zijin_hk_close_ma20_gap,zijin_hk_close_z20,zijin_hk_volume_ret1,zijin_hk_volume_ret5,zijin_hk_volume_ret20,zijin_hk_volume_ma20_gap,zijin_hk_volume_z20,zijin_hk_provider
2020-03-12,3.15,3.16,3.08,3.08,55697437.0,172984986.0,-0.05521472392638027,-0.12,-0.1742627345844504,-0.1515151515151516,-2.6077127221510192,1.0105620006799407,0.4227717666381401,0.2515386432022708,0.4577451184340633,1.9418582445204513,stock_hk_daily
2020-03-13,2.75,3.06,2.75,3.03,67925463.0,196465703.0,-0.016233766233766267,-0.12680115273775228,-0.2088772845953003,-0.15774843641417657,-2.340985460853372,0.21954378259811125,1.7337337711194838,0.15435078089152499,0.7521169933408389,2.9946509976578954,stock_hk_daily
2020-03-16,2.88,2.97,2.69,2.73,84416610.0,236194952.0,-0.09900990099009899,-0.17522658610271902,-0.29820051413881754,-0.23260716795502467,-3.101445292777264,0.2427829899370726,1.5326755872911102,1.0749848831207136,1.1522893412694488,4.158415887846183,stock_hk_daily
2020-03-17,2.72,2.8,2.56,2.61,84708082.0,223268185.0,-0.04395604395604402,-0.2018348623853211,-0.31853785900783294,-0.2541791684526361,-2.843316762802413,0.003452780205222661,1.2149253105358468,1.2162561925630375,1.0456710915832912,2.9160954405889203,stock_hk_daily
2020-03-18,2.69,2.71,2.42,2.46,79828728.0,205760811.0,-0.05747126436781602,-0.24539877300613488,-0.36923076923076925,-0.2845717609422713,-2.7154900426947273,-0.05760198891057411,1.8816515754470853,0.9220655144170213,0.8253743605094153,2.0404812159569174,stock_hk_daily
2020-03-19,2.4,2.49,2.3,2.36,84659046.0,199701047.0,-0.04065040650406504,-0.23376623376623384,-0.38381201044386426,-0.2989751967919204,-2.488629274846455,0.06050851768551291,0.5199810002029357,2.019418008288692,0.8546222562015708,2.0081447016668026,stock_hk_daily
2020-03-20,2.39,2.68,2.36,2.66,65718756.0,165214533.0,0.12711864406779672,-0.12211221122112204,-0.31443298969072164,-0.19222593379896746,-1.4157999309577651,-0.2237243495514939,-0.03248718378261184,0.5051617122120304,0.35562299992445134,0.8287601421712576,stock_hk_daily
2020-03-23,2.52,2.62,2.43,2.55,68671768.0,174471555.0,-0.0413533834586467,-0.06593406593406603,-0.3376623376623378,-0.21101485148514865,-1.5290840592242634,0.04493408244063546,-0.18651355461916796,0.6483732748514739,0.38502909227415394,0.9040759822953351,stock_hk_daily
2020-03-24,2.8,2.86,2.72,2.75,67635512.0,188900203.0,0.07843137254901977,0.05363984674329503,-0.2506811989100818,-0.1316703504894221,-0.9350993169329135,-0.015089985742030132,-0.20154593985494795,0.39303050498482217,0.3279562171663175,0.7789420930468186,stock_hk_daily
2020-03-25,2.92,3.02,2.85,2.92,59368017.0,174119922.0,0.06181818181818177,0.1869918699186992,-0.19780219780219788,-0.06440243511694954,-0.4581540872370275,-0.12223600820823244,-0.25630761647611366,0.6111764341903223,0.14419730672397724,0.3439193930474074,stock_hk_daily
2020-03-26,2.93,2.96,2.82,2.88,40735911.0,117568775.0,-0.013698630136986356,0.22033898305084754,-0.21311475409836067,-0.06645056726094001,-0.48445910671994435,-0.3138408008473653,-0.5188238832740921,0.7286631573064419,-0.2315746543638173,-0.5705435478991975,stock_hk_daily
2020-03-27,2.96,2.98,2.84,2.86,36691684.0,106418734.0,-0.00694444444444442,0.07518796992481191,-0.18285714285714294,-0.06106369008535795,-0.46173983956059417,-0.09927915936383502,-0.4416862668550817,-0.2170212159373448,-0.3188939709213021,-0.833806424806998,stock_hk_daily
2020-03-30,2.74,2.96,2.74,2.89,43487905.0,125345932.0,0.010489510489510634,0.13333333333333353,-0.1789772727272727,-0.041141340411413485,-0.3178838256286213,0.1852251044133053,-0.3667280417186871,-0.06779485714366562,-0.18504346706226504,-0.47226411988883504,stock_hk_daily
2020-03-31,2.87,2.98,2.84,2.92,45092257.0,131210636.0,0.01038062283737018,0.06181818181818177,-0.16809116809116809,-0.02095557418273264,-0.167969903847385,0.03689191282035775,-0.3333050099480285,0.6206367644379145,-0.15246658447701888,-0.3867612162484797,stock_hk_daily
2020-04-01,2.86,2.95,2.81,2.85,43339303.0,123530179.0,-0.023972602739726012,-0.023972602739726012,-0.19718309859154926,-0.03487978327124963,-0.29357267202505155,-0.038874833876689774,-0.26998904140591384,0.2959742755435135,-0.19842271022391678,-0.5306873832251898,stock_hk_daily
2020-04-02,2.85,2.92,2.81,2.92,10105279.0,29007287.0,0.024561403508771784,0.01388888888888884,-0.1657142857142857,0.0006854009595613775,0.006213508265165586,-0.7668333752390988,-0.7519319256171784,-0.7418641425959815,-0.8147941551602198,-2.245184853902936,stock_hk_daily
2020-04-03,2.92,2.96,2.87,2.94,15123849.0,44411627.0,0.006849315068493178,0.027972027972027913,-0.1527377521613833,0.017653167185877283,0.17503805762144864,0.4966285443479592,-0.5878126226095264,-0.3913243291310118,-0.7152371313550617,-1.7313499552047487,stock_hk_daily
2020-04-06,2.94,2.96,2.87,2.92,9382000.0,27296205.0,-0.006802721088435382,0.01038062283737018,-0.1178247734138973,0.02008733624454151,0.22293353525754114,-0.37965527161769463,-0.7842618539568645,-0.7185202964207494,-0.8217168768325618,-1.905412717590775,stock_hk_daily
2020-04-07,3.07,3.16,3.01,3.12,86173907.0,268708009.0,0.06849315068493156,0.06849315068493156,-0.04587155963302747,0.09743228983468177,1.173066103740046,8.18502526113835,0.9110577454572744,1.2532533285556173,0.6756643236511779,1.4276792886449614,stock_hk_daily
2020-04-08,3.05,3.14,3.02,3.06,22955918.0,70324642.0,-0.019230769230769273,0.0736842105263158,-0.06134969325153361,0.07917474872156594,1.0025734577180543,-0.7336094091683693,-0.4703210155456353,-0.17133895368426633,-0.5734939697970522,-1.219466055210409,stock_hk_daily
2020-04-09,3.07,3.14,3.04,3.12,28051198.0,86751528.0,0.019607843137254832,0.06849315068493156,0.012987012987013102,0.10422933993983374,1.4168317954277296,0.22195932221050807,1.7758954502889033,-0.4963646531886198,-0.47651876954820305,-0.9978129200545767,stock_hk_daily
2020-04-14,3.36,3.4,3.21,3.29,64767275.0,214204271.0,0.054487179487179516,0.11904761904761907,0.08580858085808596,0.16357206012378422,2.196001919669968,1.3088951495048446,3.282459775947247,-0.046494905746906734,0.24066779036206976,0.47935246362224304,stock_hk_daily
2020-04-15,3.31,3.42,3.26,3.26,61937218.0,206240820.0,-0.00911854103343468,0.11643835616438358,0.19413919413919412,0.14768526667840165,1.8174196517390386,-0.04369578618214209,5.601707311873801,-0.266291100767965,0.19005560892190032,0.3787055519251482,stock_hk_daily
2020-04-16,3.2,3.35,3.2,3.32,39869927.0,131388711.0,0.01840490797546024,0.0641025641025641,0.27203065134099624,0.15800488315312178,1.8317584389528228,-0.35628482700014064,-0.537331793485933,-0.5293255843049309,-0.2170343458606958,-0.4400009560406972,stock_hk_daily
2020-04-17,3.35,3.38,3.26,3.3,82628360.0,274150098.0,-0.0060240963855421326,0.07843137254901955,0.3414634146341462,0.1369509043927648,1.5338851776836637,1.0724482389947694,2.5994361018365724,0.03507048239576105,0.697385897213173,1.419523848183778,stock_hk_daily
2020-04-20,3.3,3.36,3.26,3.33,30081989.0,99987719.0,0.00909090909090926,0.06730769230769229,0.4110169491525424,0.13092205807437596,1.5321007424114028,-0.6359362693390018,0.07239587414412751,-0.6446689347290779,-0.3838152340565334,-0.7770249364942228,stock_hk_daily
2020-04-21,3.34,3.37,3.25,3.34,39118810.0,129654961.0,0.0030030030030030463,0.015197568389057725,0.2556390977443608,0.1159371867691279,1.5414651971384845,0.3004063660817109,-0.39600963603918804,-0.40475425310850377,-0.1512682850716156,-0.3044148844230138,stock_hk_daily
2020-04-22,3.3,3.34,3.23,3.32,44169951.0,145684791.0,-0.005988023952095856,0.01840490797546024,0.3019607843137255,0.09679550710274198,1.310874093634355,0.12912307404034018,-0.28685930000924487,-0.35679607083947507,-0.013202444378226708,-0.02629762430355954,stock_hk_daily
2020-04-23,3.42,3.46,3.35,3.42,55772465.0,189888096.0,0.030120481927710774,0.030120481927710774,0.24363636363636365,0.11564182025770675,1.7519937396504792,0.2626788967911693,0.3988604744623685,-0.17539672058666456,0.28107092796141275,0.5624477032190474,stock_hk_daily
2020-04-24,3.42,3.54,3.41,3.48,46860951.0,163150369.0,0.01754385964912286,0.054545454545454675,0.19178082191780832,0.1229428848015488,1.8785166872677193,-0.15978339849242806,-0.4328708569309617,-0.2106700986829323,0.09124469106172284,0.18465479906401203,stock_hk_daily
2020-04-27,3.27,3.34,3.2,3.31,139181387.0,454425548.0,-0.048850574712643646,-0.006006006006005982,0.14930555555555558,0.058522545570834694,0.8508020192163825,1.970093095208418,3.626734854533721,2.4166754488441415,2.288994363567483,4.63647269520844,stock_hk_daily
2020-04-28,3.3,3.31,3.18,3.2,35363675.0,113971390.0,-0.033232628398791486,-0.041916167664670545,0.11888111888111896,0.016356995394632534,0.24460325420855092,-0.7459166361088211,-0.09599307852156036,-0.036193732617995966,-0.2513973713397608,-0.39484403484707137,stock_hk_daily
2020-04-29,3.22,3.27,3.17,3.2,23322842.0,74807446.0,0.0,-0.036144578313252906,0.10726643598615926,0.010898752171852877,0.1729677592285349,-0.3404859082094833,-0.4719749179708168,-0.4636935948052683,-0.5055910708858449,-0.7922798215612535,stock_hk_daily
2020-05-04,3.16,3.16,3.05,3.13,34116984.0,105690835.0,-0.02187500000000009,-0.08479532163742687,0.07191780821917804,-0.01603269412134556,-0.27030345563836394,0.46281418019296283,-0.3882826588353231,-0.24339595598419483,-0.26097612535973613,-0.39414262160597185,stock_hk_daily
2020-05-05,3.11,3.28,3.11,3.26,26493460.0,85578807.0,0.04153354632587858,-0.06321839080459779,0.1438596491228068,0.021463261789127275,0.3827205437147576,-0.22345245992435914,-0.4346367405134395,-0.3886966756248941,-0.4192089504132004,-0.6231729471365919,stock_hk_daily
2020-05-06,3.25,3.32,3.21,3.26,29710000.0,97280550.0,0.0,-0.015105740181268978,0.11643835616438358,0.01494396014943944,0.29940964193362263,0.12140883070765396,-0.7865375490186773,1.9400474741964078,-0.33644336513690754,-0.486220079385404,stock_hk_daily
2020-05-07,3.23,3.27,3.18,3.21,23319349.0,75503642.0,-0.015337423312883347,0.0031249999999998224,0.09183673469387754,-0.005884174667079578,-0.13101726527442276,-0.2151010097610232,-0.34058468188048896,0.5418924772390943,-0.49033322107164745,-0.7447154573280951,stock_hk_daily
2020-05-08,3.25,3.32,3.25,3.32,22423449.0,73695556.0,0.03426791277258556,0.03749999999999987,0.1369863013698629,0.02390131071703916,0.6040355321888746,-0.03841873973411525,-0.03856275320134661,1.3900499893412919,-0.5142642386846168,-0.7982666700060158,stock_hk_daily
2020-05-11,3.32,3.34,3.26,3.26,23767950.0,78235392.0,-0.01807228915662651,0.04153354632587858,0.04487179487179471,-0.0007662835249043765,-0.023964468115858513,0.059959598543471104,-0.3033396504216199,-0.724186231918207,-0.49231090940613764,-0.7940619563156067,stock_hk_daily
2020-05-12,3.25,3.28,3.16,3.16,19438077.0,62255668.0,-0.030674846625766805,-0.030674846625766805,0.03267973856209161,-0.033491359535097076,-1.108217020026241,-0.1821727578524862,-0.2663065903811733,-0.15324331616797027,-0.5551485448626234,-0.8693090668576846,stock_hk_daily
2020-05-13,3.16,3.2,3.14,3.18,17660533.0,56046542.0,0.006329113924050667,-0.024539877300613355,0.019230769230769162,-0.028859367842418604,-1.052756921499491,-0.09144649442431985,-0.4055694042409963,-0.37041786949705324,-0.5941951282350477,-0.921807680421391,stock_hk_daily
2020-05-14,3.19,3.22,3.14,3.17,33281443.0,105390483.0,-0.003144654088050425,-0.012461059190031154,-0.03647416413373861,-0.03279938977879482,-1.2614936343583516,0.884509544530734,0.4272029206304173,-0.48613797631597133,-0.22601714019565566,-0.3416367166658176,stock_hk_daily
