entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
vwap_low,reversal_fundamental_regime,lgbm_leaves15_700,50.0,217,0.5668202764976958,0.004768767140848221,0.0029012530712528885,1.6367844368595375,-0.18050244430346152,1.7537426479905276,10
vwap_low,reversal_fundamental_regime,xgb_d3_600_lr002_mcw3,50.0,169,0.5680473372781065,0.004915138179661146,0.0029012530712528885,1.201335932407587,-0.0776675638268629,1.9458395305467004,10
vwap_low,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,50.0,151,0.5298013245033113,0.005117643791137595,0.002264570906877598,1.0482161582338336,-0.13285354703055097,1.732684496976703,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,50.0,151,0.5298013245033113,0.005117643791137595,0.002264570906877598,1.0482161582338336,-0.13285354703055097,1.732684496976703,10
vwap_low,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,50.0,151,0.543046357615894,0.004980114730390664,0.0029012530712528885,1.0334779115309476,-0.13878965654016928,1.8737303124973503,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,151,0.543046357615894,0.004980114730390664,0.0029012530712528885,1.0334779115309476,-0.13878965654016928,1.8737303124973503,10
vwap_low,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,50.0,176,0.5568181818181818,0.004045637085004681,0.002214545048529252,0.9323442851480275,-0.1602921430937727,1.6322400216253459,10
vwap_low,reversal_fundamental_regime,random_forest_600_d4,50.0,164,0.5365853658536586,0.00409489284893951,0.0027807208752490577,0.8628333118857021,-0.1082308407182192,1.6230655238779836,10
vwap_low,reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,50.0,167,0.5508982035928144,0.004049322197765333,0.0015234801016088574,0.8609868375380874,-0.15307827778398642,1.5709252084851868,10
vwap_low,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,193,0.533678756476684,0.003399147504518618,0.0015003786191538672,0.8325354930336115,-0.15707333003382595,1.5368753267067303,10
vwap_low,all_no_ak,lgbm_leaves15_700,50.0,190,0.531578947368421,0.003354358156028591,0.0009085494291735143,0.7808257478945078,-0.15846108277720306,1.4643189655511137,10
vwap_low,reversal_fundamental_regime_sector,lgbm_leaves7_400,50.0,123,0.5447154471544715,0.0050303320447236495,0.0008350251256281672,0.7749080709343243,-0.14133384427210482,1.7329081586048845,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,123,0.5447154471544715,0.0050303320447236495,0.0008350251256281672,0.7749080709343243,-0.14133384427210482,1.7329081586048845,10
