symbol,as1455_rows,matched_rows,match_rate,daily_valid_rows_in_as1455_range,daily_rows_without_as1455,daily_coverage_rate,previously_diagnosed_bad_symbol,diagnosed_excluded_dates,close_abs_diff_mean_pct,close_abs_diff_p95_pct,close_abs_diff_p99_pct,close_abs_diff_max_pct,volume_missing_mean_pct,volume_missing_p95_pct,volume_missing_max_pct,high_above_daily_rows,low_below_daily_rows,volume_above_daily_rows,error
002027,1561,1561,1.0,1561,0,1.0,False,0,0.14345436112217558,0.40378013529684953,0.621898385613098,0.9295752800311252,1.863994724747759,3.570670862899361,10.07604302762255,691,583,36,
002821,1561,1561,1.0,1561,0,1.0,False,0,0.12556585633557626,0.4036725091102533,0.6064302940980427,1.8570108894374382,1.9070100725845742,3.497460755950932,30.599776430509262,938,121,13,
002531,1555,1555,1.0,1555,0,1.0,False,0,0.1434697754414271,0.40359435088578416,0.7150312753672301,2.308758591589588,2.1395052702944946,4.0596362985071135,25.322216627610562,642,511,15,
600809,1561,1561,1.0,1561,0,1.0,False,0,0.12443739012616645,0.40345388961254836,0.8035146038283564,2.4986382373319627,2.3067093378251635,4.267940286943528,26.670415757289035,632,424,2,
600765,1561,1561,1.0,1561,0,1.0,False,0,0.1298252894254596,0.40324769666308935,0.6921153292276219,1.3313826329637402,2.0294670429092765,3.7084872225658594,11.903003548084534,565,708,3,
600415,1561,1561,1.0,1561,0,1.0,False,0,0.14468828138874235,0.4032096770692162,0.7524319611256318,1.921132457027308,2.6824894173908636,4.961067694901633,33.660079373612085,555,559,5,
000932,1561,1561,1.0,1561,0,1.0,False,0,0.14595347159701696,0.4031876263398515,0.5342640598626868,1.0080555803594793,1.8606056515651992,4.056387124441452,12.406561474118416,319,900,41,
000034,1561,1561,1.0,1561,0,1.0,False,0,0.12248497618843936,0.4028022789661523,0.7355962577968498,2.622316478513542,2.2026974650710933,4.1780647639640955,12.786676273870857,619,478,11,
000426,1561,1561,1.0,1561,0,1.0,False,0,0.14768528621113336,0.4027352959478425,0.7044958849969304,2.3085279739272213,2.140462262013694,4.391662950113229,17.11855541980044,282,872,17,
002555,1561,1561,1.0,1561,0,1.0,False,0,0.13390249566066706,0.402722308395842,0.7455066334278132,3.8933188254841267,2.117551761720503,3.6924898030847197,10.54671965387618,589,572,3,
601919,1561,1561,1.0,1561,0,1.0,False,0,0.1254279104930421,0.40258643938307914,0.7684465076395366,2.520171028624496,2.735451314301761,4.784863807297601,32.85508708474328,493,705,0,
600348,1561,1561,1.0,1561,0,1.0,False,0,0.1324647952360809,0.4023945388268224,0.6956601580461951,3.289984451489958,2.21467853454796,3.9933251609916898,31.237688794665797,291,917,1,
