close_diff_pct,high_diff_pct,low_diff_pct,volume_missing_pct,symbol,date,close_abs_diff_pct,as1455_close,daily_close,as1455_volume,daily_volume,as1455_high,daily_high,as1455_low,daily_low
66.66666666666667,66.66666666666667,66.66666666666667,0.8054274446895215,000981,2022-02-25,66.66666666666667,2.0,1.2,2968100,2992200.0,2.0,1.2,2.0,1.2
13.382352941176467,-0.06385696040868138,6.661732050333091,14.918465828607797,000592,2025-12-19,13.382352941176467,15.42,13.6,368561800,433186594.0,15.65,15.66,14.41,13.51
11.330882475944403,-4.740448291684629e-05,3.687001207402152,26.13449799098635,600410,2024-12-03,11.330882475944403,12.36788649706458,11.10912464,252788900,342228636.0,13.466810176125245,13.46681656,11.51871819960861,11.10912464
-10.952320538276695,-8.928509641419346,6.784471602294673e-05,62.186629356124065,002779,2020-03-20,10.952320538276695,10.58462606110462,11.8864704,927534,2452926.0,10.825185744311543,11.8864704,10.478496789101566,10.47848968
-10.615369169590439,-9.384599726142461,1.728014837887315e-05,10.89442952869435,600410,2020-03-30,10.615369169590439,11.555313456774966,12.927629,75874156,85150856.0,11.714422764269287,12.927629,10.978542217108059,10.97854032
-10.593701921473976,-8.614656260881592,0.13124669819912782,37.53124003605218,000582,2022-04-07,10.593701921473976,6.879844740243141,7.69503367,8007300,12818087.0,7.032132970170398,7.69503367,6.835054084382183,6.82609506
-9.066666666666666,-6.000000000000005,0.0,17.16453406878411,600961,2020-02-05,9.066666666666666,6.82,7.5,4721243,5699543.0,7.05,7.5,6.73,6.73
-8.821689590393976,-8.574928263169056,0.06800884216451308,26.350725586854384,601166,2023-12-29,8.821689590393976,12.545356174871394,13.75914526,37071500,50335187.0,12.579308424329774,13.75914526,12.494427800683825,12.48593626
-8.757637474541745,0.0,0.23148148148146586,9.539765211686579,002195,2024-12-04,8.757637474541745,4.48,4.91,1233866200,1363987395.0,4.91,4.91,4.33,4.32
-8.529188898737072,-8.146465839735972,6.784471602294673e-05,20.710874187123306,002779,2020-03-27,8.529188898737072,11.836951470740662,12.94068712,1499577,1891277.0,11.886478464342087,12.94068712,11.355832104326815,11.3558244
-8.506224066390045,-1.0373443983402675,0.0,4.3640871315084535,603226,2024-02-02,8.506224066390045,4.41,4.82,10643600,11129292.0,4.77,4.82,4.22,4.22
8.490607061959476,3.781363222543632e-05,9.697974708117997,72.88135037799967,603002,2024-03-21,8.490607061959476,6.8034370726257,6.2709918,8275500,30515900.0,6.8034370726257,6.8034345,6.8034370726257,6.20197145
-7.999968518261646,3.421928083113812e-05,0.6660667973350076,16.365214046283537,002364,2024-12-30,7.999968518261646,10.51016501650165,11.4240885,92892900,111069693.0,12.546633663366338,12.54662937,10.51016501650165,10.44062349
-7.756264911683541,-7.340752591465904,-3.4934287573840095e-05,65.66294572998792,600098,2020-12-16,7.756264911683541,5.618500577216166,6.09092918,12139984,35355345.0,5.643809138374797,6.09092918,5.475085397317255,5.47508731
-7.15534546821538,-6.586417582797899,1.6782996881126166e-05,8.817235014701573,002311,2020-04-14,7.15534546821538,40.11163153193274,43.202952,9200103,10089739.0,40.35742517318427,43.202952,38.96774573995445,38.9677392
-6.734636400088667,6.162791366115528e-05,6.162791366115528e-05,19.41093704581708,002408,2020-09-14,6.734636400088667,6.037549540813527,6.4735174,32435013,40247413.0,6.513155193919187,6.51315118,6.024338272671701,6.02433456
-6.553115182219726,-5.41675257803107,-9.083139848042876e-05,9.111894829951483,603203,2022-04-28,6.553115182219726,12.739280388722955,13.6326432,716181,787981.0,12.894196648010222,13.6326432,12.481086623244178,12.48109796
-6.521773785517404,-6.209421052469255,-3.7072879077726384e-05,12.446235359240365,300475,2020-09-15,6.521773785517404,12.165662989836799,13.014435,16378477,18706765.0,12.250539708370544,13.06158875,10.609589816718138,10.60959375
-6.470588235294105,0.0,0.0,10.060558860945058,000620,2020-05-22,6.470588235294105,3.18,3.4,34456246,38310496.0,3.54,3.54,3.16,3.16
6.451580789242839,-3.016768098662581e-05,-3.016768098662581e-05,10.273697330626009,600596,2020-11-23,6.451580789242839,10.312117389072386,9.6871435,131049510,146054731.0,10.312117389072386,10.3121205,9.505897302290363,9.50590017
-6.294700639293726,-1.359078001210734,0.24430618346416022,8.699787781693969,600552,2024-09-10,6.294700639293726,13.00581184451073,13.8794838,161122800,176475822.0,13.690850788992591,13.8794838,12.22149189358222,12.1917068
-6.221708007738213,-5.667552105554529,-4.856049440338239e-05,15.361029628762502,002430,2021-08-03,6.221708007738213,33.32935948509039,35.5405913,8936626,10558524.0,33.52630976945032,35.5405913,32.317751206332616,32.3177669
-6.205250596658718,-5.727923627684972,0.0,38.59663205275601,002654,2022-10-14,6.205250596658718,3.93,4.19,7703144,12545149.0,3.95,4.19,3.89,3.89
-5.951755424364514,-1.6707199002405027,0.05465746796597948,10.645857554615446,002085,2024-11-18,5.951755424364514,18.88494674237204,20.08006298,204242600,228576532.0,19.764005455798355,20.0998171,18.094781606707937,18.08489686
-5.9393690303265245,2.6481933779187727e-05,2.6481933779187727e-05,1.7059907056380164,603301,2020-03-13,5.9393690303265245,27.653295003125333,29.399436,29505879,30017983.0,33.02240554496925,33.0223968,27.38008805077487,27.3800808
5.9223300970873805,0.0,0.0,3.0584447978407314,600744,2021-07-14,5.9223300970873805,10.91,10.3,287676159,296752160.0,11.11,11.11,10.05,10.05
-5.819653842806883,-5.081948781523382,1.9418429597628517e-05,25.31338077516,603800,2020-03-30,5.819653842806883,10.860131798866638,11.5312082,1199075,1605475.0,10.945198105385176,11.5312082,10.708902809500348,10.70890073
-5.776343698576092,-0.10540746644212007,2.2182669789927445e-05,5.901990905937559,600633,2025-02-18,5.776343698576092,17.20684773693737,18.26170668,242544800,257757632.0,18.339131868108165,18.35848308,17.20684773693737,17.20684392
-5.692307692307697,-4.61538461538461,0.0,8.044422646450567,000629,2022-07-19,5.692307692307697,6.13,6.5,587504912,638900792.0,6.2,6.5,5.76,5.76
-5.688046994236673,-4.036670385186314,2.7992492257489232e-05,16.6474732602213,002181,2020-02-07,5.688046994236673,4.77623325698635,5.0642926,19015537,22813390.0,4.859863800396618,5.0642926,4.664725865772661,4.66472456
-5.450827646479728,-3.397698730145393e-05,0.03118674296993529,5.953651201793098,300567,2022-04-25,5.450827646479728,31.634535881534113,33.45828958,5746736,6110536.0,35.49889800853983,35.49891007,31.585245548281485,31.57539821
-5.4134349270892335,0.00010456833967609214,0.00010456833967609214,3.2072786495427663,002911,2020-06-01,5.4134349270892335,6.7094430859459,7.09344195,27544447,28457147.0,7.516567399941512,7.51655954,6.698776244791773,6.69876924
-5.412828622799393,-1.5596169857068465,1.6295973459534707e-05,13.90889386336277,600388,2020-03-13,5.412828622799393,9.005683367563535,9.521041,15275937,17743920.0,9.372549227347887,9.521041,8.909599451905725,8.909598
5.384615384615388,-0.20964360587001352,0.7792207792207684,2.159856968613749,300328,2024-02-05,5.384615384615388,4.11,3.9,26959100,27554232.0,4.76,4.77,3.88,3.85
-5.368098159509193,0.0,0.0,3.2260901273267306,601933,2024-12-04,5.368098159509193,6.17,6.52,1349384600,1394368174.0,6.52,6.52,5.34,5.34
-5.293290915700844,-1.5634554240140375e-05,-1.5634554240140375e-05,6.628357306402943,600153,2022-05-23,5.293290915700844,9.96233052243379,10.51913916,40528828,43405928.0,10.722296823616427,10.7222985,9.932232847139426,9.9322344
-5.163043478260865,-0.20380434782609758,0.0,6.137200850017344,600126,2025-02-27,5.163043478260865,13.96,14.72,618401000,658835029.0,14.69,14.72,12.04,12.04
5.137649914376885,3.351367432458119e-05,0.7798502887809811,5.591091218117928,600206,2024-11-18,5.137649914376885,22.707378770074424,21.5977614,310824500,329232171.0,22.727193236714974,22.72718562,21.766191604648125,21.5977614
5.124973322517579,-2.5376915480102014e-05,0.857117262710938,7.434527220556209,300757,2025-04-17,5.124973322517579,168.17489552238803,159.97616,8940700,9658785.0,182.40277164179105,182.40281793,141.17892537313432,139.97914
5.0633048870099895,1.3085226391318372e-05,1.3085226391318372e-05,3.803141986443803,000582,2022-04-13,5.0633048870099895,11.15287330937853,10.61538405,185377350,192706242.0,11.269329014617021,11.26932754,9.701656059483492,9.70165479
-5.056636653764645,-3.39625987028519,-3.4631349887792595e-05,7.0998247717191205,002311,2021-02-26,5.056636653764645,71.87565414848211,75.703716,12655606,13622801.0,73.13262107317733,75.703716,69.08556847472677,69.0855924
-5.035995389018211,-0.899305794221672,-2.544752678579343e-05,19.42545245352446,300102,2020-04-08,5.035995389018211,5.24441146542665,5.5225256,29516509,36632547.0,5.472861207291825,5.5225256,5.184815880592255,5.1848172
4.861111111111116,0.0,0.3039513677811412,5.410114576825887,600110,2025-06-26,4.861111111111116,7.55,7.2,542194700,573205790.0,7.55,7.55,6.6,6.58
-4.842335210611582,-2.364857547455901,7.4946472361503425e-06,43.449295244570166,000893,2020-10-15,4.842335210611582,8.430143131809443,8.859132,3726420,6589520.0,8.64962614825892,8.859132,8.330378124332407,8.3303775
-4.835132076630999,-4.835132076630999,0.04043847725201388,12.581811326303116,000099,2024-11-05,4.835132076630999,25.6188088787441,26.9204481,137234100,156985751.0,25.6188088787441,26.9204481,24.415770124622938,24.40590075
-4.792638251340331,-1.2103295510268453e-05,-1.2103295510268453e-05,12.35447849845569,603629,2022-03-15,4.792638251340331,10.28394761530328,10.8016307,1106700,1262700.0,10.836473358429448,10.83647467,10.28394761530328,10.28394886
4.733299566074112,-0.013000456421818907,0.029562233483693134,1.7388258579388194,002896,2025-02-18,4.733299566074112,58.85776819407008,56.19775987,22490500,22888491.0,59.06474393530997,59.07242362,51.83592452830189,51.8206052
4.593350979440136,-2.152577647240861e-05,0.25060498669027265,3.2348618051576072,603938,2026-01-12,4.593350979440136,27.769354282429585,26.54982752,47701777,49296449.0,27.799342785974325,27.79934877,23.990802835792298,23.93083098
-4.5620815833165125,-3.9593991296715814e-05,-3.959399128561358e-05,4.394138979688089,002779,2023-03-06,4.5620815833165125,18.52684926447801,19.4124616,5878900,6149100.0,19.83045930832656,19.83046716,18.10175903278827,18.1017662
4.5454735059815565,1.8136156265669e-05,1.813615628787346e-05,3.81205188672199,600126,2020-03-03,4.5454735059815565,6.104300007085188,5.8388946,172554692,179393256.0,6.104300007085188,6.1042989,5.661959426861624,5.6619584
-4.524911173883028,-2.5447526763588968e-05,-2.5447526763588968e-05,32.98135162350795,300102,2020-02-19,4.524911173883028,6.287334200028539,6.5853138,48183200,71895213.0,6.585312124200508,6.5853138,6.168143030359752,6.1681446
4.523465869684418,3.921690052699489e-05,3.921690054919935e-05,8.468871784552313,603005,2020-01-16,4.523465869684418,23.43590199083077,22.4216656,23734503,25930526.0,24.797864764950145,24.79785504,22.01960559540344,22.01959696
4.484304932735417,-0.06108735491754391,0.8326394671107407,5.033281403064461,300255,2023-09-28,4.484304932735417,13.98,13.38,193422900,203674406.0,16.36,16.37,12.11,12.01
-4.386916328164681,-0.00010070292753017185,-0.00010070292753017185,17.706057365998795,603031,2021-12-31,4.386916328164681,22.77537906450343,23.82035825,1416180,1720880.0,24.150075680142297,24.1501,22.557099534317526,22.55712225
-4.371584699453557,0.0,0.0,11.307692953651639,000620,2023-06-09,4.371584699453557,1.75,1.83,123467295,139208573.0,1.83,1.83,1.66,1.66
4.342448925028064,-5.627642387651122e-05,-5.6276423865408987e-05,14.708580546157767,601567,2021-05-26,4.342448925028064,14.451398447265177,13.84997055,41791030,48997930.0,14.451398447265177,14.45140658,13.028283008144106,13.02829034
-4.340238242477867,4.132909756648928e-05,4.132909756648928e-05,2.0721958360636283,300002,2020-04-13,4.340238242477867,5.391829258393453,5.63646528,407570272,416194640.0,5.695180813765862,5.69517846,5.313544986039283,5.31354279
4.326694705815681,-1.54427962195669e-05,0.2241997692154385,8.026197006025715,600171,2024-10-29,4.326694705815681,47.00814420062696,45.0585963,206878200,224931658.0,50.7282131661442,50.728221,44.461786833855804,44.3623266
-4.298654116954747,-1.2103295488063992e-05,-1.2103295499166222e-05,6.9032721304749245,603629,2022-03-08,4.298654116954747,10.5278553757824,11.0007391,907600,974900.0,11.090336537703635,11.09033788,10.517899956987334,10.51790123
-4.295545195944861,-1.2027620963524055,-1.3113177554924249e-05,15.357931429196093,600704,2020-02-13,4.295545195944861,4.348275629802821,4.5434412,142330049,168155211.0,4.488794411376341,4.5434412,4.004785274845327,4.0047858
-4.280155642023342,-3.8910505836575737,0.0,36.36293378707304,000592,2023-08-17,4.280155642023342,2.46,2.57,19259900,30265223.0,2.47,2.57,2.41,2.41
-4.238968684439504,7.502527541447535e-05,7.50252754366798e-05,4.916372998457175,601689,2022-04-25,4.238968684439504,30.7323115669841,32.09271156,16081568,16913078.0,33.711972092480934,33.7119468,30.7323115669841,30.73228851
4.236667135186223,-4.9012889102861834e-05,-4.9012889091759604e-05,6.824821206134068,002768,2020-03-31,4.236667135186223,44.04631291161892,42.25606413,40710169,43692075.0,46.869065868105466,46.86908884,40.25738276868396,40.2574025
4.217861445864335,6.720044674057846e-05,6.7200446718374e-05,3.0455614432712497,300100,2020-09-07,4.217861445864335,8.935159204462867,8.5735392,83324061,85941461.0,9.198151381194666,9.1981452,7.455828210346498,7.4558232
-4.216867469879526,-3.1325301204819467,0.0,13.320381218483101,600961,2020-01-23,4.216867469879526,7.95,8.3,2553787,2946237.0,8.04,8.3,7.6,7.6
4.21052466128089,-1.5876597703190498e-06,-1.5876597703190498e-06,4.9342568336068755,601127,2020-11-30,4.21052466128089,19.375923292376257,18.593058,78085719,82138651.0,19.375923292376257,19.3759236,17.810192117234738,17.8101924
4.1541669773579315,1.231175450477906e-05,0.10011242417871102,4.512289775120715,601567,2021-06-23,4.1541669773579315,17.979550873597894,17.26244028,39872870,41757070.0,18.567061425930742,18.56705914,17.27972212743671,17.26244028
-4.0756914119359555,-1.8895348837209336,0.0,5.697521362865288,601933,2024-12-18,4.0756914119359555,6.59,6.87,910790100,965817774.0,6.75,6.88,6.19,6.19
4.000014367072469,1.3814492749730789e-05,1.381449277193525e-05,3.0634131082130422,601216,2020-08-12,4.000014367072469,8.216978735133775,7.90094,946805344,976726512.0,8.335492851505897,8.3354917,7.079243217961407,7.07924224
-3.999983351662084,-3.0769062685049864,1.7342018665544856e-05,4.826062504366135,603156,2020-03-13,3.999983351662084,13.470939296132402,14.032226,3501334,3678879.0,13.600467558595213,14.032226,13.238867825886532,13.23886553
-3.9873854288506982,-1.8247362034095271,-9.194435213188967e-07,3.033980582524276,300620,2021-01-19,3.9873854288506982,18.54148986952147,19.31151438,2198848,2267648.0,18.959130185681502,19.31151438,18.358772231201456,18.3587724
-3.980871327617186,2.1237572811472205e-05,2.1237572833676666e-05,19.506180235258796,600105,2020-10-27,3.980871327617186,5.91520814624637,6.16044764,26389832,32784917.0,6.229116372912844,6.22911505,5.875969617913062,5.87596837
-3.9526745663610363,-3.3985553811669678,4.228802334971249e-05,18.913715369099382,002851,2022-12-15,3.9526745663610363,25.694458865674168,26.75187336,2703840,3334522.0,25.84269612836075,26.75187336,24.51844324836062,24.51843288
-3.9386843906561997,4.836781348771524e-05,4.836781348771524e-05,3.13653610542195,300179,2020-09-09,3.9386843906561997,8.082213409188016,8.4135985,109978774,113539997.0,9.067175635592479,9.06717125,7.207714236212093,7.20771075
-3.9260574867424847,-3.0022695779611586,0.0881468886843706,10.372421373794316,001696,2024-11-18,3.9260574867424847,24.49046255184017,25.49126424,135811200,151528360.0,24.725947768684787,25.49126424,22.292600527957077,22.2729676
3.916236844254395,-9.39502534658132e-06,-9.39502533547909e-06,3.3458811674906053,000987,2020-07-15,3.916236844254395,12.817313195810064,12.33427382,138411534,143202934.0,12.846008673114117,12.84600988,11.478190921620953,11.478192
-3.8933188254841267,3.8580088523865186e-05,3.8580088501660725e-05,1.1163004269851617,002555,2022-04-12,3.8933188254841267,18.120066180734874,18.85411707,123015598,124404324.0,20.72916421732682,20.72915622,17.816868243760887,17.81686137
3.8910869925008917,3.504521621788825e-05,3.504521621788825e-05,13.129397007320442,600577,2024-03-28,3.8910869925008917,5.06409999472417,4.87443162,214410200,246815600.0,5.06409999472417,5.06409822,4.514066661963867,4.51406508
3.888888888888875,0.0,0.11261261261261701,4.3277736286984725,601727,2024-10-31,3.888888888888875,9.35,9.0,872746100,912225139.0,9.35,9.35,8.89,8.88
3.860294117647056,-0.3372681281618828,0.18518518518517713,2.1147957574130682,002195,2024-12-06,3.860294117647056,5.65,5.44,1840212900,1879970435.0,5.91,5.93,5.41,5.4
-3.8438554819075543,-0.1801922616679441,-1.2103295510268453e-05,17.64588528678305,603629,2021-02-01,3.8438554819075543,15.938625490900826,16.5757743,825600,1002500.0,16.545906037399856,16.5757743,15.928670072105758,15.928672
