date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio
2018-01-02,11.069845,11.11788395,10.7899659,11.05522445,4814233.0,0.0,0.0,11.05522445,11.05522445,,,,,0.8089171974497659,,,11.05522445,0.0,,,4087.401,,,,,,,0.8089171974497659,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-03,10.90901895,11.14294775,10.90901895,10.9988309,5323613.0,0.0,0.0,11.049853635714287,11.053375481147542,,,,,0.3839285714269299,,,11.049853635714287,-5323613.0,,,4111.392,,,,,,,0.3839285714269299,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-04,10.9988309,10.9988309,10.819207,10.98838765,5324397.0,0.0,0.0,11.043999732312926,11.051244732585328,,,,,0.9418604651110365,,,11.043999732312926,-10648010.0,,,4128.811,,,,,,,0.9418604651110365,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-05,10.986299,11.41447225,10.9069303,11.24320295,6938804.0,0.0,0.0,11.062971467330742,11.05753844463171,,,,,0.6625514403279142,,,11.062971467330742,-3709206.0,,,4138.75,,,,,,,0.6625514403279142,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-08,11.4666885,12.36689665,11.4082063,12.36689665,14331185.0,0.0,0.0,11.187154818061147,11.100468221856898,,,,,0.999999999998957,,12.36689665,12.36689665,10621979.0,,,4160.159,,,,,,,0.999999999998957,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-09,12.5319,12.5319,12.14549975,12.45044265,10023863.0,0.0,0.0,11.307467944912466,11.144729678517328,,,,,0.7891891891871443,,12.5319,12.5319,20645842.0,,,4189.297,0.024929288807239658,0.12620442093330797,0.10127513212606831,,,,0.7891891891871443,,,0.10127513212606831,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-10,12.35018745,12.56740705,12.18309545,12.39196045,6223374.0,0.0,0.0,11.410752945396993,11.185622490697087,,,,,0.5434782608681493,,12.56740705,12.56740705,14422468.0,,,4207.813,0.02345215440415327,0.12666160273452332,0.10320944833037005,,,,0.5434782608681493,,,0.10320944833037005,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-11,12.364808,12.364808,12.11417,12.2561982,4156685.0,0.0,0.0,11.49127154107347,11.22072333362505,,,,,0.5666666666644066,,12.56740705,12.56740705,10265783.0,,,4205.586,0.018594941739886073,0.11537730469492491,0.09678236295503884,,,,0.5666666666644066,,,0.09678236295503884,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-12,12.17891815,12.50057025,12.1768295,12.3146804,5356111.0,0.0,0.0,11.569691432399805,11.25659077842423,,,,,0.4258064516115874,,12.56740705,12.56740705,15621894.0,,,4225.001,0.02083986710963459,0.09530001857700166,0.07446015146736706,,,,0.4258064516115874,,,0.07446015146736706,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2018-01-15,12.323035,12.44208805,11.84891145,11.91574825,6296516.0,0.0,0.0,11.602649224552206,11.278202498803761,,,,,0.11267605633783932,,12.56740705,12.56740705,9325378.0,,,4225.239,0.015643632851532807,-0.03648032426954895,-0.052123957121081754,,,,0.11267605633783932,,,-0.052123957121081754,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
