feature_group,model_name,window_id,feature,importance
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,prev_close,0.021485384553670883
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_ret,0.017556026577949524
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret,0.015951532870531082
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_to_vwap,0.017027338966727257
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,open_to_vwap,0.018977243453264236
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,high_to_close,0.0176762193441391
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_to_low,0.01573864556849003
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,high_to_open,0.014414549805223942
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,low_to_open,0.014904805459082127
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct,0.0188900176435709
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,close_range_pos,0.017024023458361626
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,upper_shadow_pct,0.013614115305244923
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,lower_shadow_pct,0.017168235033750534
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,volume_shock20,0.013299509882926941
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,volume_z20,0.015271670185029507
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_volume_shock20,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_volume_z20,0.01030106283724308
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_pv_shock20,0.011009096167981625
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,daily_vwap_pv_z20,0.01599298231303692
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct_shock20,0.020188534632325172
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,range_pct_z20,0.015812575817108154
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret_shock20,0.01577386073768139
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,intraday_ret_z20,0.016774289309978485
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_intraday_reversal,0.01654105633497238
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,overnight_plus_intraday,0.015001891180872917
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,down_day_below_vwap,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,bar_count,0.0
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,first_30m_ret,0.016417497768998146
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,first_60m_ret,0.021475709974765778
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,morning_ret,0.014974873512983322
reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,1,afternoon_ret,0.013733383268117905
