datetime,open,high,low,close,volume,amount
2025-01-02 09:35:00,3.58684371,3.6146487,3.58684371,3.60538037,11031200,42863472.0
2025-01-02 09:40:00,3.59611204,3.60538037,3.56830705,3.57757538,7811400,30220016.0
2025-01-02 09:45:00,3.57757538,3.59611204,3.56830705,3.57757538,6207100,23955136.0
2025-01-02 09:50:00,3.58684371,3.58684371,3.55903872,3.55903872,6849100,26396848.0
2025-01-02 09:55:00,3.56830705,3.56830705,3.54977039,3.55903872,7930900,30446440.0
2025-01-02 10:00:00,3.54977039,3.56830705,3.54977039,3.55903872,3372100,12940272.0
2025-01-02 10:05:00,3.54977039,3.55903872,3.54050206,3.54977039,6916600,26483888.0
2025-01-02 10:10:00,3.54050206,3.54977039,3.53123373,3.54977039,8363100,31933408.0
2025-01-02 10:15:00,3.54050206,3.54977039,3.51269707,3.5219654,14306600,54417616.0
2025-01-02 10:20:00,3.5219654,3.5219654,3.48489208,3.49416041,14653400,55327840.0
2025-01-02 10:25:00,3.49416041,3.50342874,3.48489208,3.50342874,8041600,30321984.0
2025-01-02 10:30:00,3.49416041,3.50342874,3.48489208,3.49416041,8062300,30408448.0
2025-01-02 10:35:00,3.50342874,3.50342874,3.48489208,3.49416041,6125500,23099744.0
2025-01-02 10:40:00,3.49416041,3.51269707,3.49416041,3.50342874,3854100,14562400.0
2025-01-02 10:45:00,3.49416041,3.50342874,3.48489208,3.48489208,7789700,29363776.0
2025-01-02 10:50:00,3.49416041,3.49416041,3.48489208,3.49416041,6667700,25109504.0
2025-01-02 10:55:00,3.49416041,3.51269707,3.49416041,3.51269707,4682400,17695808.0
2025-01-02 11:00:00,3.50342874,3.51269707,3.50342874,3.50342874,3107400,11772384.0
2025-01-02 11:05:00,3.50342874,3.51269707,3.50342874,3.51269707,4012500,15174336.0
2025-01-02 11:10:00,3.51269707,3.5219654,3.50342874,3.51269707,4145000,15706557.0
2025-01-02 11:15:00,3.51269707,3.5219654,3.50342874,3.50342874,1663100,6301123.0
2025-01-02 11:20:00,3.51269707,3.51269707,3.50342874,3.50342874,1267300,4793794.0
2025-01-02 11:25:00,3.50342874,3.51269707,3.50342874,3.50342874,1474400,5580790.0
2025-01-02 11:30:00,3.50342874,3.50342874,3.49416041,3.49416041,6667600,25184896.0
2025-01-02 13:05:00,3.50342874,3.50342874,3.48489208,3.48489208,6365200,23988680.0
2025-01-02 13:10:00,3.49416041,3.49416041,3.47562375,3.47562375,8785300,33033144.0
2025-01-02 13:15:00,3.47562375,3.48489208,3.47562375,3.47562375,2193100,8235904.0
2025-01-02 13:20:00,3.47562375,3.48489208,3.47562375,3.48489208,2990700,11220744.0
2025-01-02 13:25:00,3.47562375,3.48489208,3.46635542,3.47562375,11412600,42800128.0
2025-01-02 13:30:00,3.47562375,3.48489208,3.45708709,3.46635542,12080500,45219200.0
2025-01-02 13:35:00,3.46635542,3.47562375,3.45708709,3.46635542,5180100,19384832.0
2025-01-02 13:40:00,3.46635542,3.47562375,3.45708709,3.45708709,3443200,12877760.0
2025-01-02 13:45:00,3.45708709,3.46635542,3.45708709,3.46635542,5270500,19705536.0
2025-01-02 13:50:00,3.46635542,3.47562375,3.45708709,3.47562375,7178400,26841920.0
2025-01-02 13:55:00,3.46635542,3.47562375,3.45708709,3.45708709,7239100,27075712.0
2025-01-02 14:00:00,3.45708709,3.47562375,3.45708709,3.46635542,6119900,22881088.0
2025-01-02 14:05:00,3.46635542,3.47562375,3.45708709,3.45708709,5504000,20576832.0
2025-01-02 14:10:00,3.46635542,3.46635542,3.44781876,3.44781876,8275900,30873984.0
2025-01-02 14:15:00,3.44781876,3.45708709,3.44781876,3.45708709,5645900,21051200.0
2025-01-02 14:20:00,3.44781876,3.45708709,3.43855043,3.44781876,9375700,34891520.0
2025-01-02 14:25:00,3.44781876,3.45708709,3.43855043,3.45708709,4355900,16210752.0
2025-01-02 14:30:00,3.44781876,3.47562375,3.44781876,3.47562375,10164500,38009856.0
2025-01-02 14:35:00,3.46635542,3.47562375,3.45708709,3.46635542,13209900,49406976.0
2025-01-02 14:40:00,3.46635542,3.46635542,3.44781876,3.44781876,8185000,30533760.0
2025-01-02 14:45:00,3.44781876,3.45708709,3.43855043,3.44781876,4719300,17564672.0
2025-01-02 14:50:00,3.44781876,3.45708709,3.43855043,3.44781876,6138900,22827776.0
2025-01-02 14:55:00,3.44781876,3.46635542,3.44781876,3.45708709,6129600,22839936.0
2025-01-02 15:00:00,3.45708709,3.46635542,3.44781876,3.45708709,4555600,17000960.0
2025-01-03 09:35:00,3.47562375,3.48489208,3.45708709,3.45708709,17516900,65629976.0
2025-01-03 09:40:00,3.45708709,3.45708709,3.43855043,3.43855043,12375700,46024384.0
2025-01-03 09:45:00,3.43855043,3.45708709,3.4292821,3.44781876,10202900,37900968.0
2025-01-03 09:50:00,3.45708709,3.45708709,3.4292821,3.43855043,5237300,19457888.0
2025-01-03 09:55:00,3.4292821,3.43855043,3.41074544,3.42001377,8321000,30756480.0
2025-01-03 10:00:00,3.42001377,3.4292821,3.41074544,3.42001377,4507300,16625040.0
2025-01-03 10:05:00,3.42001377,3.4292821,3.41074544,3.4292821,6352700,23437712.0
2025-01-03 10:10:00,3.4292821,3.4292821,3.41074544,3.42001377,3745100,13810064.0
2025-01-03 10:15:00,3.42001377,3.42001377,3.40147711,3.41074544,9772400,35943440.0
2025-01-03 10:20:00,3.41074544,3.43855043,3.41074544,3.4292821,5985200,22123296.0
2025-01-03 10:25:00,3.4292821,3.43855043,3.42001377,3.42001377,2837300,10497504.0
2025-01-03 10:30:00,3.42001377,3.43855043,3.42001377,3.4292821,3495500,12925664.0
2025-01-03 10:35:00,3.4292821,3.44781876,3.4292821,3.43855043,4319900,16026240.0
2025-01-03 10:40:00,3.43855043,3.44781876,3.4292821,3.4292821,2402900,8912512.0
2025-01-03 10:45:00,3.4292821,3.4292821,3.41074544,3.41074544,3301500,12193600.0
2025-01-03 10:50:00,3.42001377,3.4292821,3.41074544,3.41074544,2591200,9557696.0
2025-01-03 10:55:00,3.42001377,3.4292821,3.42001377,3.4292821,1636800,6047744.0
2025-01-03 11:00:00,3.42001377,3.4292821,3.42001377,3.42001377,1682300,6210272.0
2025-01-03 11:05:00,3.42001377,3.4292821,3.42001377,3.42001377,1017500,3761376.0
2025-01-03 11:10:00,3.42001377,3.4292821,3.42001377,3.4292821,507000,1873152.0
2025-01-03 11:15:00,3.4292821,3.43855043,3.42001377,3.43855043,2886000,10685376.0
2025-01-03 11:20:00,3.43855043,3.43855043,3.42001377,3.4292821,2632400,9738816.0
2025-01-03 11:25:00,3.4292821,3.43855043,3.42001377,3.43855043,1625100,6012352.0
