date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2025-01-02,sh.600361,3.74282208,15.191304,1.479669,0.198328,17.31614
2025-01-03,sh.600361,3.64458528,14.792582,1.440833,0.193122,16.861648
2025-01-06,sh.600361,3.67405632,14.912198,1.452483,0.194684,16.997995
2025-01-07,sh.600361,3.71335104,15.071687,1.468018,0.196766,17.179792
2025-01-08,sh.600361,3.64458528,14.792582,1.440833,0.193122,16.861648
2025-01-09,sh.600361,3.61511424,14.672965,1.429182,0.191561,16.7253
2025-01-10,sh.600361,3.54634848,14.39386,1.401996,0.187917,16.407156
2025-01-13,sh.600361,3.57581952,14.513476,1.413647,0.189479,16.543504
2025-01-14,sh.600361,3.67405632,14.912198,1.452483,0.194684,16.997995
2025-01-15,sh.600361,3.62493792,14.712837,1.433065,0.192081,16.77075
2025-01-16,sh.600361,3.65440896,14.832454,1.444716,0.193643,16.907097
2025-01-17,sh.600361,3.66423264,14.872326,1.4486,0.194164,16.952546
2025-01-20,sh.600361,3.71335104,15.071687,1.468018,0.196766,17.179792
2025-01-21,sh.600361,3.69370368,14.991943,1.460251,0.195725,17.088894
2025-01-22,sh.600361,3.65440896,14.832454,1.444716,0.193643,16.907097
2025-01-23,sh.600361,3.66423264,14.872326,1.4486,0.194164,16.952546
2025-01-24,sh.600361,3.70352736,15.031815,1.464134,0.196246,17.134343
2025-01-27,sh.600361,3.68388,14.952071,1.456367,0.195205,17.043445
2025-02-05,sh.600361,3.71335104,15.071687,1.468018,0.196766,17.179792
2025-02-06,sh.600361,3.75264576,15.231176,1.483553,0.198848,17.361589
2025-02-07,sh.600361,3.77229312,15.31092,1.49132,0.19989,17.452487
2025-02-10,sh.600361,3.7821168,15.350792,1.495204,0.20041,17.497937
2025-02-11,sh.600361,3.76246944,15.271048,1.487436,0.199369,17.407038
2025-02-12,sh.600361,3.81158784,15.470409,1.506855,0.201972,17.634284
2025-02-13,sh.600361,3.7821168,15.350792,1.495204,0.20041,17.497937
2025-02-14,sh.600361,3.7821168,15.350792,1.495204,0.20041,17.497937
2025-02-17,sh.600361,3.77229312,15.31092,1.49132,0.19989,17.452487
2025-02-18,sh.600361,3.67405632,14.912198,1.452483,0.194684,16.997995
2025-02-19,sh.600361,3.74282208,15.191304,1.479669,0.198328,17.31614
2025-02-20,sh.600361,3.75264576,15.231176,1.483553,0.198848,17.361589
2025-02-21,sh.600361,3.7821168,15.350792,1.495204,0.20041,17.497937
