date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_eod,pbMRQ_eod,psTTM_eod,pcfNcfTTM_eod,valuation_time_mode,valuation_reference_lag_days,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q
2025-01-16,3.65440896,14.79258137398374,1.4408322899728998,0.19312208943089432,16.86164837398374,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,81,14.832454,1.444716,0.193643,16.907097,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,3.66423264,14.912198376344087,1.4524832903225806,0.19468409139784948,16.997995370967743,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,82,14.872326,1.4486,0.194164,16.952546,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,3.71335104,15.071686938337802,1.4680182305630027,0.1967667345844504,17.179791924932978,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,85,15.071687,1.468018,0.196766,17.179792,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,3.69370368,15.031814812169312,1.4641343544973544,0.19624545502645502,17.134342814814815,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,86,14.991943,1.460251,0.195725,17.088894,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,3.65440896,14.83245424468085,1.4447164148936171,0.1936428191489362,16.90709725531915,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,87,14.832454,1.444716,0.193643,16.907097,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,3.66423264,14.912198376344087,1.4524832903225806,0.19468409139784948,16.997995370967743,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,88,14.872326,1.4486,0.194164,16.952546,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,3.70352736,15.031814750670241,1.4641345844504023,0.19624618766756033,17.134342739946383,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,89,15.031815,1.464134,0.196246,17.134343,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,3.68388,14.991942811671088,1.460250355437666,0.19572545358090188,17.088893814323608,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,92,14.952071,1.456367,0.195205,17.043445,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,3.71335104,15.031815378666668,1.4641342906666668,0.19624609333333334,17.134343373333333,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,101,15.071687,1.468018,0.196766,17.179792,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,3.75264576,15.231175751322754,1.4835525820105822,0.1988481798941799,17.361588740740743,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,102,15.231176,1.483553,0.198848,17.361589,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,3.77229312,15.271048188481673,1.4874366465968583,0.19936854450261776,17.407038185863872,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,103,15.31092,1.49132,0.19989,17.452487,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,3.7821168,15.390664374999998,1.4990872916666664,0.20093109374999998,17.543385369791668,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,106,15.350792,1.495204,0.20041,17.497937,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,3.76246944,15.271047625974026,1.4874367064935066,0.1993689090909091,17.407038625974025,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,107,15.271048,1.487436,0.199369,17.407038,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,3.81158784,15.430536751958225,1.5029705796344648,0.20145118276762403,17.58883474151436,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,108,15.470409,1.506855,0.201972,17.634284,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,3.7821168,15.350792435567008,1.4952040592783504,0.20041036082474226,17.49793644329897,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,109,15.350792,1.495204,0.20041,17.497937,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,3.7821168,15.310919812987015,1.4913203532467534,0.19988945454545456,17.452487812987016,2024-10-26,2024-09-30,0.076364,0.013203,0.036392,786037761.02,0.250801,,4107435885.0,998402153.0,True,2024-10-27,17.593038,15.34698,14.68699,18.383605,4.371853,2.684116,0.069216,0.243801,0.094249,0.047106,0.10062,1.361242,0.995979,0.505815,0.405859,0.005614,2.280172,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575,0.076364,2.142398,2.684116,1.005822,0.013203,0.775272,0.791793,0.021508,110,15.350792,1.495204,0.20041,17.497937,asof1455_from_lagged_eod,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
