date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q
2026-04-16,20.21,24.488811,2.438211,2.190903,2445.284525,2026-04-11,2025-12-31,0.103121,0.098218,0.23916,1229382406.9,0.825275,12516931784.56,1356921309.0,1356921309.0,True,2026-04-12,1.990108,180.894692,4.218106,85.346483,0.754354,0.570654,0.0741,0.017639,0.098744,0.094562,0.094473,1.67755,1.501868,0.714658,-0.038931,0.468124,1.880137,0.761712,0.238288,0.443881,,0.064765,0.659404,0.064765,0.103121,2.019854,0.570654,0.910891,0.098218,0.859364,1.05138,0.108706,4,,,,,0.013204000000000007,-0.02715200000000001,-0.011721999999999982,171814154.00000012,-0.021121999999999974,,0.0,0.0,-0.018092999999999998,-0.04009600000000001,-0.04830100000000001,-0.051574999999999996,-0.051761,0.02435200000000015,0.08567100000000005,0.05859700000000001,-0.061473,0.46335299999999996,-0.0322070000000001,-0.008126000000000078,0.008125999999999994,0.006460000000000021,,0.049296000000000006,0.536015,0.049296000000000006,0.013204000000000007,-0.015280000000000182,0.191247,-0.017962000000000033,-0.02715200000000001,-0.00778599999999996,0.005528999999999895,-0.029533000000000004
2026-04-17,19.91,24.125296,2.402018,2.158381,2408.986388,2026-04-11,2025-12-31,0.103121,0.098218,0.23916,1229382406.9,0.825275,12516931784.56,1356921309.0,1356921309.0,True,2026-04-12,1.990108,180.894692,4.218106,85.346483,0.754354,0.570654,0.0741,0.017639,0.098744,0.094562,0.094473,1.67755,1.501868,0.714658,-0.038931,0.468124,1.880137,0.761712,0.238288,0.443881,,0.064765,0.659404,0.064765,0.103121,2.019854,0.570654,0.910891,0.098218,0.859364,1.05138,0.108706,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-20,21.24,25.73688,2.562475,2.302562,2569.90813,2026-04-11,2025-12-31,0.103121,0.098218,0.23916,1229382406.9,0.825275,12516931784.56,1356921309.0,1356921309.0,True,2026-04-12,1.990108,180.894692,4.218106,85.346483,0.754354,0.570654,0.0741,0.017639,0.098744,0.094562,0.094473,1.67755,1.501868,0.714658,-0.038931,0.468124,1.880137,0.761712,0.238288,0.443881,,0.064765,0.659404,0.064765,0.103121,2.019854,0.570654,0.910891,0.098218,0.859364,1.05138,0.108706,8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21,21.17,25.65206,2.55403,2.294973,2561.438565,2026-04-11,2025-12-31,0.103121,0.098218,0.23916,1229382406.9,0.825275,12516931784.56,1356921309.0,1356921309.0,True,2026-04-12,1.990108,180.894692,4.218106,85.346483,0.754354,0.570654,0.0741,0.017639,0.098744,0.094562,0.094473,1.67755,1.501868,0.714658,-0.038931,0.468124,1.880137,0.761712,0.238288,0.443881,,0.064765,0.659404,0.064765,0.103121,2.019854,0.570654,0.910891,0.098218,0.859364,1.05138,0.108706,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-22,21.86,25.216974,2.542205,2.381261,-72.487014,2026-04-11,2025-12-31,0.103121,0.098218,0.23916,1229382406.9,0.825275,12516931784.56,1356921309.0,1356921309.0,True,2026-04-12,1.990108,180.894692,4.218106,85.346483,0.754354,0.570654,0.0741,0.017639,0.098744,0.094562,0.094473,1.67755,1.501868,0.714658,-0.038931,0.468124,1.880137,0.761712,0.238288,0.443881,,0.064765,0.659404,0.064765,0.103121,2.019854,0.570654,0.910891,0.098218,0.859364,1.05138,0.108706,10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-23,21.78,25.124688,2.532901,2.372546,-72.221737,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,0,,,,,-0.066914,0.079792,0.055059,-793266535.5300001,0.041601,,0.0,0.0,0.002612000000000003,-0.034127,0.03020700000000001,0.062954,0.063034,0.139888,0.07281000000000004,-0.05413299999999999,-0.074746,-0.031161999999999968,-0.10405799999999998,0.007830000000000004,-0.007830000000000004,0.029568999999999956,,-0.48713,-3.032101,-0.48713,-0.066914,-0.10789899999999997,-0.458817,0.040339000000000014,0.079792,-0.003917999999999977,-0.02024199999999987,0.09310099999999999
2026-04-24,21.88,25.240045,2.544531,2.383439,-72.553334,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,1,,,,,-0.066914,0.079792,0.055059,-793266535.5300001,0.041601,,0.0,0.0,0.002612000000000003,-0.034127,0.03020700000000001,0.062954,0.063034,0.139888,0.07281000000000004,-0.05413299999999999,-0.074746,-0.031161999999999968,-0.10405799999999998,0.007830000000000004,-0.007830000000000004,0.029568999999999956,,-0.48713,-3.032101,-0.48713,-0.066914,-0.10789899999999997,-0.458817,0.040339000000000014,0.079792,-0.003917999999999977,-0.02024199999999987,0.09310099999999999
2026-04-27,22.02,25.401544,2.560812,2.39869,-73.017569,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,4,,,,,-0.066914,0.079792,0.055059,-793266535.5300001,0.041601,,0.0,0.0,0.002612000000000003,-0.034127,0.03020700000000001,0.062954,0.063034,0.139888,0.07281000000000004,-0.05413299999999999,-0.074746,-0.031161999999999968,-0.10405799999999998,0.007830000000000004,-0.007830000000000004,0.029568999999999956,,-0.48713,-3.032101,-0.48713,-0.066914,-0.10789899999999997,-0.458817,0.040339000000000014,0.079792,-0.003917999999999977,-0.02024199999999987,0.09310099999999999
2026-04-28,21.53,24.836297,2.503827,2.345313,-71.392746,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,5,,,,,-0.066914,0.079792,0.055059,-793266535.5300001,0.041601,,0.0,0.0,0.002612000000000003,-0.034127,0.03020700000000001,0.062954,0.063034,0.139888,0.07281000000000004,-0.05413299999999999,-0.074746,-0.031161999999999968,-0.10405799999999998,0.007830000000000004,-0.007830000000000004,0.029568999999999956,,-0.48713,-3.032101,-0.48713,-0.066914,-0.10789899999999997,-0.458817,0.040339000000000014,0.079792,-0.003917999999999977,-0.02024199999999987,0.09310099999999999
2026-04-29,22.07,25.459223,2.566627,2.404136,-73.183367,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,6,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-30,21.96,25.33233,2.553834,2.392154,-72.818611,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,7,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06,22.28,25.701472,2.591048,2.427012,-73.87972,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,13,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07,22.21,25.620722,2.582908,2.419387,-73.647602,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,14,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-08,21.62,24.940118,2.514294,2.355117,-71.691183,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,15,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11,22.35,25.782222,2.599189,2.434637,-74.111838,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,18,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-12,22.54,26.001399,2.621285,2.455335,-74.741871,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,19,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-13,23.45,27.051145,2.727113,2.554463,-77.7594,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,20,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,22.23,25.643793,2.585234,2.421566,-73.713922,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,21,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
