stock_code,artifact_name,model_dir,label_mode,entry_policy,feature_group,model_name,samples,feature_count,high_risk_feature_count,high_risk_feature_ratio,first_asof_drop_candidate_count,first_asof_drop_candidate_ratio,lagged_daily_external_count,lagged_daily_external_ratio,high_risk_features,first_asof_drop_candidate_features,lagged_daily_external_features
603308.SH,nextday_all_days_close_profit_extra_trees_600_external_ane_live_board_v2_external_full_selected_20260516,C:\Users\23853\PycharmProjects\stock_realtime_v021_full\saved_models\603308.SH\nextday_all_days_close_profit_extra_trees_600_external_ane_live_board_v2_external_full_selected_20260516,close_profit,all_days,external,extra_trees_600_d3,/root/stock_realtime_v021_full/saved_data/603308_pipeline_out/04_external/aero_nuclear_equipment/training_samples_with_aero_nuclear_equipment_external.csv,410,267,0.651220,148,0.360976,99,0.241463,"ane_stk_600893_range_pct,ane_stk_600893_close_ret3,ane_stk_600893_close_z20,ane_stk_600893_close_z60,ane_stk_600893_range_pct_ret1,ane_stk_600893_range_pct_ret3,ane_stk_600893_range_pct_ret5,ane_stk_600893_range_pct_ret20,ane_stk_600893_range_pct_ret60,ane_stk_600893_range_pct_ma20_gap,ane_stk_600893_range_pct_z20,ane_stk_600893_range_pct_z60,ane_stk_600893_volume_shock20,ane_stk_600893_volume_z20,ane_stk_600765_range_pct,ane_stk_600765_close_ret3,ane_stk_600765_close_z20,ane_stk_600765_close_z60,ane_stk_600765_range_pct_ret1,ane_stk_600765_range_pct_ret3,ane_stk_600765_range_pct_ret5,ane_stk_600765_range_pct_ret20,ane_stk_600765_range_pct_ret60,ane_stk_600765_range_pct_ma20_gap,ane_stk_600765_range_pct_z20,ane_stk_600765_range_pct_z60,ane_stk_600765_volume_shock20,ane_stk_600765_volume_z20,ane_stk_000768_range_pct,ane_stk_000768_close_ret3,ane_stk_000768_close_z20,ane_stk_000768_close_z60,ane_stk_000768_range_pct_ret1,ane_stk_000768_range_pct_ret3,ane_stk_000768_range_pct_ret5,ane_stk_000768_range_pct_ret20,ane_stk_000768_range_pct_ret60,ane_stk_000768_range_pct_ma20_gap,ane_stk_000768_range_pct_z20,ane_stk_000768_range_pct_z60,ane_stk_000768_volume_shock20,ane_stk_000768_volume_z20,ane_stk_003816_range_pct,ane_stk_003816_close_ret3,ane_stk_003816_close_z20,ane_stk_003816_close_z60,ane_stk_003816_range_pct_ret1,ane_stk_003816_range_pct_ret3,ane_stk_003816_range_pct_ret5,ane_stk_003816_range_pct_ret20,ane_stk_003816_range_pct_ret60,ane_stk_003816_range_pct_ma20_gap,ane_stk_003816_range_pct_z20,ane_stk_003816_range_pct_z60,ane_stk_003816_volume_shock20,ane_stk_003816_volume_z20,ane_stk_601985_range_pct,ane_stk_601985_close_ret3,ane_stk_601985_close_z20,ane_stk_601985_close_z60,ane_stk_601985_range_pct_ret1,ane_stk_601985_range_pct_ret3,ane_stk_601985_range_pct_ret5,ane_stk_601985_range_pct_ret20,ane_stk_601985_range_pct_ret60,ane_stk_601985_range_pct_ma20_gap,ane_stk_601985_range_pct_z20,ane_stk_601985_range_pct_z60,ane_stk_601985_volume_shock20,ane_stk_601985_volume_z20,ane_stk_601611_range_pct,ane_stk_601611_close_ret3,ane_stk_601611_close_z20,ane_stk_601611_close_z60,ane_stk_601611_range_pct_ret1,ane_stk_601611_range_pct_ret3,ane_stk_601611_range_pct_ret5,ane_stk_601611_range_pct_ret20,ane_stk_601611_range_pct_ret60,ane_stk_601611_range_pct_ma20_gap,ane_stk_601611_range_pct_z20,ane_stk_601611_range_pct_z60,ane_stk_601611_volume_shock20,ane_stk_601611_volume_z20,ane_stk_300034_range_pct,ane_stk_300034_close_ret3,ane_stk_300034_close_z20,ane_stk_300034_close_z60,ane_stk_300034_range_pct_ret1,ane_stk_300034_range_pct_ret3,ane_stk_300034_range_pct_ret5,ane_stk_300034_range_pct_ret20,ane_stk_300034_range_pct_ret60,ane_stk_300034_range_pct_ma20_gap,ane_stk_300034_range_pct_z20,ane_stk_300034_range_pct_z60,ane_stk_300034_volume_shock20,ane_stk_300034_volume_z20,ane_stock_basket_close_ret3,ane_stock_basket_close_z20,ane_stock_basket_close_z60,ane_board_b01_range_pct,ane_board_b01_close_ret3,ane_board_b01_close_z20,ane_board_b01_close_z60,ane_board_b01_range_pct_ret1,ane_board_b01_range_pct_ret3,ane_board_b01_range_pct_ret5,ane_board_b01_range_pct_ret20,ane_board_b01_range_pct_ret60,ane_board_b01_range_pct_ma20_gap,ane_board_b01_range_pct_z20,ane_board_b01_range_pct_z60,ane_board_b01_volume_shock20,ane_board_b01_volume_z20,ane_board_b01_amount_shock20,ane_board_b01_amount_z20,ane_board_b02_range_pct,ane_board_b02_close_ret3,ane_board_b02_close_z20,ane_board_b02_close_z60,ane_board_b02_range_pct_ret1,ane_board_b02_range_pct_ret3,ane_board_b02_range_pct_ret5,ane_board_b02_range_pct_ret20,ane_board_b02_range_pct_ret60,ane_board_b02_range_pct_ma20_gap,ane_board_b02_range_pct_z20,ane_board_b02_range_pct_z60,ane_board_b02_volume_shock20,ane_board_b02_volume_z20,ane_board_b02_amount_shock20,ane_board_b02_amount_z20,ane_board_b03_range_pct,ane_board_b03_close_ret3,ane_board_b03_close_z20,ane_board_b03_close_z60,ane_board_b03_range_pct_ret1,ane_board_b03_range_pct_ret3,ane_board_b03_range_pct_ret5,ane_board_b03_range_pct_ret20,ane_board_b03_range_pct_ret60,ane_board_b03_range_pct_ma20_gap,ane_board_b03_range_pct_z20,ane_board_b03_range_pct_z60,ane_board_b03_volume_shock20,ane_board_b03_volume_z20,ane_board_b03_amount_shock20,ane_board_b03_amount_z20,ane_board_b04_range_pct,ane_board_b04_close_ret3,ane_board_b04_close_z20,ane_board_b04_close_z60,ane_board_b04_range_pct_ret1,ane_board_b04_range_pct_ret3,ane_board_b04_range_pct_ret5,ane_board_b04_range_pct_ret20,ane_board_b04_range_pct_ret60,ane_board_b04_range_pct_ma20_gap,ane_board_b04_range_pct_z20,ane_board_b04_range_pct_z60,ane_board_b04_volume_shock20,ane_board_b04_volume_z20,ane_board_b04_amount_shock20,ane_board_b04_amount_z20,ane_board_basket_close_ret3,ane_board_basket_close_z20,ane_board_basket_close_z60,ane_fut_ni0_open,ane_fut_ni0_high,ane_fut_ni0_low,ane_fut_ni0_close,ane_fut_ni0_volume,ane_fut_ni0_hold,ane_fut_ni0_settle,ane_fut_ni0_range_pct,ane_fut_ni0_close_ret1,ane_fut_ni0_close_ret3,ane_fut_ni0_close_ret5,ane_fut_ni0_close_ret20,ane_fut_ni0_close_ret60,ane_fut_ni0_close_ma20_gap,ane_fut_ni0_close_z20,ane_fut_ni0_close_z60,ane_fut_ni0_close_vol20,ane_fut_ni0_range_pct_ret1,ane_fut_ni0_range_pct_ret3,ane_fut_ni0_range_pct_ret5,ane_fut_ni0_range_pct_ret20,ane_fut_ni0_range_pct_ret60,ane_fut_ni0_range_pct_ma20_gap,ane_fut_ni0_range_pct_z20,ane_fut_ni0_range_pct_z60,ane_fut_ni0_volume_shock20,ane_fut_ni0_volume_z20,ane_fut_ni0_hold_shock20,ane_fut_ni0_hold_z20,ane_fut_ss0_open,ane_fut_ss0_high,ane_fut_ss0_low,ane_fut_ss0_close,ane_fut_ss0_volume,ane_fut_ss0_hold,ane_fut_ss0_settle,ane_fut_ss0_range_pct,ane_fut_ss0_close_ret1,ane_fut_ss0_close_ret3,ane_fut_ss0_close_ret5,ane_fut_ss0_close_ret20,ane_fut_ss0_close_ret60,ane_fut_ss0_close_ma20_gap,ane_fut_ss0_close_z20,ane_fut_ss0_close_z60,ane_fut_ss0_close_vol20,ane_fut_ss0_range_pct_ret1,ane_fut_ss0_range_pct_ret3,ane_fut_ss0_range_pct_ret5,ane_fut_ss0_range_pct_ret20,ane_fut_ss0_range_pct_ret60,ane_fut_ss0_range_pct_ma20_gap,ane_fut_ss0_range_pct_z20,ane_fut_ss0_range_pct_z60,ane_fut_ss0_volume_shock20,ane_fut_ss0_volume_z20,ane_fut_ss0_hold_shock20,ane_fut_ss0_hold_z20,ane_fut_al0_open,ane_fut_al0_high,ane_fut_al0_low,ane_fut_al0_close,ane_fut_al0_volume,ane_fut_al0_hold,ane_fut_al0_settle,ane_fut_al0_range_pct,ane_fut_al0_close_ret1,ane_fut_al0_close_ret3,ane_fut_al0_close_ret5,ane_fut_al0_close_ret20,ane_fut_al0_close_ret60,ane_fut_al0_close_ma20_gap,ane_fut_al0_close_z20,ane_fut_al0_close_z60,ane_fut_al0_close_vol20,ane_fut_al0_range_pct_ret1,ane_fut_al0_range_pct_ret3,ane_fut_al0_range_pct_ret5,ane_fut_al0_range_pct_ret20,ane_fut_al0_range_pct_ret60,ane_fut_al0_range_pct_ma20_gap,ane_fut_al0_range_pct_z20,ane_fut_al0_range_pct_z60,ane_fut_al0_volume_shock20,ane_fut_al0_volume_z20,ane_fut_al0_hold_shock20,ane_fut_al0_hold_z20,ane_future_basket_close_ret1,ane_future_basket_close,ane_future_basket_close_ret3,ane_future_basket_close_ret5,ane_future_basket_close_ret20,ane_future_basket_close_ret60,ane_future_basket_close_ma20_gap,ane_future_basket_close_z20,ane_future_basket_close_z60,ane_future_basket_close_vol20,ane_stock_vs_future_basket_ret5,ane_stock_vs_future_basket_ret20","ane_stk_600893_range_pct_ret1,ane_stk_600893_range_pct_ret3,ane_stk_600893_range_pct_ret5,ane_stk_600893_range_pct_ret20,ane_stk_600893_range_pct_ret60,ane_stk_600893_range_pct_ma20_gap,ane_stk_600893_range_pct_z20,ane_stk_600893_range_pct_z60,ane_stk_600893_volume_shock20,ane_stk_600893_volume_z20,ane_stk_600765_range_pct_ret1,ane_stk_600765_range_pct_ret3,ane_stk_600765_range_pct_ret5,ane_stk_600765_range_pct_ret20,ane_stk_600765_range_pct_ret60,ane_stk_600765_range_pct_ma20_gap,ane_stk_600765_range_pct_z20,ane_stk_600765_range_pct_z60,ane_stk_600765_volume_shock20,ane_stk_600765_volume_z20,ane_stk_000768_range_pct_ret1,ane_stk_000768_range_pct_ret3,ane_stk_000768_range_pct_ret5,ane_stk_000768_range_pct_ret20,ane_stk_000768_range_pct_ret60,ane_stk_000768_range_pct_ma20_gap,ane_stk_000768_range_pct_z20,ane_stk_000768_range_pct_z60,ane_stk_000768_volume_shock20,ane_stk_000768_volume_z20,ane_stk_003816_range_pct_ret1,ane_stk_003816_range_pct_ret3,ane_stk_003816_range_pct_ret5,ane_stk_003816_range_pct_ret20,ane_stk_003816_range_pct_ret60,ane_stk_003816_range_pct_ma20_gap,ane_stk_003816_range_pct_z20,ane_stk_003816_range_pct_z60,ane_stk_003816_volume_shock20,ane_stk_003816_volume_z20,ane_stk_601985_range_pct_ret1,ane_stk_601985_range_pct_ret3,ane_stk_601985_range_pct_ret5,ane_stk_601985_range_pct_ret20,ane_stk_601985_range_pct_ret60,ane_stk_601985_range_pct_ma20_gap,ane_stk_601985_range_pct_z20,ane_stk_601985_range_pct_z60,ane_stk_601985_volume_shock20,ane_stk_601985_volume_z20,ane_stk_601611_range_pct_ret1,ane_stk_601611_range_pct_ret3,ane_stk_601611_range_pct_ret5,ane_stk_601611_range_pct_ret20,ane_stk_601611_range_pct_ret60,ane_stk_601611_range_pct_ma20_gap,ane_stk_601611_range_pct_z20,ane_stk_601611_range_pct_z60,ane_stk_601611_volume_shock20,ane_stk_601611_volume_z20,ane_stk_300034_range_pct_ret1,ane_stk_300034_range_pct_ret3,ane_stk_300034_range_pct_ret5,ane_stk_300034_range_pct_ret20,ane_stk_300034_range_pct_ret60,ane_stk_300034_range_pct_ma20_gap,ane_stk_300034_range_pct_z20,ane_stk_300034_range_pct_z60,ane_stk_300034_volume_shock20,ane_stk_300034_volume_z20,ane_board_b01_range_pct_ret1,ane_board_b01_range_pct_ret3,ane_board_b01_range_pct_ret5,ane_board_b01_range_pct_ret20,ane_board_b01_range_pct_ret60,ane_board_b01_range_pct_ma20_gap,ane_board_b01_range_pct_z20,ane_board_b01_range_pct_z60,ane_board_b01_volume_shock20,ane_board_b01_volume_z20,ane_board_b01_amount_shock20,ane_board_b01_amount_z20,ane_board_b02_range_pct_ret1,ane_board_b02_range_pct_ret3,ane_board_b02_range_pct_ret5,ane_board_b02_range_pct_ret20,ane_board_b02_range_pct_ret60,ane_board_b02_range_pct_ma20_gap,ane_board_b02_range_pct_z20,ane_board_b02_range_pct_z60,ane_board_b02_volume_shock20,ane_board_b02_volume_z20,ane_board_b02_amount_shock20,ane_board_b02_amount_z20,ane_board_b03_range_pct_ret1,ane_board_b03_range_pct_ret3,ane_board_b03_range_pct_ret5,ane_board_b03_range_pct_ret20,ane_board_b03_range_pct_ret60,ane_board_b03_range_pct_ma20_gap,ane_board_b03_range_pct_z20,ane_board_b03_range_pct_z60,ane_board_b03_volume_shock20,ane_board_b03_volume_z20,ane_board_b03_amount_shock20,ane_board_b03_amount_z20,ane_board_b04_range_pct_ret1,ane_board_b04_range_pct_ret3,ane_board_b04_range_pct_ret5,ane_board_b04_range_pct_ret20,ane_board_b04_range_pct_ret60,ane_board_b04_range_pct_ma20_gap,ane_board_b04_range_pct_z20,ane_board_b04_range_pct_z60,ane_board_b04_volume_shock20,ane_board_b04_volume_z20,ane_board_b04_amount_shock20,ane_board_b04_amount_z20,ane_fut_ni0_range_pct_ret1,ane_fut_ni0_range_pct_ret3,ane_fut_ni0_range_pct_ret5,ane_fut_ni0_range_pct_ret20,ane_fut_ni0_range_pct_ret60,ane_fut_ni0_range_pct_ma20_gap,ane_fut_ni0_range_pct_z20,ane_fut_ni0_range_pct_z60,ane_fut_ni0_volume_shock20,ane_fut_ni0_volume_z20,ane_fut_ss0_range_pct_ret1,ane_fut_ss0_range_pct_ret3,ane_fut_ss0_range_pct_ret5,ane_fut_ss0_range_pct_ret20,ane_fut_ss0_range_pct_ret60,ane_fut_ss0_range_pct_ma20_gap,ane_fut_ss0_range_pct_z20,ane_fut_ss0_range_pct_z60,ane_fut_ss0_volume_shock20,ane_fut_ss0_volume_z20,ane_fut_al0_range_pct_ret1,ane_fut_al0_range_pct_ret3,ane_fut_al0_range_pct_ret5,ane_fut_al0_range_pct_ret20,ane_fut_al0_range_pct_ret60,ane_fut_al0_range_pct_ma20_gap,ane_fut_al0_range_pct_z20,ane_fut_al0_range_pct_z60,ane_fut_al0_volume_shock20,ane_fut_al0_volume_z20","ane_fut_ni0_open,ane_fut_ni0_high,ane_fut_ni0_low,ane_fut_ni0_close,ane_fut_ni0_volume,ane_fut_ni0_hold,ane_fut_ni0_settle,ane_fut_ni0_range_pct,ane_fut_ni0_close_ret1,ane_fut_ni0_close_ret3,ane_fut_ni0_close_ret5,ane_fut_ni0_close_ret20,ane_fut_ni0_close_ret60,ane_fut_ni0_close_ma20_gap,ane_fut_ni0_close_z20,ane_fut_ni0_close_z60,ane_fut_ni0_close_vol20,ane_fut_ni0_range_pct_ret1,ane_fut_ni0_range_pct_ret3,ane_fut_ni0_range_pct_ret5,ane_fut_ni0_range_pct_ret20,ane_fut_ni0_range_pct_ret60,ane_fut_ni0_range_pct_ma20_gap,ane_fut_ni0_range_pct_z20,ane_fut_ni0_range_pct_z60,ane_fut_ni0_volume_shock20,ane_fut_ni0_volume_z20,ane_fut_ni0_hold_shock20,ane_fut_ni0_hold_z20,ane_fut_ss0_open,ane_fut_ss0_high,ane_fut_ss0_low,ane_fut_ss0_close,ane_fut_ss0_volume,ane_fut_ss0_hold,ane_fut_ss0_settle,ane_fut_ss0_range_pct,ane_fut_ss0_close_ret1,ane_fut_ss0_close_ret3,ane_fut_ss0_close_ret5,ane_fut_ss0_close_ret20,ane_fut_ss0_close_ret60,ane_fut_ss0_close_ma20_gap,ane_fut_ss0_close_z20,ane_fut_ss0_close_z60,ane_fut_ss0_close_vol20,ane_fut_ss0_range_pct_ret1,ane_fut_ss0_range_pct_ret3,ane_fut_ss0_range_pct_ret5,ane_fut_ss0_range_pct_ret20,ane_fut_ss0_range_pct_ret60,ane_fut_ss0_range_pct_ma20_gap,ane_fut_ss0_range_pct_z20,ane_fut_ss0_range_pct_z60,ane_fut_ss0_volume_shock20,ane_fut_ss0_volume_z20,ane_fut_ss0_hold_shock20,ane_fut_ss0_hold_z20,ane_fut_al0_open,ane_fut_al0_high,ane_fut_al0_low,ane_fut_al0_close,ane_fut_al0_volume,ane_fut_al0_hold,ane_fut_al0_settle,ane_fut_al0_range_pct,ane_fut_al0_close_ret1,ane_fut_al0_close_ret3,ane_fut_al0_close_ret5,ane_fut_al0_close_ret20,ane_fut_al0_close_ret60,ane_fut_al0_close_ma20_gap,ane_fut_al0_close_z20,ane_fut_al0_close_z60,ane_fut_al0_close_vol20,ane_fut_al0_range_pct_ret1,ane_fut_al0_range_pct_ret3,ane_fut_al0_range_pct_ret5,ane_fut_al0_range_pct_ret20,ane_fut_al0_range_pct_ret60,ane_fut_al0_range_pct_ma20_gap,ane_fut_al0_range_pct_z20,ane_fut_al0_range_pct_z60,ane_fut_al0_volume_shock20,ane_fut_al0_volume_z20,ane_fut_al0_hold_shock20,ane_fut_al0_hold_z20,ane_future_basket_close_ret1,ane_future_basket_close,ane_future_basket_close_ret3,ane_future_basket_close_ret5,ane_future_basket_close_ret20,ane_future_basket_close_ret60,ane_future_basket_close_ma20_gap,ane_future_basket_close_z20,ane_future_basket_close_z60,ane_future_basket_close_vol20,ane_stock_vs_future_basket_ret5,ane_stock_vs_future_basket_ret20"
