date,hog_spot,hog_corn,hog_soymeal,hog_piglet,hog_sow,hog_pig_corn_ratio,hog_pork_wholesale,hog_fut_open,hog_fut_high,hog_fut_low,hog_fut_close,hog_fut_volume,hog_fut_hold,hog_fut_settle,hog_spot_ret1,hog_spot_ret5,hog_spot_ret20,hog_spot_ma20_gap,hog_spot_z20,hog_spot_z60,hog_corn_ret1,hog_corn_ret5,hog_corn_ret20,hog_corn_ma20_gap,hog_corn_z20,hog_corn_z60,hog_soymeal_ret1,hog_soymeal_ret5,hog_soymeal_ret20,hog_soymeal_ma20_gap,hog_soymeal_z20,hog_soymeal_z60,hog_piglet_ret1,hog_piglet_ret5,hog_piglet_ret20,hog_piglet_ma20_gap,hog_piglet_z20,hog_piglet_z60,hog_sow_ret1,hog_sow_ret5,hog_sow_ret20,hog_sow_ma20_gap,hog_sow_z20,hog_sow_z60,hog_pig_corn_ratio_ret1,hog_pig_corn_ratio_ret5,hog_pig_corn_ratio_ret20,hog_pig_corn_ratio_ma20_gap,hog_pig_corn_ratio_z20,hog_pig_corn_ratio_z60,hog_pork_wholesale_ret1,hog_pork_wholesale_ret5,hog_pork_wholesale_ret20,hog_pork_wholesale_ma20_gap,hog_pork_wholesale_z20,hog_pork_wholesale_z60,hog_fut_close_ret1,hog_fut_close_ret5,hog_fut_close_ret20,hog_fut_close_ma20_gap,hog_fut_close_z20,hog_fut_close_z60,hog_fut_volume_ret1,hog_fut_volume_ret5,hog_fut_volume_ret20,hog_fut_volume_ma20_gap,hog_fut_volume_z20,hog_fut_volume_z60,hog_fut_hold_ret1,hog_fut_hold_ret5,hog_fut_hold_ret20,hog_fut_hold_ma20_gap,hog_fut_hold_z20,hog_fut_hold_z60,hog_fut_vol20,hog_fut_spot_basis,hog_fut_spot_basis_z60,hog_feed_cost_index,hog_feed_cost_ret20
2022-07-12,,,,,,,,22800.0,23290.0,22380.0,22665.0,47780.0,46282.0,22855.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.0017617264919621567,0.020256583389601568,0.16679536679536677,0.09537732885484385,1.5771352908942686,2.0120589563738065,-0.08210704268644098,-0.09723009484941236,1.0805573699107338,0.4182481459329257,0.8268793531748191,1.542251759985225,0.004013276352040185,-0.11218108574717056,-0.12691944916053577,-0.11003342037758479,-2.5457400173868896,-1.088728330945483,0.025660859175022033,,,,
2022-07-13,,,,43.8,,7.79,,22500.0,22915.0,22280.0,22685.0,30919.0,44945.0,22640.0,,,,,,,,,,,,,,,,,,,0.03595080416272456,0.03595080416272456,0.21632879755623446,,,,0.0,,,,,,0.025000000000000133,0.025000000000000133,0.37389770723104054,,,,,,,,,,0.0008824178248401093,0.06903864278982086,0.1699329551315112,0.0878269834799914,1.4220607284073852,2.1564008878694296,-0.35288823775638345,-0.4842191305508291,0.8581129807692307,-0.1148347275423558,-0.2342732126850393,0.2052206482171087,-0.028888120651657245,-0.07247662876364613,-0.1453210869606557,-0.13011585552316918,-2.616175773719074,-1.5464916455763866,0.02575336272747384,,,,
2022-07-14,,,,,,,,22600.0,22785.0,22085.0,22300.0,40700.0,44496.0,22455.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.016971567114833608,0.013866787906342326,0.15364718054837034,0.06098271740035455,0.9848011665037751,2.019438572020468,0.316342701898509,-0.14270668773038442,2.1557726603085987,0.14184235000694367,0.3044022695122197,0.944743337163257,-0.009989987762821229,-0.08823408876685379,-0.15244099887616902,-0.13238973047067693,-2.2908951227858987,-2.5057356362984304,0.025706247713533418,,,,
2022-07-15,,,,,,,,22180.0,22180.0,21100.0,21160.0,42130.0,41860.0,21625.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.05112107623318385,-0.07759372275501308,0.0804186877712536,-0.00031889638229776196,-0.005324328003170984,1.0911753965540603,0.03513513513513522,-0.2021739953793129,0.9120450213306708,0.1375940682016401,0.3236162514845396,1.0496555065296926,-0.059241280115066575,-0.1656700948736347,-0.23791144771337025,-0.17736960689232995,-2.725737501489217,-3.379492766213196,0.026209181888511797,,,,
2022-07-18,,,,,,,,21500.0,21815.0,21290.0,21715.0,30344.0,40528.0,21585.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.026228733459357167,-0.04360273067606257,0.09893724696356276,0.022098797392388958,0.38736576595805344,1.4624248811769343,-0.2797531450272964,-0.4170668920736159,0.5026245419431514,-0.20229448120486548,-0.5004827303695082,0.1576898334460037,-0.03182035355948398,-0.12081046488925529,-0.2616236700189477,-0.19318603722914507,-2.5989153734233437,-3.5126114736427194,0.02924309220824535,,,,
2022-07-19,,,,,,,,21780.0,21890.0,21310.0,21550.0,22490.0,39439.0,21525.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.007598434262030884,-0.049194793734833486,0.0925221799746514,0.009686903353519183,0.17765119470141055,1.2918229366640333,-0.258832059056156,-0.5293009627459189,0.1311170346527184,-0.41655035722995026,-1.0764693075141354,-0.4400617264088874,-0.026870311883142484,-0.14785445745646253,-0.2799028647592616,-0.20348021727122456,-2.4282774353998313,-3.492793451974136,0.029640986806762075,,,,
2022-07-20,,,,44.92,,7.84,,21500.0,21500.0,20850.0,21105.0,31306.0,37947.0,21195.0,,,,,,,,,,,,,,,,,,,0.025570776255707806,0.025570776255707806,0.2111081153949852,,,,0.0,,,,,,0.006418485237484006,0.006418485237484006,0.3564013840830449,,,,,,,,,,-0.020649651972157734,-0.0696495481595768,0.08957150232318023,-0.01537241363222841,-0.299535389856416,0.9220765018369268,0.3919964428634948,0.012516575568420674,-0.07364994821719184,-0.19057733352810902,-0.49956214052478726,0.23634193802580125,-0.03783057379751009,-0.15570141283791306,-0.2849228333992877,-0.22156247531932316,-2.386293877720971,-3.5280213624976557,0.029741003453186803,,,,
2022-07-21,,,,,,,,21000.0,21160.0,20505.0,20555.0,28113.0,35952.0,20800.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.026060175313906697,-0.07825112107623322,0.03970662620131504,-0.04489748504385205,-0.9742969840562292,0.48608608437133694,-0.10199322813518175,-0.3092628992628993,0.14831304631974507,-0.2707865897153232,-0.7049636885726224,0.0010962587975013643,-0.05257332595462094,-0.192017259978425,-0.31121158709479657,-0.25086968253852493,-2.4059153384665692,-3.63907480671597,0.02985394566890999,,,,
2022-07-22,,,,,,,,20600.0,20990.0,20510.0,20970.0,23839.0,33890.0,20765.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.020189734857698927,-0.008979206049149369,0.06581956797966959,-0.027388047587022513,-0.6332089721828077,0.7707785417104649,-0.15202931028349875,-0.4341561832423452,0.45023725514052804,-0.3845466714686433,-1.0168397597961598,-0.3301570934402418,-0.0573542501112595,-0.1903965599617774,-0.34080255198303866,-0.28167878175773553,-2.385076488488927,-3.6861244820687373,0.03036479823084946,,,,
2022-07-25,,,,,,,,20500.0,20500.0,20130.0,20200.0,24642.0,32611.0,20300.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.03671912255603238,-0.06976744186046513,-0.021791767554479424,-0.0659067525230922,-1.7077986394601679,0.1688117323258693,0.033684298838038584,-0.1879119430529923,-0.3987409720866679,-0.3698358995604041,-1.0227685293261943,-0.26498174391640883,-0.037739746237828276,-0.19534642716146866,-0.3975095608476361,-0.29571046618606844,-2.204120308799861,-3.5203757965304883,0.030567029645767553,,,,
2022-07-26,,,,,,,,20030.0,20550.0,19965.0,20270.0,20372.0,31696.0,20295.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0034653465346534684,-0.05939675174013925,-0.011942481111381964,-0.06169353438798297,-1.5360612217528335,0.2005171289080059,-0.17328138949760574,-0.0941751889728768,-0.35523483985314597,-0.4679133909682137,-1.2360668920546891,-0.5873011457224193,-0.028058017233448806,-0.19632850731509421,-0.3965769984960116,-0.29918899079323247,-2.0395270273772157,-3.3067485700960737,0.029823971900263417,,,,
2022-07-27,,,,44.95,,7.61,,20140.0,20755.0,20025.0,20685.0,21752.0,32479.0,20420.0,,,,,,,,,,,,,,,,,,,0.0006678539626001623,0.0006678539626001623,0.16270046559751705,,,,0.0,,,,,,-0.029336734693877542,-0.029336734693877542,0.17076923076923078,,,,,,,,,,0.020473606314750814,-0.01990049751243783,0.001210067763794731,-0.04193974201616457,-1.0227525904983918,0.4966925792996722,0.06774003534262718,-0.30518111544112947,-0.06382612438132129,-0.42341845633492203,-1.0666584009071212,-0.47343844555683573,0.02470343260979302,-0.14409571244103614,-0.37165796092087444,-0.26494900539876276,-1.660452805655259,-2.848567522200742,0.029804439505093473,,,,
2022-07-28,,,,,,,,20655.0,21215.0,20655.0,20925.0,22559.0,30724.0,20990.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0116026105873821,0.018000486499635038,0.004560729716754697,-0.030879849942686444,-0.7542509777283578,0.6758043271233393,0.03710003677822726,-0.19755984775726532,0.2504988913525499,-0.4008496307598738,-1.0025312763759793,-0.4072214297594912,-0.05403491486806855,-0.1454161103693814,-0.4025009237471072,-0.2892158563810714,-1.7174019644953835,-2.9242297164002826,0.030125035123124044,,,,
2022-07-29,,,,,,,,21035.0,21390.0,20740.0,21000.0,20578.0,28826.0,21050.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0035842293906809264,0.0014306151645206988,-0.01754385964912286,-0.027620216238742334,-0.6778972354693551,0.7255330834556989,-0.08781417616029075,-0.13679265069843538,-0.39424803508875217,-0.4567237628572032,-1.1707872576819907,-0.5549915364540273,-0.06177581044134883,-0.14942460902921217,-0.4604903612202882,-0.31676805168917765,-1.7771943213686676,-2.9943003464970617,0.030180048760246988,,,,
2022-07-31,,,,,41.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.10205696202531644,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.029592340584296634,,,,
2022-08-01,,,,,,,,21000.0,21220.0,20660.0,20810.0,17184.0,26948.0,20920.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.009047619047619082,0.026640355204736066,-0.06324555480531169,-0.032945262437020006,-0.8127156932154502,0.5324900107072482,-0.1649334240450967,-0.1564892990378951,-0.6753202584740958,-0.5146707970942324,-1.3687078617282045,-0.8221879382374957,-0.06514951779643374,-0.14979808177688037,-0.4830615768271629,-0.33273819840929564,-1.8295349925278854,-2.9787839058244234,0.025727422436858962,,,,
2022-08-02,,,,,,,,20750.0,20970.0,20600.0,20810.0,11810.0,25167.0,20790.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,0.006043026347594793,-0.01932139491046181,-0.02961063184891588,-0.7302348706030486,0.5119634493170971,-0.3127327746741154,-0.45706141963957336,-0.802989357088046,-0.6477333203556105,-1.641915988841833,-1.2049983716038806,-0.06609024788481521,-0.225130084054312,-0.48063231318488553,-0.3556931136655478,-1.8825936493694815,-2.9713059298121127,0.025432499530700564,,,,
2022-08-03,,,,44.95,,7.61,,20660.0,20785.0,20420.0,20530.0,11549.0,24477.0,20600.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.013455069678039444,-0.01887694145758667,-0.06660604682882476,-0.0417030058101685,-1.0146798341527785,0.2687575471591276,-0.022099915325994868,-0.4880535484728933,-0.7567351237493418,-0.6273586107228799,-1.5588712320615585,-1.1937866807099573,-0.027416855405888674,-0.20332638979299567,-0.49844268677513215,-0.35305573678360636,-1.7435116449929944,-2.8109932338119274,0.023449274401503458,,,,
2022-08-04,,,,,,,,20495.0,20595.0,20320.0,20505.0,8944.0,22886.0,20445.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.001217730150998575,-0.023571428571428577,-0.10614646904969482,-0.03941269293357652,-0.9434594727512208,0.23362452358552638,-0.22556065460213004,-0.5653610652152785,-0.8306253077301822,-0.6926610565228322,-1.6051522656292156,-1.357092396519812,-0.06499979572660053,-0.2060639700270589,-0.5438491588934067,-0.3739215821786056,-1.7616954575526143,-2.786230575856709,0.021883082970211343,,,,
2022-08-05,,,,,,,,20555.0,20685.0,20385.0,20480.0,7431.0,21826.0,20525.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.0012192148256522373,,-0.09799603611539309,-0.03478897170993078,-0.8977422046905523,0.19881956605094767,-0.16916368515205726,,-0.8572444000461059,-0.722650349169556,-1.6166766715348206,-1.4345915539606027,-0.04631652538669928,,-0.5265201640019959,-0.378502810041214,-1.7439022160805022,-2.6984954579567124,0.019018897380548436,,,,
2022-08-08,,,,,,,,22270.0,22450.0,21800.0,21800.0,20614.0,38148.0,22070.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.064453125,0.04757328207592493,-0.038164570924332675,0.033123815224982645,0.9265472823730073,1.241165613277236,1.7740546359843896,0.19960428305400368,-0.56856425282545,-0.15669556155558706,-0.34538708730899015,-0.4321845442722859,0.747823696508751,0.41561525901736673,-0.17574867118966342,0.12727165272893837,0.5583820909309316,-0.8011771332241119,0.019005498455431053,,,,
2022-08-09,,,,,,,,21820.0,22140.0,21420.0,21950.0,22221.0,39174.0,21665.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.006880733944954143,0.054781355117731856,-0.03240026449195499,0.042481658771918784,1.3215300022318281,1.3181576507390178,0.07795672843698465,0.8815410668924639,-0.2813156958504479,-0.0344793677219879,-0.08300622524728203,-0.31724388568780004,0.02689525007864102,0.5565621647395398,-0.12840137946378904,0.17242161472485407,0.8009714784717996,-0.6642443796299494,0.02455176310615064,,,,
2022-08-10,,,,44.68,,7.63,,21915.0,21915.0,21605.0,21745.0,11515.0,39297.0,21770.0,,,,,,,,,,,,,,,,,,,-0.006006674082313701,-0.006006674082313701,,,,,0.0,,,,,,0.0026281208935610145,0.0026281208935610145,,,,,,,,,,,-0.00933940774487474,0.059181685338528967,-0.024887892376681653,0.03464639887809273,1.2247358734111282,1.1117834122494397,-0.48179649880743436,-0.0029439778335786926,-0.7170761670761671,-0.4895094941877558,-1.1788416217453455,-1.0945309580629892,0.003139837647419208,0.6054663561710993,-0.11684196332254582,0.1868921621303694,0.911432638716026,-0.6267819932527599,0.024620981143177893,,,,
2022-08-11,,,,,,,,21745.0,21955.0,21635.0,21730.0,11245.0,39440.0,21770.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.0006898137502874269,0.059741526456961624,0.026937618147448106,0.035371710155103875,1.3772028253772584,1.0628909737681735,-0.023447676943117668,0.257267441860465,-0.733088060764301,-0.4650507144591919,-1.1384921564889054,-1.081514673862367,0.0036389546275796825,0.7233243030673775,-0.05781175346392742,0.20113804848727712,1.032236239911886,-0.5897315843625855,0.024424626136010555,,,,
2022-08-12,,,,,,,,21655.0,21890.0,21555.0,21790.0,12116.0,39638.0,21715.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0027611596870684707,0.06396484375,0.003453833755468594,0.036748594538420054,1.3684035077455148,1.074613037428018,0.07745664739884384,0.6304669627237249,-0.6007118375955708,-0.3753079987408686,-1.0143993124940756,-0.987665725466364,0.005020283975659234,0.8160909007605608,-0.021960126332412178,0.21186892051717332,1.1122488234009142,-0.548559066935358,0.021390136280351326,,,,
2022-08-15,,,,,,,,21705.0,22370.0,21705.0,22235.0,18927.0,41426.0,22160.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.020422212023864184,0.019954128440367036,0.03178654292343386,0.05772264089532064,2.1295003428807346,1.3887047096283434,0.5621492241663915,-0.08183758610652958,-0.15842596709648737,0.026644398766700883,0.07179962626463102,-0.4752118351014055,0.04510822947676463,0.08592848904267592,0.05038160196759556,0.2683506159709297,1.4201899874691395,-0.33927612783077543,0.02059360420169751,,,,
2022-08-16,,,,,,,,22300.0,22660.0,22155.0,22565.0,18246.0,43057.0,22420.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.014841466156959804,0.028018223234624218,0.06917791992418865,0.07158299903772836,2.4149482015936505,1.597247056045503,-0.03598034553812013,-0.1788848386661266,-0.4171724270107966,-0.00012402045472248435,-0.00033416422219048565,-0.5318763899452559,0.03937140925988514,0.09912186654413646,0.1346615015679764,0.3140797877125123,1.6314258378729907,-0.14941015721898124,0.02097257794644273,,,,
2022-08-17,,,,44.5,,7.67,,22600.0,22750.0,22450.0,22515.0,16102.0,42637.0,22585.0,,,,,,,,,,,,,,,,,,,-0.004028648164726922,-0.004028648164726922,,,,,0.0,,,,,,0.005242463958060384,0.005242463958060384,,,,,,,,,,,-0.0022158209616662816,0.03541043918142095,0.09535392848455371,0.06532106436229168,1.934114546761359,1.497304106206454,-0.11750520662062913,0.39834997828918794,-0.4272400668729769,-0.08307633288077287,-0.24349836997651214,-0.6893877417854617,-0.00975451146155093,0.08499376542738624,0.18594236760124616,0.2906675886066066,1.4458154530712524,-0.18372314599110706,0.020471095020122274,,,,
2022-08-18,,,,,,,,22590.0,22685.0,22400.0,22555.0,10597.0,42425.0,22545.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0017765933821896063,0.037965945697192804,0.07558416785884603,0.06202991214700804,1.7216891872339082,1.4729807924033491,-0.34188299590113025,-0.05762561138283684,-0.5554763203154495,-0.3740229942234631,-1.1676035484374931,-1.104750076355074,-0.004972207237845083,0.07568458417849899,0.2518442018294482,0.2707161853055191,1.2961397462586728,-0.19666918869754887,0.019317948731348417,,,,
2022-08-19,,,,,,,,22500.0,22880.0,22435.0,22785.0,17709.0,43514.0,22680.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.010197295499889236,0.04566314823313444,0.12797029702970297,0.06866205875092568,1.7877494805196088,1.6028942902281833,0.6711333396244219,0.4616209970287224,-0.2813489164840516,0.0910072502302175,0.2768576934077137,-0.5575842405012996,0.02566882734236886,0.09778495383218133,0.3343350403238172,0.28603071792335144,1.3301727872724627,-0.06787871440487603,0.018978603669711967,,,,
2022-08-22,,,,,,,,22980.0,23350.0,22835.0,23305.0,22504.0,47160.0,23145.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.022822032038621876,0.04812232966044516,0.14972866304884058,0.08612041159228334,2.2082390768458713,1.948902717323708,0.27076627703427625,0.188989274581286,0.10465344590614567,0.4182989408599833,1.3403477987505448,-0.20294078319340775,0.08378912533897132,0.13841548785786695,0.4878849066128219,0.37054230366251906,1.6783877645578724,0.3337679136180434,0.016433202719266342,,,,
2022-08-23,,,,,,,,23360.0,23500.0,23210.0,23360.0,16787.0,45937.0,23350.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.002360008581849371,0.0352315532904941,0.1293207638385303,0.08063887806778358,1.9677579323927563,1.9094507185801466,-0.2540437255599005,-0.0799627315576017,-0.22825487311511583,0.05055944769979215,0.15897234079570122,-0.6234542674157975,-0.025932994062765058,0.06688807859349244,0.41436004803103543,0.3041528638817541,1.322400137930505,0.208598883927339,0.0168311088979583,,,,
2022-08-24,,,,44.3,,7.82,,23330.0,23480.0,23110.0,23265.0,16941.0,46111.0,23290.0,,,,,,,,,,,,,,,,,,,-0.004494382022471988,-0.004494382022471988,,,,,0.0,,,,,,0.019556714471968828,0.019556714471968828,,,,,,,,,,,-0.004066780821917804,0.033311125916055895,0.1118279569892473,0.06927998645363376,1.6028620943701084,1.7571217588211911,0.009173765413712953,0.05210532853061722,-0.2490358615186843,0.07782331786309848,0.2500033059270253,-0.6049201421686693,0.003787796329755899,0.08147852803902711,0.500813696133316,0.2832869737676631,1.2075042991167269,0.2376248944880173,0.01656055748303413,,,,
2022-08-25,,,,,,,,23290.0,23720.0,23230.0,23710.0,19689.0,47947.0,23550.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.01912744465935945,0.05120815783639987,0.12904761904761908,0.08359892720122186,1.8707332560657168,2.0231768567559456,0.16221002302107324,0.8579786732093988,-0.04320147730586066,0.2766739471708415,0.9238822289239897,-0.41050535068793925,0.03981696341436969,0.13015910430170896,0.6633247762436689,0.30497182327881345,1.2971637474972453,0.4471313549287823,0.016663134685582368,,,,
2022-08-26,,,,,,,,23700.0,23810.0,23530.0,23810.0,15012.0,48040.0,23685.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.004217629692113034,0.044985736229975926,,0.08112177227592632,1.7211960386899177,2.008801551881743,-0.2375438061861953,-0.15229544299508724,,-0.023629809914045508,-0.07954322782540121,-0.7590556577658593,0.0019396416876968914,0.10401250172358312,,0.2726448833334496,1.1725261802158382,0.4654163367042857,0.016932202425047414,,,,
2022-08-29,,,,,,,,23825.0,23970.0,22805.0,23590.0,28365.0,47437.0,23490.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.009239815203695878,0.012229135378674094,0.1335896203748197,0.06680534985472186,1.3597437803548629,1.7596939346001388,0.8894884092725819,0.2604425879843584,0.650663407821229,0.8470223967337691,2.925448828804632,0.2261693959117205,-0.012552039966694406,0.0058736217133164015,0.7603161644648952,0.23976974995263012,1.0368830865789407,0.4075925979338127,0.016876838263698398,,,,
2022-08-30,,,,,,,,23450.0,23600.0,23305.0,23585.0,17570.0,46175.0,23440.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.0002119542178888878,0.009631849315068441,0.1333493512734263,0.05991663577022033,1.224506691306949,1.699943789894454,-0.3805746518596862,0.04664323583725505,0.48772226926333606,0.10390671140096241,0.31158479934184247,-0.5704653870791577,-0.026603705967915392,0.005181008772884521,0.8347439106766799,0.1753191879288929,0.796011218507963,0.2765899739071609,0.016886167578678057,,,,
2022-08-31,,,,44.31,42.39,8.13,,23585.0,23660.0,23330.0,23340.0,15043.0,44722.0,23470.0,,,,,,,,,,,,,,,,,,,0.0002257336343116645,0.0002257336343116645,-0.014238042269188012,,,,0.014357501794687755,,,,,,0.03964194373401542,0.03964194373401542,0.06833114323258882,,,,,,,,,,-0.010387958448166201,0.003223726627981982,0.13687286897223583,0.042406377704830245,0.8856495539234118,1.471572787321958,-0.14382470119521917,-0.11203588926273533,0.3025370161918781,-0.07166043371471598,-0.22207527723466128,-0.7565743214702683,-0.031467244179751,-0.030122964151720888,0.8271029946480368,0.10869263416762531,0.5408538199191825,0.12499866281587799,0.016890475305800966,,,,
2022-09-01,,,,,,,,23355.0,23490.0,23120.0,23285.0,16467.0,43736.0,23315.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.0023564695801199242,-0.01792492619148034,0.13557668861253358,0.033465003772580104,0.756319686848432,1.3937670893694911,0.09466196902213664,-0.16364467469145205,0.8411225402504472,0.005378871596993795,0.017198891157095914,-0.6589313295296626,-0.02204731452081754,-0.08782614136442324,0.911037315389321,0.05770637620209018,0.3296100893897624,0.025242688620181128,0.016713615259399548,,,,
2022-09-02,,,,,,,,23200.0,23360.0,22880.0,23025.0,19790.0,41570.0,23085.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.011165986686708207,-0.03296934061318768,0.124267578125,0.01565946184384659,0.4000590656909904,1.1671066671005803,0.20179753446286508,0.3182787103650413,1.6631678105234826,0.18113643349318576,0.6303507711622939,-0.4072114126604588,-0.0495244192427291,-0.13467943380516234,0.9046091817098874,-0.0193985471435294,-0.14182568039189714,-0.20403370739844057,0.016743431361180096,,,,
2022-09-05,,,,,,,,23270.0,23645.0,23150.0,23380.0,20580.0,42418.0,23405.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.015418023887079357,-0.008902077151335286,0.07247706422018352,0.025562293697704686,0.8045891235253556,1.4060126348028636,0.0399191510864072,-0.2744579587519831,-0.0016493645095566611,0.18459678811949587,0.7418428639231238,-0.33775876827604073,0.020399326437334553,-0.10580348672976791,0.11193247352416913,-0.022165974520252152,-0.2986184998010151,-0.09154717241930295,0.017128297662943437,,,,
2022-09-06,,,,,,,,23380.0,23475.0,23020.0,23030.0,14723.0,41346.0,23190.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.014970059880239472,-0.023531905872376524,0.04920273348519366,0.006720944210698798,0.2211035726695608,1.095162733261002,-0.28459669582118563,-0.1620375640295959,-0.3374285585707214,-0.1524526086130571,-0.6127936981562269,-0.7641604129040432,-0.025272290065538217,-0.1045804006497022,0.05544493796906114,-0.05154606066792766,-0.7520069472251673,-0.1940545618542825,0.010580052927756073,,,,
2022-09-07,,,,44.28,,8.29,,23000.0,23375.0,22645.0,23350.0,20753.0,41286.0,23075.0,,,,,,,,,,,,,,,,,,,-0.0006770480704130222,-0.0006770480704130222,-0.008952551477171,,,,0.0,,,,,,0.019680196801967753,0.019680196801967753,0.08650065530799456,,,,,,,,,,0.013894919669995565,0.0004284490145671782,0.07381007128075412,0.018305513459295097,0.6352800730905184,1.3144279723805627,0.40956326835563406,0.3795785415143256,0.8022579244463743,0.22102327551716816,0.8939155509437828,-0.3189320597470473,-0.0014511681903932594,-0.0768301954295425,0.05061455072906318,-0.0552759449586,-0.8459519114594924,-0.18103648078964052,0.011321074676348164,,,,
2022-09-08,,,,,,,,23360.0,23395.0,22930.0,22940.0,16022.0,40398.0,23130.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,-0.017558886509635996,-0.014816405411208988,0.05568338702254949,-0.0030638186914669907,-0.11667270611334726,0.9558813535931391,-0.22796704090974795,-0.02702374445861422,0.42481102712316576,-0.08227032414381696,-0.35255722875282897,-0.6792597284597867,-0.02150850167126872,-0.0763215657581855,0.024290060851926976,-0.0776943958028451,-1.2484995477046033,-0.26403868024146754,0.011237802033318254,,,,
2022-09-09,,,,,,,,23000.0,23150.0,22890.0,23090.0,12792.0,39188.0,23035.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.006538796861377483,0.002823018458197657,0.05966039467645712,0.0008235447098088322,0.03621622873574268,1.048942751041621,-0.2015978030208463,-0.3536129358261748,0.05579399141630903,-0.277171747993321,-1.2831330509507641,-0.9065904134773356,-0.02995197782068415,-0.05730093817656967,-0.011352742317977671,-0.10629660881662073,-1.7572010877631479,-0.3826448912482294,0.012172973542292714,,,,
