date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10
2020-01-02,4.54056591,43.99017,1.595357,0.133695,3.040074,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,4.62512021,44.809354,1.625066,0.136185,3.096686,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,4.66739736,45.218946,1.63992,0.13743,3.124992,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,4.6504865,45.055109,1.633979,0.136932,3.11367,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,4.54902134,44.072089,1.598328,0.133944,3.045735,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,73,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,4.59129849,44.62998,1.618561,0.13564,3.08429,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,74,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,4.71812994,45.862853,1.663272,0.139387,3.169491,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,75,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,4.74349623,46.109427,1.672215,0.140136,3.186531,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,78,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,4.76040709,46.27381,1.678176,0.140636,3.197892,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,79,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,4.65894193,45.287512,1.642407,0.137638,3.12973,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382,80,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
