code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sh.600096,2019-10-26,2019-09-30,0.029283,0.00403,0.127095,165564001.16,0.122073,,1427674938.0,1321379138.0,True,2019-10-27,6.827839,39.54399,3.83966,70.318723,1.161817,0.622172,0.19069,-0.028085,0.391011,0.5,0.621176,0.661083,0.485285,0.233335,-0.056679,0.885379,8.724382,0.523139,0.476861,-0.01546,1.162696,0.074744,18.547698,0.074744,0.029283,14.382652,0.622172,0.812051,0.00403,0.549779,0.13993,0.052382
sh.600096,2020-04-21,2019-12-31,0.034699,0.00329,0.13237,177586662.66,0.106395,53311761211.59,1427674938.0,1321379138.0,True,2020-04-22,10.265002,35.070623,5.328573,67.560306,1.613397,0.844586,0.000268,-0.115386,-0.293769,0.145318,0.237302,0.629646,0.464076,0.234264,-0.131358,0.89128,9.197936,0.496626,0.503374,-0.021192,1.174075,0.077419,23.530721,0.077419,0.034699,14.599068,0.844586,0.855343,0.00329,0.434886,0.148265,0.051026
sh.600096,2020-04-30,2020-03-31,0.002568,0.0034,0.133535,37949583.66,0.035435,,1432434738.0,1321379138.0,True,2020-05-01,2.56607,35.073095,1.214272,74.11846,0.360428,0.182969,-0.024719,-0.104417,-0.680569,-0.899619,-0.899642,0.647823,0.484673,0.223707,-0.119872,0.891734,9.236503,0.518299,0.481701,-0.018639,1.27956,0.09199,27.05903,0.09199,0.002568,13.888591,0.182969,0.2973,0.0034,0.355803,0.191613,0.049864
sh.600096,2020-08-18,2020-06-30,-0.004871,0.001473,0.112958,37781112.71,0.002598,76225878113.23,1430775938.0,1321379138.0,True,2020-08-19,7.506545,23.979075,3.219715,55.905574,0.971637,0.459444,-0.06758,-0.215423,-0.750262,-1.169109,-1.169809,0.565807,0.41088,0.201332,-0.227629,0.874577,7.972995,0.445262,0.554738,-0.016584,1.157504,0.074377,50.505313,0.074377,-0.004871,12.645552,0.459444,-0.569327,0.001473,0.274935,0.136208,0.039325
sh.600096,2020-10-28,2020-09-30,0.023795,0.004525,0.112177,180568065.19,0.086482,,1425916538.0,1321379138.0,True,2020-10-29,11.753451,22.971977,4.736987,56.998253,1.470104,0.69791,-0.059425,-0.15376,0.090624,-0.214437,-0.212589,0.566202,0.401536,0.203988,-0.159983,0.878868,8.255437,0.450579,0.549421,-0.024961,1.271044,0.075664,16.722815,0.075664,0.023795,12.852674,0.69791,0.586287,0.004525,0.538716,0.208977,0.04019
sh.600096,2021-03-30,2020-12-31,0.050343,0.007575,0.123586,394743656.6,0.19078,51410445008.01,1425916538.0,1321379138.0,True,2021-03-31,15.715041,22.90799,6.595334,54.584046,1.964959,0.922446,0.468462,-0.116784,1.222823,0.787594,0.790918,0.600157,0.444869,0.254193,-0.168832,0.838757,6.201806,0.438675,0.561325,0.007262,1.462553,0.087594,11.563465,0.087594,0.050343,10.454475,0.922446,0.689146,0.007575,0.618527,0.275482,0.044456
sh.600096,2021-04-16,2021-03-31,0.085448,0.051922,0.148584,685772522.33,0.454896,,1837396147.0,1361149866.0,True,2021-04-17,4.346149,20.707988,1.813165,49.636967,0.540213,0.244491,0.595228,-0.112382,17.07062,38.607595,49.970441,0.632101,0.474662,0.262121,-0.172063,0.831776,5.944456,0.465966,0.534034,0.020403,3.748348,0.095131,1.832196,0.095131,0.085448,8.026923,0.244491,0.838572,0.051922,0.851831,0.740379,0.082327
sh.600096,2021-08-17,2021-06-30,0.218423,0.060032,0.151033,1856791131.82,1.015321,30661244867.28,1837396147.0,1361149866.0,True,2021-08-18,12.776941,14.087879,4.072882,44.194746,1.309235,0.5813,0.788529,0.033756,48.146015,58.026667,74.082989,0.648741,0.462805,0.273651,-0.042052,0.810442,5.275422,0.44928,0.55072,0.039752,4.263673,0.080932,1.348154,0.080932,0.218423,7.393123,0.5813,0.846622,0.060032,0.892526,0.751548,0.089496
sh.600096,2021-10-30,2021-09-30,0.359792,0.06985,0.163418,3327100955.28,1.636294,,1837396147.0,1683347067.0,True,2021-10-31,19.823352,13.6203,6.437243,41.943424,1.907512,0.873035,1.070731,0.032373,17.425744,19.887838,25.830004,0.722684,0.550355,0.316473,-0.07044,0.791342,4.792534,0.475626,0.524374,0.064444,4.663011,0.101209,1.448944,0.101209,0.359792,6.911115,0.873035,0.853701,0.06985,0.875367,0.797427,0.100066
sh.600096,2022-03-31,2021-12-31,0.437655,0.066512,0.136769,4206841409.77,1.982118,62750192803.61,1837396147.0,1361149866.0,True,2022-04-01,24.824749,14.501657,8.023302,44.869305,2.706404,1.191909,0.588682,0.002895,9.657148,9.420084,12.387692,0.71159,0.48155,0.304511,-0.087755,0.762943,4.218388,0.442126,0.557874,0.091363,4.790545,0.122512,1.841945,0.122512,0.437655,6.376941,1.191909,0.865717,0.066512,0.863853,0.789943,0.097469
sh.600096,2022-04-15,2022-03-31,0.148574,0.127035,0.195309,1900697012.38,2.566837,,1835893241.0,1714558117.0,True,2022-04-16,5.086667,17.693316,1.473664,61.072269,0.571205,0.266329,0.697864,0.075555,1.771614,1.863854,1.86152,0.798758,0.557006,0.329253,-0.025197,0.753859,4.062718,0.487916,0.512084,0.111667,9.349835,0.101978,0.802753,0.101978,0.148574,5.07218,0.266329,0.865774,0.127035,0.81683,0.892673,0.174221
sh.600096,2022-08-23,2022-06-30,0.288173,0.113177,0.178967,4144829690.95,3.01532,36375692959.29,1835893241.0,1714558117.0,True,2022-08-24,10.21549,17.6203,3.568203,50.445561,1.459397,0.658057,0.737639,0.088612,1.232254,1.205869,1.204751,0.829499,0.541803,0.304545,-0.041452,0.713613,3.49178,0.458937,0.541063,0.147672,9.831142,0.09092,0.80334,0.09092,0.288173,4.627287,0.658057,0.836191,0.113177,0.790277,0.908757,0.157591
sh.600096,2022-10-15,2022-09-30,0.395874,0.107219,0.171624,6053449051.08,3.231168,,1835893241.0,1714558117.0,True,2022-10-16,13.054178,20.683033,5.570217,48.472076,2.130623,0.983802,0.678043,0.098078,0.819437,0.807466,0.80629,0.946829,0.651661,0.370087,-0.032098,0.697529,3.306102,0.478659,0.521341,0.170391,10.674509,0.097137,0.905976,0.097137,0.395874,4.428154,0.983802,0.847532,0.107219,0.807327,0.90539,0.146685
sh.600096,2023-04-15,2022-12-31,0.4531,0.093551,0.162169,7045670057.1,3.281815,74488588602.56,1834754087.0,1714558117.0,True,2023-04-16,28.42207,12.666213,8.107471,44.40333,3.404379,1.416129,0.602194,0.001516,0.674812,0.654776,0.653331,0.884837,0.545053,0.317464,-0.1661,0.635255,2.741639,0.38986,0.61014,0.207928,8.993592,0.140089,1.497457,0.140089,0.4531,4.001944,1.416129,0.854613,0.093551,0.826622,0.889192,0.127276
sh.600096,2023-04-28,2023-03-31,0.0916,0.119834,0.176311,1903617301.03,3.242639,,1834328747.0,1744328747.0,True,2023-04-29,4.127351,21.805756,1.579495,56.980057,0.703375,0.281296,0.50493,0.008563,0.001536,-0.043634,-0.044518,0.909975,0.589587,0.28044,-0.142877,0.640665,2.782915,0.408893,0.591107,0.199292,14.034912,0.096539,0.80561,0.096539,0.0916,3.289962,0.281296,0.825962,0.119834,0.869461,0.925949,0.148848
sh.600096,2023-08-29,2023-06-30,0.158854,0.094643,0.151189,3333211177.44,2.852853,34928619197.94,1834328747.0,1744328747.0,True,2023-08-30,10.203161,17.641591,3.982451,45.19774,1.679386,0.642098,0.253378,-0.029005,-0.195815,-0.226403,-0.227433,0.940183,0.627754,0.330122,-0.138709,0.632989,2.724713,0.375255,0.624745,0.196461,12.058658,0.093318,0.985995,0.093318,0.158854,3.254035,0.642098,0.803314,0.094643,0.866565,0.909818,0.120042
sh.600096,2023-10-28,2023-09-30,0.214773,0.083612,0.141292,4456733438.29,2.505156,,1834328747.0,1744328747.0,True,2023-10-29,18.067213,14.944197,6.317126,42.741131,2.543252,0.97234,0.154459,-0.084691,-0.26377,-0.277149,-0.277955,0.952799,0.659279,0.402392,-0.190257,0.61708,2.611514,0.37521,0.62479,0.211881,10.348034,0.131817,1.576531,0.131817,0.214773,3.17823,0.97234,0.831203,0.083612,0.862489,0.900767,0.107622
sh.600096,2024-03-26,2023-12-31,0.257624,0.079544,0.151765,5493344954.89,2.465315,68518655973.03,1834328747.0,1744328747.0,True,2024-03-27,37.009941,9.727116,7.550899,47.676436,3.628947,1.305565,0.145312,-0.012251,-0.220323,-0.247134,-0.248969,0.978472,0.552037,0.363679,-0.096117,0.581317,2.388443,0.329295,0.670705,0.235049,10.403599,0.136651,1.717927,0.136651,0.257624,3.013462,1.305565,0.823214,0.079544,0.834971,0.899794,0.105875
sh.600096,2024-04-13,2024-03-31,0.074867,0.12299,0.191213,1704284779.48,2.403728,,1834328747.0,1834328747.0,True,2024-04-14,10.097164,8.913394,1.649313,54.568605,0.759178,0.259265,0.126737,-0.090365,-0.104713,-0.071645,-0.07185,1.111051,0.761142,0.47833,-0.201212,0.562594,2.286206,0.353324,0.646676,0.256875,15.331948,0.179751,1.461511,0.179751,0.074867,2.741979,0.259265,0.85628,0.12299,0.816752,0.940517,0.160107
sh.600096,2024-08-13,2024-06-30,0.147147,0.107058,0.166086,3425102696.85,2.554421,31693711706.87,1834328747.0,1834328747.0,True,2024-08-14,16.104721,11.176847,4.060179,44.332791,1.862209,0.614933,0.14561,-0.088414,0.027568,0.06104,0.061043,1.04693,0.703266,0.371989,-0.186462,0.005649,2.298354,0.331158,0.668842,0.266518,15.445515,0.144394,1.348747,0.144394,0.147147,2.694606,0.614933,0.829483,0.107058,0.844748,0.940249,0.134787
sh.600096,2024-10-15,2024-09-30,0.220054,0.10916,0.169871,5100416889.99,2.857591,,1834328747.0,1834328747.0,True,2024-10-16,36.680411,7.360877,6.146436,43.928153,2.785259,0.904813,0.18388,-0.101155,0.144429,0.194256,0.194243,1.140045,0.783741,0.484413,-0.23518,0.005251,2.105568,0.320257,0.679743,0.301842,16.514487,0.160645,1.471644,0.160645,0.220054,2.568585,0.904813,0.867383,0.10916,0.849084,0.942537,0.1364
sh.600096,2025-03-25,2024-12-31,0.259507,0.098197,0.17501,6042751816.39,2.907308,61090820219.17,1834328747.0,1834328747.0,True,2025-03-26,47.84767,7.523877,7.4574,48.274197,3.622453,1.182831,0.192919,-0.020758,0.100013,0.177474,0.179285,1.062406,0.675429,0.442285,-0.119674,0.005226,2.094665,0.323701,0.676299,0.299645,15.400931,0.174726,1.779343,0.174726,0.259507,2.531593,1.182831,0.882538,0.098197,0.857255,0.937283,0.122213
sh.600096,2025-04-30,2025-03-31,0.056032,0.107376,0.172296,1396326468.9,2.814635,,1834328747.0,1834328747.0,True,2025-05-01,7.890187,11.406574,1.943264,46.312973,0.775578,0.252027,0.169006,-0.048019,-0.180697,-0.116516,-0.116486,1.057654,0.743679,0.526613,-0.154603,0.004996,1.998424,0.3262,0.6738,0.325065,17.102819,0.219,2.039561,0.219,0.056032,2.242328,0.252027,0.923388,0.107376,0.847424,0.944868,0.134102
sh.600096,2025-08-20,2025-06-30,0.12281,0.121657,0.191592,3040392450.85,2.881564,24769770539.26,1822990731.0,1822990731.0,True,2025-08-21,17.673864,10.18453,3.31002,54.380665,1.516745,0.488891,0.137632,-0.014071,-0.112321,-0.028086,-0.028121,0.924388,0.576109,0.405944,-0.099692,0.005158,2.065466,0.320938,0.679062,0.308234,20.320165,0.168166,1.382302,0.168166,0.12281,2.273649,0.488891,0.908163,0.121657,0.847509,0.951532,0.150858
sh.600096,2025-10-29,2025-09-30,0.203053,0.136111,0.208515,5117623282.72,3.092608,,1822990731.0,1822990731.0,True,2025-10-30,31.693385,8.519128,5.445964,49.577672,2.366812,0.741237,0.128256,-0.014564,0.003374,0.071109,0.068905,0.947375,0.642676,0.44459,-0.110721,0.004738,1.900541,0.30234,0.69766,0.344821,26.496624,0.208794,1.534002,0.208794,0.203053,2.178076,0.741237,0.924032,0.136111,0.855127,0.962258,0.165413
sh.600096,2026-03-24,2025-12-31,0.219688,0.113554,0.202138,5497710564.3,2.828343,48414923741.78,1822990731.0,1822990731.0,True,2026-03-25,38.678135,9.307584,5.960553,60.396604,3.075987,0.950972,0.098346,-0.023007,-0.091268,-0.033985,-0.033962,0.849723,0.45446,0.285788,-0.117698,0.004717,1.892932,0.294291,0.705709,0.342777,24.643274,0.187695,1.652909,0.187695,0.219688,2.169213,0.950972,0.937853,0.113554,0.846427,0.961957,0.139462
sh.600096,2026-04-28,2026-03-31,0.056276,0.125406,0.195567,1502462581.67,2.901915,,1822990731.0,1822990731.0,True,2026-04-29,14.498016,6.207746,1.416634,63.532402,0.743902,0.232342,0.100991,0.020725,0.07438,0.103955,0.103918,0.992315,0.609261,0.408222,-0.04656,0.466672,1.875018,0.32953,0.67047,0.358964,36.483726,0.200455,1.598445,0.200455,0.056276,2.03676,0.232342,0.948288,0.125406,0.814643,0.979228,0.157205
