stock_code,model_type,alpha,gamma,n_components,svd_components,degree,interaction_only,n_windows,median_valid_rmse_norm,mean_valid_rmse_norm,median_valid_rmse,median_valid_spearman,mean_valid_spearman,median_valid_pred_std_ratio,median_test_rmse_norm,mean_test_rmse_norm,median_test_spearman,mean_test_spearman,median_effective_df_over_n,median_kernel_effective_df_over_n,median_train_valid_rmse_gap,median_valid_test_rmse_gap,median_zero_valid_rmse,median_train_mean_valid_rmse,passes_valid_gate,capacity_risk_rate,overfit_risk_rate,collapse_risk_rate,model_complexity,params
603308,kernel_ridge_rbf,0.001,1.3698630136986302e-05,,,,,1,2.368955777125835,2.368955777125835,467.4009352342916,-0.07555683563748081,-0.07555683563748081,1.191123766982516,2.3216780526253453,2.3216780526253453,0.13636363636363635,0.13636363636363635,,0.3508517499930917,1.7022543341677974,-0.047277724500489615,200.10441227007237,203.20968588461187,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.3698630136986302e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.5384615384615384e-05,,,,,1,1.350320871004978,1.350320871004978,287.59952158899563,0.15116167434715821,0.15116167434715821,1.1567562380588712,2.117748096566652,2.117748096566652,0.0038961038961038965,0.0038961038961038965,,0.3575281232518547,0.6843429688126812,0.7674272255616741,214.5790169809051,216.64229306914518,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.5384615384615384e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.5600624024960997e-05,,,,,1,1.5504648629153879,1.5504648629153879,325.7789331534383,0.1839477726574501,0.1839477726574501,1.1921595329074066,3.7855654407039503,3.7855654407039503,-0.20649350649350648,-0.20649350649350648,,0.3568750294428503,0.8751195933213172,2.2351005777885624,210.46428713196772,211.38443915364223,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.5600624024960997e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.579778830963665e-05,,,,,1,2.074878851963728,2.074878851963728,316.7951070436508,-0.013488863287250385,-0.013488863287250385,1.4313806965033977,2.4468547087441355,2.4468547087441355,0.3987012987012987,0.3987012987012987,,0.3588900121232198,1.3984831265138544,0.37197585678040745,154.1023489361051,156.22125140248923,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.579778830963665e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.5923566878980894e-05,,,,,1,2.176875602068576,2.176875602068576,449.990375020364,-0.01622503840245776,-0.01622503840245776,1.497731012462183,2.706924734770495,2.706924734770495,-0.12857142857142856,-0.12857142857142856,,0.3570145686180514,1.5023496011789583,0.5300491327019188,209.6249087042847,211.62296293406186,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.5923566878980894e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.6e-05,,,,,2,1.8240379856791968,1.8240379856791968,416.53708675412133,0.029857910906298003,0.029857910906298003,0.8051158751709675,1.6843430322976152,1.6843430322976152,-0.05779220779220779,-0.05779220779220779,,0.3553790943567521,1.1436948579034254,-0.13969495338158167,230.6066123056224,231.46085089333567,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.6e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.6051364365971107e-05,,,,,19,1.4063910527109622,1.5489514220205785,452.9052891075698,-0.00412826420890937,0.029368420757700228,0.941888567643879,1.8214651043369592,1.955452393900491,0.11302371495744243,0.13821109094444503,,0.3519718511180777,0.7363402441319221,0.45722933319865056,323.19526930575324,324.06452983024843,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.6051364365971107e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.6778523489932888e-05,,,,,1,1.7055543648442484,1.7055543648442484,477.53210524973156,0.1382488479262673,0.1382488479262673,0.9889894244320526,1.7557006486408533,1.7557006486408533,0.3506493506493506,0.3506493506493506,,0.3522288743888848,1.0520525763649853,0.05014628379660491,284.2259845774655,282.70102469538455,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.6778523489932888e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.680672268907563e-05,,,,,2,1.326495257199399,1.326495257199399,437.16183170660804,0.3197004608294931,0.3197004608294931,0.6521380430277768,2.117828437137812,2.117828437137812,0.3863636363636364,0.3863636363636364,,0.3512088510415922,0.6627982476114427,0.791333179938413,338.27072369220434,336.6281857437974,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.680672268907563e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
603308,kernel_ridge_rbf,0.001,1.6835016835016834e-05,,,,,5,1.3568389462191972,1.3763052774465845,530.7949486753724,0.17780337941628266,0.18301651305683564,0.9657022905108968,1.083948829686667,1.0985737991517972,0.3675324675324675,0.3207792207792208,,0.35014505338809726,0.697412119627645,-0.35273811200079175,360.99475408797065,359.71583553122844,False,0.0,1.0,0.0,5,"{""alpha"": 0.001, ""degree"": null, ""gamma"": 1.6835016835016834e-05, ""interaction_only"": null, ""n_components"": null, ""svd_components"": null}"
