date,open,high,low,close,volume
2018-01-02,16.25665878,16.49728428,16.19890866,16.44915918,10175406
2018-01-03,16.4106591,16.64165958,16.4106591,16.59353448,11246838
2018-01-04,16.5550344,16.70903472,16.49728428,16.58390946,10517793
2018-01-05,16.51653432,16.61278452,16.28553384,16.48765926,15288888
2018-01-08,16.46840922,16.46840922,16.29515886,16.35290898,9504794
2018-01-09,16.362534,16.5069093,16.3144089,16.43953416,8263570
2018-01-10,16.47803424,16.47803424,16.16040858,16.28553384,14358790
2018-01-11,16.2662838,16.48765926,16.18928364,16.42990914,11312823
2018-01-12,16.42990914,16.47803424,16.2181587,16.22778372,10225784
2018-01-15,16.24703376,16.28553384,15.5444073,15.6406575,22134926
2018-01-16,15.62140746,15.7369077,14.73590562,15.08240634,32685473
2018-01-17,15.09203136,15.1112814,14.63965542,14.97653112,18788829
2018-01-18,14.97653112,15.0631563,14.8706559,15.03428124,8913667
2018-01-19,15.04390626,15.4481571,15.04390626,15.10165638,17200632
2018-01-22,15.12090642,15.31340682,14.94765606,15.16903152,11252114
2018-01-23,15.12090642,15.4481571,15.12090642,15.34228188,14464825
2018-01-24,15.34228188,15.60215742,15.26528172,15.52515726,14380296
2018-01-25,15.4962822,16.32403392,15.4481571,15.9775332,31260672
2018-01-26,15.91978308,16.01603328,15.69840762,15.80428284,13137350
2018-01-29,15.80428284,15.881283,15.41928204,15.62140746,11456678
2018-01-30,15.4962822,15.72728268,15.45778212,15.57328236,6819987
2018-01-31,15.55403232,15.60215742,15.1112814,15.1112814,11505583
2018-02-01,15.1112814,15.22678164,14.66853048,14.8706559,12094029
2018-02-02,14.7744057,15.17865654,14.55303024,15.08240634,9749200
2018-02-05,14.88990594,15.05353128,14.6300304,14.83215582,6409363
2018-02-06,14.5337802,14.62040538,13.34990274,13.34990274,23090321
2018-02-07,13.59052824,13.74452856,12.24302544,12.64727628,34754687
2018-02-08,12.4644009,13.05152712,12.43552584,12.91677684,17089732
2018-02-09,12.512526,12.77240154,11.8868997,12.33927564,18281937
2018-02-12,12.47402592,12.6569013,12.42590082,12.54140106,9327577
2018-02-13,12.63765126,13.11890226,12.62802624,12.78202656,14429243
2018-02-14,12.7531515,12.8494017,12.62802624,12.7531515,6633457
2018-02-22,13.02265206,13.03227708,12.83015166,12.91677684,8008278
2018-02-23,12.8975268,13.34990274,12.8012766,13.03227708,10419904
2018-02-26,13.08040218,13.69640346,13.0419021,13.53277812,16775475
2018-02-27,13.58090322,14.61078036,13.46540298,14.22577956,35357933
2018-02-28,14.03327916,14.79365574,13.88890386,14.23540458,31422182
2018-03-01,14.13915438,14.6781555,13.96590402,14.50490514,19425786
2018-03-02,14.40865494,14.83215582,14.31240474,14.63965542,18239584
2018-03-05,14.97653112,15.09203136,14.59153032,14.69740554,20631952
2018-03-06,14.6781555,15.4481571,14.46640506,15.1112814,29003520
2018-03-07,15.1112814,15.18828156,14.83215582,14.88990594,12519728
2018-03-08,14.7744057,15.03428124,14.70703056,14.85140586,9121312
2018-03-09,14.85140586,15.3519069,14.74553064,15.04390626,19662110
2018-03-12,15.13053144,15.34228188,15.05353128,15.08240634,20989718
2018-03-13,15.1594065,15.33265686,15.0631563,15.08240634,14811098
2018-03-14,14.99578116,15.04390626,14.35090482,14.37977988,24892985
2018-03-15,14.36052984,14.75515566,14.22577956,14.50490514,17423350
2018-03-16,14.61078036,14.61078036,14.3412798,14.36052984,8538084
2018-03-19,14.44715502,14.76478068,14.44715502,14.54340522,15699772
2018-03-20,14.49528012,14.92840602,14.2931547,14.63965542,14949899
2018-03-21,14.60115534,15.33265686,14.56265526,15.04390626,36686958
2018-03-22,15.0631563,15.400032,14.83215582,15.2556567,32056304
2018-03-23,14.90915598,16.03528332,14.7262806,15.65990754,69127989
2018-03-26,16.04490834,16.52615934,15.6887826,16.52615934,75073458
2018-03-27,16.2662838,16.83415998,16.01603328,16.59353448,70473938
2018-03-28,16.362534,16.96891026,16.1700336,16.18928364,48727490
2018-03-29,16.19890866,16.34328396,15.71765766,15.95828316,32232280
2018-03-30,15.9775332,16.61278452,15.91015806,16.53578436,44457345
2018-04-02,16.73790978,17.52716142,16.54540938,17.49828636,65493755
2018-04-03,17.23841082,17.8544121,17.16141066,17.8544121,48743697
2018-04-04,17.83516206,18.768789,17.6619117,17.77741194,59617799
2018-04-09,17.83516206,18.42228828,17.806287,18.15278772,36182828
2018-04-10,18.03728748,18.0469125,17.1325356,17.59453656,36149449
2018-04-11,17.54641146,17.65228668,17.09403552,17.63303664,25546080
2018-04-12,17.3731611,17.86403712,17.25766086,17.25766086,21724698
2018-04-13,17.5175364,18.22978788,17.4212862,17.7581619,36694141
2018-04-16,17.91216222,18.16241274,17.31541098,17.76778692,29075582
