date,zijin_hk_open,zijin_hk_high,zijin_hk_low,zijin_hk_close,zijin_hk_volume,zijin_hk_amount,zijin_hk_close_ret1,zijin_hk_close_ret5,zijin_hk_close_ret20,zijin_hk_close_ma20_gap,zijin_hk_close_z20,zijin_hk_volume_ret1,zijin_hk_volume_ret5,zijin_hk_volume_ret20,zijin_hk_volume_ma20_gap,zijin_hk_volume_z20,zijin_hk_provider
2025-02-06,15.52,15.78,15.38,15.62,61640825.0,957783242.0,0.010349288486416475,0.046916890080428875,0.09383753501400549,0.04944907282988442,2.313548049310548,0.6495568909009075,0.08403598641786503,1.1967396742589425,0.18259932370382814,0.23783900436775648,stock_hk_daily
2025-02-07,15.8,15.94,15.46,15.72,44949948.0,705535070.0,0.006402048655569814,0.07967032967032961,0.06648575305291726,0.05143468664303397,2.3643255326268355,-0.27077634019337027,2.692111546088078,-0.12118351750506706,-0.16453332932903642,-0.2232187291891832,stock_hk_daily
2025-02-10,15.92,16.26,15.86,16.14,72337398.0,1163035232.0,0.026717557251908497,0.0964673913043479,0.10396716826265395,0.07600000000000007,3.1372464122252985,0.6092876903884294,1.4962892674576835,0.9736084625394466,0.35229584770438493,0.47464798749927767,stock_hk_daily
2025-02-11,16.34,16.82,16.18,16.38,84610985.0,1398121938.0,0.014869888475836257,0.07058823529411762,0.11580381471389645,0.08649509153621637,3.0174022578382513,0.16967139182971436,0.88399006949952,1.5470613091682512,0.530685275197704,0.7387435193213819,stock_hk_daily
2025-02-12,16.36,16.36,16.06,16.24,51564780.0,834978339.0,-0.008547008547008628,0.05045278137128051,0.07265521796565366,0.07116944792559843,2.1144714837397967,-0.39056636676667933,0.379914012779506,-0.023554081747874656,-0.10858729938341172,-0.157551566810459,stock_hk_daily
2025-02-13,16.46,16.64,16.2,16.3,59068677.0,971373597.0,0.003694581280788256,0.0435339308578746,0.06396866840731064,0.07124079915878023,1.9208648639573094,0.14552368884343148,-0.041727994393326195,0.2656058079902075,0.02223341364347564,0.03221677102737311,stock_hk_daily
2025-02-14,16.5,16.72,16.34,16.64,34527593.0,571685585.0,0.020858895705521352,0.058524173027989734,0.08192457737321202,0.09007533573534232,2.2387611745963913,-0.41546696568132035,-0.23186578547321124,-0.1520204478258148,-0.4088121937100224,-0.6000204930933376,stock_hk_daily
2025-02-17,16.06,16.28,15.8,15.92,76858932.0,1230461648.0,-0.04326923076923084,-0.013630731102850069,0.09944751381215466,0.038622129436325814,0.8618277099938889,1.2260147702737343,0.06250617419222082,-0.6344006972379064,0.3230036787811015,0.4695770657149824,stock_hk_daily
2025-02-18,15.96,16.02,15.7,15.84,41738561.0,661091768.0,-0.005025125628140725,-0.03296703296703296,0.06738544474393526,0.02857142857142847,0.6581183929513873,-0.4569458628438917,-0.5067004479382908,-0.52340435351905,-0.18837398323844468,-0.5174683661332978,stock_hk_daily
2025-02-19,15.86,16.0,15.7,15.82,24879331.0,393323304.0,-0.0012626262626261875,-0.025862068965517127,0.051861702127659726,0.023948220064724968,0.5590411739498221,-0.403924562708331,-0.517513097117839,-0.532536845889807,-0.49364285756102877,-1.4466872060107427,stock_hk_daily
2025-02-20,15.8,15.88,15.52,15.78,33512925.0,526941669.0,-0.0025284450063212116,-0.031901840490797584,0.06191117092866749,0.018787526631803164,0.44131505884401756,0.34701873615492307,-0.432644733180667,-0.34019574217100124,-0.2976706801884814,-0.8079592070557802,stock_hk_daily
2025-02-21,15.84,15.96,15.52,15.66,37725237.0,590257332.0,-0.0076045627376425395,-0.05889423076923084,0.04400000000000004,0.008046346958480832,0.19375647692838047,0.12569216205389422,0.09261126311353363,0.04193297473019775,-0.1948146345538705,-0.5115378139454805,stock_hk_daily
2025-02-24,15.42,15.72,15.22,15.6,45664424.0,705817930.0,-0.003831417624521105,-0.02010050251256279,0.05121293800539073,0.0020554984583760483,0.050544859921321184,0.21044763747938822,-0.4058670500391548,0.03611443812199555,-0.02694187313725216,-0.07103485943447879,stock_hk_daily
2025-02-25,15.6,15.6,15.18,15.28,35915811.0,550953928.0,-0.02051282051282055,-0.03535353535353536,0.046575342465753344,-0.020889401512238948,-0.5348886948001731,-0.21348376145070835,-0.1395052886466306,-0.20952303501085712,-0.23596964660508601,-0.6235582642092571,stock_hk_daily
2025-02-26,15.34,15.6,15.24,15.5,46323279.0,715841567.0,0.014397905759162333,-0.020227560050568916,0.04026845637583887,-0.008951406649616356,-0.24650010663581204,0.28977399396605574,0.8619181922536421,0.02127352656832926,-0.004493361698464704,-0.011641835311137414,stock_hk_daily
2025-02-27,15.32,15.46,15.02,15.16,52995785.0,803415698.0,-0.021935483870967776,-0.03929024081115329,0.01608579088471851,-0.03254626675175487,-0.9408511967476239,0.14404217801593888,0.5813536120765346,-0.06799855341871075,0.13772194753038702,0.3572335425071672,stock_hk_daily
2025-02-28,15.02,15.02,14.54,14.54,66837063.0,980776236.0,-0.04089709762532989,-0.0715197956577267,-0.0013736263736264798,-0.07282234408876442,-2.1668455700432534,0.2611769596393374,0.77168040057641,4.4898815902727245,0.44084879553576806,1.1448784106390046,stock_hk_daily
2025-03-03,14.68,15.12,14.68,14.88,44766647.0,668879253.0,0.023383768913342706,-0.0461538461538461,0.010869565217391353,-0.051080925961354495,-1.5133523600701704,-0.33021223568725633,-0.01966031587303063,0.5448509835281428,-0.08863446515217366,-0.26418416239842657,stock_hk_daily
2025-03-04,14.74,15.28,14.7,15.1,33791312.0,509537451.0,0.014784946236559016,-0.011780104712041828,-0.013071895424836666,-0.0375422270380521,-1.1436547113018114,-0.245167680304491,-0.05915219344483136,-0.2475859222846778,-0.32295293445920525,-1.018246419988894,stock_hk_daily
2025-03-05,15.22,15.44,15.08,15.36,29243839.0,446833218.0,0.017218543046357615,-0.00903225806451613,-0.0064683053040104355,-0.020345685311563222,-0.6078335210569187,-0.13457521270556172,-0.3687010153145679,-0.2174118996809874,-0.4074662764313661,-1.2409528719301153,stock_hk_daily
2025-03-06,15.66,16.1,15.66,15.92,71314827.0,1131900248.0,0.03645833333333326,0.05013192612137196,0.019206145966709443,0.01569478116626244,0.46636785751845405,1.4386273977229869,0.3456697924183971,0.1569414750694853,0.4569606785513105,1.3459479946742314,stock_hk_daily
2025-03-07,16.0,16.28,15.66,15.98,56801262.0,910292479.0,0.0037688442211054607,0.09903713892709765,0.01653944020356235,0.01854802728026006,0.5489290826462742,-0.20351399015523097,-0.15015323159846206,0.26365578887877694,0.14909347329266787,0.4299908618822961,stock_hk_daily
2025-03-10,15.98,16.2,15.8,16.14,46997330.0,752719081.0,0.01001251564455563,0.08467741935483875,0.0,0.02789453572793299,0.8200766999120657,-0.17260060172606728,0.049829128368716,-0.35030383592177317,-0.06050310709873119,-0.1761560196845746,stock_hk_daily
2025-03-11,15.7,15.7,15.38,15.54,63705406.0,987830236.0,-0.0371747211895912,0.029139072847682135,-0.05128205128205132,-0.010317157050057202,-0.30331603969350035,0.35551117478375893,0.8852599153297156,-0.24707878060986999,0.30659182192151957,0.9134859731019929,stock_hk_daily
2025-03-12,15.8,16.08,15.58,16.08,51205626.0,813843318.0,0.03474903474903468,0.046875,-0.009852216748768461,0.026819923371647292,0.822755617193148,-0.19621223354262907,0.7509885073570539,-0.006965102924903377,0.07323106354752751,0.24068375019489843,stock_hk_daily
2025-03-13,16.22,16.54,16.22,16.28,67947031.0,1111902642.0,0.012437810945273853,0.022613065326633208,-0.0012269938650306678,0.040122668029644926,1.2507551915890116,0.32694464080958596,-0.04722434508605067,0.15030561798429987,0.4246544192199784,1.3956196865316066,stock_hk_daily
2025-03-14,16.7,17.38,16.7,17.08,117562075.0,2011520631.0,0.04914004914004888,0.06883604505632035,0.026442307692307487,0.0913040700274741,2.8536836883568046,0.7302017949835071,1.0697088561166122,2.4048731691201297,1.4422083363856504,4.626527244710763,stock_hk_daily
2025-03-17,17.16,17.46,16.98,17.04,61732427.0,1061043192.0,-0.0023419203747072626,0.055762081784386464,0.07035175879396971,0.08722005997575444,2.470218200971304,-0.4748950543787186,0.3135305133291615,-0.1968086806098216,0.1805930754887406,0.4446822288843602,stock_hk_daily
2025-03-18,17.4,18.06,17.2,17.76,82356666.0,1466210621.0,0.04225352112676073,0.14285714285714302,0.12121212121212133,0.12912454701506793,3.219015156136513,0.3340908498543238,0.2927735834538123,0.9731553754332833,0.5981342087297719,1.4982197401962152,stock_hk_daily
2025-03-19,17.9,18.16,17.64,18.06,60404991.0,1086406470.0,0.016891891891891664,0.12313432835820892,0.1415929203539823,0.14123222748815167,2.8738123635422763,-0.2665439977864087,0.1796553566203838,1.427918620480591,0.12771799505025538,0.3176285891973352,stock_hk_daily
2025-03-20,18.32,18.54,18.08,18.18,89411401.0,1632127944.0,0.006644518272425293,0.11670761670761665,0.15209125475285168,0.1407416703269122,2.426406777475762,0.48019889614750544,0.3158985710501463,1.66796768709386,0.6156682481990716,1.6630576267778245,stock_hk_daily
2025-03-21,18.18,18.2,17.12,17.28,105789826.0,1843660718.0,-0.04950495049504944,0.011709601873536535,0.10344827586206895,0.07616615806190463,1.1645640054599098,0.18318049842435635,-0.10013645131731475,1.8042189900622758,0.8197231286619842,2.2526806036504134,stock_hk_daily
2025-03-24,17.54,18.3,17.42,18.14,103839969.0,1864713024.0,0.04976851851851838,0.06455399061032874,0.1628205128205129,0.12405502540587454,1.8537070495067578,-0.01843142269654552,0.6820976275564219,1.2739796082832449,0.6874025162786535,1.8324090122441061,stock_hk_daily
2025-03-25,17.88,18.68,17.84,18.54,118286648.0,2176226386.0,0.022050716648291058,0.04391891891891886,0.21335078534031404,0.13987088841069806,1.9615483466555828,0.13912445409146845,0.4362729059478925,2.293442211286834,0.835406021614898,2.188995235913768,stock_hk_daily
2025-03-26,18.7,19.26,18.14,18.38,112112240.0,2084151556.0,-0.008629989212513456,0.017718715393133966,0.1858064516129032,0.11882152422692949,1.5737325025591893,-0.052198689407446874,0.8560095472905542,1.4202138194923548,0.6351074697067245,1.649675593120265,stock_hk_daily
2025-03-27,18.38,18.4,17.54,17.82,83188618.0,1479374710.0,-0.030467899891186034,-0.01980198019801982,0.1754617414248021,0.07530774800868945,0.9651852289477916,-0.25798808408430696,-0.06959719823649779,0.5697214033153768,0.15772709973491517,0.4113307496833821,stock_hk_daily
2025-03-28,18.1,18.2,17.68,18.04,70924026.0,1273380833.0,0.012345679012345512,0.0439814814814814,0.24071526822558464,0.07991619275665984,1.045553112913515,-0.14743113054240187,-0.32957611632710315,0.06114815368233639,-0.03326848194346044,-0.0894321823508072,stock_hk_daily
2025-03-31,17.8,18.16,17.52,17.68,65776031.0,1166197131.0,-0.019955654101995512,-0.02535832414553474,0.18817204301075252,0.047393364928909776,0.6654710602833893,-0.07258464148665222,-0.36656345689009207,0.46930885844544035,-0.10592866387512767,-0.2859290834662207,stock_hk_daily
2025-04-01,17.76,18.06,17.5,17.68,38361090.0,679541735.0,0.0,-0.04638619201725991,0.17086092715231782,0.038777908343125445,0.5908645466570144,-0.41679226586353313,-0.6756938280979946,0.13523529361629993,-0.48591118765989316,-1.3692464286820207,stock_hk_daily
2025-04-02,17.68,17.68,17.12,17.32,57006009.0,986493439.0,-0.020361990950226172,-0.05767138193688781,0.12760416666666674,0.009971426905358793,0.16616093268985863,0.4860372580653991,-0.4915273390309568,0.9493339776627823,-0.23837699884897967,-0.6828935887400438,stock_hk_daily
2025-04-03,16.9,17.08,16.62,16.94,72915727.0,1229418679.0,-0.021939953810623525,-0.04938271604938271,0.06407035175879416,-0.017800197135733664,-0.3268779936089246,0.27908843785222714,-0.1234891412668978,0.022448347242011835,-0.043554755366172815,-0.13694534951354392,stock_hk_daily
2025-04-07,14.42,15.46,14.16,14.34,210185780.0,3111848513.0,-0.15348288075560812,-0.20509977827050996,-0.10262828535669588,-0.17100242802636134,-3.32460961773085,1.8825849874609357,1.9635342471957244,2.700371657235362,1.7541429611910435,5.5244823980784465,stock_hk_daily
2025-04-08,14.66,15.06,14.6,14.8,104097052.0,1540393145.0,0.03207810320781035,-0.16289592760180993,-0.08302354399008671,-0.14033457249070636,-2.2493889166172707,-0.5047378942571662,0.5825985608648232,1.2149567220095268,0.23946537339243057,0.5284392455588477,stock_hk_daily
2025-04-09,14.1,14.94,14.02,14.84,117626670.0,1689996337.0,0.002702702702702675,-0.1606334841628959,-0.04504504504504503,-0.1346434194413667,-1.9548306492222285,0.1299711926520264,2.0663015571246803,0.8464158285091221,0.3545150266839501,0.826003355447838,stock_hk_daily
2025-04-10,15.34,15.98,15.2,15.64,120579851.0,1889558904.0,0.0539083557951483,-0.0969976905311778,-0.02736318407960181,-0.0861283159985976,-1.1884639910246453,0.025106389562843168,1.1152129944757228,1.3548164609880953,0.34671176036088114,0.828717862824798,stock_hk_daily
2025-04-11,16.1,16.66,16.02,16.54,124897652.0,2045167289.0,0.057544757033247906,-0.023612750885478317,0.01597051597051591,-0.032295810905687006,-0.43696735004836074,0.0358086443480512,0.7129041585226188,0.8381620235915828,0.34291032550194944,0.8635553337565153,stock_hk_daily
2025-04-14,16.88,17.66,16.76,17.22,108475410.0,1870442117.0,0.04111245465538094,0.20083682008368187,0.00819672131147553,0.006723180356621006,0.09157713801894736,-0.13148559430084406,-0.48390699884644905,-0.07729248569319658,0.13168818007502825,0.3402980515377012,stock_hk_daily
2025-04-15,17.22,17.32,16.74,17.22,51625240.0,884956794.0,0.0,0.1635135135135133,0.010563380281690016,0.006311360448807646,0.0859862054451929,-0.5240834766146539,-0.504066263086874,-0.1637257352606597,-0.4588458744889571,-1.187292435591259,stock_hk_daily
2025-04-16,17.44,17.56,16.9,17.18,60540170.0,1038257188.0,-0.0023228803716608404,0.15768194070080854,-0.03265765765765771,0.0034460603936685708,0.0469701378301335,0.17268549260013133,-0.48531935827138517,-0.26490261274054006,-0.36201678325637576,-0.9180604962291914,stock_hk_daily
2025-04-17,17.68,18.0,17.16,17.22,80637072.0,1408085477.0,0.002328288707799775,0.1010230179028131,-0.046511627906976716,0.007488883688275161,0.10262560082418537,0.3319597880217382,-0.33125583311593243,0.3349405515183339,-0.1403500689320838,-0.3454043813228325,stock_hk_daily
2025-04-22,18.1,18.34,17.82,18.02,156398496.0,2827130899.0,0.04645760743321725,0.08948004836759371,-0.008800880088008833,0.056891495601173014,0.7905992668961603,0.93953589981541,0.25221326018202483,0.7492008205978118,0.6495326233761729,1.6446821390715378,stock_hk_daily
2025-04-23,17.76,17.76,16.98,17.16,108870062.0,1879052869.0,-0.047724750277469474,-0.0034843205574912606,-0.006944444444444531,0.006924069944842293,0.09674813683937797,-0.3038931653153494,0.0036381701622514306,0.029116561738177005,0.10907229447368305,0.2686496362753759,stock_hk_daily
2025-04-24,17.16,17.52,16.88,17.24,57991451.0,991889265.0,0.004662004662004504,0.0011614401858304202,-0.04961411245865499,0.011974641934726193,0.16738817321028857,-0.4673333519365498,0.12331586255095384,-0.44153054398542824,-0.4101596006089705,-1.0108878904860565,stock_hk_daily
2025-04-25,17.4,17.44,17.0,17.1,41142374.0,707304974.0,-0.008120649651972012,-0.004656577415599439,-0.07766990291262121,0.006415160967570888,0.09143217677329696,-0.29054415279245216,-0.3204119843072789,-0.6521807431722979,-0.5715441312757812,-1.3430867583506767,stock_hk_daily
2025-04-28,17.08,17.16,16.7,17.14,40976619.0,694952917.0,0.002339181286549641,-0.00464576074332157,-0.06746463547334047,0.013062237720905534,0.19457337896005,-0.004028814671705572,-0.4918389521881449,-0.6345036099537392,-0.5554116548266473,-1.2111117052830225,stock_hk_daily
2025-04-29,17.14,17.24,17.0,17.2,32710806.0,561142948.0,0.003500583430571691,-0.0455049944506104,-0.03479236812570152,0.02034763006466167,0.3162581152675024,-0.20172022977298343,-0.7908496127737699,-0.6067874814316545,-0.6308484171845026,-1.285743420054499,stock_hk_daily
2025-04-30,17.06,17.14,16.82,16.98,43209489.0,733847858.0,-0.012790697674418539,-0.010489510489510523,-0.05875831485587579,0.0091525020801142,0.14470234878657054,0.32095457996357535,-0.603109539884344,-0.39076373075606285,-0.4980711427669662,-0.9478265052364454,stock_hk_daily
2025-05-02,17.42,17.68,17.34,17.46,43714519.0,762114060.0,0.028268551236749095,0.012761020881670637,-0.012443438914027105,0.04095868359864063,0.6693735428671619,0.011687941970339066,-0.24619028759946016,-0.33540351499773524,-0.48389699922684226,-0.8882726774784889,stock_hk_daily
2025-05-06,17.7,17.76,17.42,17.68,62270767.0,1095049244.0,0.012600229095074411,0.03391812865497057,0.0,0.05476673427991874,0.9024429833677727,0.4244870680150912,0.5135433604293229,0.62327939586701,-0.2551172314975123,-0.4549724057201173,stock_hk_daily
2025-05-07,17.78,18.08,17.64,17.82,44885172.0,801712462.0,0.007918552036199067,0.03967327887981331,0.02886836027713624,0.06311895955136615,1.0400704535981526,-0.27919352591240765,0.09538495599161068,-0.2126238481280105,-0.4706535310402957,-0.8683753112790736,stock_hk_daily
2025-05-08,17.68,17.9,17.52,17.6,33087831.0,585745729.0,-0.012345679012345623,0.023255813953488413,0.03896103896103886,0.04843033299577071,0.783528238612035,-0.2628338151405547,0.011526007644079517,-0.5462181841785655,-0.6069746274426822,-1.100791998934214,stock_hk_daily
2025-05-09,17.44,17.46,17.18,17.34,37093913.0,641491235.0,-0.014772727272727382,0.021201413427561766,0.20920502092050208,0.030915576694411362,0.4937729166754857,0.12107417980948942,-0.14153317110507835,-0.8235184463953746,-0.548714572814806,-0.9442589041500544,stock_hk_daily
2025-05-12,17.32,17.68,16.98,17.5,43653118.0,759233415.0,0.009227220299884653,0.002290950744558984,0.18243243243243246,0.031231585150264918,0.6016923178560394,0.1768269904552804,-0.0014045905434759698,-0.5806498151359752,-0.40641542914415374,-0.7855839707735258,stock_hk_daily
2025-05-13,17.48,17.7,17.2,17.5,26815600.0,467823245.0,0.0,-0.010180995475113086,0.179245283018868,0.02309266296404555,0.545849941284155,-0.3857116918887673,-0.5693709698485006,-0.7720278912937006,-0.6197411625870699,-1.1533899179054135,stock_hk_daily
2025-05-14,17.7,17.92,17.46,17.68,45076554.0,792802637.0,0.010285714285714231,-0.007856341189674598,0.13043478260869557,0.02564102564102555,0.8962035325159899,0.6809824878056057,0.004263813448236231,-0.6261684383736716,-0.31680225687590235,-0.55907487234673,stock_hk_daily
2025-05-15,17.56,17.66,17.1,17.32,43942930.0,760779755.0,-0.020361990950226172,-0.015909090909090984,0.047158403869407506,-0.0011534025374855261,-0.060810664693319444,-0.025148861201767958,0.32806922279069917,-0.6481684859856293,-0.2935630916278368,-0.5167209028928087,stock_hk_daily
2025-05-16,17.32,17.58,17.28,17.34,40043954.0,695049835.0,0.0011547344110853786,0.0,0.006968641114982743,-0.002244087692042207,-0.1444402732456064,-0.08872817538566502,0.07952897824502903,-0.630847636344495,-0.3114375667430902,-0.561002392242685,stock_hk_daily
2025-05-19,17.12,17.46,17.12,17.34,20763510.0,359642793.0,0.0,-0.00914285714285712,0.006968641114982743,-0.0025884383088868868,-0.16815435590815336,-0.48148202347850066,-0.5243521894587232,-0.5978031288571249,-0.6206490737719099,-1.1236583984490545,stock_hk_daily
2025-05-20,17.38,17.7,17.38,17.5,26747935.0,468787183.0,0.009227220299884653,0.0,0.0186263096623982,0.006267609683169306,0.4112429379112842,0.288218369630183,-0.0025233446202956866,-0.5581787266206883,-0.4971362788069592,-0.8482929576961294,stock_hk_daily
2025-05-21,17.5,18.68,17.46,18.56,113813641.0,2080002564.0,0.0605714285714285,0.04977375565610864,0.07781649245063882,0.06623772045728704,4.412988252056806,3.255044024893884,1.5248966680106024,0.4114307250640252,1.209904585388038,1.9678537471789352,stock_hk_daily
2025-05-22,18.56,18.98,18.46,18.58,54518623.0,1015943628.0,0.0010775862068965747,0.07274826789838329,0.031076581576026552,0.06329403685475543,3.0480076253962607,-0.5209834030351423,0.24066881748668112,-0.6514121018145852,0.025548810833187163,0.039887108478989526,stock_hk_daily
2025-05-23,18.58,18.76,18.44,18.72,49949967.0,929360060.0,0.00753498385360607,0.07958477508650508,0.09090909090909083,0.06959204662324292,2.8745878783477052,-0.08379991548942822,0.24737849314281002,-0.5411964861377594,0.03918583250118313,0.07880343604775315,stock_hk_daily
2025-05-26,18.46,19.02,18.4,18.44,35298302.0,659028184.0,-0.014957264957264793,0.06343713956170705,0.06960556844547572,0.048919226393629334,1.7372757834512664,-0.2933268204161176,0.7000161340736706,-0.39131886870704446,-0.2176870824814111,-0.5121872174881594,stock_hk_daily
2025-05-27,18.52,18.6,17.6,17.86,62333043.0,1119336482.0,-0.0314533622559654,0.020571428571428463,0.04444444444444429,0.012471655328798015,0.4202076876593761,0.7658935265498039,1.3303871121265995,0.515057030982218,0.4171180163102344,0.9633069015570778,stock_hk_daily
2025-05-28,17.8,18.1,17.78,17.9,24518440.0,439149025.0,0.002239641657334701,-0.03556034482758619,0.044340723453908826,0.012557981672134622,0.4355577231027441,-0.6066542106728208,-0.7845738016588012,-0.40164804714610547,-0.45569388979726,-1.0545832166088114,stock_hk_daily
2025-05-29,17.66,17.94,17.6,17.86,25887270.0,461031751.0,-0.0022346368715083775,-0.038751345532830994,0.03837209302325584,0.008128245653646227,0.2905534092012306,0.055828592683710765,-0.5251664738487618,-0.20860189137497864,-0.41461190113408963,-0.9173797997080875,stock_hk_daily
2025-05-30,17.86,17.88,17.46,17.5,51344625.0,902327671.0,-0.02015677491601342,-0.06517094017094016,0.03062426383981154,-0.014028959377993089,-0.5174525577732466,0.9833928027173202,0.02792109952745303,0.18827197887019675,0.1700817476422134,0.3685668963758228,stock_hk_daily
2025-06-02,17.42,17.76,17.2,17.76,25824358.0,452589493.0,0.014857142857142902,-0.03687635574837311,0.01718213058419238,-0.0008438818565399409,-0.03329355194375414,-0.4970387260594463,-0.2683965931279074,-0.4092498650162433,-0.41689924272171186,-0.9087699772967025,stock_hk_daily
2025-06-03,18.16,18.48,18.1,18.16,51192605.0,935360900.0,0.022522522522522515,0.016797312430011146,0.02714932126696845,0.020798201236649883,0.832487403246412,0.9823379539580424,-0.1787244367325369,-0.17790309215237388,0.17973040586665223,0.3761642105763907,stock_hk_daily
2025-06-04,18.16,18.48,18.08,18.18,25521161.0,465403694.0,0.0011013215859030367,0.015642458100558754,0.02020202020202011,0.020545638262041033,0.8113346086665869,-0.5014678194243094,0.04089660679880125,-0.43141220445807804,-0.4042619646256459,-0.8511605444913536,stock_hk_daily
2025-06-05,18.26,18.48,17.86,17.94,38107370.0,687501426.0,-0.013201320132013139,0.004479283314669846,0.01931818181818179,0.00605652759084796,0.2355596363561949,0.49316757180443327,0.4720505483969535,0.15170347672532536,-0.08989433806188663,-0.18181837700553943,stock_hk_daily
2025-06-06,18.12,18.54,18.02,18.34,58297883.0,1070515228.0,0.02229654403567438,0.04800000000000004,0.05767012687427919,0.027508543896016535,1.0774096293586926,0.5298322345520039,0.1354232891953151,0.5716293667912575,0.38401320451621235,0.7844530403950639,stock_hk_daily
