date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,close_fund,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2020-01-02,9.84800565,10.06868925,9.77444445,9.9859329,11106108.0,0.0,0.0,9.485790142617384,8.942041952219238,0.3927642642857143,0.0393317548013641,63.39295566312588,0.8034341099213628,0.7187499999975556,10.17903105,10.06868925,10.06868925,435274956.0,394314167.15,20149491.17619045,4152.24,0.0404355745255353,0.0667976424361491,0.0263620679106137,1.2733917081048842,1.38441360337511,-0.4916387959853724,0.7187499999975556,-0.2188601009986013,2.032844824310062,0.0263620679106137,0.8166666666666667,0.8673128376724736,1.387700276552578,0.9367421250989229,0.8021615768014397,-0.4356310206227252,1.2521076282021868,0.4509968934429472,1.3268384191945313,1.0,,,,,,,,,,,,,,,0.0377044434795148,0.1,120119737.0,11106108,48,10.81564639926066,2020-01-03,11.039275843916563,10.1882262,10.298568,9.90317655,0.1054826779295265,0.0206764752101353,0.0202578268876612,9.9859329,26.55105,2.49763,2.474637,96.25961,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.187,1684.242,1649.217,1681.816,245668270,1709306300.0,,,,,,,,0.021237350815568767,,,,,,,,,
2020-01-03,9.930762,10.298568,9.90317655,10.1882262,12157600.0,0.0,0.0,9.55268881474906,8.982900452146476,0.4098409714285714,0.0402269210933431,66.32735858138693,0.9006059452155928,0.7209302325563195,10.17903105,10.298568,10.298568,447432556.0,397429405.95,23090170.162557434,4144.964,0.0295522563783736,0.0736434108527133,0.0440911544743396,1.5506926577743452,1.3902669628541469,0.0224358974358427,0.7209302325563195,-0.1046874697422812,2.1655600499248004,0.0440911544743396,0.9,1.0687435599827029,1.3678115467237726,1.3294958780087467,0.7957327543086882,-0.1944411343403215,1.3368154425943373,0.8259289942778754,1.5749255108297315,1.0,,,,,,,,,,,,,,,0.0382116639115475,0.1,134211100.0,12157600,48,11.039275843916563,2020-01-06,11.32363968353292,10.3905195,10.60200795,9.9859329,0.1114436861966139,0.0257592838186992,0.0198555956678698,10.1882262,27.088916,2.548227,2.524768,98.20962,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.62,1693.179,1673.567,1684.774,236614530,1797513600.0,0.0017588130925141332,,,,,,,0.011718682311494089,,,,,,,0.018499013795147068,,
2020-01-06,10.10546985,10.60200795,9.9859329,10.3905195,16147272.0,0.0,0.0,9.632482213344389,9.029051896338396,0.41378175,0.0398230088495537,69.00317875020761,1.1910305514216288,0.6567164179093808,10.298568,10.60200795,10.60200795,463579828.0,402101332.35,26322821.702879347,4129.295,0.0266701342382833,0.0761904761904761,0.0495203419521927,1.8319737075252367,1.4583299456888423,0.2222222222216861,0.6567164179093808,0.1748189419514875,2.335558715700874,0.0495203419521927,0.85,1.269403710484027,1.3987542819729708,1.465173115702458,0.5668195627023176,0.3910340767995214,1.4432225021985643,0.9298927117114696,1.3854411797529984,1.0,,,,,,,,,,,,,,,0.038493229108143,0.1,182845890.0,16147272,48,11.32363968353292,2020-01-07,11.720170168561053,10.95142365,10.9606188,10.4456904,0.1279676794371111,0.0350179355852142,0.0539823008849558,10.3905195,27.626783,2.598824,2.574899,100.159631,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.302,1723.083,1664.705,1711.022,311329820,2430095000.0,0.015579537670928012,,,,,,,0.03506807512442145,,,,,,,0.004276057996941862,,
2020-01-07,10.4456904,10.9606188,10.4456904,10.95142365,18382479.0,0.0,0.0,9.758095683502065,9.09208047842566,0.4380832178571429,0.0400023989444607,74.94772538630525,1.3445139188983084,0.9821428571409496,10.60200795,10.9606188,10.9606188,481962307.0,406888075.2,31245284.313778702,4160.227,0.01925552836328,0.1130841121495329,0.0938285837862529,2.7239755321655608,1.5202938116019544,0.7976011993984786,0.9821428571409496,0.296032549144976,2.4027379954706767,0.0938285837862529,0.8833333333333333,1.9249361348612928,1.4237581745462438,1.8820976070465945,1.666446618374099,0.6458914802443029,1.466594933849586,1.854827469717276,1.470714852537811,1.0,0.3945988553276398,10.0,0.6858904472343306,1.0,359.0,-0.3950521542623569,-0.031390994456076,0.1001811018716866,-0.0107457446149073,-0.0632151918691781,-0.020414734538749,0.0759211162407816,-0.0794306421573516,0.0404987785185281,0.0385835449879322,0.1,215445782.0,18382479,48,11.720170168561053,2020-01-08,12.47276679998211,11.3652054,12.0456465,10.80430125,0.1389173863237507,0.0642137972910898,0.0377833753148615,10.95142365,29.11814,2.739114,2.713898,105.566478,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.622,1729.999,1706.855,1727.336,284794670,2090289500.0,0.009534652389040055,,,,,,,0.013559441194477495,,,,,,,0.04444764849591576,,
2020-01-08,10.8134964,12.0456465,10.80430125,11.3652054,35172969.0,0.0,0.0,9.911153751739963,9.166609164378915,0.4939109142857143,0.0434581599630105,78.26001419994336,2.383899120441233,0.4518518518514883,10.9606188,12.0456465,12.0456465,517135276.0,413433466.5,38984674.387607545,4112.317,0.0038410069662953,0.1583880037488285,0.1545469967825332,2.9439552886980005,1.5074471242173066,0.8191489361685543,0.4518518518514883,0.8687374330566272,2.660066067730573,0.1545469967825332,0.9916666666666668,2.0399969177106883,1.3881186560022456,1.8540285705684707,-0.1246643215884923,1.835493399077181,1.6320505413350626,3.0173868896879865,1.793004251023631,0.0,0.4071682818432904,10.0,0.6884055255526411,1.0,360.0,-0.3900530430646102,-0.030476539535542,0.0995356696652355,-0.0048898946314161,-0.0564750596611583,-0.0216676140544243,0.0732116997744978,-0.0735864123192573,0.0461368587815917,0.0386485605983847,0.1,438704240.0,35172969,48,12.47276679998211,2020-01-09,12.372619446397838,11.401986,11.8433532,10.9238382,0.0886401970700712,-0.0080292813286957,0.0032362459546926,11.3652054,30.218322,2.842607,2.816438,109.555136,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,77,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1717.657,1775.374,1709.034,1745.479,382428530,3126097900.0,0.010503457347036171,,,,,,,0.038817249978642776,,,,,,,0.027279917967825362,,
2020-01-09,11.5674987,11.8433532,10.9238382,11.401986,25906474.0,0.0,0.0,10.053137775383776,9.23990020816977,0.5129580107142856,0.0449884792626688,78.53172712757649,1.6738358448385662,0.5199999999994356,12.0456465,12.0456465,12.0456465,543041750.0,421846583.05,47055636.16834977,4164.369,0.0029210739263625,0.1418047882136281,0.1388837142872656,2.629549000970559,1.5853881803697756,-1.2548015364892302,0.5199999999994356,0.5151179056332208,2.575571744825701,0.1388837142872656,1.0,1.759874486011716,1.4256352218022774,0.221038611042949,0.1089705350406374,1.0727428794156388,1.538233299607932,2.597697212710568,1.7848848780980728,0.0,0.4099836419772976,10.0,0.6848658219084232,1.0,361.0,-0.3931593617213073,-0.0302956525979794,0.1007016752648352,-0.0075340367714777,-0.0529458480790636,-0.0248542395328139,0.0753326503925344,-0.082977173370577,0.040700939491512,0.0387430477370181,0.1,320530944.0,25906474,48,12.372619446397838,2020-01-10,12.290910984277504,11.26405875,11.61347445,11.0893509,0.0779622939615523,-0.0066039744028595,-0.0120967741935484,11.401986,30.316116,2.851806,2.825553,109.909683,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,78,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1768.78,1778.875,1748.109,1772.895,363771350,2908924500.0,0.015706863273634353,0.054155151336412466,,,,,,0.017599589041644492,,,,,,0.05123407741004997,-0.012470617318941724,0.08764963687721572,
2020-01-10,11.1996927,11.61347445,11.0893509,11.26405875,15556690.0,0.0,0.0,10.168463582490082,9.306266062000269,0.5011356749999999,0.0444897959183633,74.75837901660039,0.9916313683506252,0.3333333333326985,12.0456465,12.0456465,12.0456465,527485060.0,430049031.35,50342207.60114431,4163.184,0.0043956955959087,0.105595667870036,0.1011999722741272,2.1862246536484005,1.7204872123464228,-1.5596330275198238,0.3333333333326985,-0.0084038452445774,1.935473895423394,0.1011999722741272,0.9916666666666668,1.4010586653678494,1.5069687172107702,-0.0140117971257907,-0.529070242436654,-0.0315020602491941,1.0398972925164296,1.8068421852256151,1.7245999251971185,1.0,0.4284431688464638,10.0,0.6830838751601485,1.0,362.0,-0.3965876909472765,-0.0324565755749223,0.1021773669661934,-0.000520801258615,-0.0516227335120547,-0.0262750743731146,0.0741107010243531,-0.0927287968218781,0.0360715883568823,0.0388051830941106,0.1,191205892.0,15556690,48,12.290910984277504,2020-01-13,12.670120683193169,11.7330114,11.9169144,11.2916442,0.1248272904465424,0.0308528553661113,0.0416326530612245,11.26405875,29.949389,2.817309,2.791373,108.580131,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,79,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1764.769,1772.438,1735.663,1741.534,241715230,1932122400.0,-0.017689146847387982,0.033689978596535886,,,,,,0.021187868843203006,,,,,,0.029294283000627187,0.005592372653839495,0.07190568927350016,
2020-01-13,11.401986,11.9169144,11.2916442,11.7330114,19962846.0,0.0,0.0,10.317468136538643,9.385831482918292,0.5221531607142856,0.0445029108822174,78.53479897761505,1.2327048829226217,0.7058823529400488,12.0456465,12.0456465,12.0456465,547447906.0,438757846.0,54648288.539335184,4203.988,0.0180885599115587,0.1292035398230089,0.1111149799114501,2.710973273669808,1.7842210364945874,-0.5987421383636325,0.7058823529400488,0.2092108467280508,1.988901444219359,0.1111149799114501,0.9916666666666668,1.7539594913393302,1.5291109439453068,0.7317756159477904,0.7273204124895192,0.4228219319412755,1.0621127413261269,1.9572134419557947,1.6914866705564586,1.0,0.4115025898131473,10.0,0.6831349947561619,1.0,363.0,-0.3915528276398099,-0.0288151885996883,0.1008530068742486,-0.006872435365462,-0.0559660231273336,-0.0291510766937339,0.0746659417573446,-0.0828683926789637,0.0420153251996588,0.0388754689726732,0.1,252931668.0,19962846,48,12.670120683193169,2020-01-14,13.021988092559344,11.85254835,12.3031107,11.6778405,0.109858982371682,0.0277714331350391,0.0101880877742945,11.7330114,31.196261,2.934601,2.907585,113.10061,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,82,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1750.483,1776.294,1742.982,1775.015,241399770,2134815600.0,0.019225005081726865,0.037400454231447666,,,,,,0.019112073446541755,,,,,,0.019311894319888966,0.02240764797949768,0.09180308559156125,
2020-01-14,11.6778405,12.3031107,11.6778405,11.85254835,22122974.0,0.0,0.0,10.463666252106393,9.466707445773432,0.5405434607142856,0.045605674387672,79.38158968005393,1.3538086002635894,0.2794117647054342,12.0456465,12.3031107,12.3031107,569570880.0,447613603.75,60468331.94086866,4189.886,0.0071291782876272,0.0822837951301425,0.0751546168425152,2.5694180002764977,1.844363827866336,-0.3572296476299604,0.2794117647054342,0.3029218057561847,2.016878460766219,0.0751546168425152,1.0,1.6154744333819862,1.547431111446615,0.9127779924215847,-0.7381135230991478,0.6173640093959195,1.0658369999883013,1.2325062679940968,1.6872430149803883,0.0,0.4516693348586829,10.0,0.6854078445134653,1.0,364.0,-0.3868368779404639,-0.0252319029179876,0.1001659816095132,-0.0091540914161409,-0.0538133086173506,-0.0304466855554902,0.0718900113175445,-0.0741920362167519,0.047960717282008,0.0388754689726732,0.1,288085104.0,22122974,48,13.021988092559344,2020-01-15,12.526194315226173,11.6410599,11.8433532,11.30083935,0.0568355382601053,-0.0380735855238928,-0.0178432893716058,11.85254835,31.514091,2.964499,2.937208,114.252889,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,83,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1780.339,1806.469,1772.735,1786.035,276895940,2490190400.0,0.00620839823888808,0.03398238675046428,,,,,,0.019029352948974454,,,,,,0.026853208462837078,0.003979689535406505,0.04830140837967822,
2020-01-15,11.7330114,11.8433532,11.30083935,11.6410599,16435799.0,0.0,0.0,10.575798980477211,9.537997690174302,0.5635313357142856,0.0484089370345252,73.83207075018828,1.0018132944858755,0.6271186440666415,12.3031107,12.3031107,12.3031107,553135081.0,456404597.85,62360110.75179563,4166.734,0.0132326860988587,0.0242718446601941,0.0110391585613354,1.8903312948350253,1.8416035179048884,-1.1748251748230891,0.6271186440666415,0.0018116524521234,1.5511595791579744,0.0110391585613354,1.0,1.0994316404322615,1.5157928610964244,0.2670635879376564,0.443948496070351,-0.0052550724473772,0.704677367118705,-0.0225690083457164,1.6538333937551033,0.0,0.4579760715927946,10.0,0.6834908473256739,1.0,365.0,-0.3902986310535022,-0.0284183079183,0.1006997578329631,-0.0102816806906396,-0.0485478350923377,-0.0313193909727294,0.0729111922014171,-0.0765698810110108,0.043194480584047,0.0388754689726732,0.1,205878012.0,16435799,48,12.526194315226173,2020-01-16,12.535592471810626,11.5307181,11.68703565,11.44796175,0.0768428802441456,0.0007502802805021,-0.0094786729857819,11.6410599,30.951776,2.911602,2.884798,112.214241,2019-10-22,2019-09-30,0.092929,0.140564,0.354928,230742936.43,0.409023,,582445394.0,559458131.0,True,2019-10-23,1.349267,200.108716,2.55484,105.681753,0.620411,0.437979,0.062667,0.068996,0.034322,0.052632,0.036698,2.273421,1.883143,0.526652,0.080619,0.358002,1.557636,0.711444,0.288556,0.608447,,0.381556,2.714457,0.381556,0.092929,1.513887,0.437979,0.997083,0.140564,0.853059,1.10709,0.148838,84,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1783.126,1786.334,1752.087,1767.503,253994170,1883182500.0,-0.010376056460259853,0.012617739886873425,,,,,,0.01954640380300754,,,,,,-0.0006149462119852747,-0.007467232911345989,0.01165410477332074,
