,median
ane_stk_600893_range_pct_ret3,-0.0058286886176597
ane_stk_600893_range_pct_ret5,-0.012646756835814149
ane_stk_600893_range_pct_ret20,-0.00757458073391005
ane_stk_600893_range_pct_ret60,0.01743878146940785
ane_stk_600893_range_pct_ma20_gap,-0.09850853650768379
ane_stk_600893_range_pct_z20,-0.23592949582450964
ane_stk_600893_range_pct_z60,-0.2000633002418952
ane_stk_600893_volume_shock20,-0.08994317199391849
ane_stk_600893_volume_z20,-0.24350404349165888
ane_stk_600765_open,18.458363939999998
ane_stk_600765_high,18.779246129999997
ane_stk_600765_low,18.1655316
ane_stk_600765_close,18.472098525
ane_stk_600765_volume,18258360.5
ane_stk_600765_range_pct,0.03569168037124515
ane_stk_600765_close_ret1,-0.00102608706635575
ane_stk_600765_close_ret3,-0.00090888765634885
ane_stk_600765_close_ret5,-0.00081752608588025
ane_stk_600765_close_ret20,0.009775195007800299
ane_stk_600765_close_ret60,0.0024986070340954
ane_stk_600765_close_ma20_gap,0.0041150517064316
ane_stk_600765_close_z20,0.1079182260643633
ane_stk_600765_close_z60,0.11124584325926225
ane_stk_600765_close_vol20,0.026310651189205003
ane_stk_600765_range_pct_ret1,-0.0035398230088475
ane_stk_600765_range_pct_ret3,-0.0186371578334355
ane_stk_600765_range_pct_ret5,-0.0160162239699283
ane_stk_600765_range_pct_ret20,-0.0011344884488438
ane_stk_600765_range_pct_ret60,-0.0253626128168517
ane_stk_600765_range_pct_ma20_gap,-0.1036251966564863
ane_stk_600765_range_pct_z20,-0.2470480799769412
ane_stk_600765_range_pct_z60,-0.2626451066881498
ane_stk_600765_volume_shock20,-0.09425985175000925
ane_stk_600765_volume_z20,-0.2331669552696536
ane_stk_000768_open,25.17366135
ane_stk_000768_high,25.55563176
ane_stk_000768_low,24.87114
ane_stk_000768_close,25.213328660000002
ane_stk_000768_volume,23206119.5
ane_stk_000768_range_pct,0.03013108040341
ane_stk_000768_close_ret1,-0.0001670006680026
ane_stk_000768_close_ret3,-0.00128324462336925
ane_stk_000768_close_ret5,-0.0022788621262458
ane_stk_000768_close_ret20,-0.0029790946410021
ane_stk_000768_close_ret60,0.00427671875635675
ane_stk_000768_close_ma20_gap,-0.00272675542676685
ane_stk_000768_close_z20,-0.10411064481207549
ane_stk_000768_close_z60,-0.028343922809604998
ane_stk_000768_close_vol20,0.022052535297132497
ane_stk_000768_range_pct_ret1,-0.011154691442815001
ane_stk_000768_range_pct_ret3,-0.0110335853172719
ane_stk_000768_range_pct_ret5,-0.0061312727444007495
ane_stk_000768_range_pct_ret20,-0.0080608674373733
ane_stk_000768_range_pct_ret60,0.01744826854571365
ane_stk_000768_range_pct_ma20_gap,-0.1004802296319792
ane_stk_000768_range_pct_z20,-0.2383555673806652
ane_stk_000768_range_pct_z60,-0.2456370831688351
ane_stk_000768_volume_shock20,-0.1086928564084427
ane_stk_000768_volume_z20,-0.302630163945222
ane_stk_003816_open,2.81055394
ane_stk_003816_high,2.83847335
ane_stk_003816_low,2.78263453
ane_stk_003816_close,2.81508091
ane_stk_003816_volume,98971354.0
ane_stk_003816_range_pct,0.0179211469534049
ane_stk_003816_close_ret1,0.0
ane_stk_003816_close_ret3,0.0
ane_stk_003816_close_ret5,0.0027778635143059
ane_stk_003816_close_ret20,0.0036496350364962
ane_stk_003816_close_ret60,0.0052564687029438995
ane_stk_003816_close_ma20_gap,0.0005179937704582
ane_stk_003816_close_z20,0.03753230549358645
ane_stk_003816_close_z60,0.0831326073479491
ane_stk_003816_close_vol20,0.01153033020681945
ane_stk_003816_range_pct_ret1,0.0
ane_stk_003816_range_pct_ret3,0.0
ane_stk_003816_range_pct_ret5,-0.0027100271002822
ane_stk_003816_range_pct_ret20,0.0078740157480106
ane_stk_003816_range_pct_ret60,0.0054794520547918
ane_stk_003816_range_pct_ma20_gap,-0.09249308606561024
ane_stk_003816_range_pct_z20,-0.22712524985913204
ane_stk_003816_range_pct_z60,-0.24183732122100515
ane_stk_003816_volume_shock20,-0.0738571786244073
ane_stk_003816_volume_z20,-0.2156784664801478
ane_stk_601985_open,6.6856893
ane_stk_601985_high,6.799749
ane_stk_601985_low,6.5985192
ane_stk_601985_close,6.6894828
ane_stk_601985_volume,84185235.5
ane_stk_601985_range_pct,0.02021479012629445
ane_stk_601985_close_ret1,0.0
ane_stk_601985_close_ret3,0.0
ane_stk_601985_close_ret5,0.0
ane_stk_601985_close_ret20,0.00210310755703365
ane_stk_601985_close_ret60,0.009737471352450351
ane_stk_601985_close_ma20_gap,0.0013723142862851001
ane_stk_601985_close_z20,0.07809304740778386
ane_stk_601985_close_z60,0.21022644743025376
ane_stk_601985_close_vol20,0.01421125038666585
ane_stk_601985_range_pct_ret1,0.00216825162530305
ane_stk_601985_range_pct_ret3,-0.00107296137339035
ane_stk_601985_range_pct_ret5,-0.004953232813693
ane_stk_601985_range_pct_ret20,-0.01002936670072105
ane_stk_601985_range_pct_ret60,-0.026311713107229052
ane_stk_601985_range_pct_ma20_gap,-0.09909474355832054
ane_stk_601985_range_pct_z20,-0.242116506868479
ane_stk_601985_range_pct_z60,-0.24168865003134943
ane_stk_601985_volume_shock20,-0.0791556363114154
ane_stk_601985_volume_z20,-0.21455884484031323
ane_stk_601611_open,7.847037375
ane_stk_601611_high,7.9828287200000005
ane_stk_601611_low,7.74749802
ane_stk_601611_close,7.8627816
ane_stk_601611_volume,19320406.0
ane_stk_601611_range_pct,0.0247852538036517
ane_stk_601611_close_ret1,-0.000515995872033
ane_stk_601611_close_ret3,0.0
ane_stk_601611_close_ret5,0.0
ane_stk_601611_close_ret20,0.0031070776431859
ane_stk_601611_close_ret60,0.0174953676107989
ane_stk_601611_close_ma20_gap,0.00024228867670964997
ane_stk_601611_close_z20,0.01343208252769665
ane_stk_601611_close_z60,0.16186629265691793
ane_stk_601611_close_vol20,0.01970348486316605
ane_stk_601611_range_pct_ret1,-0.0096551724137897
ane_stk_601611_range_pct_ret3,0.0
ane_stk_601611_range_pct_ret5,-0.0159118727050183
ane_stk_601611_range_pct_ret20,-0.0045351473922973
ane_stk_601611_range_pct_ret60,0.009731603270533
ane_stk_601611_range_pct_ma20_gap,-0.1335378957228557
ane_stk_601611_range_pct_z20,-0.28709672847574763
ane_stk_601611_range_pct_z60,-0.2952419025356938
ane_stk_601611_volume_shock20,-0.14953901522897517
ane_stk_601611_volume_z20,-0.3617891275458669
ane_stk_300034_open,17.94930833
ane_stk_300034_high,18.33205608
ane_stk_300034_low,17.57033344
ane_stk_300034_close,17.97904836
ane_stk_300034_volume,9043990.0
ane_stk_300034_range_pct,0.03828358972341345
ane_stk_300034_close_ret1,0.0
ane_stk_300034_close_ret3,0.00052521235613095
ane_stk_300034_close_ret5,-0.0008859629328022501
ane_stk_300034_close_ret20,-0.00368477532802155
ane_stk_300034_close_ret60,0.015031018479294299
ane_stk_300034_close_ma20_gap,-0.0012551751300520502
ane_stk_300034_close_z20,-0.03882691976700345
ane_stk_300034_close_z60,-0.061993475551232996
ane_stk_300034_close_vol20,0.02647552899388985
ane_stk_300034_range_pct_ret1,-0.0159601937636202
ane_stk_300034_range_pct_ret3,0.004512221737235
ane_stk_300034_range_pct_ret5,-4.20698359253624e-05
ane_stk_300034_range_pct_ret20,-0.0384692047040092
ane_stk_300034_range_pct_ret60,-0.0055501930501932
ane_stk_300034_range_pct_ma20_gap,-0.09490127010474075
ane_stk_300034_range_pct_z20,-0.22843001921007117
ane_stk_300034_range_pct_z60,-0.2609040953549191
ane_stk_300034_volume_shock20,-0.09762490956285605
ane_stk_300034_volume_z20,-0.26561026994904446
ane_stock_basket_close_ret1,0.0001232522504568
ane_stock_basket_close,182.8683055915676
ane_stock_basket_close_ret3,0.0013144729044681
ane_stock_basket_close_ret5,0.00120332885929725
ane_stock_basket_close_ret20,0.00782550963321045
ane_stock_basket_close_ret60,0.0210396475938099
ane_stock_basket_close_ma20_gap,0.0042727083108627505
ane_stock_basket_close_z20,0.21313879574010045
ane_stock_basket_close_z60,0.2247844627197523
ane_stock_basket_close_vol20,0.0150304659465031
ane_board_b03_open,4441.145
ane_board_b03_high,4489.58
ane_board_b03_low,4401.188
ane_board_b03_close,4442.9529999999995
ane_board_b03_volume,1581964900.0
ane_board_b03_amount,17288360000.0
ane_board_b03_range_pct,0.0169789881604606
ane_board_b03_close_ret1,0.0019030812113025
ane_board_b03_close_ret3,0.00322388167049085
ane_board_b03_close_ret5,0.0037319391217843
ane_board_b03_close_ret20,0.017965955606378
ane_board_b03_close_ret60,0.05270421898942875
ane_board_b03_close_ma20_gap,0.01052191589128695
ane_board_b03_close_z20,0.4551026233659172
ane_board_b03_close_z60,0.5747898814699732
ane_board_b03_close_vol20,0.0149124539138384
ane_board_b03_range_pct_ret1,0.0133061343981193
ane_board_b03_range_pct_ret3,-0.01165172740009585
ane_board_b03_range_pct_ret5,-0.00010122833454594994
ane_board_b03_range_pct_ret20,-0.0027296907549976
ane_board_b03_range_pct_ret60,-0.0028748053383062
ane_board_b03_range_pct_ma20_gap,-0.10488383105717206
ane_board_b03_range_pct_z20,-0.24168470949044796
ane_board_b03_range_pct_z60,-0.19516780422646895
ane_board_b03_volume_shock20,-0.01039665630804445
ane_board_b03_volume_z20,-0.07310672257710575
ane_board_b03_amount_shock20,-0.0041147966081297
ane_board_b03_amount_z20,-0.0247259938386507
ane_board_b04_open,4309.576
ane_board_b04_high,4344.1245
ane_board_b04_low,4263.496
ane_board_b04_close,4309.627
ane_board_b04_volume,1950829450.0
ane_board_b04_amount,23081360000.0
ane_board_b04_range_pct,0.0154283212791296
ane_board_b04_close_ret1,0.00159146785084705
ane_board_b04_close_ret3,0.00281518799634235
ane_board_b04_close_ret5,0.004058267257061
ane_board_b04_close_ret20,0.01544230413241625
ane_board_b04_close_ret60,0.04067024109803095
ane_board_b04_close_ma20_gap,0.0105095204039119
ane_board_b04_close_z20,0.48622328494480194
ane_board_b04_close_z60,0.4538824837621058
ane_board_b04_close_vol20,0.01341061518352435
ane_board_b04_range_pct_ret1,-0.01513927374782515
ane_board_b04_range_pct_ret3,-0.01222821589929535
ane_board_b04_range_pct_ret5,-0.0233666411712035
ane_board_b04_range_pct_ret20,-0.0132196871794152
ane_board_b04_range_pct_ret60,0.009124210571804549
ane_board_b04_range_pct_ma20_gap,-0.11234505859657429
ane_board_b04_range_pct_z20,-0.25816146880147983
ane_board_b04_range_pct_z60,-0.24279834731756783
ane_board_b04_volume_shock20,-0.02118740032495555
ane_board_b04_volume_z20,-0.13563486872338645
ane_board_b04_amount_shock20,-0.0055034783816632505
ane_board_b04_amount_z20,-0.03263345247612395
ane_board_basket_close_ret1,0.0018755940933139
ane_board_basket_close,125.16526667275147
ane_board_basket_close_ret3,0.0029629866378835003
ane_board_basket_close_ret5,0.0038313198652755497
ane_board_basket_close_ret20,0.0158899381277186
ane_board_basket_close_ret60,0.04860373387911915
ane_board_basket_close_ma20_gap,0.01071443727908665
ane_board_basket_close_z20,0.4860239927277304
ane_board_basket_close_z60,0.516918462710606
ane_board_basket_close_vol20,0.01418486139459705
ane_fut_ni0_open,133830.0
ane_fut_ni0_high,135430.0
ane_fut_ni0_low,132460.0
ane_fut_ni0_close,133700.0
ane_fut_ni0_volume,194257.0
ane_fut_ni0_hold,89131.0
ane_fut_ni0_settle,133830.0
ane_fut_ni0_range_pct,0.0222261525763471
ane_fut_ni0_close_ret1,0.0005969326843604
ane_fut_ni0_close_ret3,-0.000516414607156
ane_fut_ni0_close_ret5,-0.0002426595486532
ane_fut_ni0_close_ret20,0.0043797682961288
ane_fut_ni0_close_ret60,0.0028639146750937
ane_fut_ni0_close_ma20_gap,0.000539888211382
ane_fut_ni0_close_z20,0.0159379820952057
ane_fut_ni0_close_z60,-0.0051980427701092
ane_fut_ni0_close_vol20,0.016083456368211
ane_fut_ni0_range_pct_ret1,0.0128802519296278
ane_fut_ni0_range_pct_ret3,-0.017108164638361
ane_fut_ni0_range_pct_ret5,0.0013919095258783
ane_fut_ni0_range_pct_ret20,-0.028690837776797
ane_fut_ni0_range_pct_ret60,-0.0258543752714793
ane_fut_ni0_range_pct_ma20_gap,-0.0952435620643573
ane_fut_ni0_range_pct_z20,-0.2436686618967955
ane_fut_ni0_range_pct_z60,-0.2692663556965962
ane_fut_ni0_volume_shock20,-0.0264724960964067
ane_fut_ni0_volume_z20,-0.1068148387976375
ane_fut_ni0_hold_shock20,0.0196801704232703
ane_fut_ni0_hold_z20,0.1078718718778765
ane_fut_ss0_open,14237.5
ane_fut_ss0_high,14385.0
ane_fut_ss0_low,14110.0
ane_fut_ss0_close,14230.0
ane_fut_ss0_volume,106680.0
ane_fut_ss0_hold,71259.5
ane_fut_ss0_settle,14245.0
ane_fut_ss0_range_pct,0.0162206584772447
ane_fut_ss0_close_ret1,0.00031155136216585
ane_fut_ss0_close_ret3,0.0
ane_fut_ss0_close_ret5,-0.0001485442661913
ane_fut_ss0_close_ret20,-0.0026884847567061002
ane_fut_ss0_close_ret60,-0.0042473614619579995
ane_fut_ss0_close_ma20_gap,-0.001755881681069
ane_fut_ss0_close_z20,-0.12663036363418054
ane_fut_ss0_close_z60,-0.06325053663287555
ane_fut_ss0_close_vol20,0.01123235331868365
ane_fut_ss0_range_pct_ret1,-0.0017160051003818
ane_fut_ss0_range_pct_ret3,0.0008571464229104263
ane_fut_ss0_range_pct_ret5,0.00380942019975255
ane_fut_ss0_range_pct_ret20,-0.00328270332681915
ane_fut_ss0_range_pct_ret60,0.0066327751407212
ane_fut_ss0_range_pct_ma20_gap,-0.0895075824151588
ane_fut_ss0_range_pct_z20,-0.22134245513945738
ane_fut_ss0_range_pct_z60,-0.22689079628630832
ane_fut_ss0_volume_shock20,-0.0273713284583236
ane_fut_ss0_volume_z20,-0.08853507382762821
ane_fut_ss0_hold_shock20,0.04350225375541355
ane_fut_ss0_hold_z20,0.2099702300898052
ane_fut_al0_open,19167.5
ane_fut_al0_high,19285.0
ane_fut_al0_low,19002.5
ane_fut_al0_close,19177.5
ane_fut_al0_volume,170964.0
ane_fut_al0_hold,191224.5
ane_fut_al0_settle,19150.0
ane_fut_al0_range_pct,0.0133686335251365
ane_fut_al0_close_ret1,0.000949610454567
ane_fut_al0_close_ret3,0.00166579542611085
ane_fut_al0_close_ret5,0.0025939332173495998
ane_fut_al0_close_ret20,0.009680519498793401
ane_fut_al0_close_ret60,0.022748348787177602
ane_fut_al0_close_ma20_gap,0.0059141489647038005
ane_fut_al0_close_z20,0.43049298623599785
ane_fut_al0_close_z60,0.5537570947885195
ane_fut_al0_close_vol20,0.00995044693858525
ane_fut_al0_range_pct_ret1,-0.0057158146146342
ane_fut_al0_range_pct_ret3,-0.0113090573445487
ane_fut_al0_range_pct_ret5,-0.009467501950794651
ane_fut_al0_range_pct_ret20,-0.0129835690611049
ane_fut_al0_range_pct_ret60,0.029061369540331047
ane_fut_al0_range_pct_ma20_gap,-0.09792900335455365
ane_fut_al0_range_pct_z20,-0.23583988170122155
ane_fut_al0_range_pct_z60,-0.2124905982408375
ane_fut_al0_volume_shock20,-0.0441454371556077
ane_fut_al0_volume_z20,-0.1708158193914941
ane_fut_al0_hold_shock20,0.01956765575141165
ane_fut_al0_hold_z20,0.13285481126400145
ane_future_basket_close_ret1,0.0006346107925753999
ane_future_basket_close,133.02732768826178
ane_future_basket_close_ret3,0.0007354138847429
ane_future_basket_close_ret5,0.00078676427120745
ane_future_basket_close_ret20,0.00574686954340115
ane_future_basket_close_ret60,0.01196472942225915
ane_future_basket_close_ma20_gap,0.0018391529925518499
ane_future_basket_close_z20,0.1314794237320473
ane_future_basket_close_z60,0.29162322283487807
ane_future_basket_close_vol20,0.0103478564923316
ane_stock_vs_stock_basket_ret5,0.0003847203880209
ane_stock_vs_stock_basket_ret20,0.018164569243283947
ane_stock_vs_future_basket_ret5,-0.0014079811010787
ane_stock_vs_future_basket_ret20,0.0187625612506796
ane_stock_vs_board_basket_ret5,-0.0039083260666699
ane_stock_vs_board_basket_ret20,-0.0003126305371664
