,median
prev_close,8.5384195
overnight_ret,0.0
intraday_ret,0.0
close_to_vwap,-0.041145912057934386
open_to_vwap,-0.039801047738279416
high_to_close,0.014608233731739695
close_to_low,0.012160898035547207
high_to_open,0.01333333333333342
low_to_open,-0.012716763005780285
range_pct,0.03137254901960773
close_range_pos,0.46666666666665846
upper_shadow_pct,0.007179487179487021
lower_shadow_pct,0.006541291905151292
volume_shock20,-0.12248880933509498
volume_z20,-0.2980270008132679
daily_vwap_volume_shock20,-0.12275905167363199
daily_vwap_volume_z20,-0.2981854599005483
daily_vwap_pv_shock20,-0.1204012754700522
daily_vwap_pv_z20,-0.27987036492447276
range_pct_shock20,-0.11014334079860999
range_pct_z20,-0.2506097136527215
intraday_ret_shock20,-0.9080005816858144
intraday_ret_z20,-0.042090613948636064
overnight_intraday_reversal,0.0
overnight_plus_intraday,0.0
down_day_below_vwap,0.0
bar_count,48.0
first_30m_ret,-0.0006535947712418277
first_60m_ret,-0.0007547169811321641
morning_ret,0.0
afternoon_ret,-0.0005767012687427631
last_30m_ret,0.0
last_60m_ret,0.0
morning_vwap,8.969993867874201
afternoon_vwap,8.976892769999365
last_30m_vwap,8.96161473633722
first_60m_volume_share,0.4031073559846491
last_30m_volume_share,0.12354379472461907
morning_vwap_to_close,-0.04071103040868873
afternoon_vwap_to_close,-0.041128710550705105
last_30m_vwap_to_close,-0.04119510909398716
morning_afternoon_reversal,0.0
first60_last30_reversal,0.0
peTTM,42.100403
pbMRQ,1.327138
psTTM,1.237069
pcfNcfTTM,14.72683
profit_roeAvg,0.016013
profit_npMargin,0.040738
profit_gpMargin,0.183555
profit_netProfit,174443194.96
profit_epsTTM,0.168644
profit_totalShare,1356921309.0
profit_liqaShare,1356921309.0
operation_NRTurnRatio,0.572773
operation_NRTurnDays,295.342392
operation_INVTurnRatio,1.868304
operation_INVTurnDays,114.635078
operation_CATurnRatio,0.336761
operation_AssetTurnRatio,0.255527
growth_YOYEquity,0.01718
growth_YOYAsset,-0.007487
growth_YOYNI,0.481531
growth_YOYEPSBasic,0.551462
growth_YOYPNI,0.551331
solvency_currentRatio,1.471804
solvency_quickRatio,1.233825
solvency_cashRatio,0.277396
solvency_YOYLiability,-0.023319
solvency_liabilityToAsset,0.480385
solvency_assetToEquity,1.97434
cashflow_CAToAsset,0.698246
cashflow_NCAToAsset,0.301754
cashflow_tangibleAssetToAsset,0.41364
cashflow_CFOToOR,0.006665
cashflow_CFOToNP,0.216304
cashflow_CFOToGr,0.006665
dupont_dupontROE,0.016013
dupont_dupontAssetStoEquity,2.055235
dupont_dupontAssetTurn,0.255527
dupont_dupontPnitoni,0.889304
dupont_dupontNitogr,0.040738
dupont_dupontTaxBurden,0.84686
dupont_dupontIntburden,1.040647
dupont_dupontEbittogr,0.048574
fund_days_since_effective,63.0
peTTM_rank252,0.29166666666666663
pbMRQ_rank252,0.5972222222222222
psTTM_rank252,0.6343617259110217
pcfNcfTTM_rank252,0.5853174603174603
profit_roeAvg_chg4q,0.0
profit_npMargin_chg4q,0.0
profit_gpMargin_chg4q,0.0
profit_netProfit_chg4q,0.0
profit_epsTTM_chg4q,0.0
profit_totalShare_chg4q,0.0
profit_liqaShare_chg4q,0.0
growth_YOYEquity_chg4q,0.0
growth_YOYAsset_chg4q,0.0
growth_YOYNI_chg4q,0.0
growth_YOYEPSBasic_chg4q,0.0
growth_YOYPNI_chg4q,0.0
solvency_currentRatio_chg4q,0.0
solvency_quickRatio_chg4q,0.0
solvency_cashRatio_chg4q,0.0
solvency_YOYLiability_chg4q,0.0
solvency_liabilityToAsset_chg4q,0.0
solvency_assetToEquity_chg4q,0.0
cashflow_CAToAsset_chg4q,0.0
cashflow_NCAToAsset_chg4q,0.0
cashflow_tangibleAssetToAsset_chg4q,0.0
cashflow_CFOToOR_chg4q,0.0
cashflow_CFOToNP_chg4q,0.0
cashflow_CFOToGr_chg4q,0.0
dupont_dupontROE_chg4q,0.0
dupont_dupontAssetStoEquity_chg4q,0.0
dupont_dupontAssetTurn_chg4q,0.0
dupont_dupontPnitoni_chg4q,0.0
dupont_dupontNitogr_chg4q,0.0
dupont_dupontTaxBurden_chg4q,0.0
dupont_dupontIntburden_chg4q,0.0
dupont_dupontEbittogr_chg4q,0.0
bench_ret5,0.0001202136891562
bench_ret20,-0.0021799565041140667
bench_ret60,-0.007268691273620731
bench_ma20_gap,-0.0014788815489036322
bench_ma60_gap,-0.0013772708695798386
bench_vol20,0.009752581068951164
stock_ret20,0.004424778761061843
stock_ret60,0.018493935235991632
stock_ma20_gap,-0.0006150061500614923
stock_ma60_gap,0.017441860465116088
stock_vol20,0.022562510738213446
regime_market_ok,1.0
regime_market_strict,1.0
sector_open,3521.745
sector_high,3565.75
sector_low,3482.401
sector_close,3518.708
sector_volume,1370678400.0
sector_amount,13900170000.0
sector_ret1,0.00142674286119355
sector_ret5,0.00448177379096675
sector_ret20,0.0129200290784332
sector_ret60,0.0361164122738133
sector_ma20_gap,0.0087782769214537
sector_ma60_gap,0.0217630184584607
sector_vol20,0.01562320836648515
sector_range_pct,0.019957708825681
sector_range_z20,-0.2696247196693708
sector_volume_shock20,-0.0148562760421473
sector_volume_z20,-0.0781599418501449
sector_amount_shock20,-0.0218777094278268
sector_amount_z20,-0.1185946495419643
sector_vs_bench_ret5,0.00367731590876875
stock_vs_sector_ret1,-0.0016146914077236501
stock_vs_sector_ret5,-0.00559048093161405
stock_vs_sector_ret20,-0.0112267952928992
