entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
vwap_low,reversal_fundamental_regime,xgb_d3_600_lr002_mcw3,50.0,156,0.8269230769230769,0.0011368138554210326,0.005,0.18517776941643227,-0.09604654149495218,1.3827595492530729,10
vwap_low,reversal_fundamental_regime,lgbm_leaves15_700,50.0,163,0.8098159509202454,0.0009075582476904784,0.005,0.14950302654721792,-0.10054382238303705,1.2913548064358784,10
vwap_low,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,50.0,177,0.8192090395480226,0.0008120418263021771,0.005,0.14365347857340183,-0.09464111819288112,1.2476788639735938,10
vwap_low,reversal_fundamental_regime_sector,random_forest_600_d4,50.0,146,0.8493150684931506,0.0009702377600731803,0.005,0.14160554725995533,-0.10808682085760002,1.2967272853323952,10
vwap_low,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,50.0,136,0.8308823529411765,0.001003509838279281,0.005,0.13814195785604877,-0.08241933011380664,1.319194742515606,10
vwap_low,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,50.0,140,0.8285714285714286,0.0009222446226950523,0.005,0.12949653816506812,-0.08698440807343921,1.2869647316855304,10
vwap_low,reversal_fundamental_regime_sector,lgbm_leaves15_700,50.0,178,0.8089887640449438,0.0006659312207494095,0.005,0.11562271160799664,-0.09914539123669774,1.1973920734993773,10
vwap_low,all_no_ak,random_forest_600_d4,50.0,218,0.8073394495412844,0.0005430737917669394,0.005,0.11235715480594943,-0.11931083659781516,1.1561567175990386,10
vwap_low,reversal_fundamental_regime_sector,lgbm_leaves7_400,50.0,131,0.8015267175572519,0.0008108117856746386,0.005,0.10565550746277896,-0.08066236310967712,1.2542103126584296,10
vwap_low,reversal_fundamental_regime,random_forest_600_d4,50.0,165,0.8424242424242424,0.0005967908246069613,0.005,0.09139933350911456,-0.12356197960496151,1.165336981105062,10
vwap_low,all_no_ak,extra_trees_600_d3,50.0,224,0.7901785714285714,0.0004182956942402916,0.005,0.08514674363338326,-0.11398805833924319,1.1185960949077427,10
vwap_low,reversal_fundamental_regime,lgbm_leaves7_400,50.0,149,0.7919463087248322,0.0005867294297652589,0.005,0.08296224418601716,-0.09604654149495229,1.175460319812343,10
vwap_low,all_no_ak,lgbm_leaves7_400,50.0,198,0.7676767676767676,0.00042543433731502995,0.005,0.07828490465523497,-0.10833055556726745,1.1248294009726507,10
vwap_low,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,50.0,164,0.8109756097560976,0.0005074401441178646,0.005,0.07573052472847253,-0.11931083659781494,1.1432793272168913,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d2_200_lr003_mcw5,50.0,188,0.7872340425531915,0.00042368148099561397,0.005,0.07212019247317092,-0.10472207524914467,1.120796152200276,10
vwap_low,reversal_fundamental_regime,extra_trees_600_d3,50.0,225,0.8,0.0003402616894717315,0.005,0.06581223671087355,-0.16910854772513773,1.0930822803141127,10
vwap_low,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,50.0,158,0.8164556962025317,0.00042696125034618547,0.005,0.058845297305796684,-0.12337273349208466,1.11699899848895,10
vwap_low,all_no_ak,xgb_d2_200_lr003_mcw5,50.0,204,0.7892156862745098,0.0003119725511286365,0.005,0.0530406635776961,-0.11268463194675948,1.0859564831854707,10
vwap_low,all_no_ak,lgbm_leaves15_700,50.0,173,0.7745664739884393,0.0002485372104314803,0.005,0.03527578404516274,-0.12353201742961428,1.0686799345075475,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,50.0,164,0.7926829268292683,0.00024805076228913745,0.005,0.031572156087709136,-0.10378045846082395,1.0672413213714502,10
vwap_low,reversal_fundamental_regime,xgb_d4_500_lr002_mcw5,50.0,176,0.7954545454545454,0.00020842327777055589,0.005,0.02572183507563386,-0.11931083659781538,1.0556649106075535,10
vwap_low,all_no_ak,xgb_d3_400_lr003_mcw3,50.0,172,0.7674418604651163,0.0001873822150792733,0.005,0.023228227569220383,-0.11853283621984445,1.0514182487214472,10
vwap_low,reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,50.0,165,0.7878787878787878,0.00013318868559327655,0.005,0.011685008759809712,-0.12162324755481535,1.0352354318144437,10
vwap_low,all_no_ak,xgb_d3_600_lr002_mcw3,50.0,168,0.7678571428571429,0.00011016503341352363,0.005,0.009495882322317017,-0.1014581174622875,1.0295869286491621,10
vwap_low,reversal_fundamental_regime_sector_external,random_forest_600_d4,50.0,205,0.7902439024390244,9.388776601572316e-05,0.005,0.0064383678328199245,-0.12968348142416952,1.0243695131386088,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,50.0,198,0.7525252525252525,-0.00012461939799521198,0.005,-0.034836124867761775,-0.13867566540570186,0.9679016371155903,10
vwap_low,all_no_ak,xgb_d4_500_lr002_mcw5,50.0,192,0.765625,-0.00014249340288397972,0.005,-0.03813919191885562,-0.12001353848962348,0.9640680318726275,10
vwap_low,reversal_fundamental_regime_sector_external,extra_trees_600_d3,50.0,275,0.76,-9.873070566210023e-05,0.005,-0.04122606536045281,-0.21059206163654132,0.9746468694072103,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,50.0,180,0.75,-0.00025646857893544113,0.005,-0.055232492288310175,-0.10137101145253868,0.9359014889995164,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,50.0,172,0.7383720930232558,-0.0003269059217898782,0.005,-0.06375123013516404,-0.14722576449693847,0.9185426109195918,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves15_700,50.0,210,0.7428571428571429,-0.00042340377975785294,0.005,-0.09597449799741364,-0.12353604309705002,0.8975588521869122,10
vwap_low,reversal_fundamental_regime_sector,extra_trees_600_d3,50.0,227,0.7533039647577092,-0.0004883719479071272,0.005,-0.11786130369951053,-0.20991390713336788,0.8850735140655074,10
