date,open,high,low,close,volume,event_flag,no_price_limit_flag
2018-01-02,27.28471494,27.35203474,26.48360932,27.15680732,21324527,0,0
2018-01-03,27.1635393,28.86673024,27.1635393,28.50320332,45265819,0,0
2018-01-04,28.3416358,28.71862668,28.19353224,28.61764698,27086306,0,0
2018-01-05,28.60418302,28.69169876,27.937717,28.18006828,24511855,0,0
2018-01-08,28.01176878,28.01850076,26.86733218,27.58765404,37215768,0,0
2018-01-09,27.3991586,28.13294442,27.15007534,27.98484086,27670184,0,0
2018-01-10,28.21372818,28.22046016,27.01543574,27.25105504,31532918,0,0
2018-01-11,27.0962195,27.71556166,26.84713624,27.32510682,23853926,0,0
2018-01-12,27.1298794,27.5337982,26.86733218,27.14334336,17087207,0,0
2018-01-15,27.10295148,27.937717,26.83367228,27.25778702,36974511,0,0
2018-01-16,27.0288997,28.44934748,26.91445604,28.4089556,50421897,0,0
2018-01-17,28.58398708,28.65130688,27.1971992,27.58765404,38138277,0,0
2018-01-18,27.41262256,27.86366522,27.2981789,27.32510682,17771379,0,0
2018-01-19,27.37223068,27.80980938,27.1298794,27.41935454,18216115,0,0
2018-01-22,27.32510682,27.52033424,26.6249809,27.41262256,28415915,0,0
2018-01-23,27.47994236,28.06562462,27.264519,27.68863374,25337294,0,0
2018-01-24,27.7357576,28.6782348,27.30491088,28.4762754,40286560,0,0
2018-01-25,28.46281144,28.46954342,27.75595354,27.79634542,27007537,0,0
2018-01-26,27.601118,27.69536572,26.92792,26.94138396,33063450,0,0
2018-01-29,26.84713624,26.84713624,24.24859196,24.24859196,78807668,0,0
2018-01-30,23.3936305,24.1341483,23.0906914,23.5955899,42212839,0,0
2018-01-31,23.898529,24.65251076,23.74369346,24.25532394,33523084,0,0
2018-02-01,24.41015948,24.42362344,23.35323862,23.43402238,33469085,0,0
2018-02-02,23.73696148,24.47747928,23.33304268,24.06009652,24454428,0,0
2018-02-05,23.56193,24.34283968,23.37343456,23.63598178,20377219,0,0
2018-02-06,22.96278378,23.225331,21.32018066,21.49521214,47418535,0,0
2018-02-07,22.22899796,22.33670964,20.87586998,21.7442954,36484006,0,0
2018-02-08,21.68370758,23.00990764,21.66351164,22.59925686,31397273,0,0
2018-02-09,21.878935,22.4848132,21.54906798,21.9125949,28532605,0,0
2018-02-12,22.3838335,23.75042544,22.2828538,23.40036248,33324840,0,0
