date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close
2025-01-02,16.88250578,16.97115371,16.19302188,16.36046797,46779490.0,0.0,0.0,16.36046797,16.36046797,,,,,0.2151898734174432,,,16.36046797,0.0,,,3820.3952,,,,,,,0.2151898734174432,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,794237296.0,47220700,48,16.819684926314096,2025-01-03,16.597914178260133,16.07482464,16.69536015,16.0551251,0.014513411761542416,-0.013185190390041512,-0.017459361830222675
2025-01-03,16.43926613,16.69536015,16.0551251,16.07482464,34890393.0,0.0,0.0,16.33326384333333,16.35110261491803,,,,,0.0307692307691792,,,16.33326384333333,-34890393.0,,,3775.1648,,,,,,,0.0307692307691792,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,579464720.0,34911900,48,16.597914178260133,2025-01-06,16.169650751924994,15.79903108,16.19302188,15.65128453,0.005899044875987913,-0.025802243687708448,-0.017156862745097978
2025-01-06,16.12407349,16.19302188,15.65128453,15.79903108,45639565.0,0.0,0.0,16.28238453253968,16.33300190885514,,,,,0.2727272727267708,,,16.28238453253968,-80529958.0,,,3768.9697,,,,,,,0.2727272727267708,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,738136472.0,45649500,48,16.169650751924994,2025-01-07,16.0872797129844,16.00587625,16.04527533,15.54293706,0.018244703205204438,-0.005094175514631094,0.013092269326683281
2025-01-07,15.87782924,16.04527533,15.54293706,16.00587625,44000323.0,0.0,0.0,16.256050410393044,16.322276477417265,,,,,0.9215686274491476,,,16.256050410393044,-36529635.0,,,3796.1055,,,,,,,0.9215686274491476,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,695470798.0,43231100,48,16.0872797129844,2025-01-08,15.809006208949004,15.58233614,15.9566274,15.2671435,-0.012299860249825212,-0.01729773516717037,-0.026461538461538425
2025-01-08,15.9566274,15.9566274,15.2671435,15.58233614,55636581.0,0.0,0.0,16.191887146546087,16.29801613848555,,,,,0.4571428571421952,,16.97115371,16.97115371,-92166216.0,,,3789.2153,,,,,,,0.4571428571421952,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,880209105.0,55677700,48,15.809006208949004,2025-01-09,15.729275148068064,15.40504028,15.68083384,15.28684304,0.00942984458478402,-0.005043394874233553,-0.01137800252844512
2025-01-09,15.41489005,15.68083384,15.28684304,15.40504028,42465909.0,0.0,0.0,16.116949349732174,16.268738241486023,,,,,0.2999999999992363,,16.69536015,16.69536015,-134632125.0,,,3779.8773,-0.0106056828885137,-0.0583985550872967,-0.047792872198783,,,,0.2999999999992363,,,-0.047792872198783,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,669249199.0,42548000,48,15.729275148068064,2025-01-10,15.48415506724288,15.1686458,15.48383844,15.0701481,0.005135642997674772,-0.015583685739980924,-0.01534526854219942
2025-01-10,15.41489005,15.48383844,15.0701481,15.1686458,45860608.0,0.0,0.0,16.026634725948156,16.232669636847138,,,,,0.2380952380946617,,16.19302188,16.19302188,-180492733.0,,,3732.4806,-0.0113065792518515,-0.0563725490196077,-0.0450659697677562,,,,0.2380952380946617,,,-0.0450659697677562,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,710504391.0,45885900,48,15.48415506724288,2025-01-13,15.23499334388935,14.95195086,15.24744396,14.82390385,0.0043739925609806996,-0.016091399386759964,-0.014285714285714235
2025-01-13,15.0701481,15.24744396,14.82390385,14.95195086,40904480.0,0.0,0.0,15.92428388157214,16.190678857278378,,,,,0.3023255813946344,,16.04527533,16.04527533,-221397213.0,,,3722.513,-0.0123261006847574,-0.0536159600997506,-0.0412898594149931,,,,0.3023255813946344,,,-0.0412898594149931,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,628295696.0,41240300,48,15.23499334388935,2025-01-14,15.722657191529713,15.71038315,15.74978223,14.8731527,0.05154553668254325,0.03200945590409199,0.050724637681159424
2025-01-14,15.02089925,15.74978223,14.8731527,15.71038315,53954739.0,0.0,0.0,15.903912383327174,16.17493145703974,,,,,0.9550561797741924,,15.9566274,15.9566274,-167442474.0,,,3820.5395,0.0064365966646606,-0.0184615384615384,-0.024898135126199,,,,0.9550561797741924,,,-0.024898135126199,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,855565686.0,54416100,48,15.722657191529713,2025-01-15,15.620287229521022,15.34594166,15.71038315,15.25729373,-0.005734800966899267,-0.0065109835291607965,-0.02319749216300948
2025-01-15,15.71038315,15.71038315,15.25729373,15.34594166,36915205.0,0.0,0.0,15.850772314438872,16.147751463694174,,,,,0.195652173912609,,15.74978223,15.850772314438872,-204357679.0,,,3796.026,0.0017973906101349,-0.0151706700379267,-0.0169680606480616,,,,0.195652173912609,,,-0.0169680606480616,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,576999352.0,36939100,48,15.620287229521022,2025-01-16,15.802605792709352,15.52323752,15.78918131,15.37549097,0.029757973986026087,0.011671908493703143,0.011553273427471256
