date,open,high,low,close,volume,event_flag,no_price_limit_flag
2018-01-02,3.95050102,4.05223066,3.79790656,3.90811367,904969248,0,0
2018-01-03,3.90811367,4.05223066,3.85724885,3.92506861,800586912,0,0
2018-01-04,3.86572632,4.02679825,3.8148615,3.97593343,745690608,0,0
2018-01-05,3.9844109,4.11157295,3.90811367,3.92506861,709989440,0,0
2018-01-08,3.88268126,4.1539603,3.85724885,4.11157295,750815232,0,0
2018-01-09,4.09461801,4.20482512,4.02679825,4.07766307,555580464,0,0
2018-01-10,4.05223066,4.17091524,4.03527572,4.08614054,409991184,0,0
2018-01-11,4.08614054,4.14548283,3.96745596,4.00136584,366501664,0,0
2018-01-12,3.9844109,3.99288837,3.8996362,3.93354608,365856912,0,0
2018-01-15,3.97593343,4.05223066,3.8996362,3.99288837,421465792,0,0
2018-01-16,3.99288837,4.00984331,3.91659114,3.9844109,311944432,0,0
2018-01-17,3.92506861,3.92506861,3.77247415,3.78095162,444916720,0,0
2018-01-18,3.74704174,3.83181644,3.7300868,3.79790656,248575487,0,0
2018-01-19,3.79790656,3.83181644,3.7300868,3.82333897,317515504,0,0
2018-01-22,3.79790656,3.87420379,3.77247415,3.86572632,280803440,0,0
2018-01-23,3.87420379,3.92506861,3.80638403,3.90811367,302481152,0,0
2018-01-24,3.85724885,3.85724885,3.74704174,3.83181644,398778768,0,0
2018-01-25,4.02679825,4.20482512,3.97593343,4.1539603,876609248,0,0
2018-01-26,4.07766307,4.1539603,4.05223066,4.13700536,417327696,0,0
2018-01-29,4.13700536,4.34046464,4.12852789,4.27264488,662433568,0,0
2018-01-30,4.22178006,4.34046464,4.1539603,4.18787018,450541952,0,0
2018-01-31,4.12852789,4.36589705,4.08614054,4.34894211,511292656,0,0
2018-02-01,4.34894211,4.43371681,4.24721247,4.30655476,577300304,0,0
2018-02-02,4.25568994,4.6626085,4.09461801,4.56087886,595392544,0,0
2018-02-05,4.41676187,4.68804091,4.39132946,4.58631127,586541200,0,0
2018-02-06,4.4930591,4.70499585,4.3235097,4.4930591,722180192,0,0
2018-02-07,4.56935633,4.60326621,4.22178006,4.34046464,611264224,0,0
2018-02-08,4.14548283,4.19634765,3.90811367,3.97593343,577049296,0,0
2018-02-09,3.78095162,3.85724885,3.57749234,3.70465439,649434384,0,0
2018-02-12,3.67922198,3.77247415,3.52662752,3.72160933,336628208,0,0
2018-02-13,3.77247415,3.82333897,3.68769945,3.74704174,328270192,0,0
2018-02-14,3.84029391,3.91659114,3.76399668,3.89115873,325366480,0,0
2018-02-22,3.94202355,4.08614054,3.88268126,4.04375319,319993792,0,0
2018-02-23,4.09461801,4.13700536,3.96745596,4.08614054,260541903,0,0
2018-02-26,4.11157295,4.19634765,4.00136584,4.14548283,338513152,0,0
2018-02-27,4.13700536,4.13700536,3.95050102,3.9844109,368811456,0,0
2018-02-28,3.87420379,3.99288837,3.82333897,3.8996362,279989616,0,0
2018-03-01,3.85724885,3.97593343,3.83181644,3.96745596,251600854,0,0
2018-03-02,3.8996362,3.96745596,3.85724885,3.90811367,170169220,0,0
2018-03-05,3.91659114,3.94202355,3.86572632,3.90811367,178464875,0,0
2018-03-06,3.91659114,3.94202355,3.76399668,3.89115873,399975536,0,0
2018-03-07,3.91659114,3.94202355,3.80638403,3.84877138,228842371,0,0
2018-03-08,3.91659114,4.18787018,3.91659114,4.08614054,635166624,0,0
2018-03-09,4.05223066,4.0691856,3.9844109,4.04375319,341002784,0,0
2018-03-12,4.09461801,4.14548283,4.01832078,4.07766307,413033856,0,0
2018-03-13,4.03527572,4.09461801,4.00984331,4.04375319,226292637,0,0
2018-03-14,4.02679825,4.16243777,4.01832078,4.13700536,372302256,0,0
2018-03-15,4.12005042,4.18787018,4.06070813,4.10309548,282543312,0,0
2018-03-16,4.0691856,4.08614054,4.00136584,4.00136584,225419309,0,0
2018-03-19,3.95050102,3.95050102,3.84877138,3.88268126,261132788,0,0
2018-03-20,3.84877138,3.88268126,3.82333897,3.87420379,170123686,0,0
2018-03-21,3.85724885,3.94202355,3.83181644,3.91659114,213658188,0,0
2018-03-22,3.94202355,3.96745596,3.82333897,3.87420379,209454663,0,0
2018-03-23,3.73856427,3.89115873,3.65378957,3.84877138,519486464,0,0
2018-03-26,3.86572632,3.96745596,3.78942909,3.83181644,316902896,0,0
2018-03-27,3.85724885,3.93354608,3.79790656,3.90811367,295866992,0,0
2018-03-28,3.83181644,3.88268126,3.77247415,3.80638403,217563114,0,0
2018-03-29,3.78095162,3.79790656,3.66226704,3.7300868,298277952,0,0
2018-03-30,3.74704174,3.75551921,3.66226704,3.68769945,270815568,0,0
2018-04-02,3.67074451,3.75551921,3.67074451,3.74704174,291633136,0,0
2018-04-03,3.7300868,3.78095162,3.67074451,3.67922198,244083959,0,0
2018-04-04,3.66226704,3.7300868,3.65378957,3.68769945,204173242,0,0
2018-04-09,3.67922198,3.69617692,3.62835716,3.62835716,201918931,0,0
2018-04-10,3.63683463,3.7300868,3.62835716,3.72160933,242576599,0,0
2018-04-11,3.77247415,3.84877138,3.7300868,3.83181644,351698880,0,0
2018-04-12,3.8148615,3.85724885,3.77247415,3.78942909,252202090,0,0
2018-04-13,3.7300868,3.75551921,3.69617692,3.70465439,187450385,0,0
