entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
vwap_low,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,80.0,227,0.6872246696035242,0.0009980909760710286,0.008,0.2335833977807047,-0.13121858026533173,1.2345317920485819,10
vwap_low,reversal_fundamental_regime_sector_external,random_forest_600_d4,80.0,233,0.6695278969957081,0.0006620824491127037,0.008,0.14493645943428635,-0.14761057270372868,1.1476986292761837,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,80.0,241,0.6763485477178424,0.0005389797090045216,0.008,0.11654134621059509,-0.19033040328062933,1.1170366336602735,10
vwap_low,all_no_ak,xgb_d3_600_lr002_mcw3,80.0,237,0.6751054852320675,0.0005325336759930162,0.008,0.11510494408869354,-0.18784996829842748,1.1174125728323767,10
vwap_low,reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,80.0,268,0.6529850746268657,0.0004551968086224276,0.008,0.10658222788140326,-0.13216753906380885,1.0993647317912782,10
vwap_low,all_no_ak,xgb_d4_500_lr002_mcw5,80.0,237,0.6582278481012658,0.00042414307821884176,0.008,0.08694072374394435,-0.10399432174535839,1.092686158949944,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,80.0,245,0.6653061224489796,0.0003947618706201879,0.008,0.07969415393575785,-0.2003842606973989,1.0842629834440414,10
vwap_low,reversal_fundamental_regime_sector_external,xgb_d2_200_lr003_mcw5,80.0,226,0.6858407079646017,0.00037316312502405955,0.008,0.06621309904969608,-0.18563099943366057,1.077610948200889,10
vwap_low,reversal_fundamental_regime_sector,random_forest_600_d4,80.0,202,0.6633663366336634,0.00021325600018483546,0.008,0.025073033438714587,-0.20720069730869162,1.0433367099143622,10
vwap_low,all_no_ak,xgb_d2_200_lr003_mcw5,80.0,221,0.6470588235294118,7.083374847098013e-05,0.008,-0.0027294429935660336,-0.2063901061880734,1.0147018681373556,10
vwap_low,reversal_fundamental_regime_sector,extra_trees_600_d3,80.0,255,0.6431372549019608,5.979248957346425e-05,0.008,-0.006164529288917531,-0.21152070174626758,1.0122242068566711,10
vwap_low,reversal_fundamental_regime,extra_trees_600_d3,80.0,245,0.6408163265306123,5.239587822238674e-05,0.008,-0.008031811023741842,-0.20043729568616042,1.0107313643917888,10
vwap_low,reversal_fundamental_regime,random_forest_600_d4,80.0,208,0.6586538461538461,-1.151181100144913e-05,0.008,-0.022018360266083947,-0.22250721127861173,0.9977585537098661,10
vwap_low,reversal_fundamental_regime_sector_external,extra_trees_600_d3,80.0,356,0.6376404494382022,1.3665601675224954e-05,0.008,-0.022789827167124854,-0.24836309408313606,1.0028068735751121,10
vwap_low,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,80.0,198,0.6363636363636364,-7.139976755183502e-05,0.008,-0.028994120142961988,-0.16990704058971018,0.9854582769878528,10
vwap_low,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,80.0,206,0.6407766990291263,-6.835152929901131e-05,0.008,-0.03141412501873719,-0.18115254144591864,0.9864460570080199,10
vwap_low,reversal_fundamental_regime_sector_external,lgbm_leaves15_700,80.0,235,0.6468085106382979,-0.00010265217838473642,0.008,-0.04340962748433941,-0.18876845533332243,0.979903821985924,10
vwap_low,all_no_ak,extra_trees_600_d3,80.0,388,0.634020618556701,-5.003896050055491e-05,0.008,-0.05041647199609922,-0.22793446187370148,0.9897235911358937,10
vwap_low,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,80.0,169,0.621301775147929,-0.0002487387746763655,0.008,-0.052207333760657226,-0.15480885901688846,0.9499949398912504,10
vwap_low,all_no_ak,random_forest_600_d4,80.0,284,0.6408450704225352,-0.0001155084384017647,0.008,-0.05738218512201909,-0.18605522344720382,0.9769438948561406,10
