date,open,high,low,close,volume
2018-01-02,5.8900504,5.98015938,5.78455696,5.92741266,1469020
2018-01-03,5.92961044,6.21532184,5.88345706,6.14719066,4066359
2018-01-04,6.13839954,6.21751962,6.07246614,6.18894848,2723016
2018-01-05,6.1867507,6.1977396,6.0658728,6.16037734,2335527
2018-01-08,6.14059732,6.1647729,6.0219172,6.14719066,1707957
2018-01-09,6.043895,6.0878506,5.97136826,6.00873052,2155940
2018-01-10,5.9449949,5.9889505,5.87686372,5.92961044,2171022
2018-01-11,5.92961044,6.0219172,5.87027038,5.99554384,1767795
2018-01-12,5.934006,5.934006,5.83290812,5.88785262,1936360
2018-01-15,5.8351059,5.8790615,5.64609682,5.64609682,2262320
2018-01-16,5.6263168,5.6812613,5.60873456,5.65049238,1636578
2018-01-17,5.6702724,5.70104132,5.49445,5.6153279,1767740
2018-01-18,5.6263168,5.8460948,5.6263168,5.84169924,2303921
2018-01-19,5.84389702,6.0878506,5.7691725,5.97136826,3001220
2018-01-22,5.97136826,6.19114626,5.8900504,6.06147724,2578707
2018-01-23,5.99554384,6.09664172,5.96477492,5.9999394,1159351
2018-01-24,5.99554384,6.12960842,5.98015938,6.07905948,1347114
2018-01-25,6.0768617,6.0768617,5.934006,5.93840156,1547980
2018-01-26,5.9120282,6.03949944,5.8900504,5.95378602,1084920
2018-01-29,6.03730166,6.03730166,5.76257916,5.77137028,1778085
2018-01-30,5.7691725,5.90763264,5.7691725,5.89664374,883945
2018-01-31,5.8570837,5.8680726,5.74939248,5.76257916,1019080
2018-02-01,5.49445,5.79554586,5.21313416,5.22192528,2241965
2018-02-02,5.21093638,5.25049642,4.72083144,4.78676484,2750799
2018-02-05,4.7142381,4.78896262,4.62193134,4.64171136,1783760
2018-02-06,4.50325122,4.55819572,4.17797978,4.17797978,2254200
2018-02-07,4.19995758,4.39336222,4.11863972,4.25490208,2680046
2018-02-08,4.285671,4.6592936,4.285671,4.5494046,1925569
2018-02-09,4.39556,5.00434506,4.35380218,4.9669828,5429216
2018-02-12,4.93621388,5.46368108,4.83072044,5.46368108,6212271
2018-02-13,5.47466998,5.68345908,5.23511196,5.31423204,4879219
2018-02-14,5.3076387,5.6702724,5.16698078,5.44829662,2660425
2018-02-22,5.4065388,5.7581836,5.33181428,5.49445,2404987
2018-02-23,5.38675878,5.61752568,5.38675878,5.5384056,1876005
2018-02-26,5.49005444,5.8900504,5.49005444,5.84829258,2684261
2018-02-27,5.7581836,5.79994142,5.6373057,5.71203022,2289640
2018-02-28,5.64389904,6.08345504,5.58455898,5.86367704,3291815
2018-03-01,5.78895252,6.26147522,5.7801614,6.21751962,5176645
2018-03-02,6.18015736,6.25927744,6.03949944,6.03949944,2971701
2018-03-05,6.09224616,6.37136422,5.95158824,6.3515842,3668443
2018-03-06,6.373562,6.41092426,6.20213516,6.31202416,2651681
2018-03-07,6.27905746,6.27905746,5.9889505,6.02851054,2558153
2018-03-08,5.9779616,6.0878506,5.94059934,6.0219172,1263578
2018-03-09,6.0878506,6.3076286,6.02851054,6.21532184,2552452
2018-03-12,6.2087285,6.83729358,6.2087285,6.78454686,6513000
2018-03-13,6.67685564,6.88784252,6.56257108,6.77575574,3868767
2018-03-14,6.77575574,6.8790514,6.6372956,6.6702623,2361081
2018-03-15,6.7252068,6.80432688,6.49004434,6.68784454,2425746
2018-03-16,6.68784454,6.89883142,6.483451,6.76696462,2822840
2018-03-19,6.61751558,6.8790514,6.61751558,6.72081124,2101180
2018-03-20,6.69663566,6.96256704,6.59993334,6.96256704,3348680
