code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sh.600312,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178
sh.600312,2020-04-23,2019-12-31,0.025421,0.020588,0.119969,229756792.8,0.168396,11018872746.94,1356921309.0,1356921309.0,True,2020-04-24,0.966953,372.303672,3.902774,92.24209,0.642208,0.494167,0.014094,0.010099,-0.110491,-0.201896,-0.201973,1.320011,1.139244,0.179969,0.007392,0.588331,2.429137,0.774203,0.225797,0.308646,3.5867,0.114137,5.543726,0.114137,0.025421,2.512351,0.494167,0.994533,0.020588,0.798053,0.721192,0.035772
sh.600312,2020-04-29,2020-03-31,0.002521,0.019113,0.164111,23038719.61,0.166935,,1356921309.0,1356921309.0,True,2020-04-30,0.124875,720.723482,0.415372,216.673038,0.072821,0.05364,0.014539,0.002035,0.029069,0.0,-0.079816,1.211362,1.020689,0.168469,-0.007357,0.578455,2.372224,0.698246,0.301754,0.316779,3.988926,-0.289563,-15.149862,-0.289563,0.002521,2.47851,0.05364,0.992198,0.019113,0.710833,0.700338,0.038394
sh.600312,2020-08-21,2020-06-30,0.00603,0.017387,0.146162,56034742.69,0.168644,,1356921309.0,1356921309.0,True,2020-08-22,0.330627,544.420546,1.049349,171.534905,0.1963,0.145177,0.013448,-0.007487,0.062588,0.0,0.006186,1.244443,1.01304,0.12318,-0.023319,0.566925,2.309068,0.703351,0.296649,0.326286,3.587301,-0.109904,-6.32125,-0.109904,0.00603,2.445636,0.145177,0.976882,0.017387,0.594296,0.721239,0.040563
sh.600312,2020-10-27,2020-09-30,0.012751,0.021088,0.135234,119769236.63,0.166736,,1356921309.0,1356921309.0,True,2020-10-28,0.572773,471.390549,1.916552,140.877989,0.347023,0.255527,0.015196,-0.054965,0.036563,-0.019563,-0.019111,1.229491,1.008998,0.136747,-0.102624,0.568404,2.316982,0.696843,0.303157,0.325035,5.360416,0.006665,0.316048,0.006665,0.012751,2.450174,0.255527,0.965813,0.021088,0.658071,0.788217,0.040655
sh.600312,2021-04-23,2020-12-31,0.013911,0.013994,0.124921,136872042.17,0.09293,9620268298.51,1356921309.0,1356921309.0,True,2021-04-24,0.971399,370.599355,3.993613,90.143938,0.623087,0.450256,0.002914,-0.085706,-0.404274,-0.448337,-0.448146,1.224987,1.058383,0.207225,-0.14867,0.547815,2.211483,0.666206,0.333794,0.342276,4.114101,0.136498,9.754366,0.136498,0.013911,2.396485,0.450256,0.921292,0.013994,0.672877,0.756934,0.027475
sh.600312,2021-04-23,2021-03-31,-0.004137,-0.035328,0.125423,-36527740.45,0.048447,,1356921309.0,1356921309.0,True,2021-04-24,0.125635,716.363658,0.40649,221.40762,0.074703,0.050192,-0.003147,-0.080786,-2.585494,-2.5,-2.640554,1.259264,1.02581,0.18671,-0.138194,0.542328,2.18497,0.677637,0.322363,0.346997,-6.736242,-0.206253,,-0.206253,-0.004137,2.272399,0.050192,1.026655,-0.035328,1.17287,1.042687,-0.028888
sh.600312,2021-08-26,2021-06-30,0.006166,0.019558,0.128557,68911797.03,0.093987,,1356921309.0,1356921309.0,True,2021-08-27,0.42009,428.479786,1.43262,125.643909,0.252162,0.171023,0.004299,-0.05757,0.229805,0.0,0.026205,1.294009,1.073508,0.185457,-0.106815,0.537301,2.161232,0.690425,0.309575,0.353201,16.627395,-0.126031,-6.444035,-0.126031,0.006166,2.261506,0.171023,0.815155,0.019558,0.72158,0.939858,0.028839
sh.600312,2021-10-21,2021-09-30,0.011449,0.02317,0.12289,136777646.52,0.084634,,1356921309.0,1356921309.0,True,2021-10-22,0.729592,370.069843,2.39823,112.583043,0.421407,0.286036,0.00773,-0.056648,0.14201,-0.096244,-0.097314,1.297273,1.074442,0.205569,-0.10878,0.536993,2.159793,0.69146,0.30854,0.353649,7.140751,-0.007405,-0.319593,-0.007405,0.011449,2.262972,0.286036,0.763414,0.02317,0.876941,0.93985,0.028112
sh.600312,2022-04-15,2021-12-31,0.007771,0.012982,0.137174,120381736.37,0.052158,9106635555.53,1356921309.0,1356921309.0,True,2022-04-16,1.226108,293.612054,4.406868,81.690662,0.69489,0.464524,0.006458,-0.075923,-0.12048,-0.438105,-0.438741,1.34005,1.157662,0.288959,-0.148218,0.504956,2.020024,0.670955,0.329045,0.383368,9.628904,0.129165,9.94988,0.129165,0.007771,2.192012,0.464524,0.587915,0.012982,0.904872,0.896146,0.016009
sh.600312,2022-04-15,2022-03-31,0.004367,0.035316,0.161908,57184260.39,0.10929,,1356921309.0,1356921309.0,True,2022-04-16,0.248405,362.311396,0.709078,126.925462,0.124643,0.084891,0.015325,-0.072242,2.565502,2.068841,2.067237,1.407644,1.184779,0.282164,-0.152177,0.495602,1.982559,0.6913,0.3087,0.391982,9.155434,-0.081487,-2.307352,-0.081487,0.004367,2.081366,0.084891,0.699893,0.035316,0.760811,1.040647,0.044606
sh.600312,2022-08-25,2022-06-30,0.01268,0.039302,0.185198,157874991.88,0.096677,,1356921309.0,1356921309.0,True,2022-08-26,0.590233,304.964343,1.868304,96.344053,0.317647,0.213676,0.012045,-0.099297,1.290972,1.25,1.07538,1.433677,1.231465,0.2609,-0.199321,0.477633,1.914364,0.674486,0.325514,0.409713,,-0.062811,-1.598151,-0.062811,0.01268,2.044629,0.213676,0.738445,0.039302,0.820705,1.023815,0.046775
sh.600312,2022-10-25,2022-09-30,0.019337,0.040738,0.183555,249682011.1,0.106707,,1356921309.0,1356921309.0,True,2022-10-26,0.914193,295.342392,2.656853,101.623988,0.483885,0.326898,0.01718,-0.107344,0.825459,0.707792,0.708865,1.471804,1.233825,0.277396,-0.219704,0.469401,1.884661,0.680402,0.319598,0.416133,36.148914,0.012466,0.306008,0.012466,0.019337,2.03174,0.326898,0.714654,0.040738,0.827582,1.013417,0.048574
sh.600312,2023-04-21,2022-12-31,0.022983,0.032391,0.175894,300403368.5,0.156306,9174171042.54,1356921309.0,1356921309.0,True,2023-04-22,1.55989,230.785573,3.444547,104.514443,0.742703,0.501013,0.020087,-0.069282,1.495423,1.994253,1.996791,1.527546,1.336198,0.441112,-0.162669,0.45429,1.832473,0.678477,0.321523,0.426369,,0.150628,4.650298,0.150628,0.022983,2.005912,0.501013,0.706036,0.032391,0.910415,1.031103,0.034505
sh.600312,2023-04-21,2023-03-31,0.016013,0.089169,0.207758,174443194.96,0.237743,,1356921309.0,1356921309.0,True,2023-04-22,0.349713,257.353875,0.759291,118.530225,0.158867,0.108606,0.03142,-0.041805,2.050546,2.759322,2.761006,1.550449,1.346318,0.419177,-0.122035,0.454105,1.831854,0.688685,0.311315,0.430855,,0.019288,0.216304,0.019288,0.016013,1.916226,0.108606,0.862895,0.089169,0.825499,1.085215,0.099536
sh.600312,2023-08-16,2023-06-30,0.035345,0.079403,0.192061,383111833.77,0.315864,,1356921309.0,1356921309.0,True,2023-08-17,0.800981,224.724545,1.973743,91.19927,0.381043,0.263622,0.032134,0.018185,1.420737,1.777778,1.850969,1.53312,1.354836,0.410072,0.0001,0.469149,1.883769,0.704561,0.295439,0.424208,,0.049064,0.61792,0.049064,0.035345,1.939879,0.263622,0.870441,0.079403,0.84686,1.079585,0.086849
sh.600312,2023-10-18,2023-09-30,0.057829,0.083603,0.199837,622623226.81,0.432003,,1356921309.0,1356921309.0,True,2023-10-19,1.231573,219.231744,2.868188,94.135695,0.574726,0.397142,0.050038,0.072909,1.494697,2.098174,2.09775,1.489841,1.300551,0.382683,0.098017,0.480385,1.924503,0.70239,0.29761,0.418369,,0.122038,1.45973,0.122038,0.057829,1.963019,0.397142,0.887263,0.083603,0.873491,1.069812,0.089465
sh.600312,2024-04-11,2023-12-31,0.084329,0.083126,0.213827,920786650.59,0.601151,10962570221.9,1356921309.0,1356921309.0,True,2024-04-12,1.860597,193.486235,4.600039,78.26087,0.83212,0.582907,0.075794,0.12953,2.064449,2.84399,2.844697,1.526446,1.376464,0.525973,0.192517,0.479671,1.921861,0.720014,0.279986,0.422288,,0.226049,2.719359,0.226049,0.084329,1.96455,0.582907,0.885889,0.083126,0.918626,1.064542,0.085003
sh.600312,2024-04-23,2024-03-31,0.022654,0.126449,0.252243,258442957.54,0.659598,,1356921309.0,1356921309.0,True,2024-04-24,0.30676,293.389402,0.76327,117.909079,0.139046,0.100751,0.082688,0.122871,0.481531,0.527502,0.526872,1.566895,1.364348,0.534241,0.169665,0.473029,1.897638,0.729108,0.270892,0.43033,,0.044007,0.348023,0.044007,0.022654,1.99958,0.100751,0.889304,0.126449,0.847779,1.055212,0.141349
sh.600312,2024-08-30,2024-06-30,0.052528,0.114104,0.235285,575342992.51,0.748611,4998266163.83,1356921309.0,1356921309.0,True,2024-08-31,0.72638,247.804085,1.947155,92.440427,0.333708,0.244165,0.077484,0.127141,0.501763,0.599675,0.600019,1.533606,1.35304,0.535563,0.183213,0.004925,1.970397,0.742789,0.257211,0.415032,,0.127642,1.11865,0.127642,0.052528,2.033037,0.244165,0.927392,0.114104,0.855634,1.054409,0.126475
sh.600312,2024-10-22,2024-09-30,0.08384,0.116923,0.242669,921993536.96,0.825609,,1356921309.0,1356921309.0,True,2024-10-23,1.148128,235.165349,2.676681,100.870475,0.514644,0.378713,0.064597,0.092887,0.480821,0.551462,0.551331,1.550736,1.329554,0.507237,0.122727,0.004935,1.97434,0.750756,0.249244,0.41364,,0.114455,0.978892,0.114455,0.08384,2.03697,0.378713,0.929511,0.116923,0.87038,1.047824,0.128205
sh.600312,2025-04-11,2024-12-31,0.099835,0.090222,0.223558,1118898348.97,0.754039,12308029583.97,1356921309.0,1356921309.0,True,2025-04-12,1.916322,187.859828,5.049127,71.299836,0.804071,0.591936,0.044432,0.078541,0.215155,0.254158,0.254325,1.555797,1.408399,0.679164,0.114534,0.004957,1.982862,0.751157,0.248843,0.4114,,0.242562,2.688498,0.242562,0.099835,2.044258,0.591936,0.914445,0.090222,0.878815,1.054954,0.097315
sh.600312,2025-04-11,2025-03-31,0.03364,0.153885,0.287412,386301736.29,0.848784,,1356921309.0,1356921309.0,True,2025-04-12,0.380382,236.603979,0.78509,114.635078,0.1522,0.114645,0.055741,0.080214,0.494727,0.559032,0.559369,1.597579,1.397823,0.62292,0.107269,0.004849,1.941282,0.755317,0.244683,0.423559,,-0.218172,-1.417756,-0.218172,0.03364,2.055235,0.114645,0.927763,0.153885,0.857597,1.044093,0.17186
sh.600312,2025-08-21,2025-06-30,0.06176,0.12598,0.247243,717526556.88,0.850749,5660619926.4,1356921309.0,1356921309.0,True,2025-08-22,0.838692,214.619887,1.805023,99.722992,0.339746,0.256678,0.074569,0.07064,0.247128,0.245931,0.245944,1.587905,1.381087,0.599327,0.065579,0.004902,1.961399,0.759671,0.240329,0.423683,,-0.075429,-0.598734,-0.075429,0.06176,2.061432,0.256678,0.926511,0.12598,0.87406,1.045937,0.137802
sh.600312,2025-10-22,2025-09-30,0.089917,0.12537,0.250882,1057568252.9,0.846397,,1356921309.0,1356921309.0,True,2025-10-23,1.306412,206.672867,2.478012,108.958838,0.498758,0.379407,0.092193,0.057735,0.147045,0.146137,0.146234,1.653198,1.416197,0.656061,0.022542,0.004771,1.912344,0.769838,0.230162,0.437421,,0.015469,0.123389,0.015469,0.089917,2.035134,0.379407,0.928853,0.12537,0.86715,1.045851,0.138239
sh.600312,2026-04-11,2025-12-31,0.103121,0.098218,0.23916,1229382406.9,0.825275,12516931784.56,1356921309.0,1356921309.0,True,2026-04-12,1.990108,180.894692,4.218106,85.346483,0.754354,0.570654,0.0741,0.017639,0.098744,0.094562,0.094473,1.67755,1.501868,0.714658,-0.038931,0.468124,1.880137,0.761712,0.238288,0.443881,,0.064765,0.659404,0.064765,0.103121,2.019854,0.570654,0.910891,0.098218,0.859364,1.05138,0.108706
sh.600312,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807
