date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2018-01-02,sh.600312,9.20795824,17.452714,1.573388,1.461483,278.095091
2018-01-03,sh.600312,9.18965216,17.418017,1.57026,1.458577,277.542218
2018-01-04,sh.600312,9.16219304,17.365971,1.565568,1.454219,276.712909
2018-01-05,sh.600312,9.18965216,17.418017,1.57026,1.458577,277.542218
2018-01-08,sh.600312,9.16219304,17.365971,1.565568,1.454219,276.712909
2018-01-09,sh.600312,9.1072748,17.261879,1.556184,1.445502,275.05429
2018-01-10,sh.600312,9.0157444,17.088393,1.540544,1.430975,272.289925
2018-01-11,sh.600312,8.9699792,17.00165,1.532724,1.423711,270.907743
2018-01-12,sh.600312,8.98828528,17.036347,1.535852,1.426616,271.460616
2018-01-15,sh.600312,8.76861232,16.61998,1.498315,1.39175,264.826141
2018-01-16,sh.600312,8.75945928,16.602632,1.496751,1.390297,264.549704
2018-01-17,sh.600312,8.8326836,16.74142,1.509263,1.401919,266.761196
2018-01-18,sh.600312,8.96082616,16.984301,1.53116,1.422258,270.631307
2018-01-19,sh.600312,8.95167312,16.966953,1.529596,1.420805,270.35487
2018-01-22,sh.600312,8.96082616,16.984301,1.53116,1.422258,270.631307
2018-01-23,sh.600312,8.97913224,17.018998,1.534288,1.425164,271.184179
2018-01-24,sh.600312,8.99743832,17.053696,1.537416,1.428069,271.737052
2018-01-25,sh.600312,8.98828528,17.036347,1.535852,1.426616,271.460616
2018-01-26,sh.600312,8.96082616,16.984301,1.53116,1.422258,270.631307
2018-01-29,sh.600312,8.86014272,16.793466,1.513955,1.406278,267.590505
2018-01-30,sh.600312,9.1072748,17.261879,1.556184,1.445502,275.05429
2018-01-31,sh.600312,8.80522448,16.689375,1.504571,1.397561,265.931886
2018-02-01,sh.600312,8.26519512,15.665806,1.412295,1.311848,249.622135
2018-02-02,sh.600312,8.22858296,15.596411,1.406039,1.306037,248.516389
2018-02-05,sh.600312,8.12789952,15.405577,1.388835,1.290056,245.475588
