date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2026-01-09,18.99,0.74,-7640606.0,-1.51,7772188.0,1.54,-15412794.0,-3.05,14113293.0,2.79,-6472687.0,-1.28
2026-01-12,19.06,0.37,-2819879.0,-0.47,144930.0,0.02,-2964809.0,-0.5,-3022586.0,-0.51,5842463.0,0.98
2026-01-13,19.78,3.78,45233863.0,3.25,25694327.0,1.85,19539536.0,1.4,27642912.0,1.99,-72876768.0,-5.24
2026-01-14,19.38,-2.02,-117003691.0,-10.51,-104221777.0,-9.36,-12781914.0,-1.15,-13666208.0,-1.23,130669904.0,11.74
2026-01-15,19.87,2.53,-6120230.0,-0.6,20536365.0,2.01,-26656595.0,-2.61,10842912.0,1.06,-4722704.0,-0.46
2026-01-16,20.69,4.13,-42441552.0,-2.3,-20092128.0,-1.09,-22349424.0,-1.21,33451744.0,1.82,8989792.0,0.49
2026-01-19,22.76,10.0,50195120.0,1.98,34687440.0,1.37,15507680.0,0.61,-88079008.0,-3.48,37883888.0,1.5
2026-01-20,23.51,3.3,-110608.0,-0.0,-127194624.0,-3.88,127084016.0,3.87,59605888.0,1.82,-59495264.0,-1.81
2026-01-21,22.5,-4.3,-141439680.0,-6.61,-109138576.0,-5.1,-32301104.0,-1.51,-3396464.0,-0.16,144836144.0,6.77
2026-01-22,22.26,-1.07,-14652080.0,-1.2,5003664.0,0.41,-19655744.0,-1.61,-41332240.0,-3.38,55984320.0,4.58
2026-01-23,22.35,0.4,-22263830.0,-1.77,-56274054.0,-4.48,34010224.0,2.71,65250816.0,5.2,-42986976.0,-3.42
2026-01-26,22.52,0.76,17476255.0,1.3,-7321425.0,-0.55,24797680.0,1.85,47699408.0,3.55,-65175664.0,-4.86
2026-01-27,22.12,-1.78,-121176512.0,-12.66,-63000743.0,-6.58,-58175769.0,-6.08,-415776.0,-0.04,121592282.0,12.71
2026-01-28,22.2,0.36,-40466428.0,-7.09,-29680613.0,-5.2,-10785815.0,-1.89,32062913.0,5.62,8403516.0,1.47
2026-01-29,21.47,-3.29,-101583569.0,-12.46,-53958975.0,-6.62,-47624594.0,-5.84,-307087.0,-0.04,101890663.0,12.49
2026-01-30,21.18,-1.35,9754576.0,1.35,11134632.0,1.54,-1380056.0,-0.19,9441877.0,1.31,-19196453.0,-2.66
2026-02-02,21.55,1.75,32984870.0,2.69,28256182.0,2.3,4728688.0,0.39,19778304.0,1.61,-52763184.0,-4.3
2026-02-03,22.14,2.74,89709737.0,10.26,25269036.0,2.89,64440701.0,7.37,-58342286.0,-6.67,-31367443.0,-3.59
2026-02-04,21.96,-0.81,-22000729.0,-4.39,-9612108.0,-1.92,-12388621.0,-2.47,18969902.0,3.79,3030826.0,0.61
2026-02-05,20.92,-4.74,-45901177.0,-6.86,-22757575.0,-3.4,-23143602.0,-3.46,8074499.0,1.21,37826679.0,5.66
2026-02-06,21.09,0.81,-7626502.0,-1.92,-1526874.0,-0.38,-6099628.0,-1.53,-8930450.0,-2.24,16556953.0,4.16
2026-02-09,21.44,1.66,4588660.0,1.28,1380544.0,0.39,3208116.0,0.9,-7201486.0,-2.01,2612826.0,0.73
2026-02-10,21.83,1.82,42584232.0,8.25,10277256.0,1.99,32306976.0,6.26,8156931.0,1.58,-50741162.0,-9.83
2026-02-11,21.85,0.09,13072074.0,3.42,11197943.0,2.93,1874131.0,0.49,1244920.0,0.33,-14316994.0,-3.74
2026-02-12,22.54,3.16,70948273.0,7.99,56565466.0,6.37,14382807.0,1.62,10942824.0,1.23,-81891090.0,-9.23
2026-02-13,21.9,-2.84,-30414651.0,-5.65,-28192016.0,-5.23,-2222635.0,-0.41,33574644.0,6.23,-3159993.0,-0.59
2026-02-24,22.91,4.61,61955245.0,6.74,18444060.0,2.01,43511185.0,4.74,-23547001.0,-2.56,-38408258.0,-4.18
2026-02-25,22.87,-0.17,-16943223.0,-2.36,-11337298.0,-1.58,-5605925.0,-0.78,11091488.0,1.55,5851736.0,0.82
2026-02-26,23.09,0.96,-35604407.0,-4.6,-28341779.0,-3.66,-7262628.0,-0.94,21882713.0,2.82,13721694.0,1.77
2026-02-27,22.81,-1.21,-103885568.0,-15.47,-83366941.0,-12.42,-20518627.0,-3.06,19611126.0,2.92,84274443.0,12.55
2026-03-02,23.38,2.5,-57693548.0,-4.93,-49960028.0,-4.27,-7733520.0,-0.66,-10970000.0,-0.94,68663568.0,5.87
2026-03-03,22.33,-4.49,-87907917.0,-8.44,-59282253.0,-5.69,-28625664.0,-2.75,19144464.0,1.84,68763451.0,6.6
2026-03-04,22.86,2.37,-72899013.0,-6.67,-57305109.0,-5.24,-15593904.0,-1.43,-4993904.0,-0.46,77892910.0,7.13
2026-03-05,24.71,8.09,126972304.0,6.33,51497008.0,2.57,75475296.0,3.76,32624112.0,1.63,-159596416.0,-7.96
2026-03-06,25.02,1.25,46973008.0,2.62,63235536.0,3.53,-16262528.0,-0.91,-33857296.0,-1.89,-13115696.0,-0.73
2026-03-09,25.04,0.08,105828382.0,5.6,37216174.0,1.97,68612208.0,3.63,75395200.0,3.99,-181223584.0,-9.59
2026-03-10,24.7,-1.36,-11851780.0,-0.91,-47664132.0,-3.64,35812352.0,2.74,41790352.0,3.19,-29938576.0,-2.29
2026-03-11,24.32,-1.54,-155509601.0,-12.1,-53191089.0,-4.14,-102318512.0,-7.96,27132720.0,2.11,128376878.0,9.99
2026-03-12,23.78,-2.22,-112725099.0,-10.29,-106067443.0,-9.69,-6657656.0,-0.61,-19603456.0,-1.79,132328547.0,12.08
2026-03-13,23.04,-3.11,-5301006.0,-0.7,-40295580.0,-5.3,34994574.0,4.61,-28697614.0,-3.78,33998621.0,4.47
2026-03-16,22.22,-3.56,-45771473.0,-5.09,-63778499.0,-7.09,18007026.0,2.0,-6508009.0,-0.72,52279485.0,5.81
2026-03-17,21.72,-2.25,-35720718.0,-5.7,-38175637.0,-6.09,2454919.0,0.39,30654681.0,4.89,5066037.0,0.81
2026-03-18,22.1,1.75,12274326.0,1.81,-29623430.0,-4.37,41897756.0,6.17,7377005.0,1.09,-19651331.0,-2.9
2026-03-19,21.51,-2.67,-22981673.0,-4.38,-25225081.0,-4.81,2243408.0,0.43,13222948.0,2.52,9758725.0,1.86
2026-03-20,21.03,-2.23,-3821440.0,-0.71,-13026400.0,-2.41,9204960.0,1.71,18645013.0,3.45,-14823573.0,-2.75
2026-03-23,20.92,-0.52,-33681068.0,-4.67,-38052827.0,-5.28,4371759.0,0.61,21994327.0,3.05,11686740.0,1.62
2026-03-24,21.14,1.05,12868664.0,2.25,-459874.0,-0.08,13328538.0,2.33,9654224.0,1.69,-22522889.0,-3.94
2026-03-25,21.48,1.61,-14883488.0,-2.33,-21898017.0,-3.42,7014529.0,1.1,-3374232.0,-0.53,18257720.0,2.86
2026-03-26,20.81,-3.12,-55300102.0,-13.84,-34869919.0,-8.73,-20430183.0,-5.11,16153988.0,4.04,39146115.0,9.8
2026-03-27,21.05,1.15,4942981.0,1.38,23212666.0,6.48,-18269685.0,-5.1,-11253288.0,-3.14,6310307.0,1.76
2026-03-30,20.76,-1.38,-54123686.0,-10.72,-22836275.0,-4.52,-31287411.0,-6.19,-11790958.0,-2.33,65914643.0,13.05
2026-03-31,20.28,-2.31,-32804817.0,-10.38,-18578529.0,-5.88,-14226288.0,-4.5,9665062.0,3.06,23139754.0,7.33
2026-04-01,20.75,2.32,23831725.0,6.81,10494375.0,3.0,13337350.0,3.81,-20225370.0,-5.78,-3606355.0,-1.03
2026-04-02,20.29,-2.22,3608694.0,1.17,4184201.0,1.36,-575507.0,-0.19,13679344.0,4.45,-17288038.0,-5.62
2026-04-03,19.91,-1.87,-26506413.0,-8.65,-16832049.0,-5.49,-9674364.0,-3.16,-1657991.0,-0.54,28164405.0,9.19
2026-04-07,19.65,-1.31,-46070663.0,-16.82,-40178489.0,-14.67,-5892174.0,-2.15,1547836.0,0.56,44522825.0,16.25
2026-04-08,20.78,5.75,-40100569.0,-7.04,-28778027.0,-5.05,-11322542.0,-1.99,41456.0,0.01,40059111.0,7.04
2026-04-09,20.64,-0.67,14280432.0,4.16,13137861.0,3.83,1142571.0,0.33,-4569933.0,-1.33,-9710499.0,-2.83
2026-04-10,20.79,0.73,4641142.0,1.0,-1450929.0,-0.31,6092071.0,1.31,-1819039.0,-0.39,-2822102.0,-0.61
2026-04-13,19.5,-6.2,-64610922.0,-5.81,-45263517.0,-4.07,-19347405.0,-1.74,51300848.0,4.61,13310096.0,1.2
2026-04-14,19.28,-1.13,-59540025.0,-8.87,-38277779.0,-5.7,-21262246.0,-3.17,-34518818.0,-5.14,94058842.0,14.01
2026-04-15,20.15,4.51,52665174.0,6.06,19203806.0,2.21,33461368.0,3.85,-22727994.0,-2.62,-29937172.0,-3.45
2026-04-16,20.21,0.3,8269175.0,1.77,-13890738.0,-2.97,22159913.0,4.74,-11194533.0,-2.39,2925357.0,0.63
2026-04-17,19.91,-1.48,-3655871.0,-0.79,-42317630.0,-9.19,38661759.0,8.4,-2969507.0,-0.64,6625378.0,1.44
2026-04-20,21.24,6.68,83459160.0,7.98,76495176.0,7.31,6963984.0,0.67,-31365376.0,-3.0,-52093790.0,-4.98
2026-04-21,21.17,-0.33,2982822.0,0.6,172096.0,0.03,2810726.0,0.56,13378549.0,2.68,-16361371.0,-3.28
2026-04-22,21.86,3.26,28702885.0,3.51,29149288.0,3.57,-446403.0,-0.05,1560772.0,0.19,-30263657.0,-3.7
2026-04-23,21.78,-0.37,-33751882.0,-5.42,-11706889.0,-1.88,-22044993.0,-3.54,23310315.0,3.74,10441567.0,1.68
2026-04-24,21.88,0.46,-18318490.0,-2.81,-14768087.0,-2.27,-3550403.0,-0.55,35364818.0,5.43,-17046328.0,-2.62
2026-04-27,22.02,0.64,-21191708.0,-3.5,-13200805.0,-2.18,-7990903.0,-1.32,83942234.0,13.87,-62750527.0,-10.37
2026-04-28,21.53,-2.23,-125592873.0,-19.66,-72232935.0,-11.31,-53359938.0,-8.35,91398037.0,14.31,34194835.0,5.35
2026-04-29,22.07,2.51,73862870.0,13.18,57456663.0,10.25,16406207.0,2.93,-14880168.0,-2.66,-58982702.0,-10.53
2026-04-30,21.96,-0.5,5755927.0,1.01,17058700.0,2.98,-11302773.0,-1.97,-23171450.0,-4.05,17415523.0,3.04
2026-05-06,22.28,1.46,-34468710.0,-4.79,-11849847.0,-1.65,-22618863.0,-3.14,-54118104.0,-7.52,88586815.0,12.31
2026-05-07,22.21,-0.31,-51011160.0,-9.44,-34508440.0,-6.39,-16502720.0,-3.06,3509760.0,0.65,47501401.0,8.79
2026-05-08,21.62,-2.66,-59974546.0,-9.04,-40161026.0,-6.06,-19813520.0,-2.99,-34429545.0,-5.19,94404091.0,14.24
2026-05-11,22.35,3.38,80589966.0,10.16,69407986.0,8.75,11181980.0,1.41,-36418518.0,-4.59,-44171442.0,-5.57
