date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10
2020-01-02,6.244854,22.276871,1.000005,0.763854,54.282002,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,6.2259302,22.209366,0.996974,0.76154,54.117511,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,6.2921635,22.445635,1.00758,0.769641,54.693229,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,6.3678587,22.715658,1.019702,0.7789,55.351193,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,6.2921635,22.445635,1.00758,0.769641,54.693229,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,70,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,6.3962444,22.816917,1.024247,0.782372,55.597929,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,71,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,6.3678587,22.715658,1.019702,0.7789,55.351193,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,72,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,6.4151682,22.884422,1.027278,0.784687,55.76242,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,75,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,6.3867825,22.783164,1.022732,0.781215,55.515684,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,76,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,6.3205492,22.546894,1.012126,0.773113,54.939965,2019-10-29,2019-09-30,0.01319,0.019561,0.142197,115544534.23,0.296271,,1356921309.0,1356921309.0,True,2019-10-30,0.504832,534.831368,1.63414,165.224554,0.336761,0.259681,0.034734,0.126837,10.533955,50.117647,51.563734,1.320735,1.056933,0.129256,0.201665,0.598592,2.491231,0.77736,0.22264,0.301893,2.412544,-0.00488,-0.249464,-0.00488,0.01319,2.54414,0.259681,1.020631,0.019561,0.799652,0.5855,0.04178,77,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
