date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio
2025-01-02,16.88250578,16.97115371,16.19302188,16.36046797,46779490.0,0.0,0.0,16.36046797,16.36046797,,,,,0.21518987341744325,,,16.36046797,0.0,,,3820.3952,,,,,,,0.21518987341744325,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-03,16.43926613,16.69536015,16.0551251,16.07482464,34890393.0,0.0,0.0,16.33326384333333,16.35110261491803,,,,,0.030769230769179295,,,16.33326384333333,-34890393.0,,,3775.1648,,,,,,,0.030769230769179295,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-06,16.12407349,16.19302188,15.65128453,15.79903108,45639565.0,0.0,0.0,16.28238453253968,16.33300190885514,,,,,0.2727272727267708,,,16.28238453253968,-80529958.0,,,3768.9697,,,,,,,0.2727272727267708,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-07,15.87782924,16.04527533,15.54293706,16.00587625,44000323.0,0.0,0.0,16.256050410393044,16.322276477417265,,,,,0.9215686274491477,,,16.256050410393044,-36529635.0,,,3796.1055,,,,,,,0.9215686274491477,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-08,15.9566274,15.9566274,15.2671435,15.58233614,55636581.0,0.0,0.0,16.191887146546087,16.29801613848555,,,,,0.4571428571421952,,16.97115371,16.97115371,-92166216.0,,,3789.2153,,,,,,,0.4571428571421952,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-09,15.41489005,15.68083384,15.28684304,15.40504028,42465909.0,0.0,0.0,16.116949349732174,16.268738241486023,,,,,0.2999999999992363,,16.69536015,16.69536015,-134632125.0,,,3779.8773,-0.010605682888513712,-0.058398555087296744,-0.04779287219878303,,,,0.2999999999992363,,,-0.04779287219878303,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-10,15.41489005,15.48383844,15.0701481,15.1686458,45860608.0,0.0,0.0,16.026634725948156,16.232669636847138,,,,,0.23809523809466174,,16.19302188,16.19302188,-180492733.0,,,3732.4806,-0.011306579251851523,-0.056372549019607754,-0.04506596976775623,,,,0.23809523809466174,,,-0.04506596976775623,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-13,15.0701481,15.24744396,14.82390385,14.95195086,40904480.0,0.0,0.0,15.92428388157214,16.190678857278378,,,,,0.3023255813946344,,16.04527533,16.04527533,-221397213.0,,,3722.513,-0.01232610068475748,-0.05361596009975067,-0.04128985941499319,,,,0.3023255813946344,,,-0.04128985941499319,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-14,15.02089925,15.74978223,14.8731527,15.71038315,53954739.0,0.0,0.0,15.903912383327174,16.17493145703974,,,,,0.9550561797741925,,15.9566274,15.9566274,-167442474.0,,,3820.5395,0.0064365966646606765,-0.018461538461538418,-0.024898135126199095,,,,0.9550561797741925,,,-0.024898135126199095,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-15,15.71038315,15.71038315,15.25729373,15.34594166,36915205.0,0.0,0.0,15.850772314438872,16.147751463694174,,,,,0.19565217391260903,,15.74978223,15.850772314438872,-204357679.0,,,3796.026,0.0017973906101349524,-0.015170670037926715,-0.016968060648061667,,,,0.19565217391260903,,,-0.016968060648061667,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-16,15.41489005,15.78918131,15.37549097,15.52323752,33422459.0,0.0,0.0,15.819578524492313,16.127275596687806,,,,,0.3571428571419954,16.97115371,15.78918131,15.819578524492313,-170935220.0,,,3800.3836,0.0054251231911681685,0.007672634271099765,0.0022475110799315967,,,,0.3571428571419954,,,0.0022475110799315967,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
2025-01-17,15.5626366,16.09452418,15.53308729,15.94677763,54354123.0,0.0,0.0,15.831692725016854,16.121357630566894,,,,,0.7368421052618447,16.69536015,16.09452418,16.09452418,-116581097.0,,,3812.3429,0.02139657470691203,0.05129870129870118,0.029902126591789147,,,,0.7368421052618447,,,0.029902126591789147,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1
