date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2026-04-01,9209.01,9221.274,9124.095,9192.511,3257981100,55796904000.0,,,,,,,,0.010650809751542534,,,,,,,,,
2026-04-02,9162.578,9181.094,8958.982,9015.276,2945019200,49033132000.0,-0.019280368552183513,,,,,,,0.02479210249557373,,,,,,,0.009769922652588914,,
2026-04-03,9025.784,9040.196,8821.501,8844.738,2786873400,44380006000.0,-0.018916558960590968,,,,,,,0.024791132484142997,,,,,,,0.015296222111857993,,
2026-04-07,8867.021,8992.759,8865.051,8944.697,2596873300,42077408000.0,0.011301521876623255,,,,,,,0.014405782888333052,,,,,,,-0.049058235936654815,,
2026-04-08,9144.879,9412.671,9144.879,9412.671,3621929900,63863906000.0,0.05231859726494936,,,,,,,0.02928327427842392,,,,,,,0.047664985069642674,,
2026-04-09,9345.289,9382.221,9294.295,9329.992,3586986500,63365482000.0,-0.008783797925158598,0.01495576127132181,,,,,,0.009460211882665659,,,,,,0.006083399953101811,0.0341569322535169,0.056138719551877436,
2026-04-10,9396.373,9526.783,9396.373,9426.813,3765038300,69267237000.0,0.010377393678365321,0.04564885201517965,,,,,,0.01387875938939409,,,,,,0.010450275645965755,0.02906947677287186,0.07838703654140766,
2026-04-13,9378.56,9462.081,9377.063,9462.081,3253440700,59254109000.0,0.003741243196401678,0.06979777128502862,,,,,,0.009066591532977952,,,,,,0.02355245212563322,-0.047572639359404034,0.008875214496961936,
2026-04-14,9534.452,9599.783,9486.751,9599.783,3825824200,73390205000.0,0.014553035426350558,0.07323736063949382,,,,,,0.011914721910588622,,,,,,0.014536610955249621,-0.03652140097995338,0.023134335305342812,
2026-04-15,9648.737,9671.971,9507.452,9529.43,3775142200,70859440000.0,-0.007328603156967151,0.012404449279062257,,,,,,0.01730421568260354,,,,,,-0.007112318659354841,-0.019176338442314034,-0.042105941816375614,
2026-04-16,9561.212,9684.319,9530.309,9677.103,3482770700,66539546000.0,0.015496519728881886,0.0372037832401142,,,0.04326352817124368,,,0.016160021674008762,-0.054459543694364565,0.04227423613835435,0.3180911525114724,0.12533258316061158,0.6686680008646317,-0.00011020117987810274,0.04587865332141794,-0.03283697101304006,
2026-04-17,9667.565,9821.778,9640.952,9805.801,3666749100,71055461000.0,0.013299228085099424,0.04020319486553925,,,0.05299664143426619,,0.02111611382447767,0.01875603156202832,0.32529287353821745,0.09313165543835655,0.73775075841383,0.18816896454027932,1.0468911470242324,0.020338038210252048,0.017135554523596053,-0.04454432355899962,
2026-04-20,9811.465,9942.76,9786.997,9928.657,4285336300,85257534000.0,0.012528910182860065,0.049310083056782084,,,0.061501540401103005,,0.020175451442967094,0.015915300679054223,-0.11989681123295577,0.2677063090379188,2.1875224358331353,0.4036417891448332,2.2804214303411676,0.025357522373588282,-0.007043678115349561,-0.0022977807720721,
2026-04-21,9876.467,9876.467,9791.572,9862.98,3843634500,75070960000.0,-0.006614892628479363,0.027416973904514252,,,0.04951468554525995,,0.01932666700282562,0.008670211483917,-1.263294825438729,0.11409782842438743,0.8394836617560191,0.19871525348878105,1.0087595345573885,0.013226530558157652,-0.004715363351377788,0.030983744873563035,
2026-04-22,9815.474,9927.354,9775.328,9925.893,3414162700,73255080000.0,0.00637870096056159,0.04160406236259662,,,0.05248682913627056,,0.018863851096366107,0.015552010121808735,-0.08134869267405041,-0.018386843672106967,-0.13823503528267153,0.15334913692563945,0.7911902918697679,0.017191130739619316,0.061108565592918884,0.11898661599457916,
2026-04-23,9913.932,9914.537,9669.415,9716.506,3515074500,71478760000.0,-0.02109502893089832,0.004071776439705133,,,0.02669206828201931,,0.018125022341793043,0.02535024094011895,1.5026336829170581,0.011866857740183034,0.09240780120214072,0.11399357822783651,0.6031753105452785,-0.006425103004205667,0.12116129798325093,0.19882677428493256,
2026-04-24,9675.426,9695.168,9562.438,9629.431,3615975800,76382721000.0,-0.008961554698777463,-0.01798629199185242,,,0.015796703966875825,,0.018781107766810655,0.013880351433389615,-0.4268824155750475,0.04014135805508334,0.3237012877229487,0.18200033373143,0.9919122026408935,-0.02659276828003452,-0.0007974814458008295,0.17396378847567806,
2026-04-27,9614.294,9738.226,9532.57,9732.983,3779212800,71840002000.0,0.010753698738793505,-0.019708002804407432,,,0.025767114557217363,,0.018425452581533986,0.021574035123791413,0.8176223202051575,0.08453588107380772,0.7034109122418436,0.09992736731135565,0.5517174770657267,-0.022546713246672533,-0.03253250394623952,0.1443408185828381,
2026-04-28,9682.04,9683.799,9522.547,9568.064,3364594400,66437118000.0,-0.016944342756994413,-0.029901307718356862,,,0.006944717208135387,,0.017937602651412636,0.016933704816578965,0.030544097673271278,-0.03896228090625731,-0.3309485876029013,0.011589073837247277,0.06573290801316173,-0.02784830726554626,-0.03193625425793101,0.11181981366063176,
2026-04-29,9526.256,9727.887,9526.256,9694.823,3260531400,68001207000.0,0.013248134627862118,-0.023279517520489068,,,0.019912066864442135,,0.018057882547762454,0.021165817924691632,0.7337640022840378,-0.06677234231955498,-0.5806463448263179,0.034773144122837385,0.20304972507842112,-0.025512982746015968,-0.014032756048026895,0.036003175572178914,
2026-04-30,9699.749,9820.055,9698.359,9803.378,3637898100,74270537000.0,0.011197213193061994,0.008940662415069855,0.0664526808833843,,0.030306463156038355,,0.017725373248823815,0.012548102209868794,-0.7460888919869838,0.04472530256421048,0.3947540556268898,0.1282118523307778,0.769678943669147,0.004557426859908456,-0.022059665751627655,-0.09833825277651564,0.1119071569713086
2026-05-06,9864.62,10012.444,9864.563,9983.016,4040947800,85924723000.0,0.018324091960954636,0.036719199711800155,0.10734446732412839,,0.04582876532585045,,0.017350863946747327,0.014991135441073222,-0.35587957077470894,0.1541761637750576,1.3759607728471974,0.28718477678530996,1.7662767992748876,0.014132479221659056,0.058548096448677533,-0.04645274393859167,0.1737825592774771
2026-05-07,10000.214,10247.199,9997.881,10240.66,4450058600,95488115000.0,0.02580823270242183,0.052160473310186584,0.15782513851738744,,0.06740899621865548,,0.016796569896434733,0.024937084168135337,1.5018445693366367,0.2514402094362507,2.3101274928821254,0.3919840031189221,2.4855403953519595,0.025003830673899784,-0.03784902395441847,-0.052036095200733934,0.11247501946049576
2026-05-08,10201.493,10428.069,10169.389,10420.864,4685163800,101391962000.0,0.01759691269898611,0.08912983859639723,0.1650326444819763,,0.07834710462610728,,0.016382820238414177,0.025437123115262805,1.587138534002793,0.2874480220652027,2.670241982478125,0.4249654831840106,2.791349538037514,0.06523346987290123,-0.03811674854029923,-0.05918345439344175,0.12802268305044873
