date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,2337.372,2396.664,2334.697,2395.096,527762490,5468168400.0
2018-01-03,2392.769,2405.262,2383.872,2400.791,494044100,5980963500.0
2018-01-04,2399.566,2416.299,2392.379,2413.472,495415120,5236103800.0
2018-01-05,2412.664,2425.861,2407.285,2422.286,577528820,6132220200.0
2018-01-08,2420.033,2439.885,2413.78,2439.381,543740110,6151526200.0
2018-01-09,2439.236,2445.453,2426.399,2435.421,396918920,4782280600.0
2018-01-10,2439.367,2450.898,2395.433,2410.749,499352680,5905669600.0
2018-01-11,2398.546,2414.459,2390.308,2409.716,465359210,5659789900.0
2018-01-12,2405.687,2411.218,2381.644,2389.108,408473680,4429129900.0
2018-01-15,2391.008,2397.181,2349.299,2360.573,477427210,5934440600.0
2018-01-16,2361.429,2399.047,2355.129,2398.283,391289270,5020576000.0
2018-01-17,2398.554,2403.115,2354.136,2379.12,406720580,5461683800.0
2018-01-18,2376.74,2411.018,2373.917,2409.743,386196940,5538619700.0
2018-01-19,2406.09,2420.812,2384.222,2392.499,405672750,5406488100.0
2018-01-22,2384.437,2393.291,2364.241,2392.139,432796950,4548532900.0
2018-01-23,2381.973,2401.078,2377.039,2400.058,335601470,3865506100.0
2018-01-24,2392.579,2408.637,2377.455,2407.646,359717410,4148456200.0
2018-01-25,2406.66,2438.58,2396.938,2417.409,454909610,5055986300.0
2018-01-26,2411.982,2427.269,2400.795,2405.956,405067200,4986612200.0
2018-01-29,2406.855,2417.437,2377.226,2392.986,391544600,4914983200.0
2018-01-30,2387.015,2403.013,2380.544,2393.745,321377270,4018873300.0
2018-01-31,2367.105,2369.651,2301.475,2316.418,421084860,4762615200.0
2018-02-01,2290.361,2308.456,2213.392,2217.846,495006230,5385592300.0
2018-02-02,2185.43,2197.452,2129.816,2192.016,485439510,4820678000.0
2018-02-05,2155.166,2194.451,2140.8,2181.786,436411450,4246330200.0
2018-02-06,2129.412,2152.547,2055.805,2064.082,483616280,4472733800.0
2018-02-07,2099.082,2121.909,2023.543,2062.117,440153950,4255059400.0
2018-02-08,2054.536,2093.406,2048.242,2083.977,279501480,2675618000.0
2018-02-09,2027.273,2036.96,1977.849,2003.16,389519380,3611939700.0
2018-02-12,2011.986,2082.07,2011.986,2074.294,370150940,3318585300.0
2018-02-13,2082.461,2100.283,2072.09,2076.196,283829600,2728080500.0
2018-02-14,2075.771,2089.994,2066.802,2087.973,200092690,1998509400.0
2018-02-22,2104.838,2137.117,2099.221,2135.941,298490640,3098815300.0
2018-02-23,2133.379,2151.269,2123.827,2150.24,287184070,2996252800.0
2018-02-26,2157.641,2196.307,2155.587,2190.495,354219940,3660347200.0
2018-02-27,2189.154,2191.107,2169.076,2187.497,304852040,3194227500.0
2018-02-28,2171.315,2197.198,2151.872,2188.958,313926210,3209484600.0
2018-03-01,2182.35,2216.66,2174.53,2214.421,310671090,3169226600.0
2018-03-02,2200.955,2215.278,2190.394,2197.142,313239030,3197113900.0
2018-03-05,2195.727,2208.46,2188.851,2203.324,309157240,3024954200.0
2018-03-06,2206.185,2243.107,2197.514,2242.072,365363930,3823649600.0
2018-03-07,2237.2,2246.22,2213.233,2216.675,372977290,3426138500.0
2018-03-08,2215.743,2239.786,2212.733,2239.112,372028690,3017245600.0
2018-03-09,2237.559,2266.231,2231.286,2264.661,336709940,3203709600.0
2018-03-12,2271.097,2306.228,2266.126,2305.053,434390260,4631263100.0
2018-03-13,2300.348,2313.162,2286.273,2288.541,449404330,4432453800.0
2018-03-14,2282.003,2293.834,2267.856,2270.716,327270840,3196556500.0
2018-03-15,2264.206,2272.641,2224.125,2250.47,342470840,3347338900.0
2018-03-16,2246.595,2261.788,2238.092,2240.167,265927730,2585247600.0
2018-03-19,2237.714,2249.166,2224.307,2240.898,251396180,2482939000.0
2018-03-20,2224.692,2248.188,2213.407,2246.9,273270500,2529527600.0
2018-03-21,2249.725,2272.615,2234.761,2239.138,296176830,3012870200.0
2018-03-22,2238.241,2261.658,2229.31,2248.659,281985700,2878948400.0
2018-03-23,2195.936,2213.953,2108.144,2138.067,491046000,4448132900.0
2018-03-26,2127.166,2176.644,2097.705,2174.728,413441610,4197273600.0
2018-03-27,2186.937,2217.248,2186.34,2216.256,398768780,4168925900.0
2018-03-28,2189.524,2209.946,2176.554,2178.685,327898560,3478655500.0
2018-03-29,2178.55,2203.496,2172.432,2200.916,368011510,3570383300.0
2018-03-30,2197.21,2217.212,2192.09,2214.438,301440000,3230862100.0
2018-04-02,2219.998,2238.96,2212.412,2226.977,361136700,4251761700.0
2018-04-03,2196.481,2207.57,2182.217,2198.835,400018590,5057852700.0
2018-04-04,2199.881,2215.28,2194.157,2199.36,335340530,4019805400.0
2018-04-09,2187.885,2201.888,2163.978,2195.676,293096640,3156821500.0
2018-04-10,2191.408,2202.214,2174.942,2201.425,291061770,3196814500.0
2018-04-11,2207.719,2229.386,2203.997,2228.747,311788870,3528116200.0
2018-04-12,2223.053,2229.547,2208.136,2213.904,275589300,3266389500.0
2018-04-13,2217.991,2228.685,2196.891,2203.825,253729070,2964960600.0
2018-04-16,2189.539,2198.421,2158.534,2172.859,252633050,2775048700.0
2018-04-17,2172.798,2182.464,2130.501,2132.76,257020470,2809953300.0
