feature_group,model_name,window_id,feature,importance
all_no_ak,xgb_d3_400_lr003_mcw3,1,open_asof1455,0.021532094106078148
all_no_ak,xgb_d3_400_lr003_mcw3,1,high_asof1455,0.021140985190868378
all_no_ak,xgb_d3_400_lr003_mcw3,1,low_asof1455,0.019967559725046158
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_asof1455,0.024951104074716568
all_no_ak,xgb_d3_400_lr003_mcw3,1,amount_asof1455,0.018597103655338287
all_no_ak,xgb_d3_400_lr003_mcw3,1,n_intraday_bars_asof1455,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,vwap_asof1455,0.01889919675886631
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret1_asof,0.022267064079642296
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret3_asof,0.021276729181408882
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret5_asof,0.024425286799669266
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret20_asof,0.022769400849938393
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ret60_asof,0.021112827584147453
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ma20_gap_asof,0.022631311789155006
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_ma60_gap_asof,0.018671344965696335
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_z20_asof,0.019888585433363914
all_no_ak,xgb_d3_400_lr003_mcw3,1,close_z60_asof,0.027414338663220406
all_no_ak,xgb_d3_400_lr003_mcw3,1,volume_asof1455,0.027969902381300926
all_no_ak,xgb_d3_400_lr003_mcw3,1,peTTM,0.022336559370160103
all_no_ak,xgb_d3_400_lr003_mcw3,1,pbMRQ,0.033076345920562744
all_no_ak,xgb_d3_400_lr003_mcw3,1,psTTM,0.023493830114603043
all_no_ak,xgb_d3_400_lr003_mcw3,1,pcfNcfTTM,0.022373249754309654
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_roeAvg,0.01749894954264164
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_npMargin,0.017329279333353043
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_gpMargin,0.006229532416909933
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_netProfit,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_epsTTM,0.024492355063557625
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_totalShare,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,profit_liqaShare,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_NRTurnRatio,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_NRTurnDays,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_INVTurnRatio,0.023005610331892967
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_INVTurnDays,0.013080555014312267
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_CATurnRatio,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,operation_AssetTurnRatio,0.020730018615722656
all_no_ak,xgb_d3_400_lr003_mcw3,1,growth_YOYEquity,0.010486487299203873
all_no_ak,xgb_d3_400_lr003_mcw3,1,growth_YOYAsset,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,growth_YOYNI,0.0083184614777565
all_no_ak,xgb_d3_400_lr003_mcw3,1,growth_YOYEPSBasic,0.014207713305950165
all_no_ak,xgb_d3_400_lr003_mcw3,1,growth_YOYPNI,0.020314490422606468
all_no_ak,xgb_d3_400_lr003_mcw3,1,solvency_currentRatio,0.0
all_no_ak,xgb_d3_400_lr003_mcw3,1,solvency_quickRatio,0.03458762168884277
all_no_ak,xgb_d3_400_lr003_mcw3,1,solvency_cashRatio,0.00937704835087061
