date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2018-01-02,sz.002311,21.132139,31.975649,5.666283,1.067144,-167.411881
2018-01-03,sz.002311,21.09513,31.91965,5.65636,1.065276,-167.11869
2018-01-04,sz.002311,20.9285895,31.667653,5.611705,1.056865,-165.799332
2018-01-05,sz.002311,20.688031,31.303657,5.547202,1.044718,-163.893593
2018-01-08,sz.002311,20.4474725,30.939661,5.4827,1.03257,-161.987853
2018-01-09,sz.002311,21.21540925,32.101648,5.688611,1.071349,-168.07156
2018-01-10,sz.002311,20.6325175,31.219658,5.532317,1.041914,-163.453807
2018-01-11,sz.002311,20.47522925,30.98166,5.490142,1.033971,-162.207746
2018-01-12,sz.002311,20.5955085,31.163658,5.522394,1.040045,-163.160616
2018-01-15,sz.002311,20.25317525,30.645664,5.430602,1.022758,-160.448602
2018-01-16,sz.002311,20.62326525,31.205658,5.529836,1.041447,-163.380509
2018-01-17,sz.002311,20.14214825,30.477666,5.400831,1.017151,-159.56903
2018-01-18,sz.002311,20.17915725,30.533665,5.410755,1.01902,-159.862221
2018-01-19,sz.002311,20.2254185,30.603664,5.423159,1.021356,-160.228709
2018-01-22,sz.002311,20.71578775,31.345656,5.554645,1.046119,-164.113486
2018-01-23,sz.002311,20.95634625,31.709652,5.619147,1.058267,-166.019225
2018-01-24,sz.002311,20.72504,31.445419,5.572323,1.049449,-164.635806
2018-01-25,sz.002311,20.77130125,31.51561,5.584762,1.051791,-165.003296
2018-01-26,sz.002311,21.36344525,32.41405,5.743971,1.081775,-169.707177
2018-01-29,sz.002311,21.46522,32.56847,5.771335,1.086929,-170.515656
2018-01-30,sz.002311,21.09513,32.006945,5.671829,1.068189,-167.575731
2018-01-31,sz.002311,20.762049,31.501572,5.582274,1.051323,-164.929798
2018-02-01,sz.002311,20.4474725,31.024275,5.497694,1.035394,-162.430862
2018-02-02,sz.002311,20.391959,30.940046,5.482768,1.032583,-161.989873
2018-02-05,sz.002311,20.5214905,31.13658,5.517595,1.039142,-163.018847
2018-02-06,sz.002311,19.82757175,30.08372,5.331022,1.004004,-157.506487
2018-02-07,sz.002311,19.3372025,29.339699,5.199177,0.979173,-153.611087
2018-02-08,sz.002311,19.58701325,29.718729,5.266343,0.991823,-155.595536
2018-02-09,sz.002311,18.69879725,28.371068,5.027529,0.946846,-148.539716
2018-02-12,sz.002311,19.61477,29.760843,5.273806,0.993228,-155.81603
2018-02-13,sz.002311,19.8923375,30.181987,5.348435,1.007283,-158.020974
2018-02-14,sz.002311,20.0033645,30.350445,5.378287,1.012905,-158.902952
2018-02-22,sz.002311,20.539995,31.164657,5.522571,1.040079,-163.165843
2018-02-23,sz.002311,20.60476075,31.262923,5.539984,1.043358,-163.68033
2018-02-26,sz.002311,20.86382375,31.655991,5.609638,1.056476,-165.738278
2018-02-27,sz.002311,20.41971575,30.982161,5.490231,1.033988,-162.210368
2018-02-28,sz.002311,20.67877875,29.38508,5.559885,1.071381,-164.268315
2018-03-01,sz.002311,21.0026075,29.845249,5.646953,1.088159,-166.84075
2018-03-02,sz.002311,20.910085,29.713772,5.622076,1.083365,-166.105768
2018-03-05,sz.002311,19.873833,28.241231,5.34346,1.029676,-157.873978
2018-03-06,sz.002311,21.0026075,29.845249,5.646953,1.088159,-166.84075
2018-03-07,sz.002311,20.6695265,29.371932,5.557398,1.070901,-164.194817
2018-03-08,sz.002311,20.72504,29.450818,5.572323,1.073778,-164.635806
2018-03-09,sz.002311,21.38194975,30.384304,5.748946,1.107812,-169.854173
2018-03-12,sz.002311,21.41895875,30.436895,5.758897,1.10973,-170.148165
2018-03-13,sz.002311,21.43746325,30.46319,5.763872,1.110689,-170.295162
2018-03-14,sz.002311,21.19690475,30.12135,5.699193,1.098225,-168.38421
2018-03-15,sz.002311,21.0026075,29.845249,5.646953,1.088159,-166.84075
2018-03-16,sz.002311,21.34494075,30.331713,5.738996,1.105895,-169.56018
2018-03-19,sz.002311,21.206157,30.134498,5.701681,1.098705,-168.457708
2018-03-20,sz.002311,21.46522,30.502633,5.771335,1.112127,-170.515656
2018-03-21,sz.002311,21.09513,29.976726,5.671829,1.092952,-167.575731
2018-03-22,sz.002311,21.80755325,30.989098,5.863378,1.129863,-173.235087
2018-03-23,sz.002311,21.28942725,30.252827,5.72407,1.103019,-169.119192
2018-03-26,sz.002311,22.06661625,31.357233,5.933032,1.143286,-175.293034
2018-03-27,sz.002311,22.8530575,32.474786,6.144482,1.184032,-181.540375
2018-03-28,sz.002311,22.21465225,31.567596,5.972834,1.150955,-176.469004
2018-03-29,sz.002311,21.86306675,31.067984,5.878304,1.132739,-173.676075
2018-03-30,sz.002311,22.3719405,31.791107,6.015124,1.159105,-177.718472
2018-04-02,sz.002311,23.0381025,32.73774,6.194235,1.193619,-183.010338
2018-04-03,sz.002311,23.52847175,33.434567,6.32608,1.219025,-186.905738
2018-04-04,sz.002311,22.89931875,32.540525,6.15692,1.186428,-181.907866
2018-04-09,sz.002311,22.9270755,32.579968,6.164383,1.187866,-182.12836
2018-04-10,sz.002311,23.574733,33.500306,6.338518,1.221422,-187.273229
2018-04-11,sz.002311,24.56472375,34.907108,6.604696,1.272714,-195.137529
2018-04-12,sz.002311,24.34266975,34.591564,6.544992,1.261209,-193.373574
2018-04-13,sz.002311,24.129868,34.289167,6.487777,1.250184,-191.683117
2018-04-16,sz.002311,23.49146275,33.381977,6.316129,1.217108,-186.611746
2018-04-17,sz.002311,22.54773325,32.040913,6.062389,1.168212,-179.114937
2018-04-18,sz.002311,22.834553,32.448491,6.139506,1.183073,-181.393379
2018-04-19,sz.002311,22.5199765,32.00147,6.054926,1.166774,-178.894442
2018-04-20,sz.002311,22.390445,31.663512,5.903752,1.174108,-234.77095
2018-04-23,sz.002311,22.2054,31.40183,5.85496,1.164404,-232.830694
2018-04-24,sz.002311,22.75128275,32.173792,5.998895,1.193029,-238.554449
2018-04-25,sz.002311,22.2054,31.40183,5.85496,1.164404,-232.830694
2018-04-26,sz.002311,22.1868955,31.375662,5.850081,1.163434,-232.636669
2018-04-27,sz.002311,22.8530575,31.212698,5.929872,1.135789,236.346963
2018-05-02,sz.002311,22.612499,30.884144,5.867452,1.123833,233.8591
2018-05-03,sz.002311,22.25166125,30.391311,5.773823,1.105899,230.127306
2018-05-04,sz.002311,22.62175125,30.89678,5.869853,1.124293,233.954787
2018-05-07,sz.002311,22.94558,31.339065,5.95388,1.140387,237.303833
2018-05-08,sz.002311,22.8900665,31.263245,5.939475,1.137628,236.729711
2018-05-09,sz.002311,23.5192195,32.122542,6.102727,1.168897,243.236429
2018-05-10,sz.002311,23.63949875,32.286819,6.133936,1.174874,244.480361
2018-05-11,sz.002311,23.34342675,31.882444,6.057112,1.16016,241.418376
2018-05-14,sz.002311,23.19539075,31.680257,6.0187,1.152802,239.887383
2018-05-15,sz.002311,23.130625,31.610496,6.005447,1.150264,239.359147
2018-05-16,sz.002311,23.1861385,31.690993,6.02074,1.153193,239.968677
2018-05-17,sz.002311,23.08436375,31.556322,5.995155,1.148293,238.948935
2018-05-18,sz.002311,23.2601565,31.801244,6.041685,1.157205,240.803515
2018-05-21,sz.002311,23.130625,31.624149,6.00804,1.150761,239.462525
2018-05-22,sz.002311,22.8530575,31.249392,5.936843,1.137124,236.624811
2018-05-23,sz.002311,22.760535,31.124816,5.913176,1.132591,235.681509
2018-05-24,sz.002311,22.51072425,30.784519,5.848525,1.120208,233.104732
2018-05-25,sz.002311,21.8168055,29.837206,5.668552,1.085736,225.93154
2018-05-28,sz.002311,22.168391,30.318677,5.760023,1.103256,229.577311
2018-05-29,sz.002311,22.242409,30.421374,5.779534,1.106993,230.354943
2018-05-30,sz.002311,22.45521075,30.713592,5.83505,1.117627,232.56766
2018-05-31,sz.002311,22.760535,31.131645,5.914473,1.132839,235.733213
2018-06-01,sz.002311,22.4829675,30.752818,5.842503,1.119054,232.864689
2018-06-04,sz.002311,22.4829675,30.75284,5.842507,1.119055,232.864851
2018-06-05,sz.002311,22.65876025,30.993739,5.888273,1.127821,234.688972
2018-06-06,sz.002311,21.99259825,30.082867,5.715224,1.094675,227.791723
2018-06-07,sz.002311,22.057364,30.171534,5.732069,1.097902,228.463122
2018-06-08,sz.002311,22.08512075,30.210208,5.739416,1.099309,228.755968
2018-06-11,sz.002311,20.90083275,28.590385,5.431678,1.040366,216.490436
2018-06-12,sz.002311,21.51148125,29.426179,5.590464,1.070779,222.819184
2018-06-13,sz.002311,21.8168055,29.844587,5.669954,1.086005,225.987428
2018-06-14,sz.002311,21.14139125,28.921422,5.494569,1.052412,218.997093
2018-06-15,sz.002311,21.1506435,28.934079,5.496974,1.052873,219.092934
2018-06-19,sz.002311,20.72504,28.351853,5.386361,1.031686,214.68424
2018-06-20,sz.002311,21.021112,28.746423,5.461322,1.046044,217.671976
2018-06-21,sz.002311,20.40121125,27.898707,5.300271,1.015197,211.252952
2018-06-22,sz.002311,20.67877875,28.278281,5.372384,1.029009,214.127142
2018-06-25,sz.002311,20.12364375,27.519133,5.228158,1.001385,208.378762
2018-06-26,sz.002311,19.88308525,27.190168,5.165661,0.989414,205.887798
2018-06-27,sz.002311,19.92009425,27.240778,5.175276,0.991256,206.271023
2018-06-28,sz.002311,19.3022789,26.089403,4.956535,0.949359,197.552647
2018-06-29,sz.002311,19.7516045,26.696722,5.071915,0.971458,202.151351
2018-07-02,sz.002311,19.0776161,25.785744,4.898845,0.938309,195.253296
2018-07-03,sz.002311,19.096338,25.811331,4.903706,0.93924,195.447046
2018-07-04,sz.002311,19.096338,25.811331,4.903706,0.93924,195.447046
2018-07-05,sz.002311,18.347462,24.799207,4.71142,0.90241,187.783097
2018-07-06,sz.002311,18.65637335,25.216923,4.790778,0.91761,190.946104
2018-07-09,sz.002311,19.3958884,26.216871,4.980751,0.953997,198.517853
2018-07-10,sz.002311,18.99336755,25.673055,4.877436,0.934208,194.400005
2018-07-11,sz.002311,18.71253905,25.293732,4.805371,0.920405,191.527717
2018-07-12,sz.002311,19.40524935,26.230157,4.983275,0.95448,198.618453
2018-07-13,sz.002311,19.845214,26.824867,5.09626,0.976121,203.121686
2018-07-16,sz.002311,19.9388235,26.951444,5.120307,0.980727,204.080142
2018-07-17,sz.002311,19.9949892,27.027787,5.134811,0.983505,204.658225
2018-07-18,sz.002311,20.1822082,27.28136,5.182986,0.992732,206.578314
2018-07-19,sz.002311,20.032433,27.079034,5.144547,0.98537,205.046277
2018-07-20,sz.002311,20.09795965,27.167994,5.161448,0.988607,205.719889
2018-07-23,sz.002311,20.09795965,27.167994,5.161448,0.988607,205.719889
2018-07-24,sz.002311,19.9949892,27.028864,5.135016,0.983544,204.666377
2018-07-25,sz.002311,19.62991215,26.535364,5.04126,0.965587,200.929529
2018-07-26,sz.002311,19.64863405,26.560754,5.046083,0.96651,201.121787
2018-07-27,sz.002311,19.8826578,26.877395,5.106239,0.978033,203.519435
2018-07-30,sz.002311,19.21803035,25.978956,4.935552,0.94534,196.716327
2018-07-31,sz.002311,19.5643855,26.447203,5.02451,0.962379,200.261958
2018-08-01,sz.002311,19.16186465,25.903107,4.921142,0.94258,196.141984
2018-08-02,sz.002311,19.2461132,26.017114,4.942801,0.946728,197.005267
2018-08-03,sz.002311,18.76870475,25.371748,4.820193,0.923244,192.118463
2018-08-06,sz.002311,17.973024,24.296142,4.615846,0.884104,183.973825
2018-08-07,sz.002311,18.160243,24.54928,4.663938,0.893316,185.890618
2018-08-08,sz.002311,18.3287401,24.777289,4.707256,0.901613,187.617132
2018-08-09,sz.002311,18.6844562,25.25825,4.79863,0.919114,191.259036
2018-08-10,sz.002311,18.99336755,25.676073,4.878009,0.934318,194.422855
2018-08-13,sz.002311,18.9278409,25.588184,4.861312,0.93112,193.757344
2018-08-14,sz.002311,18.7967876,25.411913,4.827823,0.924706,192.422599
2018-08-15,sz.002311,18.5534029,25.082874,4.765312,0.912732,189.931071
2018-08-16,sz.002311,17.9543021,24.272941,4.611438,0.88326,183.798138
2018-08-17,sz.002311,17.96366305,24.285596,4.613843,0.883721,183.893966
2018-08-20,sz.002311,17.98238495,24.310907,4.618651,0.884642,184.085622
2018-08-21,sz.002311,17.785805,24.045145,4.568161,0.874971,182.073234
2018-08-22,sz.002311,17.62666885,23.830004,4.527288,0.867142,180.444158
2018-08-23,sz.002311,17.9355802,24.24763,4.60663,0.882339,183.606482
2018-08-24,sz.002311,18.26321345,24.690567,4.69078,0.898457,186.960463
2018-08-27,sz.002311,18.41298865,24.893052,4.729249,0.905825,188.493711
2018-08-28,sz.002311,18.20704775,24.614635,4.676354,0.895694,186.385495
2018-08-29,sz.002311,18.7031781,24.520689,4.61464,0.885188,27.507936
2018-08-30,sz.002311,18.48787625,24.238419,4.561519,0.874998,27.191278
