date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2026-01-08,52.99,-1.91,-84502270.0,-16.74,-27184584.0,-5.39,-57317686.0,-11.36,37142190.0,7.36,47360082.0,9.38
2026-01-09,53.51,0.98,22761301.0,4.54,22699572.0,4.53,61729.0,0.01,38130529.0,7.6,-60891831.0,-12.14
2026-01-12,52.98,-0.99,-41988529.0,-9.98,-12298216.0,-2.92,-29690313.0,-7.06,21422176.0,5.09,20566354.0,4.89
2026-01-13,52.76,-0.42,-33474301.0,-9.33,-9174191.0,-2.56,-24300110.0,-6.77,7683335.0,2.14,25790967.0,7.19
2026-01-14,53.02,0.49,12034452.0,2.71,-11321292.0,-2.55,23355744.0,5.25,-16737105.0,-3.76,4702652.0,1.06
2026-01-15,53.63,1.15,-2902898.0,-0.64,-867597.0,-0.19,-2035301.0,-0.45,12073381.0,2.66,-9170481.0,-2.02
2026-01-16,53.0,-1.17,-16414728.0,-3.83,7450448.0,1.74,-23865176.0,-5.57,-14094726.0,-3.29,30509454.0,7.12
2026-01-19,53.07,0.13,-21672848.0,-4.32,-10638424.0,-2.12,-11034424.0,-2.2,8853796.0,1.76,12819051.0,2.55
2026-01-20,52.35,-1.36,1756948.0,0.38,1036555.0,0.22,720393.0,0.16,-8595958.0,-1.85,6839011.0,1.47
2026-01-21,51.74,-1.17,6516905.0,1.12,-20157319.0,-3.45,26674224.0,4.57,-12860326.0,-2.2,6343420.0,1.09
2026-01-22,51.44,-0.58,3768915.0,0.72,-9484735.0,-1.8,13253650.0,2.52,-59345846.0,-11.29,55576932.0,10.58
2026-01-23,51.03,-0.8,13672627.0,2.27,11794931.0,1.96,1877696.0,0.31,-29276712.0,-4.86,15604087.0,2.59
2026-01-26,51.92,1.74,24976032.0,3.8,738050.0,0.11,24237982.0,3.69,-19959043.0,-3.04,-5016987.0,-0.76
2026-01-27,50.6,-2.54,12662779.0,2.78,19298101.0,4.24,-6635322.0,-1.46,-5227552.0,-1.15,-7435227.0,-1.63
2026-01-28,50.21,-0.77,6628686.0,0.78,-1092042.0,-0.13,7720728.0,0.91,-3065584.0,-0.36,-3563088.0,-0.42
2026-01-29,51.9,3.37,-33639809.0,-4.63,1171462.0,0.16,-34811271.0,-4.79,26488000.0,3.64,7151812.0,0.98
2026-01-30,51.51,-0.75,3804936.0,0.73,-730027.0,-0.14,4534963.0,0.88,20942074.0,4.04,-24747010.0,-4.78
2026-02-02,51.21,-0.58,5855711.0,1.26,260103.0,0.06,5595608.0,1.2,18291418.0,3.93,-24147130.0,-5.19
2026-02-03,51.53,0.62,24683381.0,7.16,6388819.0,1.85,18294562.0,5.3,24366381.0,7.06,-49049762.0,-14.22
2026-02-04,53.67,4.15,-17050550.0,-2.14,4469322.0,0.56,-21519872.0,-2.7,-9880064.0,-1.24,26930619.0,3.38
2026-02-05,54.45,1.45,-40516344.0,-5.36,2935227.0,0.39,-43451571.0,-5.74,37636396.0,4.97,2879950.0,0.38
2026-02-06,53.4,-1.93,11329332.0,2.64,-25941007.0,-6.05,37270339.0,8.7,-7866885.0,-1.84,-3462447.0,-0.81
2026-02-09,53.8,0.75,-50921293.0,-8.75,-5129476.0,-0.88,-45791817.0,-7.87,36888855.0,6.34,14032437.0,2.41
2026-02-10,53.97,0.32,1688753.0,0.59,-4435857.0,-1.56,6124610.0,2.15,-19357968.0,-6.79,17669214.0,6.2
2026-02-11,54.49,0.96,20855756.0,6.32,1852944.0,0.56,19002812.0,5.76,-22037146.0,-6.68,1181390.0,0.36
2026-02-12,53.95,-0.99,-447863.0,-0.19,6205515.0,2.69,-6653378.0,-2.89,-23078569.0,-10.02,23526432.0,10.21
2026-02-13,53.28,-1.24,-11323788.0,-2.89,19454991.0,4.96,-30778779.0,-7.85,1371407.0,0.35,9952382.0,2.54
2026-02-24,53.19,-0.17,-6246187.0,-1.86,6831212.0,2.03,-13077399.0,-3.9,-16242847.0,-4.84,22489033.0,6.7
2026-02-25,54.36,2.2,-24864096.0,-7.24,-14226514.0,-4.14,-10637582.0,-3.1,31486793.0,9.17,-6622697.0,-1.93
2026-02-26,53.58,-1.43,-34391775.0,-10.41,14358338.0,4.34,-48750113.0,-14.75,18460652.0,5.59,15931123.0,4.82
2026-02-27,54.81,2.3,-6600669.0,-2.13,1345601.0,0.43,-7946270.0,-2.57,13606583.0,4.4,-7005914.0,-2.26
2026-03-02,54.21,-1.09,-27577608.0,-6.16,-11663491.0,-2.61,-15914117.0,-3.56,47871572.0,10.7,-20293964.0,-4.53
2026-03-03,54.05,-0.3,-60694823.0,-10.43,-69442233.0,-11.93,8747410.0,1.5,51066815.0,8.77,9628008.0,1.65
2026-03-04,54.3,0.46,26780878.0,6.01,1871658.0,0.42,24909220.0,5.59,-11376099.0,-2.55,-15404778.0,-3.46
2026-03-05,52.94,-2.5,5338012.0,1.25,974956.0,0.23,4363056.0,1.03,-2673682.0,-0.63,-2664332.0,-0.63
2026-03-06,55.5,4.84,36895252.0,6.62,6733865.0,1.21,30161387.0,5.41,16186538.0,2.9,-53081791.0,-9.52
2026-03-09,54.77,-1.32,71618122.0,11.57,10399644.0,1.68,61218478.0,9.89,42134347.0,6.81,-113752475.0,-18.38
2026-03-10,54.32,-0.82,18627184.0,5.62,20083419.0,6.06,-1456235.0,-0.44,11096580.0,3.35,-29723764.0,-8.97
2026-03-11,55.04,1.33,20473215.0,5.68,27669439.0,7.68,-7196224.0,-2.0,20935367.0,5.81,-41408582.0,-11.49
2026-03-12,56.5,2.65,13145337.0,2.1,7996879.0,1.28,5148458.0,0.82,43157958.0,6.9,-56303295.0,-9.0
2026-03-13,56.51,0.02,4074247.0,0.94,7750209.0,1.79,-3675962.0,-0.85,-17487051.0,-4.04,13412805.0,3.1
2026-03-16,57.74,2.18,-37419388.0,-5.09,6885846.0,0.94,-44305234.0,-6.03,17235592.0,2.35,20183802.0,2.75
2026-03-17,55.84,-3.29,-16261382.0,-3.4,-30216277.0,-6.32,13954895.0,2.92,-36680079.0,-7.67,52941461.0,11.07
2026-03-18,55.51,-0.59,-34571040.0,-7.78,659577.0,0.15,-35230617.0,-7.93,-3151262.0,-0.71,37722302.0,8.49
2026-03-19,54.94,-1.03,-24857819.0,-6.22,-7947455.0,-1.99,-16910364.0,-4.23,18432265.0,4.61,6425553.0,1.61
2026-03-20,54.87,-0.13,-28713159.0,-7.76,-5852889.0,-1.58,-22860270.0,-6.18,-15638346.0,-4.22,44351505.0,11.98
2026-03-23,51.96,-5.3,-82620602.0,-10.49,-43476155.0,-5.52,-39144447.0,-4.97,40280033.0,5.11,42340569.0,5.37
2026-03-24,52.02,0.12,-5812134.0,-1.59,-1286774.0,-0.35,-4525360.0,-1.24,-14816685.0,-4.06,20628819.0,5.65
2026-03-25,52.48,0.88,29313676.0,8.96,4084806.0,1.25,25228870.0,7.71,9694984.0,2.96,-39008660.0,-11.92
2026-03-26,51.65,-1.58,-9175090.0,-2.83,-16560493.0,-5.11,7385403.0,2.28,-13211323.0,-4.07,22386412.0,6.9
2026-03-27,52.06,0.79,-1409282.0,-0.41,-13723937.0,-3.99,12314655.0,3.58,27558415.0,8.01,-26149132.0,-7.6
2026-03-30,50.65,-2.71,-134413.0,-0.04,14113859.0,4.06,-14248272.0,-4.1,-7144693.0,-2.05,7279106.0,2.09
2026-03-31,49.81,-1.66,-1467607.0,-0.53,-1491159.0,-0.54,23552.0,0.01,1091730.0,0.39,375877.0,0.14
2026-04-01,50.79,1.97,-5566925.0,-2.11,-4290235.0,-1.62,-1276690.0,-0.48,-36021344.0,-13.62,41588269.0,15.73
2026-04-02,53.02,4.39,-25519366.0,-3.98,5022340.0,0.78,-30541706.0,-4.77,-63154711.0,-9.86,88674079.0,13.84
2026-04-03,51.85,-2.21,-2745037.0,-1.35,-925057.0,-0.46,-1819980.0,-0.9,11009746.0,5.43,-8264709.0,-4.08
2026-04-07,50.26,-3.07,18468412.0,4.39,5376324.0,1.28,13092088.0,3.11,-7063319.0,-1.68,-11405092.0,-2.71
2026-04-08,50.91,1.29,-1620843.0,-0.41,287001.0,0.07,-1907844.0,-0.48,-21888960.0,-5.49,23509803.0,5.9
2026-04-09,50.0,-1.79,-3026157.0,-0.67,-2392702.0,-0.53,-633455.0,-0.14,-63285594.0,-14.0,66311752.0,14.66
2026-04-10,48.7,-2.6,-89164316.0,-10.44,-38760317.0,-4.54,-50403999.0,-5.9,28539376.0,3.34,60624938.0,7.1
2026-04-13,48.08,-1.27,-74447974.0,-14.01,5519239.0,1.04,-79967213.0,-15.05,17904820.0,3.37,56543154.0,10.64
2026-04-14,48.31,0.48,-9936269.0,-1.9,-11201749.0,-2.14,1265480.0,0.24,-1142942.0,-0.22,11079212.0,2.12
2026-04-15,49.56,2.59,58844846.0,11.52,1091038.0,0.21,57753808.0,11.31,-19753241.0,-3.87,-39091605.0,-7.65
2026-04-16,49.22,-0.69,-12244381.0,-4.25,-1496794.0,-0.52,-10747587.0,-3.73,5965239.0,2.07,6279142.0,2.18
2026-04-17,48.09,-2.3,-11422874.0,-3.2,-10045131.0,-2.81,-1377743.0,-0.39,19006259.0,5.32,-7583386.0,-2.12
2026-04-20,47.85,-0.5,-18311311.0,-6.97,-16004237.0,-6.09,-2307074.0,-0.88,16142788.0,6.14,2168523.0,0.83
2026-04-21,48.42,1.19,37337283.0,10.3,11918985.0,3.29,25418298.0,7.01,11208415.0,3.09,-48545698.0,-13.4
2026-04-22,47.05,-2.83,-41340847.0,-6.45,-29787393.0,-4.65,-11553454.0,-1.8,12970518.0,2.02,28370330.0,4.43
2026-04-23,46.84,-0.45,-2106123.0,-0.91,-3126990.0,-1.35,1020867.0,0.44,-5921036.0,-2.56,8027160.0,3.47
2026-04-24,47.13,0.62,14920195.0,7.48,6626373.0,3.32,8293822.0,4.16,8160603.0,4.09,-23080799.0,-11.57
2026-04-27,46.53,-1.27,-16642083.0,-4.9,-8391853.0,-2.47,-8250230.0,-2.43,27765817.0,8.17,-11123734.0,-3.27
2026-04-28,49.12,5.57,14319497.0,1.48,10495581.0,1.08,3823916.0,0.39,-368032.0,-0.04,-13951456.0,-1.44
2026-04-29,49.81,1.4,62797564.0,10.24,14995929.0,2.44,47801635.0,7.79,2835174.0,0.46,-65632736.0,-10.7
2026-04-30,49.98,0.34,18886585.0,3.35,-10598497.0,-1.88,29485082.0,5.24,1786466.0,0.32,-20673051.0,-3.67
2026-05-06,48.27,-3.42,59855543.0,7.28,1488128.0,0.18,58367415.0,7.1,-107315200.0,-13.05,47459663.0,5.77
2026-05-07,47.4,-1.8,1962237.0,0.36,7646516.0,1.41,-5684279.0,-1.05,-13222837.0,-2.45,11260600.0,2.08
2026-05-08,46.5,-1.9,-1541681.0,-0.26,-7259873.0,-1.25,5718192.0,0.98,19775003.0,3.4,-18233322.0,-3.13
2026-05-11,46.41,-0.19,-38472321.0,-4.69,-179073.0,-0.02,-38293248.0,-4.67,15539184.0,1.89,22933126.0,2.8
