date,open,high,low,close,volume
2026-04-01,26.35,26.45,26.15,26.42,54015212
2026-04-02,26.45,26.66,25.92,26.09,53972823
2026-04-03,26.09,26.7,25.91,26.0,59716193
2026-04-07,25.97,25.99,25.45,25.54,53210252
2026-04-08,26.0,26.61,26.0,26.58,83300042
2026-04-09,26.45,26.45,25.85,25.96,65467579
2026-04-10,26.11,26.58,26.05,26.36,60710220
2026-04-13,26.0,26.0,25.56,25.89,68331800
2026-04-14,26.15,26.25,25.83,26.17,58652801
2026-04-15,26.37,27.31,26.33,26.86,130686319
2026-04-16,27.0,27.06,26.41,26.87,84556432
2026-04-17,26.94,27.08,26.63,26.81,71154137
2026-04-20,26.86,27.3,26.67,27.24,100772964
2026-04-21,27.29,27.35,26.9,27.03,67187380
2026-04-22,27.06,27.32,26.84,27.01,99119692
2026-04-23,27.2,27.47,26.6,26.95,99598162
2026-04-24,26.83,27.14,26.53,26.54,66678788
2026-04-27,26.52,26.52,26.17,26.23,56543790
2026-04-28,26.15,26.35,25.86,26.07,64408364
2026-04-29,26.26,26.64,26.24,26.62,86431328
2026-04-30,26.59,26.59,25.91,25.97,97852463
2026-05-06,25.99,26.56,25.99,26.22,133987112
2026-05-07,26.29,26.47,26.06,26.44,111444741
2026-05-08,26.5,26.51,25.88,26.08,109511942
2026-05-11,26.21,27.82,26.2,26.85,245722533
2026-05-12,26.86,27.36,26.7,26.9,178898014
2026-05-13,26.89,28.4,26.86,28.02,247854979
2026-05-14,28.41,28.48,27.26,27.27,185762343
2026-05-15,27.28,27.55,26.34,26.48,147833738
2026-05-18,26.46,26.7,26.2,26.49,81067115
2026-05-19,26.51,27.14,26.3,26.97,108439302
2026-05-20,26.98,27.24,26.46,26.53,89405638
2026-05-21,26.52,26.66,25.63,25.66,119694959
