date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2025-01-02,5504.211,5594.35,5372.341,5425.055,4034354300,39925351000.0
2025-01-03,5438.78,5453.643,5203.324,5209.926,4047343700,38676258000.0
2025-01-06,5191.072,5247.474,5058.542,5170.612,2995131100,28768212000.0
2025-01-07,5184.503,5354.757,5184.503,5354.757,3833093000,35142330000.0
2025-01-08,5339.932,5418.508,5186.058,5381.683,5252319500,45648176000.0
2025-01-09,5355.627,5473.517,5346.671,5444.853,5456074900,46636150000.0
2025-01-10,5435.454,5511.031,5315.58,5315.58,5939397900,51086371000.0
2025-01-13,5235.141,5379.548,5174.435,5300.071,4627240700,42319568000.0
2025-01-14,5327.885,5643.05,5327.885,5643.05,4862087200,50415227000.0
2025-01-15,5658.503,5689.776,5599.979,5617.932,3978947100,46463567000.0
2025-01-16,5644.585,5735.542,5577.945,5648.976,6155584400,58324543000.0
2025-01-17,5639.26,5676.824,5593.413,5637.852,4790596400,50008309000.0
2025-01-20,5672.288,5721.877,5641.736,5707.894,4565310600,48809183000.0
2025-01-21,5738.269,5748.83,5639.895,5730.871,4346751900,53800314000.0
2025-01-22,5694.039,5732.154,5661.657,5687.137,4979601700,51698101000.0
2025-01-23,5740.981,5823.372,5684.283,5684.283,5156501400,57535101000.0
2025-01-24,5654.876,5767.561,5620.657,5765.933,4580266800,53363439000.0
2025-01-27,5770.418,5785.738,5629.356,5629.356,3759708000,43908458000.0
2025-02-05,5680.322,5735.573,5654.58,5708.716,4619213400,51188986000.0
2025-02-06,5694.727,5915.141,5688.851,5915.141,5542290900,64034697000.0
2025-02-07,5910.965,6052.504,5893.9,5988.289,6309850400,74567010000.0
2025-02-10,5995.217,6073.17,5944.345,6073.17,5636366900,61228871000.0
2025-02-11,6068.7,6112.768,6009.324,6086.995,6137051200,65191214000.0
2025-02-12,6064.745,6174.746,6052.461,6174.746,5522746500,62994121000.0
2025-02-13,6184.943,6185.577,6050.366,6050.366,5896763000,65285514000.0
2025-02-14,6028.632,6049.0,5975.973,6007.029,5156263000,56226191000.0
2025-02-17,6015.13,6193.042,6015.13,6193.042,5498013900,63686232000.0
2025-02-18,6182.916,6217.052,6056.779,6082.14,5544400900,64603645000.0
2025-02-19,6078.022,6332.894,6075.183,6332.894,5177139700,71114580000.0
2025-02-20,6335.949,6489.513,6322.847,6474.723,5781562000,81640683000.0
2025-02-21,6454.567,6571.284,6440.904,6571.284,6192683900,84346517000.0
2025-02-24,6574.69,6662.036,6496.126,6594.043,6156103200,86378828000.0
2025-02-25,6488.544,6707.599,6481.429,6644.527,5905524200,84805255000.0
2025-02-26,6663.855,6811.562,6663.765,6772.837,6311964000,93132428000.0
2025-02-27,6770.311,6776.959,6594.412,6728.078,5877451800,85728614000.0
2025-02-28,6690.926,6690.926,6398.998,6411.347,5172894300,70309724000.0
2025-03-03,6423.053,6547.684,6364.249,6424.297,4278912000,59086916000.0
2025-03-04,6381.401,6609.272,6381.401,6609.237,4038035100,58006885000.0
2025-03-05,6614.54,6726.024,6578.497,6721.806,4827113000,66686060000.0
