date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2025-01-02,5504.211,5594.35,5372.341,5425.055,4034354300,39925351000.0,,,,,,,,0.04132444310590122,,,,,,,,,
2025-01-03,5438.78,5453.643,5203.324,5209.926,4047343700,38676258000.0,-0.03965471317802305,,,,,,,0.04810751742539976,,,,,,,0.07156960679504432,,
2025-01-06,5191.072,5247.474,5058.542,5170.612,2995131100,28768212000.0,-0.007545980499531146,,,,,,,0.03734910177675688,,,,,,,0.05393773307685057,,
2025-01-07,5184.503,5354.757,5184.503,5354.757,3833093000,35142330000.0,0.035613772605641136,,,,,,,0.03283902044226794,,,,,,,0.06431585441758192,,
2025-01-08,5339.932,5418.508,5186.058,5381.683,5252319500,45648176000.0,0.005028426126526542,,,,,,,0.04482209801741521,,,,,,,0.038477651928495726,,
2025-01-09,5355.627,5473.517,5346.671,5444.853,5456074900,46636150000.0,0.011737963755947822,0.003649363923499349,,,,,,0.023724294986543937,,,,,,0.01425504681201305,-0.009285480616769481,0.23875185188197157,
2025-01-10,5435.454,5511.031,5315.58,5315.58,5939397900,51086371000.0,-0.023742238771184532,0.020279366731888127,,,,,,0.03676945883610072,,,,,,0.03158594598373963,0.0011122693522243043,0.15645111927694821,
2025-01-13,5235.141,5379.548,5174.435,5300.071,4627240700,42319568000.0,-0.0029176496261932305,0.0250374617163307,,,,,,0.0396396901304199,,,,,,0.037363562401088096,-0.010223777157286174,0.08474438205566082,
2025-01-14,5327.885,5643.05,5327.885,5643.05,4862087200,50415227000.0,0.06471215196928504,0.05383867092381611,,,,,,0.05915386687212654,,,,,,0.04740207425915551,0.03547808265341623,0.056206114744769886,
2025-01-15,5658.503,5689.776,5599.979,5617.932,3978947100,46463567000.0,-0.004451139011704686,0.04389872090199298,,,,,,0.016035238703573595,,,,,,0.042101330291858086,0.007332983392108194,0.022931444640619025,
2025-01-16,5644.585,5735.542,5577.945,5648.976,6155584400,58324543000.0,0.005525876781705463,0.03748916637418853,,,0.04875732311511238,,,0.02825359518604076,-0.8014013862575572,0.36711807603277236,1.8608305678334027,0.3720800079589497,2.2541683884527535,0.03206404318302043,0.035853433563121984,0.07076771435975648,
2025-01-17,5639.26,5676.824,5593.413,5637.852,4790596400,50008309000.0,-0.0019692064544086785,0.0606278148386441,,,0.042073131029038535,,0.029201892208969994,0.014912362094485099,-1.867457721520813,0.029600234762612976,0.14067058511219596,0.1379496325522631,0.7403545357447668,0.0392312401317321,0.010247352149772904,0.08267631532405928,
2025-01-20,5672.288,5721.877,5641.736,5707.894,4565310600,48809183000.0,0.01242352583927353,0.07694670505357393,,,0.051333279928654996,,0.027770468551744375,0.014205024836327018,-1.6172478980538063,-0.02123274827031818,-0.10599542247210339,0.09804041124060192,0.5446775559418894,0.04815878678438312,0.02753268653073193,0.1278725720548599,
2025-01-21,5738.269,5748.83,5639.895,5730.871,4346751900,53800314000.0,0.004025477698079261,0.015562683300697211,,,0.05141366690149707,,0.02659355242450819,0.019315075901235712,-1.0404383666039445,-0.06656547393032586,-0.3463455964463946,0.20126444281694744,1.1623015897550373,0.012402134901707912,-0.019814951382289725,0.062247114970196415,
