date,open,high,low,close,volume,event_flag,no_price_limit_flag
2018-01-02,4.91464324,4.919822,4.85249812,4.87839192,830200,0,0
2018-01-03,4.8939282,5.16840248,4.8421406,4.99232464,2203836,0,0
2018-01-04,4.96643084,5.049291,4.92500076,4.9457158,1541534,0,0
2018-01-05,4.9457158,4.9975034,4.92500076,4.96125208,1078276,0,0
2018-01-08,4.94053704,4.98196712,4.92500076,4.95607332,745920,0,0
2018-01-09,4.95607332,4.98714588,4.93017952,4.95089456,743800,0,0
2018-01-10,4.96125208,4.96125208,4.90946448,4.919822,967800,0,0
2018-01-11,4.919822,4.95607332,4.84731936,4.92500076,1042600,0,0
2018-01-12,4.92500076,5.00268216,4.88357068,4.94053704,987332,0,0
2018-01-15,4.93535828,4.96125208,4.82142556,4.83178308,1010500,0,0
2018-01-16,4.83696184,4.8680344,4.80588928,4.80588928,715444,0,0
2018-01-17,4.79553176,4.83178308,4.77481672,4.82142556,919257,0,0
2018-01-18,4.79553176,4.84731936,4.78517424,4.80588928,673400,0,0
2018-01-19,4.8162468,4.82660432,4.78517424,4.81106804,746650,0,0
2018-01-22,4.80588928,4.84731936,4.75928044,4.8421406,859259,0,0
2018-01-23,4.8421406,4.88357068,4.82142556,4.86285564,607645,0,0
2018-01-24,4.87321316,4.89910696,4.82660432,4.88357068,757187,0,0
2018-01-25,4.90428572,4.90428572,4.8421406,4.90428572,1066569,0,0
2018-01-26,4.93017952,4.9457158,4.87321316,4.87321316,776660,0,0
2018-01-29,4.8939282,4.8939282,4.7644592,4.77999548,1100995,0,0
2018-01-30,4.76963796,4.82142556,4.75410168,4.80071052,574800,0,0
2018-01-31,4.90428572,4.90946448,4.77999548,4.80588928,1977016,0,0
2018-02-01,4.7385654,4.8162468,4.3242646,4.3242646,4037698,0,0
2018-02-02,4.3760522,4.39676724,4.28801328,4.3501584,1499876,0,0
2018-02-05,4.25694072,4.37087344,4.25694072,4.33462212,986471,0,0
2018-02-06,4.26729824,4.31908584,4.12229296,4.12229296,1502471,0,0
2018-02-07,4.18443808,4.23104692,4.0653266,4.13782924,1014716,0,0
2018-02-08,4.14818676,4.2206894,4.12229296,4.21551064,809701,0,0
2018-02-09,4.143008,4.18443808,4.04979032,4.10157792,1834004,0,0
