stock_code,sample_path,feature_set,train_days,model_family,model_name,params,n_features,n_windows,n_test_rows,median_spearman,mean_spearman,mean_pearson,median_rmse_norm,mean_rmse_norm,median_r2,mean_r2,median_pred_std_ratio,median_train_fit_spearman,mean_train_fit_spearman,median_train_fit_rmse_norm,mean_train_fit_rmse_norm,median_train_fit_r2,mean_train_fit_r2,median_train_fit_pred_std_ratio,mean_target_std,passes_min_signal
002270,saved_data/002270_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,A,504,constant,constant_mean,{},26,48,1008,,,,1.0114859284185926,1.0259061112877033,-0.023103965292362916,-0.05355376184230689,1.0649173499132102e-17,,,1.0,1.0,0.0,0.0,1.2066385188932848e-17,241.0091155912045,False
002270,saved_data/002270_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,ABC_full,504,constant,constant_mean,{},71,48,1008,,,,1.0114859284185926,1.0259061112877033,-0.023103965292362916,-0.05355376184230689,1.0649173499132102e-17,,,1.0,1.0,0.0,0.0,1.2066385188932848e-17,241.0091155912045,False
002270,saved_data/002270_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,B_technical,504,constant,constant_mean,{},67,48,1008,,,,1.0114859284185926,1.0259061112877033,-0.023103965292362916,-0.05355376184230689,1.0649173499132102e-17,,,1.0,1.0,0.0,0.0,1.2066385188932848e-17,241.0091155912045,False
002270,saved_data/002270_pipeline_out/01_samples_asof1455/training_samples_asof1455.csv,C_context,504,constant,constant_mean,{},30,48,1008,,,,1.0114859284185926,1.0259061112877033,-0.023103965292362916,-0.05355376184230689,1.0649173499132102e-17,,,1.0,1.0,0.0,0.0,1.2066385188932848e-17,241.0091155912045,False
