stock_code,status,returncode,elapsed_seconds,sector_symbol,external,pipeline_out,command,error
600312.SH,ok,0,41.73,电网设备,,/root/workspace/stock_realtime_v021_full/saved_data/600312_pipeline_out,"/usr/bin/python3 pipelines/run_nextday_pipeline.py --symbol 600312.SH --sector-symbol 电网设备 --end-date 2026-05-11 --feature-pipeline fundamental,sector --only-stages update_data,samples,fundamental,sector --cache-mode incremental --feature-cache-mode incremental",
601899.SH,ok,0,35.46,贵金属,zijin_external,/root/workspace/stock_realtime_v021_full/saved_data/601899_pipeline_out,"/usr/bin/python3 pipelines/run_nextday_pipeline.py --symbol 601899.SH --sector-symbol 贵金属 --end-date 2026-05-11 --feature-pipeline fundamental,sector --only-stages update_data,samples,fundamental,sector,external --external zijin_external --cache-mode incremental --feature-cache-mode incremental",
