date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,open_asof1455,high_asof1455,low_asof1455,close_asof1455,volume_asof1455,amount_asof1455,n_intraday_bars_asof1455,asof_last_bar_time,vwap_asof1455,close_ret1_asof,close_ret3_asof,close_ret5_asof,close_ret20_asof,close_ret60_asof,close_ma20_gap_asof,close_ma60_gap_asof,close_z20_asof,close_z60_asof,range_pct_asof1455,feature_time_mode,feature_cutoff_time
2025-01-02,9.08574835,9.18721356,8.91971437,8.96583492,146672367.0,0.0,0.0,8.96583492,8.96583492,,,,,0.1724137931028081,,,8.96583492,0.0,,,3820.3952,,,,,,,0.1724137931028081,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1448841472.0,147505100,48,9.822314428450271,2025-01-03,9.647077757616996,8.8551456,9.03040369,8.82747327,0.0759820857394277,-0.0178406700487721,-0.0123456790123457,9.08574835,9.17798945,8.91971437,8.95661081,145464100,1429011968.0,47,2025-01-02 14:55:00,9.823811978350673,,,,,,,,,,0.028836251287332717,asof1455,14:55
2025-01-03,8.99350725,9.03040369,8.82747327,8.8551456,126862181.0,0.0,0.0,8.95529308,8.962205761967214,,,,,0.1363636363629632,,,8.95529308,-126862181.0,,,3775.1648,,,,,,,0.1363636363629632,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1224978216.0,126979200,48,9.647077757616996,2025-01-06,9.56200240455095,8.89204204,8.90126615,8.6706634,0.0798244135648036,-0.0088187692898891,0.0041666666666666,8.99350725,9.03040369,8.82747327,8.84592149,125679100,1212517806.0,47,2025-01-03 14:55:00,9.647728269855529,-0.013374485596707841,,,,,,,,,0.022940563086548432,asof1455,14:55
2025-01-06,8.8551456,8.90126615,8.6706634,8.89204204,115252041.0,0.0,0.0,8.949269171428572,8.959905312066649,,,,,0.9599999999958372,,,8.949269171428572,-11610140.0,,,3768.9697,,,,,,,0.9599999999958372,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1102321024.0,115281400,48,9.56200240455095,2025-01-07,9.664472575710548,8.97505903,8.99350725,8.81824916,0.0868676207597582,0.0107163925320523,0.0093360995850624,8.8551456,8.90126615,8.6706634,8.87359382,113971700,1089698304.0,47,2025-01-06 14:55:00,9.561130561358652,0.002083333333333215,,,,,,,,,0.025987525987525895,asof1455,14:55
2025-01-07,8.89204204,8.99350725,8.81824916,8.97505903,85335345.0,0.0,0.0,8.951725348435374,8.960402155277578,,,,,0.8947368421001589,,,8.951725348435374,73725205.0,,,3796.1055,,,,,,,0.8947368421001589,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,828258830.0,85701400,48,9.664472575710548,2025-01-08,9.806216346199816,9.06730013,9.10419657,8.96583492,0.0926074484214076,0.0146664775939773,0.0102774922918806,8.89204204,8.99350725,8.81824916,8.97505903,83440800,806251152.0,47,2025-01-07 14:55:00,9.662552995656801,0.00933609958506243,0.0010288065843622185,,,,,,,,0.01952723535457346,asof1455,14:55
2025-01-08,8.97505903,9.10419657,8.96583492,9.06730013,104522024.0,0.0,0.0,8.962732470489147,8.96390700690782,,,,,0.7333333333280332,,9.18721356,9.18721356,178247229.0,,,3789.2153,,,,,,,0.7333333333280332,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1025602749.0,104587000,48,9.806216346199816,2025-01-09,9.862046950427406,9.09497246,9.19643767,8.9473867,0.0876497754604936,0.0056933889949539,0.0030518819938962,8.97505903,9.10419657,8.96583492,9.05807602,103509800,1015015293.0,47,2025-01-08 14:55:00,9.805982554308867,0.00924974306269255,0.022916666666666696,,,,,,,,0.015274949083502885,asof1455,14:55
2025-01-09,9.08574835,9.19643767,8.9473867,9.09497246,124705639.0,0.0,0.0,8.975326755204467,8.968204234878055,,,,,0.5925925925902119,,9.19643767,9.19643767,302952868.0,,,3779.8773,-0.0106056828885137,0.0144032921810697,0.0250089750695834,,,,0.5925925925902119,,,0.0250089750695834,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1229856427.0,124706000,48,9.862046950427406,2025-01-10,9.527051514192715,9.07592409,9.19020645,8.91402408,0.0475074615226176,-0.0339681445361776,-0.0020943845716712,9.08574835,9.19643767,8.96583492,9.10419657,119643300,1179901103.0,47,2025-01-09 14:55:00,9.861823461907186,0.004069175991861629,0.02385892116182564,0.015432098765431945,,,,,,,0.025329280648429497,asof1455,14:55
2025-01-10,9.13306527,9.19020645,8.91402408,9.07592409,126726075.0,0.0,0.0,8.984907453756422,8.971736033406643,,,,,0.5862068965496041,,9.19643767,9.19643767,176226793.0,,,3732.4806,-0.0113065792518515,0.0249322258461792,0.0362388050980307,,,,0.5862068965496041,,,0.0362388050980307,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1216463478.0,127685200,48,9.527051514192715,2025-01-13,9.459841113089668,9.02830644,9.11401821,8.93307114,0.0423005987360198,-0.0070546906357044,-0.0052465897166842,9.13306527,9.17115939,8.92354761,9.10449468,126172400,1202029549.0,47,2025-01-10 14:55:00,9.526881861643275,0.001046976232405239,0.014421704589056006,0.028158665172032915,,,,,,,0.027196652719665242,asof1455,14:55
2025-01-13,9.00925938,9.11401821,8.93307114,9.02830644,82708907.0,0.0,0.0,8.989040690541525,8.973590800835932,,,,,0.5263157894707781,,9.19643767,9.19643767,93517886.0,,,3722.513,-0.0123261006847574,0.015324309015525,0.0276504097002825,,,,0.5263157894707781,,,0.0276504097002825,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,783582289.0,82832500,48,9.459841113089668,2025-01-14,9.462034406955835,8.97116526,9.12354174,8.9521182,0.0480409000113466,0.0002318531400209,-0.0063291139240506,9.00925938,9.10449468,8.93307114,8.99973585,81164400,767790922.0,47,2025-01-13 14:55:00,9.459700583014229,-0.008394543546694666,-0.00745142203647331,0.012111257404716635,,,,,,,0.019047619047619164,asof1455,14:55
2025-01-14,9.0473535,9.12354174,8.9521182,8.97116526,142295143.0,0.0,0.0,8.987338268585189,8.973511274906887,,,,,0.1111111111104629,,9.19643767,9.19643767,-48777257.0,,,3820.5395,0.0064365966646606,-0.0004338433860976,-0.0068704400507583,,,,0.1111111111104629,,,-0.0068704400507583,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1347242307.0,142384000,48,9.462034406955835,2025-01-15,9.579699249244982,9.1425888,9.19020645,8.9521182,0.0678322126065686,0.0124354697127972,0.0191082802547772,9.0473535,9.11401821,8.9521182,8.97116526,138905800,1314471362.0,47,2025-01-14 14:55:00,9.463041586456432,-0.006329113924050667,-0.013612707519952139,-0.00043384338609764317,,,,,,,0.01804670912951169,asof1455,14:55
2025-01-15,8.96164173,9.19020645,8.9521182,9.1425888,133205646.0,0.0,0.0,9.002124033481838,8.979054800319776,,,,,0.7999999999966428,,9.19643767,9.19643767,84428389.0,,,3796.026,0.0017973906101349,0.0083033172962811,0.0065059266861462,,,,0.7999999999966428,,,0.0065059266861462,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1280857520.0,133705400,48,9.579699249244982,2025-01-16,9.746383251482277,9.36162999,9.39972411,9.15211233,0.0660419564622958,0.0173997114001704,0.0239583333333333,8.96164173,9.19020645,8.9521182,9.13306527,131889400,1263426481.0,47,2025-01-15 14:55:00,9.579439143706772,0.018046709129511784,0.006295907660020861,0.00725300134076412,,,,,,,0.026068821689259707,asof1455,14:55
