entry_policy,feature_group,model_name,target_hit_bps,trades,win_rate,avg_return,median_return,compound_return,max_drawdown,profit_factor,windows
all_days,reversal_fundamental_regime_sector,xgb_d3_600_lr002_mcw3,80.0,244,0.7090163934426229,-0.0007235746308080129,0.008,-0.18972701896297484,-0.2888992519022635,0.8845524306186107,10
all_days,reversal_fundamental_regime_sector_external,xgb_d3_600_lr002_mcw3,80.0,244,0.7090163934426229,-0.0007235746308080129,0.008,-0.18972701896297484,-0.2888992519022635,0.8845524306186107,10
all_days,all_no_ak,xgb_d4_500_lr002_mcw5,80.0,282,0.7056737588652482,-0.0008414204170736403,0.008,-0.24330988033408574,-0.3179891147743066,0.867720748237754,10
all_days,reversal_fundamental_regime,lgbm_leaves15_700,80.0,241,0.7095435684647303,-0.001066527498610194,0.008,-0.2562650943685205,-0.3743029373597251,0.8393274240357936,10
all_days,reversal_fundamental_regime_sector,xgb_d3_400_lr003_mcw3,80.0,217,0.7050691244239631,-0.0012423417372830771,0.008,-0.26406773076903867,-0.31866072315577476,0.8186491522504381,10
all_days,reversal_fundamental_regime_sector_external,xgb_d3_400_lr003_mcw3,80.0,217,0.7050691244239631,-0.0012423417372830771,0.008,-0.26406773076903867,-0.31866072315577476,0.8186491522504381,10
all_days,reversal_fundamental_regime_sector,xgb_d2_200_lr003_mcw5,80.0,243,0.7037037037037037,-0.0011602943964930345,0.008,-0.27230827343793984,-0.31894889836636664,0.8248969043580741,10
all_days,reversal_fundamental_regime_sector_external,xgb_d2_200_lr003_mcw5,80.0,243,0.7037037037037037,-0.0011602943964930345,0.008,-0.27230827343793984,-0.31894889836636664,0.8248969043580741,10
all_days,all_no_ak,xgb_d3_400_lr003_mcw3,80.0,254,0.6968503937007874,-0.0011448034247585348,0.008,-0.28108141929115393,-0.3714046398461043,0.8272140122765452,10
all_days,reversal_fundamental_regime,lgbm_leaves7_400,80.0,249,0.7108433734939759,-0.001172713987058874,0.008,-0.2870013199279601,-0.36857188090691184,0.8272423284617338,10
all_days,all_no_ak,lgbm_leaves15_700,80.0,270,0.7,-0.0011684987778080203,0.008,-0.3012212623205309,-0.3979730343391872,0.8237148484182653,10
all_days,all_no_ak,xgb_d2_200_lr003_mcw5,80.0,278,0.7158273381294964,-0.001129869238557544,0.008,-0.3021338225943535,-0.3624715228223775,0.8324287267197661,10
all_days,all_no_ak,lgbm_leaves7_400,80.0,230,0.717391304347826,-0.001464096684368223,0.008,-0.31522027427623955,-0.4274835955554185,0.7939885709584223,10
all_days,reversal_fundamental_regime_sector,xgb_d4_500_lr002_mcw5,80.0,254,0.6968503937007874,-0.0013525275144665872,0.008,-0.3190708826434101,-0.3710750387665791,0.8011162538950249,10
all_days,reversal_fundamental_regime_sector_external,xgb_d4_500_lr002_mcw5,80.0,254,0.6968503937007874,-0.0013525275144665872,0.008,-0.3190708826434101,-0.3710750387665791,0.8011162538950249,10
all_days,all_no_ak,xgb_d3_600_lr002_mcw3,80.0,278,0.7086330935251799,-0.001288933957350053,0.008,-0.33235203873726016,-0.40104709489982215,0.8118923738868415,10
all_days,reversal_fundamental_regime_sector,extra_trees_600_d3,80.0,289,0.7197231833910035,-0.001238835627745126,0.008,-0.3325465483941489,-0.415527932626514,0.8172782221627545,10
all_days,reversal_fundamental_regime_sector_external,extra_trees_600_d3,80.0,289,0.7197231833910035,-0.001238835627745126,0.008,-0.3325465483941489,-0.415527932626514,0.8172782221627545,10
all_days,all_no_ak,extra_trees_600_d3,80.0,290,0.7241379310344828,-0.0012799881747765183,0.008,-0.34234196812804885,-0.4128586365403272,0.8133369405623825,10
all_days,reversal_fundamental_regime,xgb_d3_400_lr003_mcw3,80.0,216,0.7222222222222222,-0.0018126663435512275,0.008,-0.35429845303302177,-0.449809789980974,0.7578409665513935,10
all_days,reversal_fundamental_regime_sector,lgbm_leaves7_400,80.0,276,0.6884057971014492,-0.0014864880960975928,0.008,-0.3664424121965242,-0.4589848526431891,0.785464625761376,10
all_days,reversal_fundamental_regime_sector_external,lgbm_leaves7_400,80.0,276,0.6884057971014492,-0.0014864880960975928,0.008,-0.3664424121965242,-0.4589848526431891,0.785464625761376,10
all_days,reversal_fundamental_regime,xgb_d3_600_lr002_mcw3,80.0,223,0.7130044843049327,-0.0018539776593227367,0.008,-0.3684180484343751,-0.47048909508469505,0.7509790725989294,10
all_days,reversal_fundamental_regime,random_forest_600_d4,80.0,258,0.7248062015503876,-0.001611002235848841,0.008,-0.3729856317309749,-0.4610669399247467,0.7789937954731114,10
all_days,reversal_fundamental_regime,xgb_d4_500_lr002_mcw5,80.0,206,0.7233009708737864,-0.00210720656807793,0.008,-0.3814029456688022,-0.4583159587444664,0.7286909313501978,10
all_days,reversal_fundamental_regime_sector,lgbm_leaves15_700,80.0,255,0.6745098039215687,-0.0018871719199098132,0.008,-0.40750398707115576,-0.4553665996885943,0.7388771235777374,10
all_days,reversal_fundamental_regime_sector_external,lgbm_leaves15_700,80.0,255,0.6745098039215687,-0.0018871719199098132,0.008,-0.40750398707115576,-0.4553665996885943,0.7388771235777374,10
all_days,reversal_fundamental_regime,xgb_d2_200_lr003_mcw5,80.0,248,0.7217741935483871,-0.002013465507268451,0.008,-0.4238708896637612,-0.5199605905008613,0.7373090831782219,10
all_days,reversal_fundamental_regime_sector,random_forest_600_d4,80.0,264,0.7234848484848485,-0.002216729767129719,0.008,-0.47297047785486823,-0.5287943364912628,0.7182868792994396,10
all_days,reversal_fundamental_regime_sector_external,random_forest_600_d4,80.0,264,0.7234848484848485,-0.002216729767129719,0.008,-0.47297047785486823,-0.5287943364912628,0.7182868792994396,10
all_days,all_no_ak,random_forest_600_d4,80.0,273,0.717948717948718,-0.002270074768309749,0.008,-0.4902010917420696,-0.5478173160754487,0.7119926118057939,10
all_days,reversal_fundamental_regime,extra_trees_600_d3,80.0,285,0.7157894736842105,-0.0021635103824282297,0.008,-0.49161672006050494,-0.5170831031752687,0.7182407857965476,10
