code,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr
sh.601138,2018-06-07,2018-03-31,9.018382,0.034146,8.142022,2652987000.0,0.901661,,17725770199.0,,True,2018-06-08,1.199162,75.052406,1.954076,46.057573,0.599312,0.548845,,,4.46772,,4.532249,1.182099,0.820602,0.298412,,77.178505,4.381834,91.142671,8.857329,21.423195,7.189418,23.200731,679.452444,23.200731,9.018382,4.811682,0.548845,100.008971,3.414622,81.617436,86.090667,4.859634
sh.601138,2018-08-14,2018-06-30,0.122479,0.034255,0.081483,5446378000.0,0.811703,,19695300222.0,1117889707.0,True,2018-08-15,2.161509,83.275159,3.700941,48.636282,1.027168,0.954675,,,0.030228,,0.02237,1.399774,1.04868,0.465434,,0.670652,3.036302,0.937222,0.062778,0.319271,,0.074789,2.183278,0.074789,0.122479,3.746811,0.954675,0.999582,0.034255,0.823299,1.003548,0.04146
sh.601138,2018-10-31,2018-09-30,0.209107,0.03437,0.081471,9758387000.0,0.818631,,19695300222.0,1117889707.0,True,2018-11-01,3.363235,80.279847,6.414024,42.095257,1.706338,1.597069,,,0.039755,,0.0269,1.385506,1.062167,0.397255,,0.685089,3.175497,0.947608,0.052392,0.306575,,0.031197,0.907702,0.031197,0.209107,3.810426,1.597069,0.999764,0.03437,0.825009,1.016932,0.040966
sh.601138,2019-03-30,2018-12-31,0.336513,0.040704,0.086407,16907557000.0,0.85819,412896627000.0,19695300222.0,1117889707.0,True,2019-03-31,5.046163,71.341332,10.394218,34.634641,2.543665,2.379028,1.567184,0.349989,0.042394,-0.052632,0.065208,1.483971,1.191223,0.486719,0.065151,0.639365,2.772884,0.946781,0.05322,0.35027,,0.052977,1.301524,0.052977,0.336513,3.476155,2.379028,0.999689,0.040704,0.842367,1.015488,0.047584
sh.601138,2019-04-30,2019-03-31,0.039022,0.03586,0.081769,2873159000.0,0.869385,,19695300222.0,1117889707.0,True,2019-05-01,1.090642,82.520195,1.996878,45.070356,0.459271,0.433054,1.444344,0.25943,0.08299,0.0,0.083103,1.68902,1.304242,0.629495,-0.09091,0.557095,2.257819,0.938342,0.061658,0.430426,,0.047679,1.329588,0.047679,0.039022,2.51232,0.433054,1.000194,0.03586,0.842227,1.034375,0.041163
sh.601138,2019-08-14,2019-06-30,0.074132,0.032124,0.068095,5477456000.0,0.853441,,19844483574.0,1608772023.0,True,2019-08-15,2.189933,82.1943,4.138365,43.495439,0.954202,0.901523,0.242929,-0.036995,0.005706,-0.066667,0.006207,1.643323,1.257412,0.543696,-0.174624,0.574805,2.351863,0.942548,0.057452,0.413162,,-0.007316,-0.227737,-0.007316,0.074132,2.559546,0.901523,1.000079,0.032124,0.928312,1.075658,0.032171
sh.601138,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427
sh.601138,2020-03-31,2019-12-31,0.23031,0.045525,0.083795,18606048000.0,0.937111,408100651000.0,19854831899.0,1838814023.0,True,2020-04-01,4.786761,75.207431,9.466161,38.030201,2.119705,2.012217,0.234956,0.024973,0.100458,0.044444,0.100807,1.687382,1.328281,0.57687,-0.093517,0.565452,2.301242,0.95174,0.04826,0.424781,,0.015756,0.346086,0.015756,0.23031,2.514099,2.012217,1.000007,0.045525,0.88045,1.037882,0.04982
sh.601138,2020-04-30,2020-03-31,0.020715,0.02335,0.067924,1869281000.0,0.886445,,19854831899.0,1838814023.0,True,2020-05-01,1.065273,84.485409,1.674861,53.735805,0.420841,0.400455,0.214137,0.146259,-0.349399,-0.4,-0.350061,1.796152,1.334804,0.673735,0.091829,0.530641,2.130567,0.951367,0.048633,0.459176,,-0.006085,-0.260602,-0.006085,0.020715,2.217147,0.400455,0.999176,0.02335,0.88064,0.799849,0.03315
sh.601138,2020-08-12,2020-06-30,0.05589,0.028529,0.072178,5039713000.0,0.914306,,19872102687.0,1868082018.0,True,2020-08-13,2.274558,79.136261,3.535578,50.911055,0.914924,0.868552,0.206833,0.132283,-0.079917,-0.107143,-0.079775,1.739472,1.273069,0.60925,0.075831,0.546148,2.20336,0.946838,0.053162,0.441256,,-0.029629,-1.038557,-0.029629,0.05589,2.255031,0.868552,1.000234,0.028529,0.885943,1.100957,0.029249
