date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,ak_fund_收盘价_sum5,ak_fund_收盘价_sum10,ak_fund_涨跌幅_sum5,ak_fund_涨跌幅_sum10,ak_fund_主力净流入-净额_sum5,ak_fund_主力净流入-净额_sum10,ak_fund_主力净流入-净占比_sum5,ak_fund_主力净流入-净占比_sum10,ak_fund_超大单净流入-净额_sum5,ak_fund_超大单净流入-净额_sum10,ak_fund_超大单净流入-净占比_sum5,ak_fund_超大单净流入-净占比_sum10,ak_fund_大单净流入-净额_sum5,ak_fund_大单净流入-净额_sum10,ak_fund_大单净流入-净占比_sum5,ak_fund_大单净流入-净占比_sum10,ak_fund_中单净流入-净额_sum5,ak_fund_中单净流入-净额_sum10,ak_fund_中单净流入-净占比_sum5,ak_fund_中单净流入-净占比_sum10,ak_fund_小单净流入-净额_sum5,ak_fund_小单净流入-净额_sum10,ak_fund_小单净流入-净占比_sum5,ak_fund_小单净流入-净占比_sum10
2020-01-02,15.60348044,21.056507,4.526736,0.887161,55.870253,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,15.46765036,20.873207,4.487331,0.879438,55.383896,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,15.1959902,20.506609,4.408519,0.863993,54.411182,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,15.16203268,20.460784,4.398668,0.862062,54.289593,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,14.87339376,20.071273,4.31493,0.845651,53.256085,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,68,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,15.5355654,20.964857,4.507033,0.8833,55.627075,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,69,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,15.30635214,20.655539,4.440536,0.870267,54.806347,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,70,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,15.79873618,21.319999,4.583382,0.898263,56.569391,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,73,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,15.61196982,21.067963,4.529199,0.887644,55.90065,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,74,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,15.8751406,21.423105,4.605548,0.902607,56.842967,2019-10-31,2019-09-30,0.133212,0.036387,0.074315,10184524000.0,0.873345,,19844483574.0,1608772023.0,True,2019-11-01,3.296523,81.904476,6.115625,44.149205,1.456892,1.383048,0.237388,-0.013594,0.043669,-0.018868,0.043948,1.577626,1.193878,0.486188,-0.129104,0.604863,2.53077,0.951804,0.048196,0.385364,,0.010144,0.278772,0.010144,0.133212,2.646968,1.383048,1.000032,0.036387,0.898428,1.053963,0.038427,75,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
