date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,4961.529,4978.977,4938.76,4977.901,393749210,6979817700.0
2018-01-03,4980.217,5041.591,4964.069,5035.197,398840640,7853812900.0
2018-01-04,5030.439,5045.906,5021.014,5033.989,351998990,6874076900.0
2018-01-05,5020.667,5029.096,4994.374,4997.576,312513720,5771365700.0
2018-01-08,5005.179,5005.179,4926.716,4961.696,363348090,6841547500.0
2018-01-09,4964.229,4974.597,4919.647,4942.868,305249100,5729149900.0
2018-01-10,4939.716,4941.927,4856.668,4897.475,419031960,7688025300.0
2018-01-11,4891.13,4951.591,4848.651,4942.264,419286150,8196596600.0
2018-01-12,4938.228,4942.465,4899.889,4899.889,391820820,6864522100.0
2018-01-15,4879.537,4879.537,4739.686,4758.008,410404560,7239303100.0
2018-01-16,4738.122,4779.966,4695.931,4721.429,507758590,9751745500.0
2018-01-17,4712.141,4797.471,4655.354,4787.8,458257290,8370719800.0
2018-01-18,4779.529,4819.442,4768.577,4780.718,323791610,6159481900.0
2018-01-19,4777.119,4809.549,4756.072,4760.6,345787530,6371904100.0
2018-01-22,4748.959,4783.449,4668.83,4762.347,378385260,7612048300.0
2018-01-23,4757.465,4776.856,4719.167,4744.945,297541980,5517050100.0
2018-01-24,4744.547,4788.431,4686.6,4785.913,409855090,8642388100.0
2018-01-25,4777.561,4818.908,4763.012,4763.012,357670790,6874615700.0
2018-01-26,4752.948,4772.781,4715.319,4721.116,329022210,6075145000.0
2018-01-29,4708.984,4711.187,4608.482,4627.74,392238410,6962221300.0
2018-01-30,4612.8,4631.338,4575.69,4589.431,269822880,4923730300.0
2018-01-31,4574.101,4574.101,4399.124,4410.861,443613000,9882191900.0
2018-02-01,4402.605,4424.898,4215.261,4228.898,341551680,7084885700.0
2018-02-02,4200.973,4249.902,4114.052,4196.737,366314730,7700761600.0
2018-02-05,4125.091,4181.509,4102.09,4140.767,269085910,5241419800.0
2018-02-06,4061.555,4074.252,3902.285,3905.833,369641550,6698396700.0
2018-02-07,3984.66,4010.783,3824.247,3950.932,311720710,6140739500.0
2018-02-08,3928.85,4050.426,3922.9,4045.577,271567110,5704152700.0
2018-02-09,3942.636,4020.151,3889.302,3948.242,332989620,6799713700.0
2018-02-12,3979.657,4103.499,3979.657,4096.739,328957230,6599344500.0
2018-02-13,4115.18,4134.654,4080.053,4092.682,324010120,6392373300.0
2018-02-14,4101.233,4124.692,4086.704,4122.949,239102730,4702474500.0
2018-02-22,4149.96,4185.296,4125.989,4184.559,342107800,6037548800.0
2018-02-23,4172.577,4180.173,4139.365,4172.275,276490940,5372680800.0
2018-02-26,4207.721,4353.999,4201.214,4339.074,552411950,10400279100.0
2018-02-27,4339.861,4387.731,4332.452,4350.333,572243290,10838163000.0
2018-02-28,4305.925,4375.523,4280.045,4336.762,529427950,9570587400.0
2018-03-01,4320.011,4442.166,4305.097,4442.166,560339360,9378619300.0
2018-03-02,4433.582,4494.225,4424.568,4435.017,553099860,9074581000.0
2018-03-05,4483.524,4534.755,4469.438,4534.755,529323500,8656801800.0
2018-03-06,4557.142,4641.769,4550.759,4612.692,632729820,11063337000.0
2018-03-07,4602.615,4607.138,4561.819,4575.987,465631500,8161847800.0
2018-03-08,4582.3,4641.191,4582.3,4631.002,473613330,8001340600.0
2018-03-09,4637.915,4757.677,4637.197,4757.677,661302920,11893865100.0
2018-03-12,4800.733,4875.63,4800.733,4863.582,758430730,13826007000.0
2018-03-13,4865.167,4865.167,4809.03,4814.403,516077670,9552878400.0
2018-03-14,4803.72,4827.96,4765.017,4766.896,421522630,7864667200.0
2018-03-15,4728.958,4729.393,4589.887,4673.234,440752080,8312742000.0
2018-03-16,4669.808,4722.244,4668.402,4676.081,408863470,6933227600.0
2018-03-19,4661.463,4756.714,4660.399,4736.948,412577430,7563128100.0
2018-03-20,4693.992,4746.852,4667.486,4741.872,400312120,6938992100.0
2018-03-21,4769.503,4818.313,4711.553,4713.636,450509950,8026043100.0
2018-03-22,4718.137,4780.21,4695.846,4742.969,404821900,7640944300.0
2018-03-23,4550.754,4597.872,4372.371,4400.522,633544930,10724139200.0
2018-03-26,4280.701,4472.484,4213.133,4470.539,484133460,8441144200.0
2018-03-27,4528.794,4641.474,4528.794,4625.719,550173750,9396883300.0
2018-03-28,4560.251,4656.109,4545.162,4617.687,548568910,8962617200.0
2018-03-29,4646.168,4678.551,4605.206,4634.472,439233340,7470457000.0
2018-03-30,4623.61,4718.581,4622.421,4718.581,594426970,10825039600.0
2018-04-02,4724.601,4805.953,4704.931,4762.753,667073080,11356288900.0
2018-04-03,4666.27,4708.359,4641.128,4702.553,535165730,8654779400.0
2018-04-04,4708.859,4731.745,4624.892,4627.953,413828000,7217472100.0
2018-04-09,4596.395,4641.745,4536.669,4632.553,382308580,6418486700.0
2018-04-10,4596.875,4611.39,4500.948,4568.696,418729900,7434081200.0
2018-04-11,4575.684,4653.29,4575.684,4644.63,431895800,7464429700.0
2018-04-12,4616.782,4656.486,4596.544,4607.2,349255850,6721907800.0
2018-04-13,4628.828,4647.143,4588.91,4608.89,307125890,5435405300.0
2018-04-16,4580.097,4606.264,4528.741,4581.87,375211810,6119642000.0
2018-04-17,4593.408,4624.883,4459.326,4462.287,421732520,7453245200.0
2018-04-18,4497.95,4541.929,4355.266,4529.901,475642440,8025634500.0
2018-04-19,4521.832,4582.856,4517.714,4538.044,420758210,7628899100.0
2018-04-20,4494.302,4514.032,4374.014,4382.495,410718990,6821006700.0
2018-04-23,4365.942,4398.577,4253.316,4312.317,476407960,7367791300.0
2018-04-24,4311.058,4451.495,4307.677,4451.495,386341740,6686517600.0
2018-04-25,4429.724,4528.422,4428.382,4519.652,467164130,7667047800.0
2018-04-26,4506.484,4506.484,4386.167,4386.426,468594100,7750422300.0
2018-04-27,4403.334,4437.689,4350.446,4387.584,364902370,5900153300.0
2018-05-02,4390.953,4435.018,4300.003,4340.718,414307060,5803067200.0
2018-05-03,4322.117,4468.925,4298.847,4468.925,485426100,6958802700.0
2018-05-04,4475.658,4513.425,4457.619,4464.317,423265240,6387025800.0
2018-05-07,4496.515,4563.803,4496.515,4553.011,435583970,6876255000.0
2018-05-08,4553.731,4617.738,4550.099,4617.595,450955850,7547121400.0
2018-05-09,4618.291,4643.783,4603.163,4629.696,510011550,7591601200.0
2018-05-10,4632.997,4659.606,4621.448,4659.454,567569280,9290687100.0
2018-05-11,4652.281,4654.448,4579.932,4584.059,474982350,8351164300.0
2018-05-14,4591.028,4664.435,4591.028,4614.468,677846940,11866921100.0
2018-05-15,4607.776,4650.148,4577.722,4650.148,517381630,8542928600.0
2018-05-16,4621.646,4650.809,4607.934,4611.938,420646760,7695793300.0
2018-05-17,4606.15,4608.953,4564.468,4573.627,364754620,6463765500.0
2018-05-18,4563.614,4581.228,4525.324,4574.544,348321900,5981564400.0
2018-05-21,4619.343,4707.567,4619.343,4701.845,614732410,10831420100.0
2018-05-22,4699.634,4757.757,4678.365,4757.629,516923710,9433359500.0
2018-05-23,4738.467,4740.61,4693.3,4693.3,471133490,9021366300.0
2018-05-24,4682.905,4717.992,4679.216,4683.636,419009680,7969905700.0
2018-05-25,4670.151,4678.532,4617.453,4626.109,462010620,8674794600.0
2018-05-28,4619.068,4649.093,4590.901,4596.046,423987160,8547710500.0
2018-05-29,4593.054,4631.064,4557.944,4558.454,379590970,7363075900.0
2018-05-30,4441.115,4441.115,4277.767,4293.509,452621750,7981274700.0
2018-05-31,4341.437,4375.731,4293.545,4375.55,385490540,7227864700.0
2018-06-01,4354.956,4397.979,4293.384,4326.035,341693490,5937740400.0
2018-06-04,4353.508,4370.745,4315.864,4345.43,296363070,5404697300.0
2018-06-05,4369.965,4502.088,4369.965,4502.088,539997930,9997260100.0
2018-06-06,4505.624,4555.102,4505.624,4549.069,466551730,9244524100.0
2018-06-07,4578.029,4583.188,4517.481,4526.835,434763500,8107865100.0
2018-06-08,4509.444,4561.0,4497.26,4558.905,516183580,9498388100.0
2018-06-11,4548.614,4616.248,4546.825,4566.17,458385630,8813699900.0
2018-06-12,4553.324,4593.393,4445.933,4586.101,478980610,8991710900.0
2018-06-13,4550.957,4550.957,4436.802,4437.093,426512800,7733221700.0
2018-06-14,4402.549,4471.698,4391.569,4430.16,397571360,6962270300.0
2018-06-15,4428.071,4443.998,4267.611,4279.826,445514990,7628072200.0
2018-06-19,4141.238,4141.238,3884.157,3907.221,566473780,8836097200.0
2018-06-20,3850.368,3979.918,3814.162,3933.03,465359660,7454015500.0
2018-06-21,3928.871,3970.46,3807.258,3809.316,521786580,8326698800.0
2018-06-22,3770.395,3891.886,3731.649,3885.266,395225890,6290517100.0
2018-06-25,3925.371,3933.21,3865.943,3867.614,368154230,6224573900.0
2018-06-26,3792.34,3928.564,3775.89,3919.24,407607290,6647159900.0
2018-06-27,3921.183,3953.652,3877.972,3891.985,614185750,7820495600.0
2018-06-28,3886.951,3955.239,3872.405,3872.519,484939630,7609208300.0
2018-06-29,3871.75,4014.318,3865.874,4013.489,557841080,8294873300.0
2018-07-02,4003.59,4026.976,3913.027,3958.27,535693590,7539536500.0
2018-07-03,3965.418,4051.967,3930.064,4051.967,612351670,9617411700.0
2018-07-04,4028.652,4030.019,3904.242,3929.067,546143340,8337055900.0
2018-07-05,3901.999,3940.521,3803.071,3804.106,512281470,7244771900.0
2018-07-06,3821.513,3904.312,3732.923,3826.972,607471960,9649002800.0
2018-07-09,3865.628,3969.573,3865.628,3969.573,575392070,9067434400.0
2018-07-10,3983.745,4045.434,3977.058,4045.239,645121510,9676278100.0
2018-07-11,3959.171,3961.868,3870.105,3939.759,562911500,8562032600.0
2018-07-12,3955.64,4096.103,3955.64,4074.278,710219280,11248314300.0
2018-07-13,4069.255,4086.075,4049.683,4060.065,563585930,9132929200.0
2018-07-16,4047.251,4073.805,4025.673,4069.573,440969500,7003905900.0
2018-07-17,4061.124,4090.769,4026.246,4090.36,427938240,6835673400.0
2018-07-18,4093.38,4127.401,4061.45,4061.45,604011150,8414830100.0
2018-07-19,4049.443,4074.001,4002.826,4012.817,563795270,8769484100.0
