date,ak_fund_收盘价,ak_fund_涨跌幅,ak_fund_主力净流入-净额,ak_fund_主力净流入-净占比,ak_fund_超大单净流入-净额,ak_fund_超大单净流入-净占比,ak_fund_大单净流入-净额,ak_fund_大单净流入-净占比,ak_fund_中单净流入-净额,ak_fund_中单净流入-净占比,ak_fund_小单净流入-净额,ak_fund_小单净流入-净占比
2025-12-10,34.88,-1.36,102743652.0,7.98,38719805.0,3.01,64023847.0,4.98,11422064.0,0.89,-114165712.0,-8.87
2025-12-11,34.03,-2.44,36719727.0,2.7,-67361809.0,-4.95,104081536.0,7.65,-10257472.0,-0.75,-26462256.0,-1.95
2025-12-12,32.82,-3.56,41449814.0,2.24,-42798634.0,-2.31,84248448.0,4.54,-70116080.0,-3.78,28666288.0,1.55
2025-12-15,33.18,1.1,179809746.0,11.24,71767698.0,4.49,108042048.0,6.75,3179776.0,0.2,-182989520.0,-11.44
2025-12-16,33.27,0.27,102376879.0,5.85,-13088977.0,-0.75,115465856.0,6.6,6138336.0,0.35,-108515216.0,-6.2
2025-12-17,35.1,5.5,312656327.0,11.83,155465719.0,5.88,157190608.0,5.95,-82102032.0,-3.11,-230554304.0,-8.72
2025-12-18,34.23,-2.48,19132805.0,0.81,-40901867.0,-1.74,60034672.0,2.55,25139744.0,1.07,-44272560.0,-1.88
2025-12-19,33.04,-3.48,-24348535.0,-1.24,-95207255.0,-4.84,70858720.0,3.61,28706544.0,1.46,-4358016.0,-0.22
2025-12-22,35.59,7.72,192117344.0,5.85,177114224.0,5.39,15003120.0,0.46,-179685520.0,-5.47,-12431840.0,-0.38
2025-12-23,37.91,6.52,30053248.0,0.77,169455248.0,4.34,-139402000.0,-3.57,-129297792.0,-3.31,99244544.0,2.54
2025-12-24,40.36,6.46,329712384.0,7.85,168681184.0,4.02,161031200.0,3.83,48526592.0,1.16,-378238976.0,-9.0
2025-12-25,39.57,-1.96,-163262541.0,-7.84,-118023181.0,-5.67,-45239360.0,-2.17,13585040.0,0.65,149677504.0,7.19
2025-12-26,38.76,-2.05,-178354205.0,-9.33,-67753069.0,-3.54,-110601136.0,-5.78,45585584.0,2.38,132768624.0,6.94
2025-12-29,38.15,-1.57,-42162275.0,-1.81,-82208211.0,-3.53,40045936.0,1.72,52946560.0,2.28,-10784288.0,-0.46
2025-12-30,37.71,-1.15,79919568.0,3.58,11352400.0,0.51,68567168.0,3.07,-85879136.0,-3.85,5959584.0,0.27
2025-12-31,36.34,-3.63,-273709591.0,-12.75,-190311591.0,-8.86,-83398000.0,-3.88,22712848.0,1.06,250996752.0,11.69
2026-01-05,37.98,4.51,16382064.0,0.53,19388336.0,0.62,-3006272.0,-0.1,-90581408.0,-2.92,74199344.0,2.39
2026-01-06,36.95,-2.71,-216762729.0,-8.0,-165722265.0,-6.12,-51040464.0,-1.88,8056528.0,0.3,208706192.0,7.7
2026-01-07,36.75,-0.54,-122977584.0,-6.14,-109148848.0,-5.45,-13828736.0,-0.69,76212400.0,3.81,46765168.0,2.34
2026-01-08,36.93,0.49,220963138.0,11.24,98870130.0,5.03,122093008.0,6.21,-48918688.0,-2.49,-172044432.0,-8.75
2026-01-09,37.06,0.35,-84480891.0,-4.22,-32148363.0,-1.61,-52332528.0,-2.61,20186784.0,1.01,64294096.0,3.21
2026-01-12,36.8,-0.7,-235152846.0,-10.85,-125926206.0,-5.81,-109226640.0,-5.04,64053904.0,2.96,171098928.0,7.9
2026-01-13,35.6,-3.26,-231535219.0,-13.18,-108293827.0,-6.16,-123241392.0,-7.01,-21349088.0,-1.21,252884320.0,14.39
2026-01-14,36.39,2.22,65484311.0,3.68,26610551.0,1.5,38873760.0,2.19,-44127312.0,-2.48,-21356992.0,-1.2
2026-01-15,38.8,6.62,385063312.0,13.23,252569680.0,8.68,132493632.0,4.55,-112028128.0,-3.85,-273035200.0,-9.38
2026-01-16,38.72,-0.21,13799999.0,0.71,23555967.0,1.21,-9755968.0,-0.5,1647424.0,0.08,-15447440.0,-0.79
2026-01-19,39.48,1.96,75217227.0,4.45,50427675.0,2.99,24789552.0,1.47,-45627024.0,-2.7,-29590192.0,-1.75
2026-01-20,37.22,-5.72,-191195680.0,-7.94,-95104720.0,-3.95,-96090960.0,-3.99,-37719184.0,-1.57,228914864.0,9.5
2026-01-21,39.27,5.51,172491472.0,7.28,65230416.0,2.75,107261056.0,4.53,-62800848.0,-2.65,-109690608.0,-4.63
2026-01-22,41.14,4.76,92838992.0,2.79,149295296.0,4.49,-56456304.0,-1.7,-42249232.0,-1.27,-50589760.0,-1.52
2026-01-23,39.67,-3.57,-351870139.0,-14.29,-181947179.0,-7.39,-169922960.0,-6.9,96325792.0,3.91,255544352.0,10.38
2026-01-26,38.96,-1.79,-120546776.0,-8.46,-90738328.0,-6.36,-29808448.0,-2.09,25022544.0,1.76,95524256.0,6.7
2026-01-27,39.03,0.18,-51216872.0,-3.87,-45255624.0,-3.42,-5961248.0,-0.45,9051120.0,0.68,42165760.0,3.19
2026-01-28,42.93,9.99,711521584.0,19.82,619835808.0,17.26,91685776.0,2.55,-430539296.0,-11.99,-280982272.0,-7.83
2026-01-29,42.22,-1.65,-404087648.0,-10.65,-242593536.0,-6.4,-161494112.0,-4.26,91915440.0,2.42,312172224.0,8.23
2026-01-30,42.88,1.56,103090257.0,4.04,-44272975.0,-1.73,147363232.0,5.77,40895824.0,1.6,-143986080.0,-5.64
2026-02-02,39.85,-7.07,-67651049.0,-3.26,-91541929.0,-4.41,23890880.0,1.15,94345088.0,4.55,-26694032.0,-1.29
2026-02-03,40.9,2.63,-42573600.0,-2.0,-41598384.0,-1.95,-975216.0,-0.05,16416048.0,0.77,26157536.0,1.23
2026-02-04,41.22,0.78,11512980.0,0.5,-75976380.0,-3.32,87489360.0,3.83,-17279312.0,-0.76,5766336.0,0.25
2026-02-05,38.69,-6.14,-305837292.0,-11.85,-127237756.0,-4.93,-178599536.0,-6.92,35385168.0,1.37,270452144.0,10.48
2026-02-06,37.71,-2.53,-152240437.0,-9.53,-49547669.0,-3.1,-102692768.0,-6.43,39792112.0,2.49,112448304.0,7.04
2026-02-09,39.27,4.14,85066020.0,6.07,54698052.0,3.9,30367968.0,2.17,-34131072.0,-2.44,-50934944.0,-3.64
2026-02-10,41.22,4.97,70040448.0,3.17,94238176.0,4.27,-24197728.0,-1.1,-65622608.0,-2.97,-4417840.0,-0.2
2026-02-11,45.34,10.0,479407308.0,36.04,648090639.0,48.72,-168683331.0,-12.68,-296817341.0,-22.31,-182589966.0,-13.73
2026-02-12,49.87,9.99,-175317824.0,-2.78,31694336.0,0.5,-207012160.0,-3.28,-116033152.0,-1.84,291350960.0,4.61
2026-02-13,47.81,-4.13,-190399376.0,-4.93,-58092576.0,-1.5,-132306800.0,-3.42,-157503696.0,-4.07,347903072.0,9.0
2026-02-24,51.74,8.22,439782320.0,11.39,270230176.0,7.0,169552144.0,4.39,-64387776.0,-1.67,-375394560.0,-9.72
2026-02-25,51.39,-0.68,-46823376.0,-1.55,-23604000.0,-0.78,-23219376.0,-0.77,54136832.0,1.8,-7313472.0,-0.24
2026-02-26,52.88,2.9,237490240.0,7.32,84949472.0,2.62,152540768.0,4.7,25319920.0,0.78,-262810144.0,-8.1
2026-02-27,50.63,-4.25,-224051680.0,-5.42,-185833616.0,-4.5,-38218064.0,-0.92,-123264928.0,-2.98,347316624.0,8.4
2026-03-02,50.84,0.41,19420880.0,0.75,65753856.0,2.53,-46332976.0,-1.78,-52862608.0,-2.04,33441712.0,1.29
2026-03-03,46.83,-7.89,-278061984.0,-9.86,-108307216.0,-3.84,-169754768.0,-6.02,69959040.0,2.48,208102960.0,7.38
2026-03-04,46.65,-0.38,40679289.0,2.93,46106089.0,3.32,-5426800.0,-0.39,18199264.0,1.31,-58878560.0,-4.23
2026-03-05,46.95,0.64,86261206.0,5.04,-11273242.0,-0.66,97534448.0,5.7,57848896.0,3.38,-144110112.0,-8.42
2026-03-06,44.99,-4.17,-11192531.0,-0.58,-16920803.0,-0.88,5728272.0,0.3,-156150016.0,-8.14,167342544.0,8.72
2026-03-09,44.6,-0.87,-15490231.0,-0.76,-18116391.0,-0.89,2626160.0,0.13,42218384.0,2.07,-26728176.0,-1.31
2026-03-10,46.71,4.73,203899088.0,9.7,96899360.0,4.61,106999728.0,5.09,28747856.0,1.37,-232646928.0,-11.06
2026-03-11,46.08,-1.35,-41494928.0,-2.69,-38573936.0,-2.5,-2920992.0,-0.19,49330704.0,3.2,-7835776.0,-0.51
2026-03-12,46.01,-0.15,-78338140.0,-5.07,-34501244.0,-2.23,-43836896.0,-2.84,39515936.0,2.56,38822192.0,2.51
2026-03-13,45.98,-0.07,185650239.0,8.82,106237295.0,5.05,79412944.0,3.77,19966944.0,0.95,-205617168.0,-9.77
2026-03-16,45.53,-0.98,14742158.0,0.72,-34488546.0,-1.67,49230704.0,2.39,25944864.0,1.26,-40687024.0,-1.97
2026-03-17,42.51,-6.63,-272673943.0,-13.93,-138910535.0,-7.1,-133763408.0,-6.83,50539264.0,2.58,222134688.0,11.35
2026-03-18,44.01,3.53,45275324.0,3.02,7792684.0,0.52,37482640.0,2.5,-43828736.0,-2.92,-1446576.0,-0.1
2026-03-19,41.94,-4.7,-110390300.0,-8.16,-83789036.0,-6.19,-26601264.0,-1.97,-427248.0,-0.03,110817536.0,8.19
2026-03-20,41.54,-0.95,15843916.0,1.0,8593948.0,0.54,7249968.0,0.46,2955152.0,0.19,-18799056.0,-1.19
2026-03-23,39.04,-6.02,-199602326.0,-11.77,-129632406.0,-7.64,-69969920.0,-4.13,23527920.0,1.39,176074416.0,10.38
2026-03-24,40.3,3.23,114783625.0,8.27,69651449.0,5.02,45132176.0,3.25,-25281296.0,-1.82,-89502336.0,-6.45
2026-03-25,41.19,2.21,87942051.0,5.81,48487635.0,3.2,39454416.0,2.61,35096592.0,2.32,-123038656.0,-8.13
2026-03-26,40.41,-1.89,-140130953.0,-11.91,-25895292.0,-2.2,-114235661.0,-9.71,72215744.0,6.14,67915216.0,5.77
2026-03-27,40.08,-0.82,-89047375.0,-7.25,-34756269.0,-2.83,-54291106.0,-4.42,-22266192.0,-1.81,111313568.0,9.07
2026-03-30,40.85,1.92,91810015.0,6.46,-18741953.0,-1.32,110551968.0,7.78,43893392.0,3.09,-135703408.0,-9.54
2026-03-31,39.27,-3.87,-194185945.0,-17.37,-103388241.0,-9.25,-90797704.0,-8.12,21446928.0,1.92,172739008.0,15.45
2026-04-01,41.17,4.84,44602509.0,2.38,67335149.0,3.59,-22732640.0,-1.21,7309520.0,0.39,-51912016.0,-2.77
2026-04-02,39.52,-4.01,-103003647.0,-9.68,-45459250.0,-4.27,-57544397.0,-5.41,61356192.0,5.77,41647456.0,3.91
2026-04-03,39.72,0.51,16515769.0,1.45,-40933398.0,-3.6,57449167.0,5.05,18599584.0,1.63,-35115344.0,-3.09
2026-04-07,40.67,2.39,15501948.0,1.13,20780348.0,1.52,-5278400.0,-0.39,15769296.0,1.15,-31271232.0,-2.29
2026-04-08,43.73,7.52,239838546.0,10.49,156315762.0,6.84,83522784.0,3.65,37719472.0,1.65,-277558016.0,-12.14
2026-04-09,43.09,-1.46,-41069219.0,-2.95,-32276499.0,-2.32,-8792720.0,-0.63,-7130768.0,-0.51,48199968.0,3.47
2026-04-10,45.58,5.78,222564688.0,8.39,175332064.0,6.61,47232624.0,1.78,-131943232.0,-4.98,-90621472.0,-3.42
2026-04-13,50.14,10.0,611766896.0,19.65,623358880.0,20.03,-11591984.0,-0.37,-324396784.0,-10.42,-287370096.0,-9.23
2026-04-14,51.7,3.11,-150438512.0,-3.55,-164221376.0,-3.88,13782864.0,0.33,108719664.0,2.57,41718848.0,0.99
2026-04-15,48.51,-6.17,-431449904.0,-11.51,-276531280.0,-7.37,-154918624.0,-4.13,2645664.0,0.07,428804240.0,11.44
2026-04-16,48.85,0.7,25455061.0,1.02,-1213339.0,-0.05,26668400.0,1.07,-88394800.0,-3.54,62939744.0,2.52
2026-04-17,49.3,0.92,152010944.0,5.53,66739568.0,2.43,85271376.0,3.1,75375552.0,2.74,-227386496.0,-8.27
2026-04-20,49.29,-0.02,-66978496.0,-2.54,-57169728.0,-2.17,-9808768.0,-0.37,-365920.0,-0.01,67344448.0,2.55
2026-04-21,50.73,2.92,193439222.0,7.46,178391270.0,6.88,15047952.0,0.58,-51851232.0,-2.0,-141587968.0,-5.46
2026-04-22,51.73,1.97,137236912.0,4.87,-35119680.0,-1.25,172356592.0,6.12,30560048.0,1.08,-167796976.0,-5.96
2026-04-23,53.12,2.69,19011824.0,0.47,-18455040.0,-0.45,37466864.0,0.92,62698784.0,1.54,-81710624.0,-2.0
2026-04-24,52.52,-1.13,-171500835.0,-7.42,-81508675.0,-3.52,-89992160.0,-3.89,-13206480.0,-0.57,184707312.0,7.99
2026-04-27,52.07,-0.86,-226827792.0,-9.62,-63317824.0,-2.68,-163509968.0,-6.93,158716528.0,6.73,68111248.0,2.89
2026-04-28,53.38,2.52,24146768.0,0.85,-9041424.0,-0.32,33188192.0,1.17,23854688.0,0.84,-48001472.0,-1.69
2026-04-29,56.9,6.59,246215504.0,7.57,206882256.0,6.36,39333248.0,1.21,-88056528.0,-2.71,-158158960.0,-4.87
2026-04-30,55.17,-3.04,-108249280.0,-4.05,-32987600.0,-1.24,-75261680.0,-2.82,-3610192.0,-0.14,111859488.0,4.19
2026-05-06,60.69,10.01,403747488.0,14.75,274123664.0,10.01,129623824.0,4.73,-186016720.0,-6.79,-217730768.0,-7.95
2026-05-07,63.18,4.1,-53410208.0,-1.46,-126672336.0,-3.45,73262128.0,2.0,85815648.0,2.34,-32405456.0,-0.88
2026-05-08,62.4,-1.23,-32385743.0,-1.3,10874513.0,0.44,-43260256.0,-1.74,-8640752.0,-0.35,41026512.0,1.65
2026-05-11,63.08,1.09,-171783584.0,-5.76,-43365952.0,-1.45,-128417632.0,-4.31,52249008.0,1.75,119534576.0,4.01
