date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,open_asof1455,high_asof1455,low_asof1455,close_asof1455,volume_asof1455,amount_asof1455,n_intraday_bars_asof1455,asof_last_bar_time,vwap_asof1455,close_ret1_asof,close_ret3_asof,close_ret5_asof,close_ret20_asof,close_ret60_asof,close_ma20_gap_asof,close_ma60_gap_asof,close_z20_asof,close_z60_asof,range_pct_asof1455,feature_time_mode,feature_cutoff_time
2025-01-02,14.86674,15.140601,14.671125,14.8471785,199053077.0,0.0,0.0,14.8471785,14.8471785,,,,,0.3749999999992012,,,14.8471785,0.0,,,3820.3952,,,,,,,0.3749999999992012,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,3055787808.0,200254700,48,15.25950605903382,2025-01-03,15.674706366319466,15.22862775,15.570954,14.93520525,0.0557363721544443,0.0272092887986923,0.0256916996047429,14.86674,15.13082025,14.68090575,14.83739775,197029300,3006834720.0,47,2025-01-02 14:55:00,15.260850645056344,,,,,,,,,,0.030323005932761927,asof1455,14:55
2025-01-03,14.9645475,15.570954,14.93520525,15.22862775,312488466.0,0.0,0.0,14.883507,14.859685032786883,,,,,0.4615384615377349,,,14.883507,312488466.0,,,3775.1648,,,,,,,0.4615384615377349,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,4943932488.0,315408300,48,15.674706366319466,2025-01-06,15.609024538022815,15.15038175,15.5122695,14.99388975,0.0249790588008047,-0.0041903067758757,-0.0051380860629415,14.9645475,15.56117325,14.95476675,15.1992855,309613200,4853825096.0,47,2025-01-03 14:55:00,15.677061236407233,0.02371541501976293,,,,,,,,,0.03989703989703992,asof1455,14:55
2025-01-06,15.336216,15.5122695,14.99388975,15.15038175,225283187.0,0.0,0.0,14.908923642857143,14.869216072695512,,,,,0.3018867924522473,,,14.908923642857143,87205279.0,,,3768.9697,,,,,,,0.3018867924522473,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,3516511872.0,225287100,48,15.609024538022815,2025-01-07,15.902490833791154,15.6687615,15.69810375,15.062355,0.0496429130435049,0.0188010656946222,0.0342156229825694,15.336216,15.50248875,15.0036705,15.1601625,221898600,3464039040.0,47,2025-01-06 14:55:00,15.610909848011659,-0.004495825305073753,,,,,,,,,0.032903225806451566,asof1455,14:55
2025-01-07,15.20906625,15.69810375,15.062355,15.6687615,229893314.0,0.0,0.0,14.981289153061224,14.895430676869427,,,,,0.9538461538446548,,,14.981289153061224,317098593.0,,,3796.1055,,,,,,,0.9538461538446548,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,3655876096.0,229893300,48,15.902490833791154,2025-01-08,15.92020792842994,15.50248875,15.81547275,15.3949005,0.0160476262549493,0.0011141081497207,-0.0106117353308364,15.20906625,15.69810375,15.062355,15.6492,225682900,3588455680.0,47,2025-01-07 14:55:00,15.900432332267973,0.032924467398321555,0.05401844532279321,,,,,,,,0.04062499999999996,asof1455,14:55
2025-01-08,15.6687615,15.81547275,15.3949005,15.50248875,176843669.0,0.0,0.0,15.030927209912536,14.915334220250758,,,,,0.2558139534877622,,15.81547275,15.81547275,140254924.0,,,3789.2153,,,,,,,0.2558139534877622,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,2817009152.0,176945500,48,15.92020792842994,2025-01-09,15.88040148114634,15.570954,15.67854225,15.375339,0.0243775523556719,-0.0025003723231851,0.004416403785489,15.6687615,15.805692,15.3949005,15.50248875,172899100,2752872960.0,47,2025-01-08 14:55:00,15.921846672423396,-0.01061173533083648,0.017983301220295456,,,,,,,,0.026498422712933768,asof1455,14:55
2025-01-09,15.56117325,15.67854225,15.375339,15.570954,134299826.0,0.0,0.0,15.082358332778009,14.93682995073434,,,,,0.6451612903204548,,15.81547275,15.81547275,274554750.0,,,3779.8773,-0.0106056828885137,0.0487483530961792,0.0593540359846929,,,,0.6451612903204548,,,0.0593540359846929,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,2134046464.0,134382400,48,15.88040148114634,2025-01-10,16.152836202572164,15.79591125,15.9817455,15.52205025,0.0373697207359398,0.0171554051545399,0.0144472361809044,15.56117325,15.6687615,15.375339,15.60029625,131160800,2082711040.0,47,2025-01-09 14:55:00,15.879066306396423,0.006309148264984188,0.02969657843770168,0.050724637681159424,,,,,,,0.018808777429467093,asof1455,14:55
2025-01-10,15.73722675,15.9817455,15.52205025,15.79591125,195551711.0,0.0,0.0,15.15031575346582,14.96499655071026,,,,,0.5957446808497667,,15.9817455,15.9817455,470106461.0,,,3732.4806,-0.0113065792518515,0.0372511239563262,0.0485577032081777,,,,0.5957446808497667,,,0.0485577032081777,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,3158895491.0,195562900,48,16.152836202572164,2025-01-13,16.42743533649142,16.04043,16.2947295,15.67854225,0.0399802250402883,0.017000056861564,0.0154798761609906,15.73722675,15.97196475,15.52205025,15.77634975,189691900,3064094329.0,47,2025-01-10 14:55:00,16.15300563176393,0.013190954773869334,0.006866416978776435,0.03596660244059091,,,,,,,0.028518288902665855,asof1455,14:55
2025-01-13,15.7861305,16.2947295,15.67854225,16.04043,237723203.0,0.0,0.0,15.235088538850023,15.000256663801729,,,,,0.5873015873006365,,16.2947295,16.2947295,707829664.0,,,3722.513,-0.0123261006847574,0.0587475790832796,0.0710736797680371,,,,0.5873015873006365,,,0.0710736797680371,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,3936997510.0,239659900,48,16.42743533649142,2025-01-14,16.289348716535567,16.05021075,16.118676,15.69810375,0.0155182072136199,-0.0084058538126832,0.000609756097561,15.7861305,16.2947295,15.69810375,16.0208685,235093300,3862156942.0,47,2025-01-13 14:55:00,16.42818805129708,0.014241486068111486,0.03343848580441633,0.05745642349903157,,,,,,,0.037240537240537205,asof1455,14:55
2025-01-14,15.93284175,16.118676,15.69810375,16.05021075,180089819.0,0.0,0.0,15.312719225626214,15.034681387939376,,,,,0.8372093023235933,,16.2947295,16.2947295,887919483.0,,,3820.5395,0.0064365966646606,0.0243445692883896,0.017907972623729,,,,0.8372093023235933,,,0.017907972623729,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,2961545314.0,181808700,48,16.289348716535567,2025-01-15,15.89076729950955,15.4340235,16.04043,15.18950475,-0.0099340409278084,-0.0244688369045357,-0.0383912248628885,15.93284175,16.118676,15.69810375,16.05021075,177359900,2888552034.0,47,2025-01-14 14:55:00,16.286387362645108,0.0006097560975610872,0.03077889447236193,0.024344569288389684,,,,,,,0.026203534430225536,asof1455,14:55
2025-01-15,15.99152625,16.04043,15.18950475,15.4340235,327946407.0,0.0,0.0,15.324272013661812,15.047774571941364,,,,,0.2873563218387435,,16.2947295,16.2947295,559973076.0,,,3796.026,0.0017973906101349,-0.0044164037854889,-0.0062137943956238,,,,0.2873563218387435,,,-0.0062137943956238,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,5211607552.0,327964500,48,15.89076729950955,2025-01-16,16.187691035690257,15.81547275,15.9426225,15.67854225,0.0488315659031008,0.0186852988646981,0.0247148288973384,15.99152625,16.04043,15.18950475,15.414462,321165000,5104394240.0,47,2025-01-15 14:55:00,15.893370199118833,-0.03960999390615483,-0.0241486068111455,-0.005678233438485725,,,,,,,0.05520304568527927,asof1455,14:55
