date,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount
2018-01-02,2699.68,2711.184,2692.595,2710.384,170968170,1521667400.0
2018-01-03,2707.767,2735.349,2704.929,2735.349,210575640,1795451100.0
2018-01-04,2726.43,2741.421,2722.559,2735.145,180899710,1541499800.0
2018-01-05,2728.305,2767.268,2726.647,2765.822,258272090,2664533600.0
2018-01-08,2770.586,2784.781,2765.719,2783.36,271797150,3527010100.0
2018-01-09,2783.103,2791.214,2770.402,2776.109,224473330,2502907700.0
2018-01-10,2774.167,2774.167,2728.133,2742.985,181752750,1865861200.0
2018-01-11,2740.874,2760.132,2730.033,2758.996,206178600,2226483900.0
2018-01-12,2747.67,2769.231,2746.387,2764.244,170649130,2013004900.0
2018-01-15,2757.072,2760.011,2687.495,2695.869,191199690,2109095200.0
2018-01-16,2691.747,2742.547,2691.613,2739.16,248532130,2868151300.0
2018-01-17,2731.996,2749.519,2702.832,2744.619,232669870,2641332900.0
2018-01-18,2735.282,2742.933,2727.447,2737.482,154426860,1779763700.0
2018-01-19,2733.053,2734.08,2712.463,2717.498,182936390,2063439000.0
2018-01-22,2710.742,2732.111,2695.58,2724.947,157762250,1769967900.0
2018-01-23,2724.239,2754.033,2723.385,2744.164,260059190,2834810100.0
2018-01-24,2738.313,2754.393,2723.204,2754.393,222414730,2371872900.0
2018-01-25,2749.209,2763.135,2743.92,2744.883,208979660,2213547800.0
2018-01-26,2745.97,2760.056,2736.196,2753.135,266822700,3010224700.0
2018-01-29,2757.88,2769.416,2716.859,2724.361,246865660,2540290400.0
2018-01-30,2716.438,2724.181,2701.631,2704.899,219942720,2422061000.0
2018-01-31,2676.841,2676.841,2598.413,2604.518,356004410,3177484400.0
2018-02-01,2587.004,2587.004,2455.074,2455.82,276587980,2787783800.0
2018-02-02,2386.633,2400.763,2347.032,2390.91,299348790,2718701900.0
2018-02-05,2339.103,2378.906,2326.022,2359.2,163844900,1716081300.0
2018-02-06,2289.96,2294.984,2207.427,2208.324,219270810,2058115000.0
2018-02-07,2204.626,2241.433,2150.526,2199.369,286758340,2409105100.0
2018-02-08,2175.384,2217.399,2173.542,2209.527,175779750,1523229800.0
2018-02-09,2137.732,2160.863,2115.373,2139.605,242764550,1737859700.0
2018-02-12,2124.368,2184.325,2124.368,2184.325,306246580,2313765000.0
2018-02-13,2190.169,2196.685,2175.524,2180.346,201547440,1571880400.0
2018-02-14,2174.336,2208.14,2166.761,2208.14,158737900,1271853610.0
2018-02-22,2209.004,2235.592,2204.952,2234.427,205954350,1747986100.0
2018-02-23,2213.273,2227.122,2202.661,2224.958,179551770,1479658400.0
2018-02-26,2227.695,2291.477,2227.695,2290.573,249905070,2539496000.0
2018-02-27,2307.046,2312.196,2291.493,2304.237,249739510,2603847000.0
2018-02-28,2287.475,2310.712,2277.024,2304.34,186265230,1718588400.0
2018-03-01,2288.558,2327.869,2279.871,2327.869,193459070,1687254600.0
2018-03-02,2316.44,2324.188,2305.637,2310.344,178503940,1497965300.0
2018-03-05,2304.73,2308.439,2295.361,2304.948,181949560,1705543700.0
2018-03-06,2310.362,2328.528,2300.822,2314.847,180982830,2001943000.0
2018-03-07,2312.223,2324.887,2305.721,2314.59,212657280,2096157200.0
2018-03-08,2311.895,2320.292,2305.504,2320.061,159123970,1407206100.0
2018-03-09,2321.58,2357.231,2320.062,2356.472,184975160,1827875500.0
